year,ncaa_id,team,region,seed,qualified,wins,losses,first_round
2015,554,Princeton,,8,auto,1,1,
2015,587,Rutgers,,8,at-large,1,1,
2015,688,Syracuse,,8,at-large,1,1,
2015,176,DePaul,,9,auto,1,1,
2015,794,Green Bay,,9,auto,0,1,
2015,463,Nebraska,,9,at-large,0,1,
2015,635,Seton Hall,,9,at-large,0,1,
2015,31,Arkansas,,10,at-large,1,1,
2015,311,Iowa St.,,10,at-large,0,1,
2015,521,Oklahoma St.,,10,at-large,0,1,
2015,545,Pittsburgh,,10,at-large,1,1,
2015,260,Gonzaga,,11,at-large,2,1,
2015,32,Little Rock,,11,auto,1,1,
2015,365,LSU,,11,at-large,0,1,
2015,415,Miami (FL),,11,at-large,1,1,
2015,317,James Madison,,12,auto,0,1,
2015,562,Quinnipiac,,12,auto,0,1,
2015,718,Tulane,,12,at-large,0,1,
2015,772,Western Ky.,,12,auto,0,1,
2015,14,Albany,,13,auto,0,1,
2015,101,CSUN,,13,auto,0,1,
2015,355,Liberty,,13,auto,0,1,
2015,782,Wichita St.,,13,auto,0,1,
2015,23,American,,14,auto,0,1,
2015,77,BYU,,14,auto,0,1,
2015,519,Ohio,,14,auto,0,1,
2015,649,South Dakota St.,,14,auto,0,1,
2015,7,Alabama St.,,15,auto,0,1,
2015,66,Boise St.,,15,auto,0,1,
2015,508,Northwestern St.,,15,auto,0,1,
2015,691,Tennessee St.,,15,auto,0,1,
2015,441,Montana,,16,auto,0,1,
2015,472,New Mexico St.,,16,auto,0,1,
2015,632,Savannah St.,,16,auto,0,1,
2015,599,St. Francis Brooklyn,,16,auto,0,1,
2016,51,Baylor,Dallas,1,auto,3,1,
2016,513,Notre Dame,Lexington,1,auto,2,1,
2016,648,South Carolina,Sioux Falls,1,auto,2,1,
2016,164,UConn,Bridgeport,1,auto,6,0,
2016,28,Arizona St.,Sioux Falls,2,at-large,1,1,
2016,392,Maryland,Lexington,2,auto,1,1,
2016,528,Oregon St.,Dallas,2,auto,4,1,
2016,703,Texas,Bridgeport,2,at-large,3,1,
2016,334,Kentucky,Lexington,3,at-large,2,1,
2016,367,Louisville,Dallas,3,at-large,1,1,
2016,518,Ohio St.,Sioux Falls,3,at-large,2,1,
2016,110,UCLA,Bridgeport,3,at-large,2,1,
2016,416,Michigan St.,Bridgeport,4,at-large,1,1,
2016,674,Stanford,Lexington,4,at-large,3,1,
2016,688,Syracuse,Sioux Falls,4,at-large,5,1,
2016,697,Texas A&M,Dallas,4,at-large,1,1,
2016,235,Florida,Sioux Falls,5,at-large,0,1,
2016,234,Florida St.,Dallas,5,at-large,2,1,
2016,415,Miami (FL),Lexington,5,at-large,0,1,
2016,430,Mississippi St.,Bridgeport,5,at-large,2,1,
2016,176,DePaul,Dallas,6,at-large,2,1,
2016,522,Oklahoma,Lexington,6,at-large,1,1,
2016,651,South Florida,Bridgeport,6,at-large,1,1,
2016,768,West Virginia,Sioux Falls,6,at-large,1,1,
2016,77,BYU,Bridgeport,7,at-large,0,1,
2016,521,Oklahoma St.,Dallas,7,at-large,0,1,
2016,694,Tennessee,Sioux Falls,7,at-large,3,1,
2016,756,Washington,Lexington,7,at-large,4,1,
2016,249,George Washington,Sioux Falls,8,auto,0,1,
2016,257,Georgia,Lexington,8,at-large,0,1,
2016,635,Seton Hall,Bridgeport,8,at-large,0,1,
2016,603,St. John's (NY),Dallas,8,auto,0,1,
2016,37,Auburn,Dallas,9,at-large,1,1,
2016,194,Duquesne,Bridgeport,9,at-large,1,1,
2016,306,Indiana,Lexington,9,at-large,1,1,
2016,327,Kansas St.,Sioux Falls,9,at-large,1,1,
2016,794,Green Bay,Sioux Falls,10,auto,0,1,
2016,434,Missouri,Bridgeport,10,at-large,1,1,
2016,540,Penn,Lexington,10,auto,0,1,
2016,596,St. Bonaventure,Dallas,10,at-large,1,1,
2016,156,Colorado St.,Bridgeport,11,auto,0,1,
2016,317,James Madison,Dallas,11,auto,0,1,
2016,554,Princeton,Sioux Falls,11,at-large,0,1,
2016,559,Purdue,Lexington,11,at-large,0,1,
2016,14,Albany,Sioux Falls,12,auto,1,1,
2016,693,Chattanooga,Bridgeport,12,auto,0,1,
2016,419,Middle Tenn.,Dallas,12,auto,0,1,
2016,649,South Dakota St.,Lexington,12,auto,1,1,
2016,725,Army West Point,Sioux Falls,13,auto,0,1,
2016,14927,Belmont,Bridgeport,13,auto,0,1,
2016,669,Missouri St.,Dallas,13,auto,0,1,
2016,629,San Francisco,Lexington,13,auto,0,1,
2016,86,Buffalo,Sioux Falls,14,auto,0,1,
2016,1004,Central Arkansas,Dallas,14,auto,0,1,
2016,277,Hawaii,Bridgeport,14,auto,0,1,
2016,456,UNC Asheville,Lexington,14,auto,0,1,
2016,7,Alabama St.,Bridgeport,15,auto,0,1,
2016,310,Iona,Lexington,15,auto,0,1,
2016,472,New Mexico St.,Sioux Falls,15,auto,0,1,
2016,716,Troy,Dallas,15,auto,0,1,
2016,295,Idaho,Dallas,16,auto,0,1,
2016,316,Jacksonville,Sioux Falls,16,auto,0,1,
2016,488,NC A&T,Lexington,16,auto,0,1,
2016,579,Robert Morris,Bridgeport,16,auto,0,1,
2017,51,Baylor,Oklahoma City,1,at-large,3,1,
2017,513,Notre Dame,Lexington,1,auto,3,1,
2017,648,South Carolina,Stockton,1,auto,6,0,
2017,164,UConn,Bridgeport,1,auto,4,1,
2017,193,Duke,Bridgeport,2,at-large,1,1,
2017,430,Mississippi St.,Oklahoma City,2,at-large,5,1,
2017,528,Oregon St.,Stockton,2,at-large,2,1,
2017,674,Stanford,Lexington,2,auto,4,1,
2017,234,Florida St.,Stockton,3,at-large,3,1,
2017,392,Maryland,Bridgeport,3,auto,2,1,
2017,703,Texas,Lexington,3,at-large,2,1,
2017,756,Washington,Oklahoma City,3,at-large,2,1,
2017,334,Kentucky,Lexington,4,at-large,1,1,
2017,367,Louisville,Oklahoma City,4,at-large,2,1,
2017,415,Miami (FL),Stockton,4,at-large,1,1,
2017,110,UCLA,Bridgeport,4,at-large,2,1,
2017,387,Marquette,Stockton,5,auto,0,1,
2017,518,Ohio St.,Lexington,5,at-large,2,1,
2017,694,Tennessee,Oklahoma City,5,at-large,1,1,
2017,697,Texas A&M,Bridgeport,5,at-large,1,1,
2017,434,Missouri,Stockton,6,at-large,1,1,
2017,490,NC State,Lexington,6,at-large,1,1,
2017,522,Oklahoma,Oklahoma City,6,at-large,2,1,
2017,768,West Virginia,Bridgeport,6,auto,1,1,
2017,169,Creighton,Stockton,7,at-large,1,1,
2017,176,DePaul,Oklahoma City,7,at-large,1,1,
2017,327,Kansas St.,Lexington,7,at-large,1,1,
2017,690,Temple,Bridgeport,7,at-large,0,1,
2017,28,Arizona St.,Stockton,8,at-large,1,1,
2017,794,Green Bay,Lexington,8,auto,0,1,
2017,365,LSU,Oklahoma City,8,at-large,0,1,
2017,688,Syracuse,Bridgeport,8,at-large,1,1,
2017,107,California,Oklahoma City,9,at-large,1,1,
2017,311,Iowa St.,Bridgeport,9,at-large,0,1,
2017,416,Michigan St.,Stockton,9,at-large,0,1,
2017,559,Purdue,Lexington,9,at-large,1,1,
2017,189,Drake,Lexington,10,auto,0,1,
2017,529,Oregon,Bridgeport,10,at-large,3,1,
2017,709,Toledo,Stockton,10,auto,0,1,
2017,504,UNI,Oklahoma City,10,at-large,0,1,
2017,37,Auburn,Lexington,11,at-large,0,1,
2017,1068,Elon,Bridgeport,11,auto,0,1,
2017,260,Gonzaga,Oklahoma City,11,auto,0,1,
2017,651,South Florida,Stockton,11,at-large,0,1,
2017,175,Dayton,Oklahoma City,12,auto,0,1,
2017,540,Penn,Bridgeport,12,auto,0,1,
2017,562,Quinnipiac,Stockton,12,auto,2,1,
2017,772,Western Ky.,Lexington,12,auto,0,1,
2017,14927,Belmont,Lexington,13,auto,0,1,
2017,66,Boise St.,Bridgeport,13,auto,0,1,
2017,693,Chattanooga,Oklahoma City,13,auto,0,1,
2017,28755,FGCU,Stockton,13,auto,0,1,
2017,83,Bucknell,Bridgeport,14,auto,0,1,
2017,1004,Central Arkansas,Lexington,14,auto,0,1,
2017,440,Montana St.,Oklahoma City,14,auto,0,1,
2017,771,Western Ill.,Stockton,14,auto,0,1,
2017,270,Hampton,Bridgeport,15,auto,0,1,
2017,99,Long Beach St.,Stockton,15,auto,0,1,
2017,472,New Mexico St.,Lexington,15,auto,0,1,
2017,716,Troy,Oklahoma City,15,auto,0,1,
2017,14,Albany,Bridgeport,16,auto,0,1,
2017,579,Robert Morris,Lexington,16,auto,0,1,
2017,699,Texas Southern,Oklahoma City,16,auto,0,1,
2017,456,UNC Asheville,Stockton,16,auto,0,1,
2018,367,Louisville,Lexington,1,auto,4,1,
2018,430,Mississippi St.,Kansas City,1,at-large,5,1,
2018,513,Notre Dame,Spokane,1,at-large,6,0,
2018,164,UConn,Albany,1,auto,4,1,
2018,51,Baylor,Lexington,2,auto,2,1,
2018,529,Oregon,Spokane,2,auto,3,1,
2018,648,South Carolina,Albany,2,auto,3,1,
2018,703,Texas,Kansas City,2,at-large,2,1,
2018,234,Florida St.,Albany,3,at-large,1,1,
2018,518,Ohio St.,Spokane,3,auto,1,1,
2018,694,Tennessee,Lexington,3,at-large,1,1,
2018,110,UCLA,Kansas City,3,at-large,2,1,
2018,257,Georgia,Albany,4,at-large,2,1,
2018,490,NC State,Kansas City,4,at-large,2,1,
2018,674,Stanford,Lexington,4,at-large,2,1,
2018,697,Texas A&M,Spokane,4,at-large,2,1,
2018,176,DePaul,Spokane,5,auto,1,1,
2018,193,Duke,Albany,5,at-large,2,1,
2018,392,Maryland,Kansas City,5,at-large,1,1,
2018,434,Missouri,Lexington,5,at-large,0,1,
2018,312,Iowa,Kansas City,6,at-large,0,1,
2018,365,LSU,Spokane,6,at-large,0,1,
2018,528,Oregon St.,Lexington,6,at-large,3,1,
2018,651,South Florida,Albany,6,at-large,0,1,
2018,28,Arizona St.,Kansas City,7,at-large,1,1,
2018,107,California,Albany,7,at-large,0,1,
2018,794,Green Bay,Spokane,7,auto,0,1,
2018,418,Michigan,Lexington,7,at-large,1,1,
2018,387,Marquette,Lexington,8,at-large,1,1,
2018,415,Miami (FL),Albany,8,at-large,0,1,
2018,688,Syracuse,Kansas City,8,at-large,0,1,
2018,175,Dayton,Lexington,9,at-large,0,1,
2018,521,Oklahoma St.,Kansas City,9,at-large,1,1,
2018,562,Quinnipiac,Albany,9,auto,2,1,
2018,739,Villanova,Spokane,9,at-large,1,1,
2018,428,Minnesota,Spokane,10,at-large,1,1,
2018,463,Nebraska,Kansas City,10,at-large,0,1,
2018,502,Northern Colo.,Lexington,10,auto,0,1,
2018,746,Virginia,Albany,10,at-large,1,1,
2018,86,Buffalo,Albany,11,auto,2,1,
2018,129,Central Mich.,Spokane,11,auto,2,1,
2018,169,Creighton,Kansas City,11,at-large,1,1,
2018,772,Western Ky.,Lexington,11,auto,0,1,
2018,14927,Belmont,Albany,12,auto,0,1,
2018,28755,FGCU,Lexington,12,auto,1,1,
2018,522,Oklahoma,Spokane,12,at-large,0,1,
2018,554,Princeton,Kansas City,12,auto,0,1,
2018,649,South Dakota St.,Spokane,8,auto,0,1,
2018,189,Drake,Spokane,13,auto,0,1,
2018,1068,Elon,Kansas City,13,auto,0,1,
2018,260,Gonzaga,Lexington,13,auto,0,1,
2018,406,Mercer,Albany,13,auto,0,1,
2018,23,American,Kansas City,14,auto,0,1,
2018,249,George Washington,Spokane,14,auto,0,1,
2018,355,Liberty,Lexington,14,auto,0,1,
2018,32,Little Rock,Albany,14,auto,0,1,
2018,261,Grambling,Lexington,15,auto,0,1,
2018,380,Maine,Kansas City,15,auto,0,1,
2018,488,NC A&T,Albany,15,auto,0,1,
2018,1356,Seattle,Spokane,15,auto,0,1,
2018,66,Boise St.,Lexington,16,auto,0,1,
2018,101,CSUN,Spokane,16,auto,0,1,
2018,483,Nicholls St.,Kansas City,16,auto,0,1,
2018,600,Saint Francis (PA),Albany,16,auto,3,1,
2019,2,Abilene Christian,Greensboro,16,auto,0,1,
2019,28,Arizona St.,Portland,5,at-large,2,1,
2019,37,Auburn,Chicago,10,at-large,0,1,
2019,51,Baylor,Greensboro,1,auto,6,0,
2019,14927,Belmont,Greensboro,13,auto,0,1,3/22/19
2019,61,Bethune-Cookman,Chicago,16,auto,0,1,
2019,66,Boise St.,Albany,13,auto,0,1,
2019,83,Bucknell,Greensboro,12,auto,0,1,
2019,86,Buffalo,Albany,10,auto,1,1,
2019,77,BYU,Chicago,7,auto,1,1,
2019,107,California,Greensboro,8,at-large,1,1,
2019,129,Central Mich.,Chicago,8,at-large,0,1,
2019,147,Clemson,Portland,9,at-large,1,1,
2019,176,DePaul,Chicago,6,auto,0,1,
2019,189,Drake,Greensboro,10,at-large,0,1,
2019,28755,FGCU,Portland,13,auto,0,1,
2019,234,Florida St.,Greensboro,5,at-large,1,1,
2019,236,Fordham,Portland,14,auto,0,1,
2019,260,Gonzaga,Albany,5,at-large,1,1,
2019,306,Indiana,Portland,10,at-large,1,1,
2019,312,Iowa,Greensboro,2,auto,3,1,3/22/19
2019,311,Iowa St.,Chicago,3,at-large,1,1,
2019,327,Kansas St.,Albany,9,at-large,0,1,
2019,334,Kentucky,Greensboro,6,at-large,1,1,
2019,32,Little Rock,Albany,12,auto,0,1,
2019,367,Louisville,Albany,1,at-large,3,1,3/22/19
2019,380,Maine,Greensboro,14,auto,0,1,
2019,387,Marquette,Chicago,5,at-large,1,1,3/22/19
2019,392,Maryland,Albany,3,at-large,1,1,
2019,406,Mercer,Greensboro,15,auto,0,1,3/22/19
2019,415,Miami (FL),Portland,4,at-large,1,1,
2019,418,Michigan,Albany,8,at-large,1,1,
2019,416,Michigan St.,Chicago,9,at-large,1,1,
2019,430,Mississippi St.,Portland,1,auto,3,1,
2019,434,Missouri,Greensboro,7,at-large,1,1,
2019,669,Missouri St.,Chicago,11,auto,2,1,
2019,490,NC State,Greensboro,3,at-large,2,1,
2019,472,New Mexico St.,Chicago,14,auto,0,1,
2019,457,North Carolina,Greensboro,9,at-large,0,1,
2019,513,Notre Dame,Chicago,1,auto,5,1,
2019,529,Oregon,Portland,2,at-large,4,1,
2019,528,Oregon St.,Albany,4,at-large,2,1,
2019,550,Portland St.,Portland,15,auto,0,1,
2019,554,Princeton,Greensboro,11,auto,0,1,
2019,562,Quinnipiac,Portland,11,auto,0,1,
2019,563,Radford,Albany,14,auto,0,1,
2019,574,Rice,Chicago,12,auto,0,1,3/22/19
2019,579,Robert Morris,Albany,16,auto,0,1,3/22/19
2019,587,Rutgers,Albany,7,at-large,0,1,
2019,648,South Carolina,Greensboro,4,at-large,2,1,3/22/19
2019,650,South Dakota,Portland,8,at-large,0,1,
2019,649,South Dakota St.,Portland,6,auto,2,1,
2019,665,Southern U.,Portland,16,auto,0,1,
2019,674,Stanford,Chicago,2,auto,3,1,
2019,688,Syracuse,Portland,3,at-large,1,1,
2019,694,Tennessee,Albany,11,at-large,0,1,
2019,703,Texas,Portland,7,at-large,0,1,
2019,697,Texas A&M,Chicago,4,at-large,2,1,
2019,711,Towson,Albany,15,auto,0,1,
2019,108,UC Davis,Chicago,15,auto,0,1,
2019,128,UCF,Portland,12,at-large,0,1,
2019,110,UCLA,Albany,6,at-large,2,1,
2019,164,UConn,Albany,2,auto,4,1,
2019,810,Wright St.,Chicago,13,auto,0,1,
