team_id,team_short_display_name,n_wins,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality,cv_composite_all,cv_composite_core
2630,UT Martin,13,0.21191137659342013,0.22316528054610976,0.2910022307271814,0.266083127848033,0.3816483751956049,0.29654240744299043,0.27839213305888993,0.25774088463154693
179,St Bonaventure,15,0.15193128345031198,0.24833725033327447,0.2428525147064094,0.32806140249635535,0.2993104421157703,0.3138711522761833,0.26406067422971746,0.2570107206525069
344,Mississippi St,18,0.21502070628794023,0.2882808432422208,0.17380800363922835,0.25692854914127744,0.36182744394746313,0.3508526383522642,0.27445303076839905,0.25697814813258624
84,Indiana,15,0.16320593507816025,0.2895257670641451,0.25008445072996566,0.23672103990692495,0.2923007378054737,0.34507201825790434,0.26281832480709566,0.2569218422074201
2582,Southern,14,0.1951370649092672,0.24220417910380188,0.22389323910413472,0.32049289537323056,0.40701514661397725,0.3022789889790469,0.2818369190139097,0.25680127349389625
290,GA Southern,21,0.2158107362327708,0.23179317475992195,0.25353094944674076,0.2966299215323899,0.38698188155725166,0.285237489159847,0.2783306921148203,0.2566004542263341
135,Minnesota,21,0.1708142312855321,0.2712312029925897,0.13016000537834174,0.3561815875269315,0.39853717787829746,0.35383700621189557,0.280126868545598,0.2564448066790581
2426,Navy,19,0.17481896464819335,0.25166154101546934,0.17469462683448356,0.33630148584538533,0.36691847875913214,0.3440272610805384,0.27473705969720036,0.256300775884814
252,BYU,18,0.22124439539517649,0.26865882643128725,0.2341246204050465,0.2833439349442985,0.30161630056128647,0.27295143486172935,0.2636565854331374,0.2560646424075076
2900,St Thomas (MN),14,0.1963734057692355,0.26591981859167185,0.1893168235792816,0.283832109130706,0.4633158272017652,0.34416240892851835,0.2904867322001964,0.25592091319988264
2000,Abilene Chrstn,19,0.20564193379708146,0.2625653368134202,0.19983398078629522,0.2979326310669894,0.34580279135347136,0.3135149150736461,0.2708819314818173,0.2558977595074865
2515,Radford,18,0.21502464468469773,0.22074519787565244,0.2385134968549173,0.3064452983145587,0.35976842071705445,0.29675872639749884,0.2728759641407299,0.255497472825465
2698,West Georgia,17,0.19511643035127155,0.22324670336574115,0.25246684874909725,0.23795111900156685,0.25816826767250456,0.3664729897425173,0.25557039314711644,0.2550508182420388
2306,Kansas St,15,0.21278656965870563,0.24685298239864006,0.25260750495946904,0.25479219979750967,0.3549000280853735,0.30596777029680233,0.27131784253275004,0.25460140542222537
66,Iowa State,21,0.2163257857464168,0.21534504395492987,0.2507444289979317,0.2847406270850818,0.5950971478033684,0.30576509188664663,0.3113363542457292,0.25458419553420136
225,Brown,15,0.13212287790639182,0.2623936396571398,0.15761772473751567,0.4226662454459707,0.4318616306846537,0.2980330036620214,0.2841158536822822,0.2545666982818079
45,G Washington,14,0.18678704367658,0.31840158863509294,0.1848425443807003,0.26750879483869566,0.38078824405903344,0.3127481132895349,0.2751793881466062,0.25405761696412077
147,Montana St,20,0.18101170784485843,0.2428857237204643,0.1528379517945534,0.39834901035043435,0.3071768537318781,0.29425234849672055,0.26275226598981816,0.2538673484414062
284,Stonehill,10,0.18089640440035254,0.2635244831214071,0.19229931039995962,0.29706293441960185,0.5972869889726556,0.3331751363516683,0.31070754294427416,0.2533916537385979
5,UAB,10,0.16735406599222313,0.212245321146314,0.142697606139938,0.33933751606692,0.46510973618274265,0.40466741057200284,0.28856860935002343,0.2532603839834796
2193,ETSU,15,0.21986274052485216,0.23747927851513106,0.17225326193667595,0.31064567610769195,0.524513736985516,0.32558902213902896,0.29839061936814937,0.25316599584467603
231,Furman,16,0.1891601136354439,0.22145139610105696,0.17408194279309863,0.2913898936883935,0.3228258133195351,0.388856498764881,0.26462760971706817,0.25298796899657483
194,Ohio State,23,0.18717674307239088,0.25283483261005407,0.19463189589828564,0.23576068266373487,0.3265397628875806,0.3926287863677549,0.2649287839166335,0.2526065881224441
2335,Liberty,14,0.17928811537821504,0.2562486008152289,0.15970606457333728,0.35448240541670417,0.48905657100452526,0.31306797026929717,0.29197495457621797,0.2525586312905565
2635,Tennessee Tech,14,0.1988644062598155,0.2506414624416071,0.2125908837961133,0.2375424127688624,0.2700258223174795,0.36274415827498224,0.25540152430981,0.2524766647082761
356,Illinois,19,0.1884515301990186,0.27600765676672656,0.17564947645393064,0.2835702530257367,0.41759980847157796,0.33752582695323036,0.2798007586450368,0.25224094867972857
326,Texas St,11,0.28638179210715053,0.25405820245258076,0.1769654549148309,0.253868201393857,0.3191500712319192,0.28951989880911244,0.2633239368182418,0.2521587099355063
2352,Loyola MD,12,0.1756903594431808,0.2060012686869548,0.1660753441264816,0.36880606929364457,0.40162951994677293,0.34280997675641905,0.2768354230422423,0.2518766036613362
2523,Robert Morris,17,0.2335426936741174,0.24079627058041564,0.19721076662999168,0.24034290496294256,0.4379530484007233,0.34711529599817265,0.2828268300410605,0.25180158636912797
2754,Youngstown St,21,0.17850274958362494,0.24437982933456992,0.26153830517445176,0.2679303892124063,0.38441201441453454,0.30219340493925473,0.2731594487764737,0.2509089356488615
2653,Troy,23,0.17034157369448538,0.30380013840918835,0.17128817995401519,0.2725647900538575,0.29494323773483355,0.3362162076034125,0.2581923545749654,0.2508421779429918
228,Clemson,19,0.1929028730023144,0.2594232487459891,0.2049109413318752,0.27970108776468317,0.46403894132102375,0.31673171593547317,0.2862848013502265,0.250733973356067
2368,Marist,10,0.1674477036707946,0.22334037498397075,0.3001381767425963,0.2545610899183952,0.4371697874322562,0.30799862538874223,0.28177595968945923,0.2506971941408998
236,Chattanooga,18,0.2207817123262763,0.26795762384025673,0.1772799390293025,0.2921404432464865,0.31802463710607987,0.29472032613577237,0.26181744694736236,0.2505760089156189
2250,Gonzaga,21,0.2350029633691943,0.24097182269681616,0.1397647085101016,0.2948922043169049,0.29328573017599185,0.34212413519990786,0.25767359404481943,0.25055116681858497
88,So Indiana,19,0.20180206796455818,0.2997870154629154,0.20211676337373782,0.27501596344291757,0.3014976106266497,0.2736584492475534,0.25897964501972204,0.2504760518983365
2603,Saint Joseph's,19,0.2079537527476638,0.2118901215935145,0.22002710049374488,0.29343965915569875,0.3982542519863026,0.3180522073943864,0.2749361822285518,0.2502725682770017
2916,Incarnate Word,13,0.18144620508408993,0.25501713566623097,0.18834392718663087,0.30129905607687507,0.4793816799998342,0.3250250675570645,0.28841884526178757,0.25022627831417826
85,IU Indy,12,0.2095500220374977,0.28890997133000534,0.23947546727079128,0.29308165119494245,0.3245101981765285,0.22010117488650752,0.2626047474827121,0.25022365734394886
112358,Long Island,17,0.15108632346948744,0.21931610743504615,0.21761805560032962,0.34718533597465634,0.29220087710339265,0.3151267440096111,0.25708890726542055,0.25006651329782614
193,Miami OH,22,0.20223554615850875,0.24998163121566208,0.23242712612533856,0.3124631550239645,0.3734297282066828,0.2527684294091804,0.27055093602322283,0.24997517758653084
333,Alabama,21,0.16819166934657467,0.2973266755364738,0.20029995692598548,0.2809298653018266,0.40315651520560625,0.3022256776486799,0.27535505999419113,0.2497947689519081
254,Utah,17,0.14600374038983283,0.1994472347214994,0.23032726467544573,0.40590740858824836,0.4395633661149238,0.26450901508251795,0.28095967159541135,0.24923893269150885
2,Auburn,14,0.24494601577820357,0.2643783710616362,0.21217303127926834,0.25951964339193623,0.33168255712565126,0.2650019816249584,0.26295026671027566,0.24920380862720054
2771,Merrimack,16,0.17332577132047494,0.22230062502945136,0.23062623030791646,0.2958991142022609,0.3643118105988677,0.32249653150117474,0.268160013826691,0.24892965447225568
2579,South Carolina,27,0.2231548278322218,0.23469251478490677,0.21273585574662435,0.26311563738805294,0.3182246065282794,0.30804532119823236,0.2599947939130529,0.24834883139000763
96,Kentucky,20,0.18447347567969496,0.26526435581316693,0.20786806403777414,0.23980272277516687,0.42311507405896365,0.34284593088443654,0.27722827054153387,0.2480509098380479
2739,Green Bay,21,0.1883046996387395,0.21860931913529535,0.2423449985982989,0.288587981680005,0.4390965112167256,0.30236075514770444,0.2798840442361281,0.24804155084000865
197,Oklahoma St,21,0.18189449829457588,0.21617299591208378,0.21709426675017215,0.27750200109044953,0.4088929172044978,0.34669804672162335,0.2747091209955671,0.24787236175378094
2501,Portland,16,0.20309838963726826,0.1838640227599891,0.2464815511979011,0.3139492968145472,0.4491982060760352,0.29161875553511374,0.2813683703368091,0.24780240318896388
36,Colorado St,21,0.17285586235048922,0.2976073515850675,0.19268539044080313,0.27484987115042714,0.35256401785723945,0.3009346763774733,0.2652495282935833,0.24778663038085205
213,Penn State,10,0.18252966696424067,0.17913465060291112,0.21005947561891442,0.35730990927039474,0.34829473688688156,0.3097018649304947,0.2645050507123062,0.24774711347739112
2217,Fairfield,24,0.16257030614647028,0.20281081830775888,0.2500169217527913,0.3130782918470188,0.3577117982827823,0.3097009760318587,0.2659815187281134,0.24763546281717957
251,Texas,26,0.2373331948431356,0.2767583513099595,0.1689649405010403,0.24693960631687767,0.3048225735139203,0.30731597577823555,0.2570224403771948,0.24746241374984973
2627,Tarleton St,12,0.2004910916478646,0.24306204729117814,0.19327068904526773,0.2502842170957503,0.40053777572291666,0.35003888634434105,0.27294745119121977,0.24742938628488037
55,Jax State,13,0.15695158120691854,0.2916020346118767,0.1751347276454139,0.30871350057046176,0.3433788002317885,0.30351426913082935,0.26321581889954815,0.24718322263310005
259,Virginia Tech,21,0.24281776657211165,0.23781518198515533,0.15896426313462492,0.2814042543540106,0.3078229390582329,0.31395492350589477,0.2571298881016717,0.24699127791035946
2097,Campbell,17,0.20691065379213647,0.2364777039244636,0.2019754500185964,0.263115432357408,0.38053009874099597,0.3257280150867394,0.26912289232005665,0.24684145103586877
2351,LMU,19,0.20391386052898558,0.22039180759986032,0.2129767035029077,0.2988756312117934,0.3522240089621981,0.2980063218285398,0.26439805560571417,0.24683286493441736
61,Georgia,21,0.17762592979074515,0.23053137289439612,0.24671457325566548,0.2619776536512337,0.3441830400484759,0.31497047593978966,0.2626671742633843,0.24636400110636603
127,Michigan St,22,0.19453692619159843,0.33302429455962856,0.1918948931629953,0.17636604306095272,0.3321280697044704,0.3341906177416238,0.2603568074035449,0.24600255494335976
257,Richmond,23,0.13011604136512112,0.20430518050034366,0.21181289538179643,0.34054960479771285,0.3593076931094825,0.3425619634868968,0.2647755631068922,0.24586913710637417
150,Duke,20,0.17969487204808499,0.24425427383198417,0.17915039549048162,0.2837954393352513,0.34819858455793906,0.34199843923319906,0.2628486674161567,0.24577868398780023
2534,Sam Houston,16,0.1900319950310514,0.2527339220910134,0.24985732131518262,0.24860250189362443,0.2786086716469929,0.2867689627935105,0.2511005624618959,0.24559894062487647
153,North Carolina,23,0.20631234753083744,0.19350106666502342,0.17614432500975544,0.31385205363878926,0.32809363672624425,0.3371471695080297,0.2591750998464466,0.24539139247048705
183,Syracuse,21,0.24838609991653327,0.22197484345611634,0.19469776979953934,0.2568027530636815,0.2938331451213839,0.30375551863623895,0.2532416883322489,0.24512339697442187
8,Arkansas,11,0.25643438708153027,0.23300479321805712,0.1740473857504954,0.20005560751243112,0.33026836049340635,0.3607116690044282,0.2590870338433914,0.2448507685133884
108,Harvard,15,0.2228405517514766,0.24546950157214142,0.1321735409036491,0.3353883422829807,0.32178665077530366,0.2879452859051784,0.2576006455317883,0.24476344448308526
2529,Sacred Heart,12,0.20834178814576212,0.19072426256142427,0.19302486257567908,0.34658188220642794,0.3788964270829557,0.2838290180210945,0.26689970676555724,0.2445003627020776
2541,Santa Clara,21,0.15043915733244262,0.2739036947097899,0.20640068431549072,0.2685364654576998,0.3894979563703379,0.323059064930474,0.26863950385270585,0.2444678133491794
239,Baylor,24,0.18657658617921805,0.18965043161177986,0.1849585082177332,0.29892939183924266,0.41840045914964513,0.36194030309735586,0.27340928001582915,0.24441104418906592
2815,Lindenwood,22,0.1659007201980808,0.24040823743659723,0.21543808979469475,0.2721824457874552,0.37342054455487245,0.32679165665786336,0.2656902824049273,0.24414422997493826
2385,Mercyhurst,11,0.147163844388166,0.2606883238705358,0.23786650719871655,0.33869024502462824,0.4557476179702828,0.23564155181659327,0.2792996817114871,0.24401009445972796
2636,UTSA,12,0.22640572591945615,0.23539061465610722,0.1657351062210324,0.26447817052811917,0.3594172796710512,0.32622619260255914,0.2629421815997209,0.24364716198545483
2344,Longwood,18,0.1794421549909203,0.2738302369926128,0.17462740107388436,0.27718862600458916,0.3271722010572849,0.31188900845599626,0.25735827142921464,0.24339548550360057
158,Nebraska,17,0.15971874157100197,0.2259432497667882,0.19655765236470657,0.30485615779877795,0.3669957510196308,0.32917655193415407,0.26387468407584325,0.24325047068708575
87,Notre Dame,18,0.16266822853165566,0.2398337169127202,0.26234888953381164,0.30909640276152817,0.2907447923314007,0.24225072526958003,0.2511571258901161,0.24323959260185915
2382,Mercer,16,0.19089940534296923,0.24593032748950072,0.19822304005954328,0.2740858131588467,0.3423466853771969,0.3065933016432336,0.25967976217854843,0.2431463775388187
2393,MTSU,14,0.2064683047876417,0.23400678335724834,0.2220743103408621,0.35200547794931436,0.5086106795767117,0.2011442419833681,0.28738496633252436,0.24313982368368692
349,Army,21,0.1908190884970261,0.20873211459493846,0.20816697728781777,0.3167162153297631,0.4040566535181248,0.2892103007557911,0.26961689166391023,0.2427289392930673
325,Cleveland St,21,0.17943312284100027,0.27776612027373737,0.20232575734129132,0.23969761279993557,0.2790689321454929,0.3138113862342195,0.2486838219392795,0.2426067998980368
145,Ole Miss,21,0.22728289651857958,0.26725975744785757,0.18062992406807402,0.25266958008752344,0.2894518822277858,0.2843760940367877,0.25027835573110135,0.24244365043176447
24,Stanford,17,0.21672936475619178,0.23739474447062986,0.17448294979613524,0.2425650610053175,0.3028509831602021,0.33596526328432486,0.2516647277454669,0.24142747666251985
152,NC State,18,0.21028636900815123,0.25462302515236035,0.18408414811910714,0.2554085908351072,0.28336645422673934,0.30087345719026753,0.24810700742195546,0.2410551180609987
2050,Ball State,22,0.17665225334881424,0.24241847811814082,0.17951993467901223,0.30403991884201365,0.339319974489966,0.30147100257207105,0.25723692700833634,0.24082031751201038
2348,Louisiana Tech,21,0.16607226909192851,0.20242778306745235,0.21634791234001224,0.29993815668919765,0.2892407320155469,0.3189023843209386,0.2488215395875127,0.24073770110190587
56,Stetson,18,0.16502992664103744,0.2583683248185883,0.22019729204515612,0.3150767069512288,0.3218795773315691,0.2444242675092444,0.25416268254947066,0.240619303593051
16,Sacramento St,12,0.16061296332682387,0.221182554411403,0.2549084813961957,0.24494895365285013,0.2978255417928865,0.3213743840884194,0.2501421464447631,0.2406054673751384
304,Idaho St,18,0.19228405440718455,0.34869835163504975,0.1754896085745543,0.23833372771375266,0.3704679243393133,0.24663996125755372,0.26198560465456805,0.240289140717619
300,UC Irvine,23,0.1706054175235514,0.2775507169480653,0.20741941082538232,0.23975504012625345,0.48100419387374327,0.3061124681749969,0.28040787457866545,0.24028861071964988
2016,Alcorn St,14,0.1466900652214156,0.23073657966725603,0.2229428038418869,0.28760382502765625,0.3052984294431116,0.31338310258273344,0.2511091342973433,0.24027127526818964
253,Southern Utah,19,0.20574461710127212,0.29269021704202,0.15886667743443356,0.24395841423912243,0.2814611912748546,0.2978510990725343,0.24676203602737284,0.23982220497787649
269,Marquette,16,0.19474898461770945,0.23202517107313436,0.18740782118401034,0.2871879214687602,0.3516765149791628,0.2969278220139798,0.2583290392227928,0.23965954407151885
399,UAlbany,14,0.19873004517510334,0.25317834561847835,0.19413191521461043,0.3052388773530751,0.5501630509955351,0.24659669151926203,0.2913398209793441,0.23957517497610584
2617,SF Austin,20,0.1713261485148616,0.2559972682550178,0.21287235092948464,0.31382797200958584,0.32057851699025164,0.2433403899111807,0.25299044110173036,0.2394728259240261
2184,Duquesne,10,0.24299351610722494,0.2934317340966023,0.15925193073890825,0.19597243829777178,0.47929008130159273,0.30565652936081505,0.27943270498381917,0.23946122972026446
70,Idaho,23,0.16740251353792285,0.26602261497554563,0.17577254338413828,0.28176705823807197,0.31656902273401133,0.30626769667036924,0.25230024159000985,0.2394464853612096
2210,Elon,13,0.20616739315360938,0.2569199910400023,0.18327658413000664,0.24122960789560075,0.45101337130773644,0.309213764627848,0.27463678535913394,0.23936146816941342
116,Mount St Marys,13,0.2328491175076995,0.1908400231394829,0.12427286430090359,0.3249343784030535,0.2939691081743957,0.3222917761069596,0.2481928779387491,0.2390376318916198
