team_id,team_short_display_name,scale_5,scale_10,scale_20,scale_50,scale_Inf
257,Richmond,0.4010379194395414,0.40885770431444074,0.41659300187421866,0.4238551699002664,0.42900476374425284
259,Virginia Tech,0.835342484394572,0.8286077640462663,0.8210355535867171,0.8121284898057812,0.7987710748925536
261,Vermont,0.7089129831482112,0.7403849285552506,0.7655590110797343,0.7870523778552143,0.8015540779496598
264,Washington,0.7403420614305315,0.751265370684315,0.7561993052852675,0.7570756075211097,0.7537808260036317
276,Marshall,0.6992510455040111,0.6990680778090093,0.6973879363051564,0.6955677041985181,0.6971958715675036
277,West Virginia,0.6669130721743038,0.6696106899615243,0.6697815465889442,0.6668804842118088,0.6548118543525072
290,GA Southern,0.7966593768208635,0.7946476626273656,0.7956839679582071,0.8009324839924687,0.8147763822013225
294,Jacksonville,0.617885256668888,0.6176815401954807,0.6171814314369162,0.6160190326993327,0.612712973947728
300,UC Irvine,0.8634082989234605,0.8629207835246718,0.8618955601581261,0.860167977018871,0.857528612405755
302,UC Davis,0.4316586444063136,0.42486150472652406,0.41830691546076054,0.4131870020633657,0.4120565621618562
325,Cleveland St,0.8427488752869271,0.8624610375367482,0.8728402429798517,0.877418795700293,0.8748994641119688
333,Alabama,0.9031817009616269,0.9130048113057777,0.9195275720297201,0.9244322601051193,0.927126788655251
349,Army,0.9399817479456487,0.9359482430345827,0.9308956324114701,0.9254024183891035,0.9203009775994396
356,Illinois,0.7622477170336461,0.7680402034947105,0.7753221184880116,0.7837164867489637,0.791361641972413
2000,Abilene Chrstn,0.5896726657421303,0.6184280383568248,0.6443794699010883,0.6723965966013975,0.7098577757963882
2010,Alabama A&M,0.8177137248363713,0.8301318146153693,0.8394839919378009,0.8468898571915816,0.8533440784034061
2032,Arkansas St,0.4349097756078222,0.4495490811513347,0.46855940316186523,0.49419789312495443,0.5323964536099817
2050,Ball State,0.7562422622134323,0.7670698326985443,0.7758957781091893,0.7832918107575716,0.7877816182621663
2110,C Arkansas,0.7891929053966501,0.7801958436000486,0.7710762670724017,0.7617704021873039,0.7537808260036317
2166,Davidson,0.8261300088596437,0.8147263873737246,0.8030894157166789,0.7907611447732409,0.7759109771857188
2182,Drexel,0.6765357725308291,0.6781647904017087,0.6734864525878796,0.6627556737346485,0.6419098739597839
2198,E Kentucky,0.9444018970557255,0.9474319245123007,0.9478984754608445,0.9460431208614338,0.9398009074013691
2217,Fairfield,0.47303307407335476,0.47681080931171543,0.4804841682914341,0.4836156636968279,0.4840185155816565
2244,George Mason,0.9671577492660106,0.9727242314498353,0.9779016083617101,0.9832241784083242,0.9898279823399508
2250,Gonzaga,0.5916798533054448,0.6168917609130812,0.6408290213900043,0.665161015733481,0.6909373717668367
2272,High Point,0.7287978711922813,0.7438601783511766,0.754257060525486,0.7613090042661016,0.7639822935113763
2294,Iowa,0.9092483088008749,0.915390417711275,0.9192111585296764,0.921161010381826,0.9217925694913788
2320,Lamar,0.6253310042601982,0.6267183609241879,0.6326274876293668,0.6434151919333231,0.6603159773648682
2344,Longwood,0.8284180266677388,0.8322734281480985,0.8318678462866745,0.828071843632787,0.8198031516480194
2348,Louisiana Tech,0.9549801549572571,0.9303237376291265,0.9019560813934155,0.8719072569150205,0.8380911980701227
2351,LMU,0.7116044169579048,0.7272661054328552,0.7409548598012504,0.7555258303067494,0.7756359729456427
2377,McNeese,0.2737305023810839,0.2953015521870973,0.3202115978912808,0.3544536546138527,0.41701129743924714
2426,Navy,0.9046747240045552,0.9136028311923423,0.9197750705426438,0.9237402730432853,0.9253239745212894
2439,UNLV,0.8716091047750718,0.8857790415439717,0.8938659065655855,0.898498032215524,0.9003158088038198
2449,N Dakota St,0.8440534850334718,0.8530929727495756,0.8588484800638012,0.8618066651924663,0.8594145786606683
2458,N Colorado,0.8291977818981985,0.843813147996406,0.8553941487838461,0.8667054285030221,0.8798768310905295
2483,Oregon,0.8060249044319518,0.8466156795131247,0.879435158675003,0.9036714810509243,0.9162551119060501
2514,Quinnipiac,0.7023467975968166,0.7048783914697696,0.7078558572834178,0.7114826786600598,0.7160021919166009
2515,Radford,0.625353498405696,0.6514250998261585,0.6728473196758459,0.6912356038994604,0.706806440475527
2540,Santa Barbara,0.6345232745570633,0.6389642856826041,0.6443963694107573,0.6513821800526717,0.6603159773648684
2541,Santa Clara,0.6219235375703542,0.6335067661140045,0.6403492590780954,0.640639228431461,0.6261394145894015
2571,S Dakota St,0.862476696009921,0.8790073084506306,0.8909199957473725,0.8996301813641524,0.903519180772354
2579,South Carolina,0.7791358202864549,0.7927725836243004,0.8016011231125062,0.8065524694302189,0.8056957208591605
2599,St John's,0.8954684644032005,0.8965946673495807,0.8978829222325339,0.9006510879108026,0.9064627092082682
2603,Saint Joseph's,0.8144490089267992,0.8207845717383336,0.8230282066628816,0.8229313785062503,0.8198796940564594
2617,SF Austin,0.7996476659985372,0.7768113382793497,0.7528813915755066,0.7273236030920963,0.6978404152161943
2628,TCU,0.7928616706629598,0.7697297521001093,0.7466732849229842,0.7248309539799542,0.710765026664009
2641,Texas Tech,0.8153909144954358,0.8102626337171778,0.7989291109968509,0.7848283793869346,0.7716593107976432
2653,Troy,0.5772614312882847,0.5955407769125182,0.6119440823390285,0.6299768372643807,0.654811854352507
2710,W Illinois,0.5424110962771116,0.5276832552935825,0.5121952723824462,0.49502555548004096,0.47352197693315085
2739,Green Bay,0.5985796626618649,0.6179929723401701,0.6353537399649999,0.6510406143917433,0.6635895500740443
2754,Youngstown St,0.6430145489366653,0.6598655132930078,0.6787663977089626,0.6984653821489853,0.7112542572584254
2815,Lindenwood,0.8469785229799551,0.861550126543019,0.8707957745452068,0.878701859562444,0.8907014270577494
2856,CA Baptist,0.5065082350356065,0.5094176252632542,0.5090518140259165,0.5042179964059941,0.4914680736203691
