team_id,team_short_display_name,off_mahal_mean,off_mahal_median,off_mahal_sd,off_mahal_max,off_gen_var_ratio,def_mahal_mean,def_mahal_median,def_mahal_sd,def_mahal_max,def_gen_var_ratio,n_wins,conference_short_name,conf_tier,off_def_gap,total_mahal
300,UC Irvine,4.201300867527687,4.157610506851648,2.400132419950005,9.100885262197993,0.23333828660410838,3.6179051529652497,3.17191569511572,2.5136926119975986,9.030141482416637,0.44057627098072566,23,Big West,Mid/Low Major,0.5833957145624371,7.819206020492937
120,Maryland,3.2466290165663962,2.882515109606415,1.8575175809509763,7.167363474116142,0.09658256369111458,4.565574640290167,3.1036848948746885,3.305350212305532,13.375131174472543,0.6858996766839058,22,Big Ten,Power 4,-1.318945623723771,7.812203656856564
2241,Gardner-Webb,3.627759093309802,3.484911649946063,1.7444544009814091,6.503757077623092,0.11550520109200695,4.182918257887084,3.0293742451906773,3.7232332433988824,13.657778257103644,0.4005859580347075,11,Big South,Mid/Low Major,-0.5551591645772822,7.810677351196886
88,So Indiana,4.146815157189144,3.034502739978277,2.245201284301281,8.241064766547238,0.2223379392810034,3.628152322224325,2.2014854276956415,4.380963734252837,20.45654334276774,0.21840420234662927,19,NA,NA,0.5186628349648186,7.774967479413469
30,USC,4.138266543924984,3.582160522813684,2.1852151060104887,8.749161120980457,0.24400965970015087,3.6022454165966042,2.7097314567470616,2.0164870657559493,7.38362313464201,0.5389886932548041,17,NA,NA,0.5360211273283797,7.740511960521588
2272,High Point,4.47464595525869,4.549227050986616,2.607312069824842,9.827554358806923,0.5217431001892999,3.2656548696887606,2.8745476631758495,1.9456284367578238,9.298665432513236,0.3601741035556992,24,Big South,Mid/Low Major,1.208991085569929,7.74030082494745
2344,Longwood,3.6953757913061365,3.764563239763501,2.2826559100611603,8.385454647353711,0.09026851535348265,4.023314654255951,3.5144367570893995,3.229718291968336,15.03625668738191,0.49715317741270204,18,Big South,Mid/Low Major,-0.32793886294981434,7.718690445562087
189,Bowling Green,4.328341619010913,4.68245069268878,2.577974394795905,9.194914642540708,0.17384389596776484,3.3804296192369536,2.879773041762437,2.9154633078767467,9.261386736846504,0.24020338574116407,15,MAC,Mid/Low Major,0.9479119997739591,7.708771238247866
2083,Bucknell,4.345947156939779,3.4155029619594597,2.4706206374308985,10.519762922124656,0.042476687231927795,3.3576438727179267,2.202258507316307,3.0214462211047435,9.735973717931019,0.35237269484298595,10,Patriot,Mid/Low Major,0.9883032842218524,7.703591029657706
2413,Morehead St,4.691463533093874,3.966596021820283,3.7125575529117567,15.743501272255571,0.1395486368935047,3.0106768886698627,2.1999942766129092,2.4350351673038833,10.465187783187755,0.18970679537313823,17,NA,NA,1.680786644424011,7.702140421763737
