team_id,team_short_display_name,n_wins,entropy,entropy_norm,primary_archetype,n_archetypes_used,arch_share_1,arch_share_2,arch_share_3,arch_share_4,arch_share_5,bc_off,bc_def,bc_composite,bic_diff_off,bic_diff_def,is_bimodal_off,is_bimodal_def,bimodal_both,cv_composite_core,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality,conference_short_name,conf_tier,bc_norm,versatility_score
251,Texas,26,1.2874992730117072,0.7999682765422769,4,4,0.15381833730462255,0,0.21421078067323587,0.4498796688145203,0.18209121320762134,0.3780887493295464,0.5337015421167481,0.45589514572314727,-6.055262035890337,2.958377805634541,FALSE,FALSE,FALSE,0.23291756934761002,0.24543817685929703,0.25177912601651753,0.16143104523447643,0.21911516781602675,0.3427430130059807,0.2868243308117323,Big 12,Power 4,0.5389568031289085,0.6694625398355927
61,Georgia,21,1.5921444566807037,0.9892549718011537,5,5,0.23075592287075894,0.15029918157465735,0.24817673946145108,0.20362919722243747,0.16713895887069513,0.3488276556087692,0.46698106748898927,0.4079043615488792,-5.31126392697395,-2.6093410350649577,FALSE,FALSE,FALSE,0.2418267039996335,0.1873107305158766,0.23224216100280612,0.22620632820865877,0.2575684109785418,0.4055670598104887,0.30580588929228425,SEC,Power 4,0.34787164758172134,0.6685633096914375
259,Virginia Tech,21,1.384289671868959,0.8601075326822462,3,5,0.271692752047403,0.0394952722624819,0.38007023093393144,0.2329298206630755,0.07581192409310819,0.4231615245195139,0.45657394237830773,0.43986773344891084,-3.758199420492147,-3.3166146599581197,FALSE,FALSE,FALSE,0.24352518725763167,0.23162478707377282,0.2439443032631321,0.15044335743428677,0.2889208474022112,0.3140718934944773,0.30269264111475547,ACC,Power 4,0.47514037211748344,0.6676239523998648
232,Charleston,21,1.073500001178108,0.6670030529817429,3,5,0.06527219644041528,0.11843964627036577,0.6730925788708575,0.061836817680393424,0.08135876073796817,0.47103573189837755,0.5025284350592258,0.4867820834788017,-3.479191099192377,0.8146086513665409,FALSE,FALSE,FALSE,0.23048038125510908,0.22275411728512395,0.20018749329261787,0.1784208605284337,0.24360297185146057,0.33678309274285345,0.3074364633179093,NA,NA,0.66193948422000215,0.6644712686008725
256,James Madison,21,1.2255590682276432,0.7614826634561616,3,5,0.32140059631545226,0.13390801806358207,0.47308924845162936,0.02982938901174225,0.04177274815759404,0.5136283376044609,0.40453656465362675,0.45908245112904383,0.7636366046400269,-4.432940668048218,FALSE,FALSE,FALSE,0.22709327745262517,0.14693272336465663,0.24532833352427708,0.17869016518829156,0.32943908497849517,0.3321347929794836,0.23507608020740542,Sun Belt,Mid/Low Major,0.5516477136806202,0.6565651885683909
2628,TCU,25,1.3123592786107188,0.8154146664942904,3,4,0,0.23579321324314587,0.38651319446816035,0.2571549392079479,0.12053865308074596,0.4261112555562941,0.45720680333754926,0.4416590294469217,2.67844759904483,-3.3643532449253684,FALSE,FALSE,FALSE,0.2718435480771,0.14874220046171155,0.3233266143140021,0.20988497358203023,0.32344055063166866,0.36344525104371395,0.35382340139608737,NA,NA,0.48227278473170554,0.648843725612998
2294,Iowa,22,1.259913717587523,0.7828284072680008,3,4,0.27912893018214485,0.22327505556018043,0.4162354133557835,0,0.08136060090189128,0.4235431641481552,0.467824081467213,0.4456836228076841,-4.949002542309131,-0.04929727136907047,FALSE,FALSE,FALSE,0.2328287787149467,0.19760871032448313,0.20149825965159876,0.19552897490647705,0.2609535377490644,0.38929929215712966,0.30855441094311015,Big Ten,Power 4,0.4982975290985168,0.6405629681832589
99,LSU,24,1.0671001986226638,0.6630266320797616,5,3,0.43225835863190176,0,0.22978207558689553,0,0.3379595657812028,0.4425397764077633,0.5020573129829429,0.4722985446953531,-3.838570176793681,-1.9158378710340997,FALSE,FALSE,FALSE,0.21214687018416634,0.19117092083941592,0.1565563514273316,0.17718135574897245,0.23326890221134083,0.27905035982907195,0.3025568206937709,SEC,Power 4,0.6042703023358492,0.6336484672078054
147,Montana St,20,1.423072433760654,0.8842046175042635,4,5,0.051498671566275835,0.24849902799504411,0.1487739400803524,0.41105303304718344,0.1401753273111442,0.4353878866004972,0.3937100267222249,0.41454895666136105,-4.217146731036095,-3.4297070454286143,FALSE,FALSE,FALSE,0.2429995083170482,0.18532458006758007,0.26065842237152403,0.1483698637977116,0.3380727900512746,0.33259049490400894,0.2825718852971506,NA,NA,0.37432846658276314,0.6292665420435133
47,Howard,20,1.2105837078583777,0.7521779489011173,1,4,0.43990667864298416,0,0.28326135274866376,0.22292060697762955,0.05391136163072259,0.5531360342433849,0.3358215062651569,0.44447877025427085,1.8378532363968105,-4.229742263638272,FALSE,FALSE,FALSE,0.2305069464518085,0.19056201174199688,0.2528393943714872,0.1854872161576016,0.24297784027990177,0.31290880131686555,0.28066826970805503,MEAC,Mid/Low Major,0.49350016140507874,0.622839055153098
222,Villanova,22,1.4775399436657453,0.9180471842067685,2,5,0.12357415534296576,0.3148312301720428,0.3255182287997495,0.15894644002050254,0.07712994566473938,0.3926696177303262,0.4128250932031078,0.402747355466717,-5.078765627451247,-5.054181441627307,FALSE,FALSE,FALSE,0.2707669862479382,0.18709716424650438,0.23259956174318921,0.17840035737756124,0.4409049009998598,0.3279193843061887,0.31483294687257646,Big East,High Major,0.3273379695782658,0.6226925768925171
2641,Texas Tech,24,1.4667555921151954,0.9113464898418396,4,5,0.2524211096809678,0.1615062414717078,0.13595807141806965,0.38030348741370545,0.06981109001554917,0.4324653803188013,0.36899078351644216,0.4007280819176217,-3.976803857771543,-6.0955665774999375,FALSE,FALSE,FALSE,0.21807758618030168,0.1589544976769786,0.20592155060529183,0.2009372089166259,0.20712446147988905,0.4422861843833157,0.31745021222272307,Big 12,Power 4,0.31929781756032716,0.6153221537010833
2815,Lindenwood,22,1.2833203340369808,0.7973717557678867,2,5,0.17172929096949494,0.4860203448578735,0.21657214301381789,0.1143266398928563,0.011351581265957363,0.4006179469817143,0.4579861412627738,0.42930204412224404,-3.3647164752212433,-2.8640550096715884,FALSE,FALSE,FALSE,0.24053499238627288,0.16653279071110655,0.22684206719262578,0.23055917732035192,0.2670889091730122,0.3685867137528246,0.31165201753426797,NA,NA,0.4330709118411517,0.6152213338045192
135,Minnesota,21,1.2796485955906125,0.7950903764005924,3,5,0.05198990147664058,0.08781871920980931,0.5412284738207985,0.1299072343390344,0.18905567115371724,0.4050050495823266,0.45369141822167625,0.4293482339020014,-5.184138372545789,-1.716706859432989,FALSE,FALSE,FALSE,0.2512195186341853,0.1784494803986433,0.277889183573177,0.12134280073388337,0.3260177070427478,0.4600869535509634,0.352398421422475,Big Ten,Power 4,0.4332548259280225,0.6141726011643075
26,UCLA,27,1.4045549250936367,0.8726990424684352,5,5,0.12605930335365584,0.11080094792579584,0.44500835138413647,0.07613172954732272,0.24199966778908902,0.41069401878003226,0.4088508801834668,0.4097724494817495,-5.24431420614242,0.31620740133027425,FALSE,FALSE,FALSE,0.23309027627953033,0.194909270606739,0.20686694124174462,0.15717051948463104,0.2607280144475995,0.37269790313072376,0.3457766356169375,Pac-12,Mid/Low Major,0.3553098230433289,0.614004432755882
2739,Green Bay,21,0.9128845178694585,0.5672070421709028,3,4,0.09766444428556935,0.20935956855095,0.669013894686391,0,0.023962092477089587,0.468817195702091,0.5017971950798797,0.4853071953909854,-2.2269840151471954,0.9484065294500823,FALSE,FALSE,FALSE,0.24717161721103373,0.18510179246079933,0.20914090312464736,0.25175686186450213,0.28390064113902436,0.5017170014014675,0.30595788746619546,Horizon,Mid/Low Major,0.656066914631398,0.6116369784011504
130,Michigan,22,1.5198862406918447,0.9443584178983219,4,5,0.1616094698949586,0.1097310912983632,0.22540142895775053,0.3590330953470426,0.14422491450188504,0.42422732839716953,0.3556104307927761,0.38991887959497284,0.7714052075787947,-5.550212861464217,FALSE,FALSE,FALSE,0.20931393270193535,0.15950434756708926,0.2001117166239303,0.16920621826570462,0.2816995478691461,0.2898799914671602,0.23604783318380648,Big Ten,Power 4,0.2762587603183358,0.6103085891083289
238,Vanderbilt,25,1.0854157152770683,0.6744067024216515,2,4,0.1340144468139552,0.6164986189468513,0.13810285143514447,0,0.11138408280404914,0.3868726972245057,0.528058121739846,0.45746540948217584,-5.823423420010698,0.8976230462482562,FALSE,FALSE,FALSE,0.23179815528203737,0.14657287361457008,0.25697413066172514,0.220163244213589,0.25203888775412464,0.41071618376019003,0.28324164016617803,SEC,Power 4,0.5452091305248207,0.6098079164732361
294,Jacksonville,20,1.2506066857391316,0.7770456232435364,1,5,0.4920376715738415,0.04781265821572872,0.17459857219555575,0.2566118575158803,0.028939240498993695,0.4248755922694202,0.43116390198496257,0.4280197471271914,-1.7704911630168851,-1.9389210693782388,FALSE,FALSE,FALSE,0.22742986007946442,0.17861405652190673,0.23462269161245825,0.19606753634771962,0.2694462320224173,0.3313758470510517,0.2583987838928202,ASUN,Mid/Low Major,0.42796518321068044,0.6025054032271084
153,North Carolina,23,1.3631676117473837,0.846983658838843,3,5,0.1687902319995142,0.11465157585144405,0.4814190945415629,0.05044305783893528,0.18469603976854349,0.42644047217951847,0.394078039124143,0.41025925565183075,-3.622045877022927,-5.338333611709615,FALSE,FALSE,FALSE,0.25119302769195156,0.20944334302084083,0.19722856432965646,0.20390497552111891,0.28446928523435056,0.365534707911427,0.36091897035379106,ACC,Power 4,0.3572481417087109,0.6021159002737769
333,Alabama,21,1.5417995684223464,0.9579739339497364,3,5,0.2442044552773292,0.23865891331482622,0.2813141540709879,0.1428894975593373,0.09293297977751948,0.370610142927318,0.3937964384614596,0.3822032906943888,-5.43904343198254,-5.692028442095179,FALSE,FALSE,FALSE,0.25804743108636197,0.176136165910552,0.32892524168638404,0.1975999642191998,0.2888174746302468,0.4277570561736701,0.29875830898542716,SEC,Power 4,0.24553755976756902,0.6017557468586527
277,West Virginia,22,1.3213328971608065,0.8209902891888721,1,4,0.3462349887631692,0.20684371080802819,0,0.31830462534336446,0.1286166750854382,0.3764227102652512,0.44760856858115516,0.4120156394232032,-5.677082833291109,0.09140128530991376,FALSE,FALSE,FALSE,0.26929133052436777,0.2387189228170852,0.270556085750973,0.1957035156400414,0.2910307694217473,0.38811722927965303,0.35044735899199186,Big 12,Power 4,0.3642415441281115,0.5926159166584918
120,Maryland,22,1.5550078879312654,0.966180724287453,5,5,0.2283312943171388,0.1970480215550123,0.08641966898611873,0.2680085650073967,0.22019245013433347,0.38281516825872397,0.35920842295807387,0.3710117956083989,-5.437480454034912,-5.365393469488524,FALSE,FALSE,FALSE,0.21838075470749713,0.17997286085213338,0.19660354698994192,0.15380053364579224,0.21417509932299428,0.30507792314177284,0.3473517327266238,Big Ten,Power 4,0.20097632543669508,0.5835785248620741
145,Ole Miss,21,1.254326757306996,0.7793570336677125,5,4,0.40274102647377313,0,0.32913645702949157,0.08752453272768386,0.18059798376905137,0.4609365290908727,0.3736526859821783,0.4172946075365255,-0.21588869052416726,0.8367864670119474,FALSE,FALSE,FALSE,0.24548555312296785,0.24473288279965516,0.27547790351816415,0.18428865581312648,0.2554113965785342,0.30316088220165355,0.2675169269053593,SEC,Power 4,0.3852608389868877,0.5823089363273001
300,UC Irvine,23,1.4139797399329215,0.8785550091798388,1,5,0.3227035127738428,0.18131845100047742,0.30827695063804256,0.1681944367818633,0.019506648805773824,0.3592882795784839,0.42487642559198197,0.39208235258523294,-3.7414608979764097,-4.158681786259606,FALSE,FALSE,FALSE,0.24593168469212617,0.1903671547001311,0.2892632089334678,0.2004254470452136,0.23960407887739224,0.5227311706200748,0.3099985339044261,Big West,Mid/Low Major,0.2848730720029457,0.5817140405913922
197,Oklahoma St,21,1.4320433442412053,0.889778557580637,2,5,0.16159099002185956,0.4238374931522313,0.053031792092116066,0.19010812018986634,0.17143160454392675,0.35308834752603235,0.42285901943025567,0.387973683478144,-4.947555591548564,-2.1262916261503335,FALSE,FALSE,FALSE,0.24695361880599812,0.18795206794755842,0.21152243051242653,0.22613656109015637,0.2667897930272628,0.44918559068303526,0.34236724145258646,NA,NA,0.26851356279865607,0.5791460601896465
68,Boise St,22,1.1572755934949046,0.7190557551515925,1,4,0.4179984722690168,0.04549925603562261,0.38641169065576625,0.15009058103959438,0,0.4440661052185945,0.4151798554817407,0.4296229803501676,-2.841130808039239,-4.59120682935594,FALSE,FALSE,FALSE,0.23060107469216257,0.20844140377439205,0.21987184459925865,0.1943603381839537,0.24196089373695118,0.38985042381702695,0.2883708931662572,NA,NA,0.4343487852930797,0.5767022702223361
183,Syracuse,21,1.5864268044901315,0.98570239475149,5,5,0.23681498055416805,0.15158873268265854,0.21889017088721976,0.24559571804685626,0.14711039782909752,0.4028714919423982,0.3150168866541994,0.3589441892982988,-5.246761971429578,-3.151407668958157,FALSE,FALSE,FALSE,0.24857522286429826,0.2647208886416268,0.24881513001749794,0.19868117712553165,0.2483351092394614,0.30529163720971353,0.28232380929737344,ACC,Power 4,0.15292667447716546,0.5693145346143278
2514,Quinnipiac,22,1.0771997810681486,0.6693018554776063,3,4,0.14881940337197705,0.29690268843851053,0.5278954100712147,0,0.02638249811829779,0.5007835136644245,0.363847271988587,0.4323153928265058,-0.7415004949285873,-5.6085696501471745,FALSE,FALSE,FALSE,0.25551644032599075,0.1866890707770708,0.2321322344684819,0.17685762055269177,0.4103029217970548,0.4123484610636252,0.27160035403465455,MAAC,Mid/Low Major,0.4450691780870387,0.5571855167823225
2599,St John's,21,1.124190078963023,0.6984985691450548,1,4,0.5378602290386845,0.10883526599488637,0.2790542337311387,0.07425027123529052,0,0.4715248484790842,0.37663124509459067,0.42407804678683747,0.11715882910760911,-5.34455386800218,FALSE,FALSE,FALSE,0.26234097832774744,0.21876294329599288,0.25389756448924117,0.18889373313139984,0.3057898057219928,0.3745293700517043,0.3443608450001104,Big East,High Major,0.4122704944153933,0.5553845317802241
2571,S Dakota St,22,1.1710546637909698,0.7276171728922904,3,4,0.05858825381741874,0.2611836114002854,0.5011910153200623,0,0.17903711946223363,0.34459088247383374,0.48830175412312093,0.41644631829847734,-5.583962627417506,-2.14525988599479,FALSE,FALSE,FALSE,0.2961410298890466,0.22373842274258982,0.3039702079908876,0.27151154493208124,0.2730618589860403,0.4426613539922246,0.4084231147936341,NA,NA,0.3818832013051857,0.5547501870987381
2458,N Colorado,20,1.1690362226493989,0.7263630448976801,1,5,0.587654819443417,0.048157910569995,0.09357580209031786,0.21666835378377575,0.053943114112494396,0.5149216856311157,0.318523458856966,0.41672257224404086,-1.0687159718165304,-5.985873646470225,FALSE,FALSE,FALSE,0.20483282982356588,0.18149927971726743,0.2465454835852826,0.15384216520493493,0.19685304700256878,0.46843575450148406,0.2454241736077757,NA,NA,0.38298316308048913,0.5546731039890846
349,Army,21,1.5035545937544927,0.9342109951172515,2,5,0.1947509947855236,0.2792990601685463,0.2698564465837198,0.20614585934542073,0.04994763911678953,0.3671496089035424,0.35860659840727804,0.36287810365541023,-5.19786820418787,-5.981820256214306,FALSE,FALSE,FALSE,0.23545434451025846,0.18225425892173555,0.21094110017999956,0.20450705377069855,0.2837000002311302,0.40118323279489554,0.2958693094477284,Patriot,Mid/Low Major,0.16859036178238368,0.5514006784498175
2348,Louisiana Tech,21,1.3317967072807475,0.8274918199649898,2,5,0.37659272966879914,0.3813024941624504,0.06954089632274658,0.11783064373633804,0.05473323610966593,0.3398426275473947,0.4359475795174049,0.3878951035323998,-5.181584654377744,-4.4414585533827164,FALSE,FALSE,FALSE,0.24004099922304295,0.18692581908123096,0.19158157053926889,0.2285766155246592,0.3043719277569906,0.31213881168641466,0.28874906321306504,C-USA,Mid/Low Major,0.26820068061900904,0.5478462502919994
2579,South Carolina,27,1.2182362242341094,0.7569327246626489,3,4,0.2621319964628457,0.08206809756094419,0.4757887493602414,0,0.18001115661596867,0.4131878060741599,0.3882291529163488,0.40070847949525434,-5.228347238553226,-5.804612610226201,FALSE,FALSE,FALSE,0.2489645621634341,0.2241957092698632,0.25035997554590345,0.20245047918246473,0.2599514642066836,0.3770948032761973,0.3078651826122555,SEC,Power 4,0.31921976649298955,0.5380762455778192
2449,N Dakota St,25,1.4392184754177497,0.8942367172406719,1,5,0.28369332505858935,0.03488319329571553,0.2741044714626633,0.29043554429416574,0.11688346588886604,0.42135677746812755,0.30007214413121186,0.36071446079966973,-3.37893523469711,-6.43389710613809,FALSE,FALSE,FALSE,0.23014318506186948,0.2241126323060729,0.2912926646088804,0.1484526808320226,0.17731449186629644,0.471666970257405,0.3095434556960751,NA,NA,0.15997537374350487,0.5271060454920884
239,Baylor,24,1.3411260338154942,0.8332884564569419,2,5,0.3615757990321887,0.3163959560400264,0.23340389645567902,0.027436866195606344,0.06118748227649954,0.30005683829920493,0.4504120804745954,0.37523445938690014,-1.5396022179884739,-4.329713191894527,FALSE,FALSE,FALSE,0.23012544716728234,0.1855340265888359,0.18709863384457198,0.18054989168356944,0.28758358510371,0.4295367275848643,0.3098610986157243,Big 12,Power 4,0.21778972781845946,0.5255390921377007
2377,McNeese,24,1.0445563507139755,0.649019351814695,4,5,0.05237820707390258,0.018061450715138823,0.2957209741319403,0.586523147138249,0.04731622094076927,0.39096419500821084,0.44633737178585914,0.418650783397035,-0.23966793503507233,-2.5577529379230697,FALSE,FALSE,FALSE,0.26704553010435106,0.23152500027010153,0.2856512577095426,0.2149377884305732,0.3222371792150396,0.4066839266936678,0.28087642489649833,NA,NA,0.3906607314811168,0.5198400416479059
151,East Carolina,20,1.1325028336170726,0.7036635740140388,1,4,0.4271730812164828,0,0.17800200772564276,0.3691370392550295,0.025687871802845114,0.3949116069600813,0.4090426126338399,0.4019771097969606,-5.215814032553283,-0.5009352817304773,FALSE,FALSE,FALSE,0.2227166562603156,0.1752164920860642,0.2765635740451021,0.18167034645777252,0.24370091614983902,0.2938852132771773,0.2364319525628001,AAC,High Major,0.324271078379312,0.5139673261966754
150,Duke,20,1.379856815075313,0.8573532438964541,3,5,0.2290165345240028,0.0558803470411828,0.45363860785481464,0.09579488064202765,0.1656696299379721,0.3842964550000238,0.3404868546436824,0.3623916548218531,-5.208718492053549,-5.514293266050117,FALSE,FALSE,FALSE,0.2552244301986194,0.1767318992888618,0.28774285145431433,0.17905323623870678,0.2855620210170343,0.37210731315699913,0.3470321429941798,ACC,Power 4,0.16665346592570265,0.5120033549110784
163,Princeton,21,1.4923514138082365,0.9272500680384849,3,5,0.19274129158716577,0.2559017393509804,0.3106726512178307,0.192679126995444,0.048005190848579134,0.3371449171448376,0.35204876346095765,0.3445968403028976,-4.480674323491002,-5.529563058982134,FALSE,FALSE,FALSE,0.2127783936328245,0.136469662306952,0.2013158789394853,0.16609761439732568,0.24362445464972823,0.3862494205220619,0.31638435787063124,Ivy League,Mid/Low Major,0.09579976018210791,0.5115249141102964
38,Colorado,20,1.1898476812042509,0.7392939311369491,1,4,0.3110849304528286,0,0.3368052922469664,0.3262027711510113,0.025907006149193678,0.45121033318439,0.3288064233206863,0.3900083782525382,-3.3355103088213554,-4.479786736617768,FALSE,FALSE,FALSE,0.2434258328586172,0.21702072126518213,0.26310797491732285,0.16497328563376495,0.26446822265642894,0.3027111712539137,0.30755895982038717,Pac-12,Mid/Low Major,0.2766151175897661,0.5079545243633576
70,Idaho,23,1.177712093883049,0.7317536667828877,3,5,0.4353747135598394,0.03229691472634822,0.38046882531528414,0.13595952684094145,0.015900019557586815,0.3857747021766644,0.39771619179633116,0.39174544698649777,-5.106602610402817,-4.786663451054935,FALSE,FALSE,FALSE,0.23836580954465147,0.1689576357376414,0.2889466426638099,0.1850936150110039,0.2600317907906602,0.3172988052067487,0.28879936352014196,Big Sky,Mid/Low Major,0.28353161322400067,0.5076426400034442
2050,Ball State,22,1.4002945582725024,0.8700519277284259,2,5,0.3890972050058317,0.3140593434442652,0.10338506170938187,0.13692260727947841,0.05653578256104279,0.3743104077915697,0.3283990544278507,0.3513547311097102,-5.295130742763007,-2.1697820723393875,FALSE,FALSE,FALSE,0.24418966358548352,0.18082496133249892,0.24455113836092288,0.19739515691587373,0.3046053852671018,0.35557325719886296,0.2935716760510203,MAC,Mid/Low Major,0.12270768923993493,0.4963798084841804
242,Rice,24,1.269518751357289,0.7887963502967813,3,5,0.18457416008595617,0.14571431376923868,0.5213722718954849,0.13057949750218897,0.01775975674713125,0.40179046459413764,0.33973693455817233,0.37076369957615496,3.886126921769616,-3.6044524080532767,FALSE,FALSE,FALSE,0.22235686868695478,0.17072576247353838,0.22838625032489832,0.184890916864993,0.2725564639761669,0.36560865014733057,0.2552249497951773,C-USA,Mid/Low Major,0.1999884801716578,0.49439241523421956
93,Murray St,24,1.264868188443145,0.7859067930928563,3,5,0.35615669951934364,0.13846780492232147,0.41191637990428326,0.08107857543294719,0.01238054022110445,0.38893593263553955,0.35165889170704207,0.3702974121712908,-5.091173010212316,-4.106791738490941,FALSE,FALSE,FALSE,0.2261834454810316,0.12862796488280093,0.24417109768832912,0.23409993829879552,0.2172333474083946,0.34227379284747017,0.30678487912683783,NA,NA,0.19813186118071546,0.49201932713678587
2541,Santa Clara,21,1.1050379951050981,0.6865987103745108,3,5,0.04451246662787217,0.47239855889435356,0.40768007128906286,0.042977553985531755,0.032431349203179596,0.4197355177128771,0.3670355852763191,0.3933855514945981,-4.974503716948433,-4.506523232138434,FALSE,FALSE,FALSE,0.23608581817175342,0.14767727258618976,0.2728012658902036,0.18180322958647227,0.2693983579750799,0.37643484005224775,0.3087489648208216,WCC,High Major,0.29006202589460733,0.4883303681345591
2250,Gonzaga,21,1.3096244349759485,0.8137154126034496,1,5,0.42400818073041063,0.11602439352321976,0.3198838314812876,0.12088499202648391,0.019198602238598213,0.3693572967327834,0.35341438861725955,0.3613858426750215,-3.7184102990504755,-4.432598188549505,FALSE,FALSE,FALSE,0.2397134576043262,0.23803106229269666,0.21821825765515424,0.14008660469864948,0.2692773083276816,0.2833224259366389,0.332954055047449,WCC,High Major,0.1626486184568501,0.48818201553014984
161,FDU,24,1.2848333207754554,0.7983118272840264,2,5,0.1180049722815303,0.47820803490349684,0.2932047613300838,0.05477211920991783,0.05581011227497115,0.39116716962164105,0.33855113703853495,0.364859153330088,-5.4030091441927794,-6.3275416250629775,FALSE,FALSE,FALSE,0.2735538165509282,0.17337057089959107,0.2525454171090748,0.18301642149518116,0.4511177600202,0.4644577831309721,0.30771891323059386,NA,NA,0.17647831760027338,0.48739507244214986
