team_id,team_short_display_name,n_wins,off_mahal_mean,def_mahal_mean,off_def_gap,total_mahal,conference_short_name,conf_tier,cv_composite_core,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality
2483,Oregon,19,3.7450395183431233,3.66029455152028,0.08474496682284327,7.405334069863404,Pac-12,Mid/Low Major,0.23840527832047018,0.20322620446813006,0.20777169048614452,0.16948735247437682,0.27028256557429303,0.35196933681491527,0.34125857859940645
161,FDU,24,3.755797293428853,3.6253079975373073,0.1304892958915458,7.38110529096616,NA,NA,0.2608200578827219,0.17268692444809497,0.24637739056178992,0.17795491166099964,0.38098461805221284,0.44044811559750285,0.32609644469051213
201,Oklahoma,21,3.3242418629225434,4.049109854139005,-0.724867991216462,7.373351717061549,Big 12,Power 4,0.2275280439519895,0.1571721388279569,0.20132147209838744,0.15005362715900933,0.29932044070521063,0.273560603251645,0.3297725409693832
3084,Utah Valley,13,4.1449657743370825,3.2269930443851083,0.9179727299519742,7.371958818722191,WAC,Mid/Low Major,0.22167586521067448,0.20729874915329888,0.15206844449347823,0.215402205711955,0.274516152705393,0.35943303742783184,0.25909377398924727
2287,Illinois St,16,4.444432648633267,2.9255438988442557,1.5188887497890113,7.369976547477522,NA,NA,0.22709321712109135,0.20400368039457473,0.18379922307740384,0.23068670184324752,0.233305174104161,0.39451543968698294,0.2836713061860696
116,Mount St Marys,13,3.5125159921419096,3.854289398266778,-0.3417734061248683,7.366805390408688,MAAC,Mid/Low Major,0.2390376318916198,0.2328491175076995,0.1908400231394829,0.12427286430090359,0.3249343784030535,0.2939691081743957,0.3222917761069596
213,Penn State,10,4.426535749729827,2.929384608489411,1.497151141240416,7.3559203582192385,Big Ten,Power 4,0.24774711347739112,0.18252966696424067,0.17913465060291112,0.21005947561891442,0.35730990927039474,0.34829473688688156,0.3097018649304947
2550,Seton Hall,18,4.162078683787836,3.181428883091325,0.9806498006965114,7.343507566879161,Big East,High Major,0.2363013741338615,0.1698893369541692,0.22116251437614196,0.1750103404401303,0.2764934560635707,0.43959950078847376,0.3389512228352954
238,Vanderbilt,25,3.4776900674823388,3.846884463266952,-0.3691943957846133,7.324574530749291,SEC,Power 4,0.23464113733186007,0.1736298743423177,0.24533114098197562,0.19694640509500855,0.26311280741689136,0.38277697731043503,0.2941854588231071
218,Temple,12,3.75768233127835,3.564694760677632,0.19298757060071825,7.322377091955982,AAC,High Major,0.22261749473191744,0.18595323370784278,0.22726543796206028,0.17620152263711047,0.2707581762987753,0.2976535516417186,0.25290910305379843
349,Army,21,4.076373182981206,3.2145605722936605,0.8618126106875459,7.290933755274867,Patriot,Mid/Low Major,0.2427289392930673,0.1908190884970261,0.20873211459493846,0.20816697728781777,0.3167162153297631,0.4040566535181248,0.2892103007557911
227,Rhode Island,24,4.289929979190354,2.9965865774747424,1.2933434017156111,7.286516556665096,Atlantic 10,High Major,0.262419014024667,0.22730736127683915,0.2982189471288573,0.19902529038875316,0.23693710484086677,0.26864350139834126,0.35060636648801846
87,Notre Dame,18,4.388072846349938,2.8944267901784992,1.4936460561714386,7.282499636528437,ACC,Power 4,0.24323959260185915,0.16266822853165566,0.2398337169127202,0.26234888953381164,0.30909640276152817,0.2907447923314007,0.24225072526958003
5,UAB,10,3.7488503142455625,3.517565952616155,0.23128436162940735,7.266416266861718,C-USA,Mid/Low Major,0.2532603839834796,0.16735406599222313,0.212245321146314,0.142697606139938,0.33933751606692,0.46510973618274265,0.40466741057200284
2352,Loyola MD,12,3.194785068720407,4.06916993571067,-0.8743848669902632,7.263955004431077,NA,NA,0.2518766036613362,0.1756903594431808,0.2060012686869548,0.1660753441264816,0.36880606929364457,0.40162951994677293,0.34280997675641905
236,Chattanooga,18,4.075874205692773,3.1847037400777194,0.8911704656150534,7.260577945770493,SoCon,Mid/Low Major,0.2505760089156189,0.2207817123262763,0.26795762384025673,0.1772799390293025,0.2921404432464865,0.31802463710607987,0.29472032613577237
2633,Tennessee,16,3.117533705629888,4.093509041925767,-0.9759753362958787,7.2110427475556556,SEC,Power 4,0.21732080262104797,0.1736663137360294,0.28936168733626,0.13332521684130508,0.17133136287712927,0.32409187151038754,0.3189194323145161
2653,Troy,23,3.7767723313457573,3.4248131217974063,0.351959209548351,7.201585453143164,Sun Belt,Mid/Low Major,0.2508421779429918,0.17034157369448538,0.30380013840918835,0.17128817995401519,0.2725647900538575,0.29494323773483355,0.3362162076034125
2617,SF Austin,20,5.005357482724593,2.1842792820776387,2.821078200646954,7.1896367648022315,NA,NA,0.2394728259240261,0.1713261485148616,0.2559972682550178,0.21287235092948464,0.31382797200958584,0.32057851699025164,0.2433403899111807
2390,Miami,15,4.597903309178682,2.5868306097462397,2.0110726994324426,7.1847339189249215,ACC,Power 4,0.27743370077169577,0.18961958487121833,0.28092373896698375,0.20548212184033585,0.3937514385532923,0.30115843830876066,0.31739161962664864
2329,Lehigh,15,4.118801573025371,3.0559338796049977,1.062867693420373,7.174735452630369,Patriot,Mid/Low Major,0.23690108819769512,0.15692089323794722,0.17855659967119963,0.20956020985766904,0.3352391854400515,0.37220273244393165,0.30422855278160826
158,Nebraska,17,3.3878505728444126,3.7748556439602234,-0.38700507111581084,7.1627062168046365,Big Ten,Power 4,0.24325047068708575,0.15971874157100197,0.2259432497667882,0.19655765236470657,0.30485615779877795,0.3669957510196308,0.32917655193415407
99,LSU,24,3.34891574591195,3.810695374563791,-0.4617796286518412,7.159611120475741,SEC,Power 4,0.2196878025906164,0.189242259529211,0.16920615958630345,0.1742240871553073,0.24112003378435531,0.277855705244452,0.324646472897905
228,Clemson,19,4.695860686152158,2.4608635968150607,2.234997089337097,7.156724282967218,ACC,Power 4,0.250733973356067,0.1929028730023144,0.2594232487459891,0.2049109413318752,0.27970108776468317,0.46403894132102375,0.31673171593547317
2540,Santa Barbara,18,4.008862075576877,3.1301596855301184,0.8787023900467585,7.139021761106996,NA,NA,0.2651025710342074,0.18277802344914118,0.2773363941431898,0.24327165860280503,0.2956286602534501,0.3738582737577759,0.32649811872245105
2294,Iowa,22,4.098309269237671,3.036869493050683,1.0614397761869876,7.135178762288354,Big Ten,Power 4,0.23530817359036799,0.18989374195016306,0.20389967450036378,0.20033078011363437,0.26242340535920117,0.3703507322830551,0.31999326602847755
2747,Wofford,16,3.8698769152117576,3.2626105537846324,0.6072663614271252,7.1324874689963895,SoCon,Mid/Low Major,0.2735132432069809,0.17917775994384916,0.3303407654222323,0.17712929067330993,0.33902881543396585,0.4564732552338213,0.3418895845615472
284,Stonehill,10,4.133124751034003,2.9988134834553613,1.1343112675786413,7.131938234489364,NEC,Mid/Low Major,0.2533916537385979,0.18089640440035254,0.2635244831214071,0.19229931039995962,0.29706293441960185,0.5972869889726556,0.3331751363516683
219,Penn,15,2.870653867400651,4.259821252749538,-1.389167385348887,7.130475120150189,NA,NA,0.2345408556941845,0.1571846905532274,0.2193125487971929,0.18438504637241793,0.2533397165871305,0.37354259398879425,0.35848227616095385
2754,Youngstown St,21,4.259092802934019,2.8486880832433785,1.4104047196906402,7.107780886177397,Horizon,Mid/Low Major,0.2509089356488615,0.17850274958362494,0.24437982933456992,0.26153830517445176,0.2679303892124063,0.38441201441453454,0.30219340493925473
48,Delaware,12,4.754800250971358,2.340272615756958,2.4145276352144,7.095072866728316,CAA,Mid/Low Major,0.2604173400566647,0.23115634106795124,0.27980676329984294,0.25392799052043763,0.308034544019961,0.3045742632342051,0.22916106137513095
294,Jacksonville,20,4.011450714403577,3.076598556359988,0.9348521580435891,7.088049270763565,ASUN,Mid/Low Major,0.23191890373702784,0.18991630067332246,0.23022384528778717,0.19817997837929677,0.27191831729746696,0.31827696316813875,0.26935607704726583
2737,Winthrop,13,3.227488736365608,3.8541892223631318,-0.6267004859975236,7.08167795872874,Big South,Mid/Low Major,0.2359812447928326,0.21510945483857483,0.2298510084217964,0.19164758696575904,0.24453802481955783,0.29177925140399646,0.2987601489184749
8,Arkansas,11,3.8085620382463286,3.2626372644599133,0.5459247737864152,7.071199302706242,SEC,Power 4,0.2448507685133884,0.25643438708153027,0.23300479321805712,0.1740473857504954,0.20005560751243112,0.33026836049340635,0.3607116690044282
2117,C Michigan,16,3.550205432231475,3.5206848931670853,0.029520539064389784,7.07089032539856,NA,NA,0.23880391103507848,0.23541012633214647,0.2177156343448502,0.1535983528103528,0.2927022647352434,0.35237506856619116,0.2945931769527995
2608,Saint Mary's,15,4.512783307578084,2.5533668070539832,1.9594165005241004,7.066150114632067,NA,NA,0.26281629775775267,0.25524587281730843,0.261521880029548,0.20292070708553922,0.2942124545425782,0.3506951819414588,0.3001805743137894
292,UT Rio Grande,17,4.464697719206869,2.574976226562342,1.8897214926445272,7.039673945769211,NA,NA,0.2611564078116842,0.21967044991874257,0.27655069298682233,0.18606247330097242,0.2860131987933722,0.4196898416865993,0.33748522405851156
259,Virginia Tech,21,3.4940857334218673,3.526796039923886,-0.03271030650201867,7.020881773345753,ACC,Power 4,0.24699127791035946,0.24281776657211165,0.23781518198515533,0.15896426313462492,0.2814042543540106,0.3078229390582329,0.31395492350589477
239,Baylor,24,4.047474375557247,2.9560378293065983,1.0914365462506486,7.003512204863846,Big 12,Power 4,0.24441104418906592,0.18657658617921805,0.18965043161177986,0.1849585082177332,0.29892939183924266,0.41840045914964513,0.36194030309735586
2182,Drexel,17,3.594709015326811,3.400199156848573,0.19450985847823787,6.994908172175384,CAA,Mid/Low Major,0.259159617012652,0.225712497848525,0.23013186672516683,0.19408922059307204,0.28868960014345263,0.33114033508188356,0.35717489975304356
2393,MTSU,14,4.887324795433524,2.089265800028848,2.7980589954046757,6.976590595462373,NA,NA,0.24313982368368692,0.2064683047876417,0.23400678335724834,0.2220743103408621,0.35200547794931436,0.5086106795767117,0.2011442419833681
333,Alabama,21,4.44476857297871,2.5088010864512658,1.9359674865274439,6.953569659429975,SEC,Power 4,0.2497947689519081,0.16819166934657467,0.2973266755364738,0.20029995692598548,0.2809298653018266,0.40315651520560625,0.3022256776486799
2641,Texas Tech,24,2.6986674096262377,4.24069610857118,-1.5420286989449425,6.939363518197418,Big 12,Power 4,0.21183825832423311,0.15322034787089112,0.20510413673817088,0.18330391992200484,0.2035473369762056,0.4105715607987796,0.3140155501138931
311,Maine,15,3.537193153376451,3.400882405099465,0.13631074827698608,6.938075558475916,America East,Mid/Low Major,0.2586428958858463,0.18190702928887886,0.3063173169839436,0.23322066359812307,0.2835415290141076,0.330556396435397,0.28822794054417855
2011,Alabama St,14,3.324021339230925,3.5965764367364423,-0.27255509750551754,6.920597775967368,NA,NA,0.22476561642724457,0.19210629603387047,0.2092113295139607,0.20046034094985626,0.23252419281699954,0.29901872669015517,0.2895259228215359
2405,Monmouth,18,3.6493133674047695,3.2710976195362482,0.3782157478685213,6.920410986941018,CAA,Mid/Low Major,0.23687296291070037,0.22883649173577592,0.20194264854219235,0.18436629761416187,0.23200089199910096,0.37582878552833593,0.3372184846622708
2439,UNLV,18,3.9278994748665577,2.989625521854946,0.9382739530116115,6.917524996721504,Mountain West,High Major,0.27216494856719015,0.19922215649405056,0.26235887694898724,0.23886109645323017,0.2941548250113835,0.5448085562843642,0.3662277879282992
2166,Davidson,18,4.445424441214333,2.4698080600081447,1.975616381206188,6.915232501222477,Atlantic 10,High Major,0.22762460747600183,0.20391425789121798,0.18796070579742896,0.20764177329042138,0.2650272513506137,0.37918916632148747,0.27357904905032715
326,Texas St,11,4.078528070921583,2.8308216296202384,1.2477064413013443,6.909349700541821,NA,NA,0.2521587099355063,0.28638179210715053,0.25405820245258076,0.1769654549148309,0.253868201393857,0.3191500712319192,0.28951989880911244
2005,Air Force,12,3.224868211607364,3.6812968086223847,-0.4564285970150208,6.906165020229748,Mountain West,High Major,0.23832567487005527,0.15893962386239785,0.2459242707113462,0.14618803121582064,0.351707860503762,0.4761551560426564,0.28886858805694965
150,Duke,20,3.2910786071596627,3.587574435222042,-0.2964958280623793,6.878653042381705,ACC,Power 4,0.24577868398780023,0.17969487204808499,0.24425427383198417,0.17915039549048162,0.2837954393352513,0.34819858455793906,0.34199843923319906
2335,Liberty,14,4.0818858317158755,2.7963068188353324,1.285579012880543,6.878192650551208,ASUN,Mid/Low Major,0.2525586312905565,0.17928811537821504,0.2562486008152289,0.15970606457333728,0.35448240541670417,0.48905657100452526,0.31306797026929717
2449,N Dakota St,25,3.44341682406121,3.4033942936075303,0.04002253045367965,6.84681111766874,NA,NA,0.2316016840021336,0.20127736022246412,0.29775135927341156,0.15622883353975192,0.19274669479951978,0.45157994765697335,0.31000417217552056
38,Colorado,20,3.621100374636691,3.218373825159682,0.40272654947700914,6.839474199796373,Pac-12,Mid/Low Major,0.23189891652272093,0.21121993872586858,0.250291823459325,0.15547043584449532,0.25448997294753983,0.27969078485347004,0.2880224116363759
2057,Belmont,16,2.8041746270039343,4.029459842209254,-1.2252852152053193,6.833634469213187,MVC,Mid/Low Major,0.2143288812574954,0.17441978139134112,0.18712106572218157,0.19166455521437303,0.22709273317149403,0.3485944574720724,0.29134627078808734
2535,Samford,12,3.7800157609685687,3.036121197680036,0.7438945632885328,6.816136958648604,SoCon,Mid/Low Major,0.25884907236762056,0.13691071488012752,0.24118871457948637,0.24950508889025275,0.3799187660358202,0.35285030859148486,0.286722077452416
154,Wake Forest,14,4.735610782983747,2.073768220869946,2.6618425621138004,6.809379003853692,ACC,Power 4,0.2596499077807985,0.20060205080672,0.22240324404691572,0.20845139662614925,0.3242838690088332,0.4048163691321608,0.3425089784153742
258,Virginia,19,3.443347957404362,3.351220782036592,0.09212717536777015,6.794568739440955,ACC,Power 4,0.2380849197487052,0.18003696859438148,0.2191584486020287,0.1734789249873131,0.3151078888392103,0.2777867568801017,0.30264236772059233
68,Boise St,22,3.973782264602465,2.817467360554166,1.1563149040482994,6.791249625156631,NA,NA,0.23014891833611728,0.20519645359493693,0.21325190659270066,0.1972894595518292,0.24397358096667976,0.3838060336639687,0.29103319097443986
45,G Washington,14,4.107601621852401,2.674962942516694,1.4326386793357075,6.782564564369095,NA,NA,0.25405761696412077,0.18678704367658,0.31840158863509294,0.1848425443807003,0.26750879483869566,0.38078824405903344,0.3127481132895349
2086,Butler,10,4.693224205493784,2.032792632903314,2.6604315725904697,6.726016838397097,Big East,High Major,0.22848667953080576,0.1808843521601585,0.16172514701103394,0.25011180417134715,0.25821733705160343,0.47079489174510175,0.2914947572598857
2244,George Mason,19,3.478638334929507,3.2328344529368978,0.24580388199260916,6.711472787866405,Atlantic 10,High Major,0.26162513991274605,0.18506314216577346,0.29059024922058085,0.18704740752824184,0.33761536472479275,0.41294085604054565,0.30780953592434124
2253,Grand Canyon,10,3.738342586993242,2.970925082471742,0.7674175045214997,6.7092676694649835,WAC,Mid/Low Major,0.21432109037607527,0.20828836162350745,0.2133554943362548,0.18977010563768335,0.20149193884598662,0.2569434256839468,0.2586995514369442
338,Kennesaw St,12,2.9260674612997457,3.7829372698973285,-0.8568698085975828,6.709004731197075,NA,NA,0.2618882503931961,0.22069310836844303,0.23138655570836447,0.16916407069894832,0.38453458537259044,0.2871699784148235,0.30366293181763426
344,Mississippi St,18,3.9670851660583746,2.7234686944843247,1.2436164715740499,6.6905538605427,NA,NA,0.25697814813258624,0.21502070628794023,0.2882808432422208,0.17380800363922835,0.25692854914127744,0.36182744394746313,0.3508526383522642
2447,Nicholls,12,3.793404600704479,2.888909158225081,0.9044954424793978,6.68231375892956,NA,NA,0.22424910569638593,0.17445653991402793,0.26433976185837016,0.18186700367785996,0.225160811834125,0.24806023746559025,0.27542141119754654
2458,N Colorado,20,3.41808718400817,3.259448096267961,0.15863908774020885,6.677535280276131,NA,NA,0.21670035196494886,0.1824093347857905,0.2491615873709334,0.15517922078511537,0.21429661703274305,0.41854381427679693,0.2824549998501619
2433,UL Monroe,12,3.2082314267513357,3.4630603133503324,-0.2548288865989967,6.671291740101668,NA,NA,0.2360192623318893,0.20949571339990633,0.284017530788632,0.17341911329343965,0.22276457057973448,0.3713636553665166,0.290399383597734
302,UC Davis,21,3.7368374960850774,2.9295306156735736,0.8073068804115038,6.666368111758651,Big West,Mid/Low Major,0.23613589761666237,0.15660903572216003,0.21872730135525947,0.2263412476275083,0.2721806682696109,0.43937735463389727,0.3068212351087732
2184,Duquesne,10,4.127092337175673,2.528784655513037,1.5983076816626363,6.655876992688711,Atlantic 10,High Major,0.23946122972026446,0.24299351610722494,0.2934317340966023,0.15925193073890825,0.19597243829777178,0.47929008130159273,0.30565652936081505
2385,Mercyhurst,11,4.19263113247972,2.462240288425621,1.730390844054099,6.654871420905341,NA,NA,0.24401009445972796,0.147163844388166,0.2606883238705358,0.23786650719871655,0.33869024502462824,0.4557476179702828,0.23564155181659327
108,Harvard,15,3.564034347971856,3.076490611748681,0.48754373622317493,6.640524959720537,Ivy League,Mid/Low Major,0.24476344448308526,0.2228405517514766,0.24546950157214142,0.1321735409036491,0.3353883422829807,0.32178665077530366,0.2879452859051784
195,Ohio,15,3.7448646042433706,2.8581828744261366,0.886681729817234,6.603047478669508,MAC,Mid/Low Major,0.21758168672247186,0.16992129251852023,0.2043704127386382,0.2092610829417538,0.2581951999985824,0.29582647789991345,0.24616044541486468
222,Villanova,22,3.105140739419033,3.4893866929763844,-0.38424595355735125,6.5945274323954175,Big East,High Major,0.27559999896077314,0.18130283527999738,0.21420626494130252,0.1885215372825506,0.48282325316872315,0.3313370634298921,0.31114610413129196
2539,San Francisco,16,3.1765191525860232,3.4102737019468923,-0.23375454936086904,6.5867928545329155,WCC,High Major,0.2347911116089535,0.17279244273940997,0.1841301491739007,0.14544103930874133,0.33629537246888347,0.2870167650021187,0.335296554353832
2771,Merrimack,16,3.663349419990108,2.9171919868959653,0.746157433094143,6.5805414068860735,NEC,Mid/Low Major,0.24892965447225568,0.17332577132047494,0.22230062502945136,0.23062623030791646,0.2958991142022609,0.3643118105988677,0.32249653150117474
6,South Alabama,10,3.622520779121354,2.953933501986416,0.6685872771349377,6.57645428110777,Sun Belt,Mid/Low Major,0.23761096965807685,0.1515110164808718,0.29278198857260784,0.12541741943140436,0.33512376002438915,0.2676249779237209,0.28322066378111105
41,UConn,29,3.117064345434148,3.4517433604398,-0.3346790150056518,6.568807705873947,Big East,High Major,0.23518357607189125,0.18940875428556775,0.19842904139215986,0.196114899792217,0.27318218213721485,0.2637575675960998,0.31878300275229676
2636,UTSA,12,3.164992023957363,3.4017157722402516,-0.23672374828288856,6.566707796197615,NA,NA,0.24364716198545483,0.22640572591945615,0.23539061465610722,0.1657351062210324,0.26447817052811917,0.3594172796710512,0.32622619260255914
26,UCLA,27,3.5291199257548493,3.036703145103819,0.49241678065103045,6.565823070858668,Pac-12,Mid/Low Major,0.2382700537219799,0.18927056628794775,0.22432177382142793,0.15768211352895423,0.2518574286396455,0.34296500148985043,0.36821838633192405
2429,Charlotte,12,3.1618307917939323,3.3954511577184756,-0.23362036592454327,6.557281949512408,C-USA,Mid/Low Major,0.2595974251978336,0.21212381443624007,0.22841693359686066,0.13320633073307,0.3276901574558041,0.24731182095667203,0.3965498897671932
2509,Purdue,12,2.2640335616590606,4.292640848052579,-2.0286072863935183,6.55667440971164,Big Ten,Power 4,0.21873102889369356,0.1320112558881721,0.15156817198663064,0.18435981244137678,0.23255944133843964,0.4340097030091008,0.39315646281384864
56,Stetson,18,3.6474496971208423,2.908551204746028,0.7388984923748145,6.55600090186687,ASUN,Mid/Low Major,0.240619303593051,0.16502992664103744,0.2583683248185883,0.22019729204515612,0.3150767069512288,0.3218795773315691,0.2444242675092444
2426,Navy,19,3.2392386083507843,3.2993367741193023,-0.06009816576851801,6.5385753824700865,Patriot,Mid/Low Major,0.256300775884814,0.17481896464819335,0.25166154101546934,0.17469462683448356,0.33630148584538533,0.36691847875913214,0.3440272610805384
2755,Grambling,10,2.6514419924902097,3.827647459756087,-1.176205467265877,6.4790894522462965,SWAC,Mid/Low Major,0.23277174578266133,0.16579408625674186,0.30751464934035033,0.18179716000353013,0.24957783332210026,0.3565934309626363,0.259174999990584
151,East Carolina,20,3.2220853450034004,3.2547477723695,-0.03266242736609959,6.4768331173729,AAC,High Major,0.21872460281477962,0.17186045617359197,0.27022363670850114,0.17842680236929503,0.22960704488846564,0.27393593936154087,0.24350507393404427
2305,Kansas,17,3.457006574291397,2.9776280329251223,0.47937854136627456,6.43463460721652,Big 12,Power 4,0.22008430759263778,0.17296863461482367,0.21313399320071288,0.20947665604423635,0.22652824990502587,0.3467211635485304,0.2783140041983901
2514,Quinnipiac,22,3.947756417078061,2.4852441497907884,1.4625122672872726,6.4330005668688495,MAAC,Mid/Low Major,0.2603560413554699,0.18414006163468424,0.2349993501321549,0.17413252863074946,0.4232819524890405,0.3916256782318668,0.2852263138907204
2541,Santa Clara,21,2.966454152025276,3.46314513185334,-0.4966909798280641,6.429599283878616,WCC,High Major,0.2444678133491794,0.15043915733244262,0.2739036947097899,0.20640068431549072,0.2685364654576998,0.3894979563703379,0.323059064930474
2193,ETSU,15,3.462334556897506,2.954262816629296,0.50807174026821,6.416597373526802,NA,NA,0.25316599584467603,0.21986274052485216,0.23747927851513106,0.17225326193667595,0.31064567610769195,0.524513736985516,0.32558902213902896
94,N Kentucky,14,3.6958117364533485,2.7081905634477708,0.9876211730055777,6.404002299901119,NA,NA,0.23795310288490162,0.17072318637540285,0.31765310568600347,0.15187868679155703,0.2570207015195672,0.4136260108274183,0.29248983405197765
135,Minnesota,21,3.0629414297089452,3.3393018362227553,-0.2763604065138101,6.4022432659317,Big Ten,Power 4,0.2564448066790581,0.1708142312855321,0.2712312029925897,0.13016000537834174,0.3561815875269315,0.39853717787829746,0.35383700621189557
275,Wisconsin,13,2.818510410050304,3.5681057154746583,-0.7495953054243545,6.386616125524962,Big Ten,Power 4,0.2224261888319098,0.1242525893128901,0.23349049486055293,0.18329919451513615,0.24394119046534468,0.3881679615995133,0.327147475005625
198,Oral Roberts,14,2.9453557721795587,3.4372747622085784,-0.49191899002901973,6.382630534388137,Summit League,Mid/Low Major,0.22746682596111262,0.1788624639487278,0.24428510938691977,0.19189466078644807,0.22857363787587578,0.2853244291434176,0.29371825780759164
257,Richmond,23,2.9937665327019523,3.382437190893719,-0.3886706581917667,6.376203723595671,Atlantic 10,High Major,0.24586913710637417,0.13011604136512112,0.20430518050034366,0.21181289538179643,0.34054960479771285,0.3593076931094825,0.3425619634868968
261,Vermont,23,3.0399924614832963,3.31850425512371,-0.2785117936404138,6.358496716607006,America East,Mid/Low Major,0.26189074353547365,0.1839258089077841,0.2992546676677562,0.2002276230856126,0.28402881604957153,0.43672691751312,0.34201680196664386
250,UT Arlington,10,3.3403261798407495,3.015412785166471,0.3249133946742786,6.3557389650072205,NA,NA,0.22881657458250407,0.21342142474500508,0.18514898669935007,0.18055310626245333,0.2568745024672125,0.3808528976731854,0.3080848527384994
324,Coastal,13,3.885438150107845,2.4633339524107067,1.4221041976971383,6.348772102518552,NA,NA,0.2171958781950624,0.14974501858393247,0.2605374165094965,0.18843580008898095,0.22858554748335846,0.3006614723645146,0.2586756083095435
24,Stanford,17,3.672820987292072,2.6747332365124015,0.9980877507796704,6.347554223804473,Pac-12,Mid/Low Major,0.24142747666251985,0.21672936475619178,0.23739474447062986,0.17448294979613524,0.2425650610053175,0.3028509831602021,0.33596526328432486
179,St Bonaventure,15,3.6634998098046427,2.6818019098611368,0.981697899943506,6.3453017196657795,Atlantic 10,High Major,0.2570107206525069,0.15193128345031198,0.24833725033327447,0.2428525147064094,0.32806140249635535,0.2993104421157703,0.3138711522761833
46,Georgetown,13,3.1664527116279455,3.1780935030495345,-0.011640791421589025,6.3445462146774805,Big East,High Major,0.2200369389844038,0.15315516527136744,0.21144597638315046,0.16383874792104106,0.2788924629690278,0.28886928135994927,0.29285234237743224
254,Utah,17,4.067774024916196,2.270477460407655,1.797296564508541,6.338251485323852,Pac-12,Mid/Low Major,0.24923893269150885,0.14600374038983283,0.1994472347214994,0.23032726467544573,0.40590740858824836,0.4395633661149238,0.26450901508251795
84,Indiana,15,3.7679245948412388,2.5321159602110574,1.2358086346301813,6.300040555052297,Big Ten,Power 4,0.2569218422074201,0.16320593507816025,0.2895257670641451,0.25008445072996566,0.23672103990692495,0.2923007378054737,0.34507201825790434
2739,Green Bay,21,4.019285323359478,2.2565433390809373,1.7627419842785406,6.275828662440415,Horizon,Mid/Low Major,0.24804155084000865,0.1883046996387395,0.21860931913529535,0.2423449985982989,0.288587981680005,0.4390965112167256,0.30236075514770444
47,Howard,20,3.3159124246654015,2.9453547488169347,0.37055767584846677,6.261267173482336,MEAC,Mid/Low Major,0.23140565879324937,0.19044446732036963,0.2431567866978224,0.19895886039551397,0.24248242425971123,0.34545300759548037,0.2819857552928296
2627,Tarleton St,12,2.799266609678448,3.451757179057789,-0.6524905693793408,6.251023788736237,WAC,Mid/Low Major,0.24742938628488037,0.2004910916478646,0.24306204729117814,0.19327068904526773,0.2502842170957503,0.40053777572291666,0.35003888634434105
245,Texas A&M,12,3.784286232764464,2.4666820575372572,1.3176041752272067,6.250968290301721,SEC,Power 4,0.22589108918070705,0.1887567670287454,0.2131181407240109,0.1661306071238332,0.31034867198535776,0.4011597076633849,0.251101259041588
2168,Dayton,14,3.290229634781619,2.9344472357905453,0.35578239899107356,6.224676870572164,Atlantic 10,High Major,0.22646131952099263,0.17497383212175915,0.19371278029742173,0.19674096599664667,0.2703921394642139,0.3721512243134304,0.2964868797249217
269,Marquette,16,4.10203230044232,2.1166614066644276,1.9853708937778927,6.218693707106748,Big East,High Major,0.23965954407151885,0.19474898461770945,0.23202517107313436,0.18740782118401034,0.2871879214687602,0.3516765149791628,0.2969278220139798
2029,AR-Pine Bluff,11,3.2444654617375748,2.964099111585886,0.28036635015168887,6.208564573323461,NA,NA,0.21804811090541448,0.19874994838630686,0.23388470385866056,0.18663573906545483,0.24088527275597152,0.34314823701237795,0.23008489046067865
119,Towson,15,2.7164002600573074,3.4847570173846045,-0.7683567573272971,6.2011572774419115,CAA,Mid/Low Major,0.2231421514981987,0.1476542032845295,0.21433396424756543,0.18057653219571118,0.2825471701126804,0.34843395707992175,0.290598887650507
2885,NJIT,17,3.470382785244751,2.729746068474498,0.7406367167702528,6.200128853719249,NA,NA,0.25974137431992816,0.1735984405492357,0.29299452009799537,0.16718267995835956,0.3425628789691336,0.3358392481456427,0.32236835202491665
70,Idaho,23,3.146716953745348,3.0369418498096263,0.10977510393572176,6.183658803554975,Big Sky,Mid/Low Major,0.2394464853612096,0.16740251353792285,0.26602261497554563,0.17577254338413828,0.28176705823807197,0.31656902273401133,0.30626769667036924
12,Arizona,11,2.9311971584634864,3.251003667936409,-0.3198065094729228,6.182200826399896,Pac-12,Mid/Low Major,0.21471458524340478,0.21121401621609975,0.1870119381877861,0.19034184553339256,0.1911125565795378,0.3080041496259558,0.2938925697002077
2350,Loyola Chicago,13,2.173255169355935,3.994730397051107,-1.821475227695172,6.167985566407042,Atlantic 10,High Major,0.23759458502567013,0.15709462153398862,0.2735057479145272,0.21632040942142078,0.23198011210349515,0.3782140998331436,0.30907203415491896
242,Rice,24,3.530324015239849,2.6117542083692418,0.9185698068706074,6.142078223609091,C-USA,Mid/Low Major,0.23303846607521503,0.1697612972531144,0.23085356897106563,0.19028570201139275,0.30126141810489043,0.3554847854876134,0.273030344035612
25,California,17,3.741911400948987,2.3866426853982663,1.3552687155507206,6.128554086347253,Pac-12,Mid/Low Major,0.23536070269780793,0.17502166279560263,0.21633776309880837,0.20667649640739877,0.2960940976415048,0.2975477196436862,0.28267349354572513
57,Florida,16,2.43095615796054,3.6888129538813383,-1.2578567959207985,6.119769111841878,SEC,Power 4,0.2158878369103083,0.20440769765409988,0.23349815100265076,0.1557373763918054,0.18428038403772873,0.42661387438279236,0.30151557546525676
