Game ID,Game Name,Game Number,Status Code,Team A ID,Team A Organisation ID,Team A Code,Team A Official Name,Team A Short Name,Team B ID,Team B Organisation ID,Team B Code,Team B Official Name,Team B Short Name,Team A Score,Team B Score,Is Live,Current Period,Chrono,Live Game Status,Current Period Status,Host City,Host Country,Host Country Code,Venue ID,Venue Name,Game Date Time,Game Date Time UTC,Has Time Game Date Time,IANA Time Zone,UTC Offset,Is Postponed,Is Played Behind Closed Doors,Venue Capacity,Spectators,Statistic System,Group ID,Group Pairing Code,Round ID,Round Code,Round Name,Round Number,Round Type,Round Status Code,Competition ID,Competition Code,Competition Official Name,Competition Start,Competition End,Competition Status,Competition Age Category,Competition Gender,Competition FIBA Zone,Competition Zone Code,Competition Type,Competition Category Code,Competition Category Name
127315,29783-A-3,3,VALID,283168,739,KAZ,Kazakhstan,Kazakhstan,283167,736,UZB,Uzbekistan,Uzbekistan,81,54,False,Q4,00:00,999,E,Astana,Kazakhstan,KAZ,60410,Jekpe-Jek Saraiy,2025-03-30T13:00:00,2025-03-30T08:00:00,True,Asia/Almaty,5.0,False,False,5051,0,FLS,45568,A,29783,GP,Group Phase,1,G,COMPL,208946,CABA-Women,FIBA Women’s Asia Cup 2025 Div. B – CABA Qualification Tournament.,2025-03-28,2025-03-30,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
123294,29051-29-A,A,VALID,282314,58145,BAXI,BAXI Ferrol,BAXI Ferrol,282318,65745,LYON,LDLC ASVEL Feminin ,LDLC ASVEL Feminin,93,62,False,Q4,00:00,999,E,Ferrol,Spain,ESP,60715,A Malata,2025-03-06T20:00:00,2025-03-06T19:00:00,True,Europe/Madrid,1.0,False,False,3675,3650,FLS,44353,29,29051,SF,Semi-Finals,6,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
123295,29051-29-B,B,VALID,282318,65745,LYON,LDLC ASVEL Feminin ,LDLC ASVEL Feminin,282314,58145,BAXI,BAXI Ferrol,BAXI Ferrol,74,63,False,Q4,00:00,999,E,Lyon,France,FRA,52445,Palais des Sports Gerland,2025-03-13T20:00:00,2025-03-13T19:00:00,True,Europe/Paris,1.0,False,False,6054,1150,FLS,44353,29,29051,SF,Semi-Finals,6,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
123296,29051-30-A,A,VALID,282329,779,SOP,Sopron Basket,Sopron Basket,282773,4106,ESBVA,Villeneuve d'Ascq Lille Metropole,Villeneuve d'Ascq LM,66,73,False,Q4,00:00,999,E,Sopron,Hungary,HUN,51835,Arena Sopron,2025-03-06T18:30:00,2025-03-06T17:30:00,True,Europe/Budapest,1.0,False,False,3200,1200,FLS,44354,30,29051,SF,Semi-Finals,6,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
123297,29051-30-B,B,VALID,282773,4106,ESBVA,Villeneuve d'Ascq Lille Metropole,Villeneuve d'Ascq LM,282329,779,SOP,Sopron Basket,Sopron Basket,54,46,False,Q4,00:00,999,E,Villeneuve d' Ascq,France,FRA,52826,Palacium,2025-03-13T20:00:00,2025-03-13T19:00:00,True,Europe/Paris,1.0,False,False,1800,2200,FLS,44354,30,29051,SF,Semi-Finals,6,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
123298,29052-31-A,A,VALID,282314,58145,BAXI,BAXI Ferrol,BAXI Ferrol,282773,4106,ESBVA,Villeneuve d'Ascq Lille Metropole,Villeneuve d'Ascq LM,75,78,False,Q4,00:00,999,E,Ferrol,Spain,ESP,60715,A Malata,2025-03-26T20:00:00,2025-03-26T19:00:00,True,Europe/Madrid,1.0,False,False,3675,3800,FLS,44355,31,29052,F,Finals,7,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
127318,29784-A-1,1,VALID,283174,146,TPE,Chinese Taipei,Chinese Taipei,283172,74,HKG,"Hong Kong, China","Hong Kong, China",92,47,False,Q4,00:00,999,E,Ulaanbaatar,Mongolia,MGL,60592,MBank arena,2025-04-11T19:00:00,2025-04-11T11:00:00,True,Asia/Ulaanbaatar,8.0,False,False,0,570,FLS,45569,A,29784,GP,Group Phase,1,G,COMPL,208948,EABA-Women,FIBA Women’s Asia Cup 2025 Div. B – EABA Qualification Tournament.,2025-04-11,2025-04-13,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
127338,29790-A-1,1,VALID,283170,879,IRI,Islamic Republic of Iran,Iran,283171,145,SYR,Syrian Arab Republic,Syria,65,55,False,Q4,00:00,999,E,Amman,Jordan,JOR,60151,Prince Hamza,2025-04-15T19:00:00,2025-04-15T16:00:00,True,Asia/Amman,3.0,False,False,6000,55,FLS,45577,A,29790,GP,Group Phase,1,G,COMPL,208947,WABA-Women,FIBA Women’s Asia Cup 2025 Div. B – WABA Qualification Tournament.,2025-04-15,2025-04-17,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
127316,29784-A-2,2,VALID,283172,74,HKG,"Hong Kong, China","Hong Kong, China",283173,2792,MGL,Mongolia,Mongolia,57,65,False,Q4,00:00,999,E,Ulaanbaatar,Mongolia,MGL,60592,MBank arena,2025-04-12T15:00:00,2025-04-12T07:00:00,True,Asia/Ulaanbaatar,8.0,False,False,0,1700,FLS,45569,A,29784,GP,Group Phase,1,G,COMPL,208948,EABA-Women,FIBA Women’s Asia Cup 2025 Div. B – EABA Qualification Tournament.,2025-04-11,2025-04-13,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
127339,29790-A-2,2,VALID,283171,145,SYR,Syrian Arab Republic,Syria,283169,86,JOR,Jordan,Jordan,75,86,False,Q4,00:00,999,E,Amman,Jordan,JOR,60151,Prince Hamza,2025-04-16T19:00:00,2025-04-16T16:00:00,True,Asia/Amman,3.0,False,False,6000,3452,FLS,45577,A,29790,GP,Group Phase,1,G,COMPL,208947,WABA-Women,FIBA Women’s Asia Cup 2025 Div. B – WABA Qualification Tournament.,2025-04-15,2025-04-17,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
127317,29784-A-3,3,VALID,283173,2792,MGL,Mongolia,Mongolia,283174,146,TPE,Chinese Taipei,Chinese Taipei,43,79,False,Q4,00:00,999,E,Ulaanbaatar,Mongolia,MGL,60592,MBank arena,2025-04-13T15:00:00,2025-04-13T07:00:00,True,Asia/Ulaanbaatar,8.0,False,False,0,1800,FLS,45569,A,29784,GP,Group Phase,1,G,COMPL,208948,EABA-Women,FIBA Women’s Asia Cup 2025 Div. B – EABA Qualification Tournament.,2025-04-11,2025-04-13,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
127337,29790-A-3,3,VALID,283169,86,JOR,Jordan,Jordan,283170,879,IRI,Islamic Republic of Iran,Iran,70,88,False,Q4,00:00,999,E,Amman,Jordan,JOR,60151,Prince Hamza,2025-04-17T19:00:00,2025-04-17T16:00:00,True,Asia/Amman,3.0,False,False,6000,1342,FLS,45577,A,29790,GP,Group Phase,1,G,COMPL,208947,WABA-Women,FIBA Women’s Asia Cup 2025 Div. B – WABA Qualification Tournament.,2025-04-15,2025-04-17,Completed,Senior,Women,FIBA Asia,AS,National Teams,CCQ,Continental Cup Qualifiers
123299,29052-31-B,B,VALID,282773,4106,ESBVA,Villeneuve d'Ascq Lille Metropole,Villeneuve d'Ascq LM,282314,58145,BAXI,BAXI Ferrol,BAXI Ferrol,84,70,False,Q4,00:00,999,E,Villeneuve d' Ascq,France,FRA,52826,Palacium,2025-04-02T20:30:00,2025-04-02T18:30:00,True,Europe/Paris,2.0,False,False,1800,2200,FLS,44355,31,29052,F,Finals,7,NG,COMPL,208856,ECW,EuroCup Women,2024-09-18,2025-04-03,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
123793,29071-5-A,A,VALID,282301,58380,CBK,CBK Mersin Spor Kulübü,CIMSA CBK Mersin,282290,928,TBB,Tango Bourges Basket,Tango Bourges Basket,66,59,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-09T20:30:00,2025-04-09T18:30:00,True,Europe/Madrid,2.0,False,False,10744,2450,FLS,44407,5,29071,QF,Quarter-Finals,1,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
123794,29071-6-A,A,VALID,282297,806,SCH,Beretta Famila Schio,Beretta Famila Schio,282284,65512,ZVVZ,ZVVZ USK Praha,ZVVZ USK Praha,72,79,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-09T17:30:00,2025-04-09T15:30:00,True,Europe/Madrid,2.0,False,False,10744,2200,FLS,44408,6,29071,QF,Quarter-Finals,1,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
123795,29072-7-A,A,VALID,282286,65548,VBC,Valencia Basket Club SAD,Valencia Basket Club,282301,58380,CBK,CBK Mersin Spor Kulübü,CIMSA CBK Mersin,66,68,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-11T20:30:00,2025-04-11T18:30:00,True,Europe/Madrid,2.0,False,False,10744,4650,FLS,44409,7,29072,SF,Semi-Finals,2,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
123796,29072-8-A,A,VALID,282300,65448,FENER,Fenerbahce Opet,Fenerbahce Opet,282284,65512,ZVVZ,ZVVZ USK Praha,ZVVZ USK Praha,71,91,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-11T17:30:00,2025-04-11T15:30:00,True,Europe/Madrid,2.0,False,False,10744,3100,FLS,44410,8,29072,SF,Semi-Finals,2,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
123797,29073-9-A,A,VALID,282286,65548,VBC,Valencia Basket Club SAD,Valencia Basket Club,282300,65448,FENER,Fenerbahce Opet,Fenerbahce Opet,49,59,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-13T17:00:00,2025-04-13T15:00:00,True,Europe/Madrid,2.0,False,False,10744,3250,FLS,44411,9,29073,3PG,Third Place Game,3,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
123798,29074-10-A,A,VALID,282301,58380,CBK,CBK Mersin Spor Kulübü,CIMSA CBK Mersin,282284,65512,ZVVZ,ZVVZ USK Praha,ZVVZ USK Praha,53,66,False,Q4,00:00,999,E,Zaragoza,Spain,ESP,60201,Pabellon Principe Felipe,2025-04-13T20:00:00,2025-04-13T18:00:00,True,Europe/Madrid,2.0,False,False,10744,4300,FLS,44412,10,29074,F,Final,4,NG,COMPL,208858,ELW,EuroLeague Women,2024-09-17,2025-04-13,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
127663,29838-1-1,1,VALID,283241,736,UZB,Uzbekistan,Uzbekistan,283240,739,KAZ,Kazakhstan,Kazakhstan,70,62,False,Q4,00:00,999,E,Navoiy,Uzbekistan,UZB,60777,"Phvsical culture and sports club ""Sogdiana""",2025-05-26T19:00:00,2025-05-26T14:00:00,True,Asia/Samarkand,5.0,False,False,0,200,FLS,45630,1,29838,F,Final,1,NG,COMPL,208959,CABA-U16-W,FIBA U16 Women's Asia Cup CABA Qualifiers,2025-05-26,2025-05-26,Completed,Under 16,Women,FIBA Asia - Central-Asia,ASC,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127555,29825-A-1,1,VALID,283203,136,SGP,Singapore,Singapore,283204,148,THA,Thailand,Thailand,61,72,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-14T17:00:00,2025-05-14T10:00:00,True,Asia/Bangkok,7.0,False,False,0,50,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127984,29817-A-1,1,VALID,283192,33,CMR,Cameroon,Cameroon,283194,36,CAF,Central African Republic,Central African Rep.,103,12,False,Q4,00:00,999,E,Douala,Cameroon,CMR,60752,Complexe multisports de Japoma,2025-05-15T15:00:00,2025-05-15T14:00:00,True,Africa/Douala,1.0,False,False,0,500,FLS,45604,A,29817,Z4-GP,Zone 4 - Group Phase,1,G,COMPL,208952,AFWCW-QR,FIBA U16 Women's AfroBasket - Qualifiers,2025-05-15,2025-07-17,In Progress,Under 16,Women,FIBA Africa,AF,National Teams,CCQ,Continental Cup Qualifiers
127556,29825-A-2,2,VALID,283201,78,INA,Indonesia,Indonesia,283205,159,VIE,Vietnam,Vietnam,91,38,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-14T20:00:00,2025-05-14T13:00:00,True,Asia/Bangkok,7.0,False,False,0,250,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127985,29817-A-2,2,VALID,283194,36,CAF,Central African Republic,Central African Rep.,283192,33,CMR,Cameroon,Cameroon,22,84,False,Q4,00:00,999,E,Douala,Cameroon,CMR,60752,Complexe multisports de Japoma,2025-05-16T15:30:00,2025-05-16T14:30:00,True,Africa/Douala,1.0,False,False,0,500,FLS,45604,A,29817,Z4-GP,Zone 4 - Group Phase,1,G,COMPL,208952,AFWCW-QR,FIBA U16 Women's AfroBasket - Qualifiers,2025-05-15,2025-07-17,In Progress,Under 16,Women,FIBA Africa,AF,National Teams,CCQ,Continental Cup Qualifiers
127557,29825-A-3,3,VALID,283202,881,MAS,Malaysia,Malaysia,283203,136,SGP,Singapore,Singapore,46,63,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-15T17:00:00,2025-05-15T10:00:00,True,Asia/Bangkok,7.0,False,False,0,20,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127558,29825-A-4,4,VALID,283204,148,THA,Thailand,Thailand,283201,78,INA,Indonesia,Indonesia,38,65,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-15T19:30:00,2025-05-15T12:30:00,True,Asia/Bangkok,7.0,False,False,0,50,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127559,29825-A-5,5,VALID,283201,78,INA,Indonesia,Indonesia,283202,881,MAS,Malaysia,Malaysia,58,50,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-16T17:00:00,2025-05-16T10:00:00,True,Asia/Bangkok,7.0,False,False,0,30,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127560,29825-A-6,6,VALID,283205,159,VIE,Vietnam,Vietnam,283204,148,THA,Thailand,Thailand,47,73,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-16T19:30:00,2025-05-16T12:30:00,True,Asia/Bangkok,7.0,False,False,0,100,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127561,29825-A-7,7,VALID,283203,136,SGP,Singapore,Singapore,283201,78,INA,Indonesia,Indonesia,51,81,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-17T17:00:00,2025-05-17T10:00:00,True,Asia/Bangkok,7.0,False,False,0,50,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127562,29825-A-8,8,VALID,283202,881,MAS,Malaysia,Malaysia,283205,159,VIE,Vietnam,Vietnam,60,39,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-17T19:30:00,2025-05-17T12:30:00,True,Asia/Bangkok,7.0,False,False,0,100,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127563,29825-A-9,9,VALID,283204,148,THA,Thailand,Thailand,283202,881,MAS,Malaysia,Malaysia,45,67,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-18T14:00:00,2025-05-18T07:00:00,True,Asia/Bangkok,7.0,False,False,0,50,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127564,29825-A-10,10,VALID,283205,159,VIE,Vietnam,Vietnam,283203,136,SGP,Singapore,Singapore,33,64,False,Q4,00:00,999,E,Hanoi,Vietnam,VIE,60775,Thanh Tri Gymnasium,2025-05-18T16:30:00,2025-05-18T09:30:00,True,Asia/Bangkok,7.0,False,False,0,60,FLS,45613,A,29825,GP,Group Phase,1,G,COMPL,208955,SEABA-U16-W,FIBA U16 Women's Asia Cup SEABA Qualifiers,2025-05-14,2025-05-18,Completed,Under 16,Women,FIBA Asia - South East-Asia,ASSE,National Teams,CCQ-B,Continental Cup Div B Qualifiers
127679,29845-A-1,1,VALID,283254,77,IND,India,India,283257,139,SRI,Sri Lanka,Sri Lanka,104,38,False,Q4,00:00,999,E,Male,Maldives,MDV,60778,Youth Centre Indoor Stadium,2025-06-12T14:30:00,2025-06-12T09:30:00,True,Indian/Maldives,5.0,False,False,0,0,FLS,45637,A,29845,GP,Group Phase,1,G,COMPL,208961,SABA-U16-W,FIBA U16 Women's Asia Cup SABA Qualifiers,2025-06-12,2025-06-15,Completed,Under 16,Women,FIBA Asia - South-Asia,ASS,National Teams,CCQ-B,Continental Cup Div B Qualifiers
125388,29415-A-1,1,VALID,282750,125,PUR,Puerto Rico,Puerto Rico,282749,14,ARG,Argentina,Argentina,50,73,False,Q4,00:00,999,E,Irapuato,Mexico,MEX,60696,Inforum,2025-06-16T12:30:00,2025-06-16T18:30:00,True,America/Mexico_City,-6.0,False,False,0,284,FLS,44905,A,29415,GP,Group Phase,1,G,COMPL,208900,AMU16W,FIBA U16 Women's AmeriCup,2025-06-16,2025-06-22,Completed,Under 16,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
123034,29034-A-1,1,VALID,283081,67,GRE,Greece,Greece,283091,144,SUI,Switzerland,Switzerland,87,65,False,Q4,00:00,999,E,Piraeus,Greece,GRE,52137,Peace and Friendship Stadium,2025-06-18T20:30:00,2025-06-18T17:30:00,True,Europe/Athens,3.0,False,False,14940,6895,FLS,44285,A,29034,GP,Group Phase,1,G,COMPL,208854,EMSW,FIBA Women's EuroBasket,2025-06-18,2025-06-29,Completed,Senior,Women,FIBA Europe,E,National Teams,CC,Continental Cup
121423,28691-A-1,1,VALID,282760,14,ARG,Argentina,Argentina,282759,27,BRA,Brazil,Brazil,50,71,False,Q4,00:00,999,E,Santiago,Chile,CHI,60706,Centro de Deportes Colectivos,2025-06-28T14:10:00,2025-06-28T18:10:00,True,America/Santiago,-4.0,False,False,0,530,FLS,43636,A,28691,GP,Group Phase,1,G,COMPL,208812,AMCW,FIBA Women's AmeriCup,2025-06-28,2025-07-06,Completed,Senior,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
127680,29845-A-2,2,VALID,283255,1742,MDV,Maldives,Maldives,283256,20,BAN,Bangladesh,Bangladesh,104,17,False,Q4,00:00,999,E,Male,Maldives,MDV,60778,Youth Centre Indoor Stadium,2025-06-12T17:30:00,2025-06-12T12:30:00,True,Indian/Maldives,5.0,False,False,0,0,FLS,45637,A,29845,GP,Group Phase,1,G,COMPL,208961,SABA-U16-W,FIBA U16 Women's Asia Cup SABA Qualifiers,2025-06-12,2025-06-15,Completed,Under 16,Women,FIBA Asia - South-Asia,ASS,National Teams,CCQ-B,Continental Cup Div B Qualifiers
125386,29415-A-2,2,VALID,282747,158,VEN,Venezuela,Venezuela,282745,154,USA,USA,USA,52,113,False,Q4,00:00,999,E,Irapuato,Mexico,MEX,60696,Inforum,2025-06-16T15:00:00,2025-06-16T21:00:00,True,America/Mexico_City,-6.0,False,False,0,279,FLS,44905,A,29415,GP,Group Phase,1,G,COMPL,208900,AMU16W,FIBA U16 Women's AmeriCup,2025-06-16,2025-06-22,Completed,Under 16,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
123037,29034-A-2,2,VALID,283094,152,TUR,Türkiye,Türkiye,283083,59,FRA,France,France,69,71,False,Q4,00:00,999,E,Piraeus,Greece,GRE,52137,Peace and Friendship Stadium,2025-06-18T17:30:00,2025-06-18T14:30:00,True,Europe/Athens,3.0,False,False,14940,850,FLS,44285,A,29034,GP,Group Phase,1,G,COMPL,208854,EMSW,FIBA Women's EuroBasket,2025-06-18,2025-06-29,Completed,Senior,Women,FIBA Europe,E,National Teams,CC,Continental Cup
121424,28691-A-2,2,VALID,282758,54,ESA,El Salvador,El Salvador,282754,34,CAN,Canada,Canada,34,100,False,Q4,00:00,999,E,Santiago,Chile,CHI,60706,Centro de Deportes Colectivos,2025-06-28T11:40:00,2025-06-28T15:40:00,True,America/Santiago,-4.0,False,False,0,150,FLS,43636,A,28691,GP,Group Phase,1,G,COMPL,208812,AMCW,FIBA Women's AmeriCup,2025-06-28,2025-07-06,Completed,Senior,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
127681,29845-A-3,3,VALID,283256,20,BAN,Bangladesh,Bangladesh,283254,77,IND,India,India,13,137,False,Q4,00:00,999,E,Male,Maldives,MDV,60778,Youth Centre Indoor Stadium,2025-06-13T10:00:00,2025-06-13T05:00:00,True,Indian/Maldives,5.0,False,False,0,0,FLS,45637,A,29845,GP,Group Phase,1,G,COMPL,208961,SABA-U16-W,FIBA U16 Women's Asia Cup SABA Qualifiers,2025-06-12,2025-06-15,Completed,Under 16,Women,FIBA Asia - South-Asia,ASS,National Teams,CCQ-B,Continental Cup Div B Qualifiers
125387,29415-A-3,3,VALID,282745,154,USA,USA,USA,282750,125,PUR,Puerto Rico,Puerto Rico,138,38,False,Q4,00:00,999,E,Irapuato,Mexico,MEX,60696,Inforum,2025-06-17T15:00:00,2025-06-17T21:00:00,True,America/Mexico_City,-6.0,False,False,0,250,FLS,44905,A,29415,GP,Group Phase,1,G,COMPL,208900,AMU16W,FIBA U16 Women's AmeriCup,2025-06-16,2025-06-22,Completed,Under 16,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
123038,29034-A-3,3,VALID,283083,59,FRA,France,France,283081,67,GRE,Greece,Greece,92,56,False,Q4,00:00,999,E,Piraeus,Greece,GRE,52137,Peace and Friendship Stadium,2025-06-19T20:30:00,2025-06-19T17:30:00,True,Europe/Athens,3.0,False,False,14940,8860,FLS,44285,A,29034,GP,Group Phase,1,G,COMPL,208854,EMSW,FIBA Women's EuroBasket,2025-06-18,2025-06-29,Completed,Senior,Women,FIBA Europe,E,National Teams,CC,Continental Cup
121425,28691-A-3,3,VALID,282757,51,DOM,Dominican Republic,Dominican Republic,282758,54,ESA,El Salvador,El Salvador,61,59,False,Q4,00:00,999,E,Santiago,Chile,CHI,60706,Centro de Deportes Colectivos,2025-06-29T11:40:00,2025-06-29T15:40:00,True,America/Santiago,-4.0,False,False,0,0,FLS,43636,A,28691,GP,Group Phase,1,G,COMPL,208812,AMCW,FIBA Women's AmeriCup,2025-06-28,2025-07-06,Completed,Senior,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
127682,29845-A-4,4,VALID,283257,139,SRI,Sri Lanka,Sri Lanka,283255,1742,MDV,Maldives,Maldives,71,45,False,Q4,00:00,999,E,Male,Maldives,MDV,60778,Youth Centre Indoor Stadium,2025-06-13T20:00:00,2025-06-13T15:00:00,True,Indian/Maldives,5.0,False,False,0,0,FLS,45637,A,29845,GP,Group Phase,1,G,COMPL,208961,SABA-U16-W,FIBA U16 Women's Asia Cup SABA Qualifiers,2025-06-12,2025-06-15,Completed,Under 16,Women,FIBA Asia - South-Asia,ASS,National Teams,CCQ-B,Continental Cup Div B Qualifiers
125389,29415-A-4,4,VALID,282749,14,ARG,Argentina,Argentina,282747,158,VEN,Venezuela,Venezuela,64,52,False,Q4,00:00,999,E,Irapuato,Mexico,MEX,60696,Inforum,2025-06-17T12:30:00,2025-06-17T18:30:00,True,America/Mexico_City,-6.0,False,False,0,264,FLS,44905,A,29415,GP,Group Phase,1,G,COMPL,208900,AMU16W,FIBA U16 Women's AmeriCup,2025-06-16,2025-06-22,Completed,Under 16,Women,FIBA Americas,AM,National Teams,CC,Continental Cup
123035,29034-A-4,4,VALID,283091,144,SUI,Switzerland,Switzerland,283094,152,TUR,Türkiye,Türkiye,67,91,False,Q4,00:00,999,E,Piraeus,Greece,GRE,52137,Peace and Friendship Stadium,2025-06-19T17:30:00,2025-06-19T14:30:00,True,Europe/Athens,3.0,False,False,14940,550,FLS,44285,A,29034,GP,Group Phase,1,G,COMPL,208854,EMSW,FIBA Women's EuroBasket,2025-06-18,2025-06-29,Completed,Senior,Women,FIBA Europe,E,National Teams,CC,Continental Cup
