Game ID,Game Name,Game Number,Status Code,Team A ID,Team A Organisation ID,Team A Code,Team A Official Name,Team A Short Name,Team B ID,Team B Organisation ID,Team B Code,Team B Official Name,Team B Short Name,Team A Score,Team B Score,Is Live,Current Period,Chrono,Live Game Status,Current Period Status,Host City,Host Country,Host Country Code,Venue ID,Venue Name,Game Date Time,Game Date Time UTC,Has Time Game Date Time,IANA Time Zone,UTC Offset,Is Postponed,Is Played Behind Closed Doors,Venue Capacity,Spectators,Statistic System,Group ID,Group Pairing Code,Round ID,Round Code,Round Name,Round Number,Round Type,Round Status Code,Competition ID,Competition Code,Competition Official Name,Competition Start,Competition End,Competition Status,Competition Age Category,Competition Gender,Competition FIBA Zone,Competition Zone Code,Competition Type,Competition Category Code,Competition Category Name
98919,25034-B-11,11,VALID,275309,8232,BLMA,BASKET LATTES MONTPELLIER,BLMA,275319,2099,DYNK,DYNAMO KURSK,Dynamo Kursk,76,64,False,Q4,,999,,Lattes,France,FRA,56840,Palais des Sports de Lattes,2019-10-30T20:00:00,2019-10-30T19:00:00,True,Europe/Paris,1.0,False,False,1100,1000,FLS,36949,B,25034,RS,Regular Season,2,G,COMPL,208138,ELW,EuroLeague Women,2019-09-25,2020-04-19,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
98896,25034-B-12,12,VALID,275760,65448,FENE,Fenerbahçe Spor Kulübü Dernegi,Fenerbahce Oznur Kablo ,275318,65476,GDY,ARKA GDYNIA,Arka Gdynia,68,48,False,Q4,,999,,Istanbul,Türkiye,TUR,52230,Metro Energy Sports Hall,2019-10-30T19:30:00,2019-10-30T16:30:00,True,Europe/Istanbul,3.0,False,False,1200,400,FLS,36949,B,25034,RS,Regular Season,2,G,COMPL,208138,ELW,EuroLeague Women,2019-09-25,2020-04-19,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
99050,25041-C-1,1,VALID,275361,65737,A3B,A3 Basket Umea,A3 Basket Umea,275367,58381,ORM,Orman Genclik ve SK,Orman Genclik,65,109,False,Q4,,999,,Umea,Sweden,SWE,56880,Umea Energi Arena,2019-10-17T19:00:00,2019-10-17T17:00:00,True,Europe/Stockholm,2.0,False,False,2300,400,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99044,25041-C-2,2,VALID,275348,3884,CCC,CCC POLKOWICE,CCC Polkowice,275571,8377,KAYS,Bellona Kayseri Basketbol,Bellona Kayseri Basketbol,59,64,False,Q4,,999,,Polkowice,Poland,POL,52702,City Sports Hall Polkowice,2019-10-16T19:00:00,2019-10-16T17:00:00,True,Europe/Warsaw,2.0,False,False,1750,600,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99048,25041-C-3,3,VALID,275571,8377,KAYS,Bellona Kayseri Basketbol,Bellona Kayseri Basketbol,275361,65737,A3B,A3 Basket Umea,A3 Basket Umea,68,65,False,Q4,,999,,Kayseri,Türkiye,TUR,56904,Kadir Has Kongre ve Spor Merkezi,2019-10-24T18:00:00,2019-10-24T15:00:00,True,Europe/Istanbul,3.0,False,False,7200,800,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99056,25041-C-4,4,VALID,275367,58381,ORM,Orman Genclik ve SK,Orman Genclik,275348,3884,CCC,CCC POLKOWICE,CCC Polkowice,89,85,False,OT1,,999,,Ankara,Türkiye,TUR,60255,Sait Zarifoğlu Spor Salonu ,2019-10-23T16:00:00,2019-10-23T13:00:00,True,Europe/Istanbul,3.0,False,False,1000,500,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99047,25041-C-5,5,VALID,275361,65737,A3B,A3 Basket Umea,A3 Basket Umea,275348,3884,CCC,CCC POLKOWICE,CCC Polkowice,66,91,False,Q4,,999,,Umea,Sweden,SWE,56880,Umea Energi Arena,2019-10-31T19:00:00,2019-10-31T18:00:00,True,Europe/Stockholm,1.0,False,False,2300,200,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99054,25041-C-6,6,VALID,275571,8377,KAYS,Bellona Kayseri Basketbol,Bellona Kayseri Basketbol,275367,58381,ORM,Orman Genclik ve SK,Orman Genclik,63,87,False,Q4,,999,,Kayseri,Türkiye,TUR,56904,Kadir Has Kongre ve Spor Merkezi,2019-10-30T18:00:00,2019-10-30T15:00:00,True,Europe/Istanbul,3.0,False,False,7200,600,FLS,36986,C,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99109,25041-D-1,1,VALID,275355,65736,ENI,Enisey Krasnoyarsk Territory,WBC Enisey,275414,402,RUZO,MBK RUZOMBEROK,MBK Ruzomberok,82,59,False,Q4,,999,,Krasnoyarsk,Russia,RUS,57625,Arena Sever,2019-10-16T19:30:00,2019-10-16T12:30:00,True,Asia/Krasnoyarsk,7.0,False,False,2580,250,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99107,25041-D-2,2,VALID,275365,9994,HATA,HATAY BÜYÜKSEHIR BELEDIYESPOR,Hatay BB,275332,65632,TSM,TSMOKI-MINSK,TSMOKI-MINSK,79,71,False,Q4,,999,,Antakya,Türkiye,TUR,57247,Antakya Spor Salonu,2019-10-17T18:00:00,2019-10-17T15:00:00,True,Europe/Istanbul,3.0,False,False,1734,500,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99111,25041-D-3,3,VALID,275332,65632,TSM,TSMOKI-MINSK,TSMOKI-MINSK,275355,65736,ENI,Enisey Krasnoyarsk Territory,WBC Enisey,68,70,False,Q4,,999,,Minsk,Belarus,BLR,56865,Sports Palace,2019-10-24T19:00:00,2019-10-24T16:00:00,True,Europe/Minsk,3.0,False,False,3500,400,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99105,25041-D-4,4,VALID,275414,402,RUZO,MBK RUZOMBEROK,MBK Ruzomberok,275365,9994,HATA,HATAY BÜYÜKSEHIR BELEDIYESPOR,Hatay BB,65,85,False,Q4,,999,,Ruzomberok,Slovakia,SVK,52468,Sportova Hala Koniaren,2019-10-23T17:00:00,2019-10-23T15:00:00,True,Europe/Bratislava,2.0,False,False,4000,1050,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99113,25041-D-5,5,VALID,275355,65736,ENI,Enisey Krasnoyarsk Territory,WBC Enisey,275365,9994,HATA,HATAY BÜYÜKSEHIR BELEDIYESPOR,Hatay BB,70,65,False,Q4,,999,,Krasnoyarsk,Russia,RUS,57625,Arena Sever,2019-10-31T19:30:00,2019-10-31T12:30:00,True,Asia/Krasnoyarsk,7.0,False,False,2580,200,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99102,25041-D-6,6,VALID,275332,65632,TSM,TSMOKI-MINSK,TSMOKI-MINSK,275414,402,RUZO,MBK RUZOMBEROK,MBK Ruzomberok,64,53,False,Q4,,999,,Minsk,Belarus,BLR,56865,Sports Palace,2019-10-31T19:00:00,2019-10-31T16:00:00,True,Europe/Minsk,3.0,False,False,3500,450,FLS,36987,D,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99121,25041-E-1,1,VALID,275349,10095,ARTG,ARTEGO BYDGOSZCZ,Artego Bydgoszcz,275351,8526,SIC,ACS SEPSI-SIC,ACS Sepsi,72,67,False,Q4,,999,,Bydgoszcz,Poland,POL,57670,Sisu Arena,2019-10-17T18:00:00,2019-10-17T16:00:00,True,Europe/Warsaw,2.0,False,False,1479,500,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99119,25041-E-2,2,VALID,275369,65445,GALA,GALATASARAY SPOR KULÜBÜ,Galatasaray,275363,65660,LULE,LULEA BBK,Lulea BBK,74,55,False,Q4,,999,,Istanbul,Türkiye,TUR,52064,Ahmet Comert Sports Hall,2019-10-16T19:30:00,2019-10-16T16:30:00,True,Europe/Istanbul,3.0,False,False,2200,500,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99123,25041-E-3,3,VALID,275363,65660,LULE,LULEA BBK,Lulea BBK,275349,10095,ARTG,ARTEGO BYDGOSZCZ,Artego Bydgoszcz,62,72,False,Q4,,999,,Luleå,Sweden,SWE,57352,Luleå Energi Arena,2019-10-23T19:00:00,2019-10-23T17:00:00,True,Europe/Stockholm,2.0,False,False,2700,1200,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99117,25041-E-4,4,VALID,275351,8526,SIC,ACS SEPSI-SIC,ACS Sepsi,275369,65445,GALA,GALATASARAY SPOR KULÜBÜ,Galatasaray,78,62,False,Q4,,999,,Sfantu Gheorghe,Romania,ROU,57669,Sepsi Arena,2019-10-23T19:00:00,2019-10-23T16:00:00,True,Europe/Bucharest,3.0,False,False,3000,2300,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99124,25041-E-5,5,VALID,275349,10095,ARTG,ARTEGO BYDGOSZCZ,Artego Bydgoszcz,275369,65445,GALA,GALATASARAY SPOR KULÜBÜ,Galatasaray,79,75,False,Q4,,999,,Bydgoszcz,Poland,POL,57670,Sisu Arena,2019-10-31T18:00:00,2019-10-31T17:00:00,True,Europe/Warsaw,1.0,False,False,1479,550,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99115,25041-E-6,6,VALID,275363,65660,LULE,LULEA BBK,Lulea BBK,275351,8526,SIC,ACS SEPSI-SIC,ACS Sepsi,74,81,False,Q4,,999,,Luleå,Sweden,SWE,57352,Luleå Energi Arena,2019-10-31T19:00:00,2019-10-31T18:00:00,True,Europe/Stockholm,1.0,False,False,2700,800,FLS,36988,E,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99087,25041-F-1,1,VALID,275358,8008,AVEN,PERFUMERIAS AVENIDA SALAMANCA,Perfumerias Avenida,275356,10088,LOIN,LOINTEK GERNIKA BIZKAIA,Lointek Gernika Bizkaia,62,59,False,Q4,,999,,Salamanca,Spain,ESP,51976,Pabellón Municipal Wurzburg,2019-10-17T20:30:00,2019-10-17T18:30:00,True,Europe/Madrid,2.0,False,False,3500,2800,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99085,25041-F-2,2,VALID,275761,8368,GYOR,Uni Gyor Mely-Ut,Uni Gyor Mely-Ut,275350,1784,OLIV,Olivais F.C.,Olivais F.C.,76,62,False,Q4,,999,,Györ,Hungary,HUN,56884,University Hall of Györ,2019-10-16T18:00:00,2019-10-16T16:00:00,True,Europe/Budapest,2.0,False,False,2500,350,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99089,25041-F-3,3,VALID,275350,1784,OLIV,Olivais F.C.,Olivais F.C.,275358,8008,AVEN,PERFUMERIAS AVENIDA SALAMANCA,Perfumerias Avenida,45,106,False,Q4,,999,,Coimbra,Portugal,POR,56968,Multisports Hall Dr. Mario Mexia,2019-10-24T20:30:00,2019-10-24T19:30:00,True,Europe/Lisbon,1.0,False,False,2239,500,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99083,25041-F-4,4,VALID,275356,10088,LOIN,LOINTEK GERNIKA BIZKAIA,Lointek Gernika Bizkaia,275761,8368,GYOR,Uni Gyor Mely-Ut,Uni Gyor Mely-Ut,77,41,False,Q4,,999,,Gernika-Lumo,Spain,ESP,60254,Polideportivo Maloste,2019-10-23T20:00:00,2019-10-23T18:00:00,True,Europe/Madrid,2.0,False,False,925,700,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99091,25041-F-5,5,VALID,275358,8008,AVEN,PERFUMERIAS AVENIDA SALAMANCA,Perfumerias Avenida,275761,8368,GYOR,Uni Gyor Mely-Ut,Uni Gyor Mely-Ut,83,43,False,Q4,,999,,Salamanca,Spain,ESP,51976,Pabellón Municipal Wurzburg,2019-10-30T20:30:00,2019-10-30T19:30:00,True,Europe/Madrid,1.0,False,False,3500,2200,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99101,25041-F-6,6,VALID,275350,1784,OLIV,Olivais F.C.,Olivais F.C.,275356,10088,LOIN,LOINTEK GERNIKA BIZKAIA,Lointek Gernika Bizkaia,46,70,False,Q4,,999,,Coimbra,Portugal,POR,56968,Multisports Hall Dr. Mario Mexia,2019-10-31T20:30:00,2019-10-31T20:30:00,True,Europe/Lisbon,0.0,False,False,2239,300,FLS,36989,F,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99099,25041-G-1,1,VALID,275690,65519,OSFP,Olympiacos SFP BC,Olympiacos,275329,313,NAMU,BASKET NAMUR CAPITALE,Namur,70,41,False,Q4,,999,,Pireas,Greece,GRE,52137,Peace and Friendship Stadium,2019-10-16T18:30:00,2019-10-16T15:30:00,True,Europe/Athens,3.0,False,False,14700,500,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99097,25041-G-2,2,VALID,275770,10001,CEKK,VBW CEKK Cegled,VBW CEKK Cegled,275359,65548,VAL,Valencia Basket Club SAD,Valencia Basket Club SAD,51,77,False,Q4,,999,,Cegléd,Hungary,HUN,57636,Gál József Sportcsarnok,2019-10-17T18:30:00,2019-10-17T16:30:00,True,Europe/Budapest,2.0,False,False,1200,250,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99035,25041-G-3,3,VALID,275359,65548,VAL,Valencia Basket Club SAD,Valencia Basket Club SAD,275690,65519,OSFP,Olympiacos SFP BC,Olympiacos,77,66,False,Q4,,999,,Valencia,Spain,ESP,51758,Pabellon Fuente de San Luis,2019-10-24T20:30:00,2019-10-24T18:30:00,True,Europe/Madrid,2.0,False,False,9000,2600,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99095,25041-G-4,4,VALID,275329,313,NAMU,BASKET NAMUR CAPITALE,Namur,275770,10001,CEKK,VBW CEKK Cegled,VBW CEKK Cegled,61,68,False,Q4,,999,,Namur,Belgium,BEL,51935,Hall Octave Henry,2019-10-24T20:30:00,2019-10-24T18:30:00,True,Europe/Brussels,2.0,False,False,1500,1600,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99033,25041-G-5,5,VALID,275690,65519,OSFP,Olympiacos SFP BC,Olympiacos,275770,10001,CEKK,VBW CEKK Cegled,VBW CEKK Cegled,93,53,False,Q4,,999,,Pireas,Greece,GRE,52137,Peace and Friendship Stadium,2019-10-30T18:30:00,2019-10-30T16:30:00,True,Europe/Athens,2.0,False,False,14700,500,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99093,25041-G-6,6,VALID,275359,65548,VAL,Valencia Basket Club SAD,Valencia Basket Club SAD,275329,313,NAMU,BASKET NAMUR CAPITALE,Namur,75,44,False,Q4,,999,,Valencia,Spain,ESP,51758,Pabellon Fuente de San Luis,2019-10-30T20:30:00,2019-10-30T19:30:00,True,Europe/Madrid,1.0,False,False,9000,2100,FLS,36990,G,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98973,25041-H-1,1,VALID,275691,3883,DVTK,Aluinvent DVTK Miskolc,Aluinvent DVTK Miskolc,275763,9116,PEAC,PEAC-PECS,PEAC-Pecs,75,47,False,Q4,,999,,Miskolc,Hungary,HUN,56753,Generali Arena,2019-10-16T18:30:00,2019-10-16T16:30:00,True,Europe/Budapest,2.0,False,False,2000,1150,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98968,25041-H-2,2,VALID,275334,8916,BLAN,BASKET LANDES,Basket Landes,275764,58207,SEU,Cadi La Seu,Cadi La Seu,65,60,False,Q4,,999,,Mont de Marsan,France,FRA,57194,Espace Francois Mitterrand,2019-10-16T20:00:00,2019-10-16T18:00:00,True,Europe/Paris,2.0,False,False,2300,2500,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
99010,25041-H-3,3,VALID,275764,58207,SEU,Cadi La Seu,Cadi La Seu,275691,3883,DVTK,Aluinvent DVTK Miskolc,Aluinvent DVTK Miskolc,94,72,False,Q4,,999,,La Seu d'Urgell,Spain,ESP,60346,Palau D'Esports,2019-10-23T20:00:00,2019-10-23T18:00:00,True,Europe/Madrid,2.0,False,False,800,700,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98972,25041-H-4,4,VALID,275763,9116,PEAC,PEAC-PECS,PEAC-Pecs,275334,8916,BLAN,BASKET LANDES,Basket Landes,62,75,False,Q4,,999,,Pécs,Hungary,HUN,52033,Lauber Dezsö Sport Hall,2019-10-23T18:00:00,2019-10-23T16:00:00,True,Europe/Budapest,2.0,False,False,2287,700,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98970,25041-H-5,5,VALID,275691,3883,DVTK,Aluinvent DVTK Miskolc,Aluinvent DVTK Miskolc,275334,8916,BLAN,BASKET LANDES,Basket Landes,71,72,False,Q4,,999,,Miskolc,Hungary,HUN,56753,Generali Arena,2019-10-30T18:30:00,2019-10-30T17:30:00,True,Europe/Budapest,1.0,False,False,2000,1200,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98977,25041-H-6,6,VALID,275764,58207,SEU,Cadi La Seu,Cadi La Seu,275763,9116,PEAC,PEAC-PECS,PEAC-Pecs,89,57,False,Q4,,999,,La Seu d'Urgell,Spain,ESP,60346,Palau D'Esports,2019-10-30T21:00:00,2019-10-30T20:00:00,True,Europe/Madrid,1.0,False,False,800,550,FLS,36991,H,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98985,25041-I-1,1,VALID,275342,10092,KSC,ATOMERÖMÜ KSC SZEKSZARD,KSC Szekszard,275595,8793,SKW,Basket Hema SKW,Basket Hema SKW,59,55,False,Q4,,999,,Szekszard,Hungary,HUN,57544,Szekszard Varosi Sportcsarnok,2019-10-16T18:00:00,2019-10-16T16:00:00,True,Europe/Budapest,2.0,False,False,1500,950,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98983,25041-I-2,2,VALID,275339,9985,RUTR,RUTRONIK STARS KELTERN,Rutronik Stars Keltern,275337,58128,HERN,Herner Turn Club 1880 e.V.,Herner TC,65,79,False,Q4,,999,,Keltern,Germany,GER,57629,Speiterlinghalle,2019-10-17T19:00:00,2019-10-17T17:00:00,True,Europe/Berlin,2.0,False,False,603,300,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98965,25041-I-3,3,VALID,275337,58128,HERN,Herner Turn Club 1880 e.V.,Herner TC,275342,10092,KSC,ATOMERÖMÜ KSC SZEKSZARD,KSC Szekszard,59,70,False,Q4,,999,,Herne,Germany,GER,60345,H2K - Arena,2019-10-24T19:30:00,2019-10-24T17:30:00,True,Europe/Berlin,2.0,False,False,800,450,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98981,25041-I-4,4,VALID,275595,8793,SKW,Basket Hema SKW,Basket Hema SKW,275339,9985,RUTR,RUTRONIK STARS KELTERN,Rutronik Stars Keltern,63,53,False,Q4,,999,,Sint Katelijne Waver,Belgium,BEL,57120,Heiveld - Hall 3,2019-10-24T20:30:00,2019-10-24T18:30:00,True,Europe/Brussels,2.0,False,False,800,500,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98953,25041-I-5,5,VALID,275342,10092,KSC,ATOMERÖMÜ KSC SZEKSZARD,KSC Szekszard,275339,9985,RUTR,RUTRONIK STARS KELTERN,Rutronik Stars Keltern,83,48,False,Q4,,999,,Szekszard,Hungary,HUN,57544,Szekszard Varosi Sportcsarnok,2019-10-30T18:00:00,2019-10-30T17:00:00,True,Europe/Budapest,1.0,False,False,1500,900,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98979,25041-I-6,6,VALID,275337,58128,HERN,Herner Turn Club 1880 e.V.,Herner TC,275595,8793,SKW,Basket Hema SKW,Basket Hema SKW,45,54,False,Q4,,999,,Herne,Germany,GER,60345,H2K - Arena,2019-10-31T19:30:00,2019-10-31T18:30:00,True,Europe/Berlin,1.0,False,False,800,500,FLS,36992,I,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98946,25041-J-1,1,VALID,275336,9252,CARO,FLAMMES CAROLO BASKET,Carolo Basket,275762,57696,LIEG,Liege Panthers,Voo Liege Panthers,81,48,False,Q4,,999,,Charleville-Mézères,France,FRA,57633,Caisse d' Epargne Arena,2019-10-16T20:00:00,2019-10-16T18:00:00,True,Europe/Paris,2.0,False,False,2900,1200,FLS,36993,J,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98954,25041-J-2,2,VALID,275360,9488,FRIB,BCF Elfic Fribourg,BCF Elfic Fribourg Basket,275335,58267,VEND,Roche Vendee Basket Club,Roche Vendee Basket Club,73,60,False,Q4,,999,,Fribourg,Switzerland,SUI,57114,Site Sportif Saint-Leonard,2019-10-17T19:30:00,2019-10-17T17:30:00,True,Europe/Zurich,2.0,False,False,2737,500,FLS,36993,J,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
98949,25041-J-3,3,VALID,275335,58267,VEND,Roche Vendee Basket Club,Roche Vendee Basket Club,275336,9252,CARO,FLAMMES CAROLO BASKET,Carolo Basket,58,80,False,Q4,,999,,La Roche-sur-Yon,France,FRA,60344,Halle des Sports les Oudairies,2019-10-23T20:00:00,2019-10-23T18:00:00,True,Europe/Paris,2.0,False,False,2400,1500,FLS,36993,J,25041,RS,Regular Season ,2,G,COMPL,208139,ECW,EuroCup Women,2019-09-26,2020-04-15,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
