country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Serbia,China,80,72,1208,7,Sara Krnjic,08:37,2,0/2,0/2,0/0,2/2,0,3,3,0,0,0,1,0,-1,4
Serbia,China,80,72,1208,8,Nevena Jovanovic,04:58,0,0/1,0/0,0/1,0/0,0,0,0,0,0,0,0,0,8,-1
Serbia,China,80,72,1208,9,Jelena Milovanovic,29:09,10,4/10,4/9,0/1,2/2,1,3,4,3,1,1,3,1,18,14
Serbia,China,80,72,1208,10,Dajana Butulija,04:59,0,0/1,0/1,0/0,0/0,0,0,0,0,1,0,0,0,-4,-1
Serbia,China,80,72,1208,11,Aleksandra Crvendakic,02:32,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-4,0
Serbia,China,80,72,1208,13,Milica Dabovic,21:57,2,0/3,0/2,0/1,2/2,1,1,2,3,3,1,1,0,7,4
Serbia,China,80,72,1208,14,Ana Dabovic,33:25,23,9/19,9/13,0/6,5/5,0,1,1,1,2,4,3,0,11,14
Serbia,China,80,72,1208,15,Danielle Page,32:39,12,6/8,6/8,0/0,0/0,3,5,8,3,2,0,0,1,7,22
China,Serbia,72,80,1208,4,Zhifang Zhao,17:35,4,2/6,2/5,0/1,0/0,1,1,2,3,2,3,0,0,-6,2
China,Serbia,72,80,1208,5,Xiaojia Chen,23:26,8,3/8,1/3,2/5,0/0,1,0,1,3,3,3,0,0,-3,4
China,Serbia,72,80,1208,7,Ting Shao,24:01,5,1/4,1/3,0/1,3/4,0,2,2,1,0,3,0,0,-12,1
China,Serbia,72,80,1208,8,Di Wu,12:42,2,1/3,1/3,0/0,0/0,0,1,1,0,1,0,0,0,-14,1
China,Serbia,72,80,1208,9,Mengxin Sun,13:50,8,3/5,1/2,2/3,0/0,1,0,1,2,1,1,0,1,4,9
China,Serbia,72,80,1208,10,Wen Lu,28:26,8,3/5,2/4,1/1,1/1,2,1,3,2,1,2,2,1,7,12
China,Serbia,72,80,1208,11,Sijing Huang,12:39,8,3/6,2/4,1/2,1/2,2,3,5,2,0,0,0,2,9,13
China,Serbia,72,80,1208,12,Song Gao,16:00,5,2/5,1/2,1/3,0/0,0,0,0,2,1,0,0,0,-9,4
China,Serbia,72,80,1208,13,Mengran Sun,21:21,16,7/13,6/8,1/5,1/1,1,6,7,3,1,2,0,0,7,18
China,Serbia,72,80,1208,14,Hongpin Huang,19:08,6,3/5,3/5,0/0,0/0,0,7,7,0,1,0,0,0,-3,11
China,Serbia,72,80,1208,15,Nan Chen,10:52,2,1/3,1/3,0/0,0/0,0,0,0,0,0,1,0,0,-20,-1
Canada,USA,51,81,1208,4,Miah-Marie Langlois,21:46,2,1/4,1/2,0/2,0/0,0,0,0,3,2,0,0,0,-13,2
Canada,USA,51,81,1208,5,Kia Nurse,22:51,3,1/9,1/6,0/3,1/2,1,1,2,0,2,2,0,0,-19,-6
Canada,USA,51,81,1208,6,Shona Thorburn,13:11,3,1/3,1/3,0/0,1/1,0,1,1,2,0,2,0,0,-14,2
Canada,USA,51,81,1208,7,Nayo Raincock-Ekunwe,24:49,6,3/6,3/5,0/1,0/2,3,5,8,0,1,5,0,0,-21,4
Canada,USA,51,81,1208,8,Kim Gaucher,19:31,5,2/4,1/1,1/3,0/0,0,5,5,0,1,2,2,0,-13,8
Canada,USA,51,81,1208,9,Miranda Ayim,15:05,8,3/9,1/6,2/3,0/0,1,0,1,0,4,2,1,0,-10,2
Canada,USA,51,81,1208,10,Nirra Fields,13:58,7,2/5,1/3,1/2,2/3,0,2,2,0,2,2,1,0,-19,4
Canada,USA,51,81,1208,11,Natalie Achonwa,12:22,6,2/6,2/6,0/0,2/3,2,1,3,1,2,1,0,0,-8,4
Canada,USA,51,81,1208,12,Lizanne Murphy,10:57,0,0/1,0/1,0/0,0/0,0,0,0,1,1,0,0,0,-5,0
Canada,USA,51,81,1208,13,Tamara Tatham,26:44,5,2/6,1/3,1/3,0/0,1,0,1,3,2,2,0,0,-18,3
Canada,USA,51,81,1208,14,Katherine Plouffe,12:33,6,2/4,2/4,0/0,2/2,0,0,0,0,2,0,1,0,-12,5
Canada,USA,51,81,1208,15,Michelle Plouffe,06:13,0,0/1,0/1,0/0,0/0,0,0,0,2,0,0,0,0,2,1
USA,Canada,81,51,1208,4,Lindsay Whalen,15:04,6,3/5,3/5,0/0,0/0,0,1,1,0,1,1,2,0,8,6
