country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Chile,Colombia,60,57,3110,6,Fernanda Ovalle,33:23,18,6/16,6/14,0/2,6/7,0,8,8,2,1,5,1,0,3,13
Chile,Colombia,60,57,3110,7,Catalina Valenzuela,31:07,9,3/8,1/3,2/5,1/4,1,2,3,6,0,11,1,0,3,0
Chile,Colombia,60,57,3110,8,Catalina Ramirez,04:32,0,0/1,0/1,0/0,0/0,0,1,1,1,0,0,0,0,0,1
Chile,Colombia,60,57,3110,9,Josefa Orrego,05:16,1,0/0,0/0,0/0,1/2,0,2,2,0,1,4,0,0,3,-2
Chile,Colombia,60,57,3110,10,Francisca Rocha,05:17,0,0/1,0/1,0/0,0/0,1,1,2,0,0,0,0,0,-3,1
Chile,Colombia,60,57,3110,11,Pia Henriquez,12:37,2,1/2,1/1,0/1,0/0,1,3,4,1,2,2,0,0,-4,4
Chile,Colombia,60,57,3110,12,Valentina Ojeda,32:34,14,6/10,6/10,0/0,2/2,5,5,10,0,1,4,4,3,5,23
Chile,Colombia,60,57,3110,13,Damaris Alarcon,09:58,1,0/0,0/0,0/0,1/2,0,1,1,0,2,2,0,0,1,-1
Chile,Colombia,60,57,3110,14,Martina Gallardo,04:16,0,0/2,0/1,0/1,0/0,1,0,1,0,1,0,0,0,-3,-1
Chile,Colombia,60,57,3110,15,Leyla Olivares,04:58,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,-4,-1
Paraguay,Colombia,54,70,0211,1,Jael Benitez,31:30,13,5/10,4/5,1/5,2/4,1,5,6,1,2,3,1,0,-5,11
Paraguay,Colombia,54,70,0211,3,Rocio Britos,06:40,2,1/2,1/2,0/0,0/0,0,1,1,0,0,0,0,0,-7,2
Paraguay,Colombia,54,70,0211,4,Sol Piris,22:39,6,3/5,3/5,0/0,0/2,1,3,4,0,2,6,2,0,-4,2
Paraguay,Colombia,54,70,0211,5,Diana Zalazar,38:46,6,3/8,3/6,0/2,0/0,1,6,7,6,2,7,1,0,-17,8
Paraguay,Colombia,54,70,0211,6,Katherine Vazquez,27:46,8,2/7,1/4,1/3,3/6,2,1,3,1,1,1,3,0,-3,6
