country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Barbados,Dominican Republic,33,82,0807,4,Alesha Squires,28:33,2,1/8,1/5,0/3,0/0,0,2,2,1,2,6,2,0,-51,-6
Barbados,Dominican Republic,33,82,0807,5,Zahra Ashby,37:08,16,7/18,7/17,0/1,2/6,3,2,5,1,1,7,2,0,-43,2
Barbados,Dominican Republic,33,82,0807,6,Damia Walrond,05:16,0,0/1,0/1,0/0,0/0,0,1,1,0,0,1,0,0,-4,-1
Barbados,Dominican Republic,33,82,0807,7,Rheanna Griffin,10:31,4,2/5,2/4,0/1,0/0,0,1,1,0,0,1,1,0,-1,2
Barbados,Dominican Republic,33,82,0807,8,Tenielle Chapman-Goodluck,26:49,0,0/0,0/0,0/0,0/2,0,4,4,0,2,0,0,0,-33,2
Barbados,Dominican Republic,33,82,0807,9,Jada Smith,17:00,0,0/1,0/1,0/0,0/4,0,1,1,0,4,1,0,0,-20,-5
Barbados,Dominican Republic,33,82,0807,11,Ahriann Fields,13:39,2,1/2,1/2,0/0,0/2,0,2,2,4,1,4,1,0,-9,2
Barbados,Dominican Republic,33,82,0807,12,Quinielle Weekes,02:41,0,0/0,0/0,0/0,0/0,0,1,1,0,0,0,0,0,-9,1
Dominican Republic,Barbados,82,33,0807,1,Aurora Almon,21:20,2,1/6,1/6,0/0,0/0,5,4,9,1,5,2,3,0,17,8
Dominican Republic,Barbados,82,33,0807,3,Cesarina Capellan,18:03,11,5/10,4/5,1/5,0/2,2,2,4,1,1,1,3,0,37,11
Dominican Republic,Barbados,82,33,0807,4,Isamery Telleria,07:43,3,1/4,0/2,1/2,0/0,1,2,3,1,0,2,2,0,12,4
Dominican Republic,Barbados,82,33,0807,7,Angela Jimenez,13:15,10,4/6,3/5,1/1,1/3,0,5,5,2,0,1,1,0,27,13
Dominican Republic,Barbados,82,33,0807,8,Chelsy Santana,11:38,11,5/9,5/9,0/0,1/1,3,2,5,4,0,0,1,1,25,18
Dominican Republic,Barbados,82,33,0807,10,Dangely Vinicio,19:06,3,1/2,1/1,0/1,1/2,0,5,5,3,1,3,4,0,34,10
Dominican Republic,Barbados,82,33,0807,11,Zoila Martinez,20:34,6,3/8,3/8,0/0,0/2,3,9,12,1,2,2,2,0,13,12
Dominican Republic,Barbados,82,33,0807,13,Ashley Baez,16:50,11,3/7,3/6,0/1,5/6,0,2,2,0,0,0,2,0,26,10
