country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Chinese Taipei,People's Republic of China,63,89,2207,9,Yu-Lien Hsu,25:31,11,4/8,4/8,0/0,3/6,4,1,5,0,0,3,1,0,-9,7
Chinese Taipei,People's Republic of China,63,89,2207,11,Yu-Hsuan Wu,03:51,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,1,0
Chinese Taipei,People's Republic of China,63,89,2207,12,Yi-Ching Su,28:44,4,2/3,2/3,0/0,0/0,2,2,4,0,3,0,0,1,-32,8
Chinese Taipei,People's Republic of China,63,89,2207,13,Ching Cho,16:47,3,1/6,0/1,1/5,0/0,0,0,0,0,3,1,2,0,-12,-1
Chinese Taipei,People's Republic of China,63,89,2207,14,I-Chian Lee,01:30,0,0/0,0/0,0/0,0/0,0,1,1,0,1,0,0,0,1,1
Chinese Taipei,People's Republic of China,63,89,2207,15,You-Jing Jhang,15:47,6,3/5,3/5,0/0,0/0,1,1,2,0,0,1,0,0,-1,5
Chinese Taipei,People's Republic of China,63,89,2207,16,Chia-Chieh Li,05:29,0,0/2,0/0,0/2,0/0,0,0,0,0,1,0,0,0,-11,-2
Chinese Taipei,People's Republic of China,63,89,2207,17,Jou-Chen Huang,25:06,18,7/13,7/12,0/1,4/5,2,0,2,2,3,4,0,0,-11,11
Chinese Taipei,People's Republic of China,63,89,2207,18,Ting-An Chen,05:44,0,0/2,0/0,0/2,0/0,0,1,1,0,1,0,0,0,0,-1
People's Republic of China,Chinese Taipei,89,63,2207,4,Haimei Wang,16:34,0,0/1,0/0,0/1,0/0,1,2,3,3,3,0,0,0,-7,5
People's Republic of China,Chinese Taipei,89,63,2207,5,Manman Zhang,28:56,20,6/11,0/3,6/8,2/2,1,5,6,5,2,2,2,0,31,26
People's Republic of China,Chinese Taipei,89,63,2207,6,Miao Wang,00:47,1,0/0,0/0,0/0,1/3,0,1,1,0,0,0,0,0,1,0
People's Republic of China,Chinese Taipei,89,63,2207,7,Yu Qi,00:47,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,1,0
People's Republic of China,Chinese Taipei,89,63,2207,8,Jinbo Xing,32:04,13,4/10,1/5,3/5,2/2,1,4,5,3,3,1,0,0,21,14
People's Republic of China,Chinese Taipei,89,63,2207,9,Lirui Sun,19:13,3,1/4,0/2,1/2,0/0,1,2,3,0,3,3,0,1,2,1
People's Republic of China,Chinese Taipei,89,63,2207,10,Meiqi Zhu,38:35,22,10/14,10/14,0/0,2/2,2,8,10,3,2,3,2,1,26,31
People's Republic of China,Chinese Taipei,89,63,2207,11,Fengying Mi,21:36,6,2/5,2/3,0/2,2/2,0,2,2,2,2,0,1,1,29,9
People's Republic of China,Chinese Taipei,89,63,2207,13,Dilishati Dilana,10:56,3,1/1,1/1,0/0,1/1,1,2,3,2,1,1,0,0,-2,7
People's Republic of China,Chinese Taipei,89,63,2207,14,Shuai Liu,30:09,21,7/12,6/8,1/4,6/7,2,3,5,7,1,3,0,2,27,26
People's Republic of China,Chinese Taipei,89,63,2207,15,Tianyu Zhang,00:18,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,1,0
Egypt,Brazil,66,84,2407,4,Nada Abdelhamid,08:06,0,0/4,0/2,0/2,0/0,1,0,1,2,0,1,0,0,-2,-2
Egypt,Brazil,66,84,2407,5,Nouralla Talaat,16:28,2,1/4,1/4,0/0,0/2,1,5,6,0,1,3,1,2,-12,3
Egypt,Brazil,66,84,2407,7,Nadine Selaawi,40:00,20,8/19,8/15,0/4,4/8,3,2,5,2,1,2,2,0,-18,12
Egypt,Brazil,66,84,2407,8,Asrar Maged,12:52,3,1/4,1/3,0/1,1/2,0,0,0,2,1,3,1,0,-11,-1
Egypt,Brazil,66,84,2407,9,Sara Nady,29:06,9,3/8,2/5,1/3,2/2,1,5,6,1,3,6,1,0,-8,6
Egypt,Brazil,66,84,2407,10,Nada Amr,17:36,11,5/5,5/5,0/0,1/2,1,0,1,2,1,2,1,0,-10,12
Egypt,Brazil,66,84,2407,12,Farida Wael Amin Abdelnabi,12:17,1,0/1,0/1,0/0,1/2,0,0,0,2,3,3,3,0,-5,1
Egypt,Brazil,66,84,2407,14,Fatma Mamdouh,29:52,4,2/3,2/3,0/0,0/0,2,4,6,1,1,2,0,2,-7,10
Egypt,Brazil,66,84,2407,15,Raneem Elgedawy,33:39,16,7/12,7/12,0/0,2/2,1,5,6,0,2,6,1,0,-17,12
Brazil,Egypt,84,66,2407,4,Mariane De Carvalho,19:09,4,2/7,2/4,0/3,0/0,2,6,8,0,2,2,1,0,13,6
Brazil,Egypt,84,66,2407,5,Tayna Dos Reis,15:55,3,1/5,0/1,1/4,0/0,0,0,0,3,2,3,1,0,0,0
Brazil,Egypt,84,66,2407,6,Thayna Silva,10:10,6,3/7,3/6,0/1,0/2,2,0,2,2,2,1,2,0,1,5
Brazil,Egypt,84,66,2407,7,Aline Moura,19:51,6,2/9,2/9,0/0,2/2,0,1,1,4,3,2,3,0,10,5
