country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Italy,Montenegro,77,61,1806,31,Lorela Cubaj,25:41,4,1/4,1/4,0/0,2/2,3,5,8,2,3,1,1,1,9,12
Italy,Montenegro,77,61,1806,41,Elisa Penna,13:40,3,1/6,1/4,0/2,1/1,0,2,2,2,0,0,0,0,10,2
Montenegro,Italy,61,77,1806,1,Jelena Dubljevic,26:19,23,9/15,7/11,2/4,3/3,2,5,7,4,2,3,0,0,-7,25
Montenegro,Italy,61,77,1806,5,Jovana Pasic,33:14,0,0/4,0/1,0/3,0/0,0,4,4,1,3,2,2,1,-10,2
Montenegro,Italy,61,77,1806,8,Dragana Zivkovic,19:15,9,3/6,1/3,2/3,1/2,0,4,4,0,3,0,1,0,-2,10
Montenegro,Italy,61,77,1806,9,Snezana Aleksic,07:51,0,0/1,0/0,0/1,0/0,0,1,1,0,1,5,0,0,-7,-5
Montenegro,Italy,61,77,1806,10,Kristina Rakovic,03:27,0,0/1,0/0,0/1,0/0,0,0,0,0,0,0,0,0,-7,-1
Montenegro,Italy,61,77,1806,11,Bozica Mujovic,32:09,2,1/4,1/2,0/2,0/0,0,2,2,6,3,6,2,0,-9,3
Montenegro,Italy,61,77,1806,12,Milena Jaksic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Montenegro,Italy,61,77,1806,13,Bojana Kovacevic,13:45,1,0/2,0/0,0/2,1/2,1,1,2,1,1,2,1,0,-9,0
Montenegro,Italy,61,77,1806,19,Violeta Lazarevic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Montenegro,Italy,61,77,1806,25,Marija Lekovic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
