team_id,team,name,title,url,season
30125,Minot St.,Richard Mullin,Graduate Assistant Coach,https://msubeavers.com/sports/womens-basketball/roster/coaches/richard-mullin/1503,2025-26
30127,Simon Fraser,Bruce Langford,"Head Coach, Women's Basketball",https://athletics.sfu.ca/sports/womens-basketball/roster/coaches/bruce-langford/1607,2025-26
30127,Simon Fraser,Marie-Line Petit,"Assistant Coach, Women's Basketball",https://athletics.sfu.ca/sports/womens-basketball/roster/coaches/marie-line-petit/1608,2025-26
30127,Simon Fraser,Jordan Webb,"Assistant Coach, Women's Basketball",https://athletics.sfu.ca/sports/womens-basketball/roster/coaches/jordan-webb/1610,2025-26
30128,Sioux Falls,Travis Traphagen,Head Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/travis-traphagen/1323,2025-26
30128,Sioux Falls,Carley Neumann,Associate Head Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/carley-neumann/1326,2025-26
30128,Sioux Falls,Shawn Bergan,Assistant Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/shawn-bergan/1324,2025-26
30128,Sioux Falls,Wade Adamson,Volunteer Assistant Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/wade-adamson/1325,2025-26
30128,Sioux Falls,Macie Michelson,Volunteer Assistant Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/macie-michelson/1328,2025-26
30128,Sioux Falls,Taylor Possail,Volunteer Assistant Coach,https://usfcougars.com/sports/womens-basketball/roster/coaches/taylor-possail/1327,2025-26
30134,Black Hills St.,Kelly Kruger,Interim Head Coach,https://bhsuathletics.com/sports/womens-basketball/roster/coaches/kelly-kruger/791,2025-26
30134,Black Hills St.,Adam Schorzmann,Assistant Coach,https://bhsuathletics.com/sports/womens-basketball/roster/coaches/adam-schorzmann/792,2025-26
30134,Black Hills St.,MIa Huberty,Graduate Assistant,https://bhsuathletics.com/sports/womens-basketball/roster/coaches/mia-huberty/797,2025-26
30134,Black Hills St.,Phoebe Allbright,Student Manager,https://bhsuathletics.com/sports/womens-basketball/roster/coaches/phoebe-allbright/782,2025-26
30136,Lindenwood (MO),Amy Eagan,Women's Basketball Head Coach,https://lindenwoodlions.com/sports/womens-basketball/roster/coaches/amy-eagan/4153,2025-26
30136,Lindenwood (MO),Jordan Mellott,Women's Basketball Associate Head Coach,https://lindenwoodlions.com/sports/womens-basketball/roster/coaches/jordan-mellott/4154,2025-26
30136,Lindenwood (MO),Aaron Beadle,Women's Basketball Assistant Coach,https://lindenwoodlions.com/sports/womens-basketball/roster/coaches/aaron-beadle/4157,2025-26
30136,Lindenwood (MO),Lindsay Ward,Women's Basketball Assistant Coach,https://lindenwoodlions.com/sports/womens-basketball/roster/coaches/lindsay-ward/4156,2025-26
30136,Lindenwood (MO),Makayla Wallace,Women's Basketball Director of Operations,https://lindenwoodlions.com/sports/womens-basketball/roster/coaches/makayla-wallace/4166,2025-26
30138,McKendree,Kari Kerkhoff,Head Coach,https://mckbearcats.com/sports/womens-basketball/roster/coaches/kari-kerkhoff/3164,2025-26
30138,McKendree,Terra Helm,Assistant Coach,https://mckbearcats.com/sports/womens-basketball/roster/coaches/terra-helm/3165,2025-26
30138,McKendree,Michaela Cloonan,Graduate Assistant Coach,https://mckbearcats.com/sports/womens-basketball/roster/coaches/michaela-cloonan/3166,2025-26
30138,McKendree,Lindsey Eimers,Graduate Assistant Coach,https://mckbearcats.com/sports/womens-basketball/roster/coaches/lindsey-eimers/3167,2025-26
30139,South Dakota Mines,Kyley Bachand,Head Coach,https://gorockers.com/sports/womens-basketball/roster/coaches/kyley-bachand/4526,2025-26
30139,South Dakota Mines,Mike Divilbiss,Assistant Coach,https://gorockers.com/sports/womens-basketball/roster/coaches/mike-divilbiss/4528,2025-26
30141,Walsh,Johnny Montello,Head Coach,https://athletics.walsh.edu/sports/womens-basketball/roster/coaches/johnny-montello/474,2025-26
30141,Walsh,Tyler Newkirk,Assistant Coach,https://athletics.walsh.edu/sports/womens-basketball/roster/coaches/tyler-newkirk/518,2025-26
30141,Walsh,Anna West,Graduate Assistant,https://athletics.walsh.edu/sports/womens-basketball/roster/coaches/anna-west/519,2025-26
30149,Point Loma,Charity Elliott,Head Coach,https://plnusealions.com/sports/womens-basketball/roster/coaches/charity-elliott/1330,2025-26
30149,Point Loma,Grace Ricafranca,Associate Head Coach,https://plnusealions.com/sports/womens-basketball/roster/coaches/grace-ricafranca/1331,2025-26
30149,Point Loma,Juliette Caughey,Assistant Coach,https://plnusealions.com/sports/womens-basketball/roster/coaches/juliette-caughey/1334,2025-26
30152,Southern Nazarene,Trent May,Head Coach,https://snuathletics.com/sports/womens-basketball/roster/coaches/trent-may/1206,2025-26
30152,Southern Nazarene,Frankie Parks,Assistant Coach,https://snuathletics.com/sports/womens-basketball/roster/coaches/frankie-parks/1231,2025-26
30152,Southern Nazarene,Keeton Peery,Assistant Coach,https://snuathletics.com/sports/womens-basketball/roster/coaches/keeton-peery/1292,2025-26
30152,Southern Nazarene,Jordyn Turner,Graduate Assistant,https://snuathletics.com/sports/womens-basketball/roster/coaches/jordyn-turner/1232,2025-26
30153,Union (TN),Mark Campbell,Head Coach,https://uuathletics.com/sports/womens-basketball/roster/coaches/mark-campbell/720,2025-26
30153,Union (TN),Sean Blackburn,Associate Coach,https://uuathletics.com/sports/womens-basketball/roster/coaches/sean-blackburn/721,2025-26
30153,Union (TN),Jazalyn Anousinh,Graduate Assistant,https://uuathletics.com/sports/womens-basketball/roster/coaches/jazalyn-anousinh/764,2025-26
30153,Union (TN),Alayna Fussell,Student Assistant,https://uuathletics.com/sports/womens-basketball/roster/coaches/alayna-fussell/771,2025-26
30174,Daemen,Nate Beutel,Head Coach,https://daemenwildcats.com/sports/womens-basketball/roster/coaches/nate-beutel/1135,2025-26
30174,Daemen,Angel Parker,Assistant Coach,https://daemenwildcats.com/sports/womens-basketball/roster/coaches/angel-parker/1112,2025-26
30174,Daemen,Dylan Hurley,Graduate Assistant Coach,https://daemenwildcats.com/sports/womens-basketball/roster/coaches/dylan-hurley/1113,2025-26
30177,Lubbock Christian,Steve Gomez,Head Coach,https://lcuchaps.com/sports/womens-basketball/roster/coaches/steve-gomez/597,2025-26
30177,Lubbock Christian,Kaycie Wilson,Assistant Coach,https://lcuchaps.com/sports/womens-basketball/roster/coaches/kaycie-wilson/598,2025-26
30177,Lubbock Christian,Landon Gomez,Assistant Coach,https://lcuchaps.com/sports/womens-basketball/roster/coaches/landon-gomez/599,2025-26
30177,Lubbock Christian,Julio Pacheco,Volunteer Assistant Coach,https://lcuchaps.com/sports/womens-basketball/roster/coaches/julio-pacheco/600,2025-26
30177,Lubbock Christian,Caden Gilbreath,Graduate Assistant Coach,https://lcuchaps.com/sports/womens-basketball/roster/coaches/caden-gilbreath/601,2025-26
30178,Northwestern Okla.,Tasha Diesselhorst,Head Women's Basketball Coach,https://riderangersride.com/sports/womens-basketball/roster/coaches/tasha-diesselhorst/829,2025-26
30178,Northwestern Okla.,Payton Jones,Assistant Basketball Coach,https://riderangersride.com/sports/womens-basketball/roster/coaches/payton-jones/830,2025-26
30178,Northwestern Okla.,Randy Turney,Women's Basketball Assistant,https://riderangersride.com/sports/womens-basketball/roster/coaches/randy-turney/831,2025-26
30180,Rogers St.,Heather Davis,Head Coach,https://rsuhillcats.com/sports/womens-basketball/roster/coaches/heather-davis/701,2025-26
30180,Rogers St.,Shillalie Jones,Assistant Coach,https://rsuhillcats.com/sports/womens-basketball/roster/coaches/shillalie-jones/703,2025-26
30180,Rogers St.,Tyler O'Connor,Assistant Coach,https://rsuhillcats.com/sports/womens-basketball/roster/coaches/tyler-o-connor/704,2025-26
30181,UVa-Wise,Jamie Cluesman,Head Coach,https://uvawisecavs.com/sports/womens-basketball/roster/coaches/jamie-cluesman/2925,2025-26
30181,UVa-Wise,Taylor Miller,Assistant Coach,https://uvawisecavs.com/sports/womens-basketball/roster/coaches/taylor-miller/2926,2025-26
30181,UVa-Wise,Kalee Johnson,Assistant Coach,https://uvawisecavs.com/sports/womens-basketball/roster/coaches/kalee-johnson/2927,2025-26
30181,UVa-Wise,Caitlyn Ross,Assistant Coach,https://uvawisecavs.com/sports/womens-basketball/roster/coaches/caitlyn-ross/2941,2025-26
30190,Penn College,Britni Mohney,Head Women's Basketball Coach,https://pctwildcats.com/sports/womens-basketball/roster/coaches/britni-mohney/463,2025-26
30190,Penn College,Cassi Kuhns,Assistant Women's Basketball Coach,https://pctwildcats.com/sports/womens-basketball/roster/coaches/cassi-kuhns/464,2025-26
30190,Penn College,Adrienne Wydra,Assistant Women's Basketball Coach,https://pctwildcats.com/sports/womens-basketball/roster/coaches/adrienne-wydra/465,2025-26
30192,Southern Wesleyan,John Davis,Head Coach,https://swuathletics.com/sports/womens-basketball/roster/coaches/john-davis/431,2025-26
30192,Southern Wesleyan,Bryant Hedgeman,Assistant Coach,https://swuathletics.com/sports/womens-basketball/roster/coaches/bryant-hedgeman/432,2025-26
30198,Cal St. San Marcos,Jana Pearson,Head Women's Basketball Coach,https://csusmcougars.com/sports/womens-basketball/roster/coaches/jana-pearson/986,2025-26
30198,Cal St. San Marcos,Alyssa Fisher,Assistant Women's Basketball Coach,https://csusmcougars.com/sports/womens-basketball/roster/coaches/alyssa-fisher/987,2025-26
30202,Okla. Baptist,Bo Overton,Head Women's Basketball Coach,https://obubison.com/sports/womens-basketball/roster/coaches/bo-overton/732,2025-26
30202,Okla. Baptist,Mackenzie Crusoe,Assistant Coach,https://obubison.com/sports/womens-basketball/roster/coaches/mackenzie-crusoe/763,2025-26
30202,Okla. Baptist,Kennedy Large,Graduate Assistant,https://obubison.com/sports/womens-basketball/roster/coaches/kennedy-large/762,2025-26
30202,Okla. Baptist,Kassidy Depuy,Manager,https://obubison.com/sports/womens-basketball/roster/coaches/kassidy-depuy/734,2025-26
30209,Westminster (UT),Asami Morita,Women's Basketball Head Coach,https://westminstergriffins.com/sports/womens-basketball/roster/coaches/asami-morita/1266,2025-26
30209,Westminster (UT),Marquessa Gilson,Assistant Coach Women's Basketball,https://westminstergriffins.com/sports/womens-basketball/roster/coaches/marquessa-gilson/1267,2025-26
30220,Biola,Mike Simonson,Head Women's Basketball Coach,https://athletics.biola.edu/sports/womens-basketball/roster/coaches/mike-simonson/3640,2025-26
30220,Biola,Maya Duchesne,Assistant Coach,https://athletics.biola.edu/sports/womens-basketball/roster/coaches/maya-duchesne/3701,2025-26
30220,Biola,Sydney Burns,Assistant Coach,https://athletics.biola.edu/sports/womens-basketball/roster/coaches/sydney-burns/3708,2025-26
30221,Davenport,Shonda Sanders,Head Coach,https://dupanthers.com/sports/womens-basketball/roster/coaches/shonda-sanders/6530,2025-26
30221,Davenport,Dominique McBride,Assistant Coach,https://dupanthers.com/sports/womens-basketball/roster/coaches/dominique-mcbride/6531,2025-26
30221,Davenport,Jordyn Roberts,Assistant Coach,https://dupanthers.com/sports/womens-basketball/roster/coaches/jordyn-roberts/6608,2025-26
30222,Purdue Northwest,Jesse Ford,Head Coach,https://pnwathletics.com/sports/womens-basketball/roster/coaches/jesse-ford/526,2025-26
30222,Purdue Northwest,Tre Brown,Team Manager,https://pnwathletics.com/sports/womens-basketball/roster/coaches/tre-brown/528,2025-26
309,UIndy,Jama Sharp,Head Coach,https://athletics.uindy.edu/sports/womens-basketball/roster/coaches/jama-sharp/2165,2025-26
309,UIndy,Darion Hutchinson,Assistant Coach,https://athletics.uindy.edu/sports/womens-basketball/roster/coaches/darion-hutchinson/2166,2025-26
309,UIndy,Isaac Witt,Graduate Assistant,https://athletics.uindy.edu/sports/womens-basketball/roster/coaches/isaac-witt/2167,2025-26
313,Ithaca,Dan Raymond,Head Coach,https://athletics.ithaca.edu/sports/womens-basketball/roster/coaches/dan-raymond/4236,2025-26
313,Ithaca,Elizabeth Thompson,Assistant Coach,https://athletics.ithaca.edu/sports/womens-basketball/roster/coaches/elizabeth-thompson/4239,2025-26
313,Ithaca,Jim Mullins,Assistant Coach,https://athletics.ithaca.edu/sports/womens-basketball/roster/coaches/jim-mullins/4237,2025-26
314,Jackson St.,Margaret Richards,Head Coach,https://gojsutigers.com/sports/womens-basketball/roster/coaches/margaret-richards/657,2025-26
314,Jackson St.,Dylan Howard,Associate Head Coach,https://gojsutigers.com/sports/womens-basketball/roster/coaches/dylan-howard/658,2025-26
314,Jackson St.,Alexus Holt,Assistant Coach,https://gojsutigers.com/sports/womens-basketball/roster/coaches/alexus-holt/659,2025-26
314,Jackson St.,Patrick Richardson,Assistant Coach,https://gojsutigers.com/sports/womens-basketball/roster/coaches/patrick-richardson/661,2025-26
314,Jackson St.,Michael Morgan,Assistant Coach,https://gojsutigers.com/sports/womens-basketball/roster/coaches/michael-morgan/660,2025-26
314,Jackson St.,Katrina Howard,Director of Basketball Operations,https://gojsutigers.com/sports/womens-basketball/roster/coaches/katrina-howard/662,2025-26
315,Jacksonville St.,Rick Pietri,Head Women's Basketball Coach,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/rick-pietri/1243,2025-26
315,Jacksonville St.,Eric Wise,Assistant Women's Basketball Coach,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/eric-wise/1244,2025-26
315,Jacksonville St.,Rachel Barnes,Assistant Women's Basketball Coach,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/rachel-barnes/1259,2025-26
315,Jacksonville St.,Harley Cook,Assistant Women's Basketball Coach,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/harley-cook/1245,2025-26
315,Jacksonville St.,Toni West,Assistant Women's Basketball Coach,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/toni-west/1258,2025-26
315,Jacksonville St.,Deshawn Montgomery,Graduate Assistant,https://jsugamecocksports.com/sports/womens-basketball/roster/coaches/deshawn-montgomery/1246,2025-26
320,John Carroll,Beth Andrews,Head Coach,https://jcusports.com/sports/womens-basketball/roster/coaches/beth-andrews/2503,2025-26
320,John Carroll,Kelsey Michaels,Assistant Coach/Recruiting Coordinator,https://jcusports.com/sports/womens-basketball/roster/coaches/kelsey-michaels/2504,2025-26
320,John Carroll,Mike Marcinko,Assistant Coach,https://jcusports.com/sports/womens-basketball/roster/coaches/mike-marcinko/2505,2025-26
320,John Carroll,Emily Taylor,Assistant Coach,https://jcusports.com/sports/womens-basketball/roster/coaches/emily-taylor/2507,2025-26
320,John Carroll,Eric Schlenk,Sports Science Intern,https://jcusports.com/sports/womens-basketball/roster/coaches/eric-schlenk/2508,2025-26
322,Johns Hopkins,Rodney Rogan,Head Women's Basketball Coach,https://hopkinssports.com/sports/womens-basketball/roster/coaches/rodney-rogan/1996,2025-26
322,Johns Hopkins,Brooke Swift,Assistant Coach,https://hopkinssports.com/sports/womens-basketball/roster/coaches/brooke-swift/1998,2025-26
322,Johns Hopkins,Jordan Atkins,Assistant Coach,https://hopkinssports.com/sports/womens-basketball/roster/coaches/jordan-atkins/1999,2025-26
326,Kalamazoo,Ryan Clark,Head Coach,https://hornets.kzoo.edu/sports/womens-basketball/roster/coaches/ryan-clark/482,2025-26
326,Kalamazoo,Kelsea Howell,Assistant Coach,https://hornets.kzoo.edu/sports/womens-basketball/roster/coaches/kelsea-howell/483,2025-26
326,Kalamazoo,Tyler Stewart,Assistant Coach,https://hornets.kzoo.edu/sports/womens-basketball/roster/coaches/tyler-stewart/484,2025-26
326,Kalamazoo,Malorie Rzepka,Assistant Coach,https://hornets.kzoo.edu/sports/womens-basketball/roster/coaches/malorie-rzepka/485,2025-26
333,Ky. Wesleyan,Nicole Nieman,Head Women's Basketball Coach,https://kwcpanthers.com/sports/womens-basketball/roster/coaches/nicole-nieman/973,2025-26
333,Ky. Wesleyan,Caleb Nieman,Associate Head Women's Basketball Coach,https://kwcpanthers.com/sports/womens-basketball/roster/coaches/caleb-nieman/974,2025-26
337,Knox,Emily Carpenter,Head Women’s Basketball Coach,https://prairiefire.knox.edu/sports/womens-basketball/roster/coaches/emily-carpenter/1171,2025-26
339,Kutztown,Janet Malouf,Head Coach,https://kubears.com/sports/womens-basketball/roster/coaches/janet-malouf/1528,2025-2026
339,Kutztown,Justin Hallman,Associate Head Coach,https://kubears.com/sports/womens-basketball/roster/coaches/justin-hallman/1529,2025-2026
344,Lake Forest,Tamlyn Tills,Head Women's Basketball Coach,https://goforesters.com/sports/womens-basketball/roster/coaches/tamlyn-tills/1150,2025-26
344,Lake Forest,Trish Betthauser,Assistant Women's Basketball Coach,https://goforesters.com/sports/womens-basketball/roster/coaches/trish-betthauser/1254,2025-26
344,Lake Forest,Jodi Marver,Assistant Women's Basketball Coach,https://goforesters.com/sports/womens-basketball/roster/coaches/jodi-marver/1153,2025-26
345,Lake Superior St.,Grace Howrigon,Head Coach,https://lssulakers.com/sports/womens-basketball/roster/coaches/grace-howrigon/132,2025-26
345,Lake Superior St.,Terrell Modest,Assistant Coach,https://lssulakers.com/sports/womens-basketball/roster/coaches/terrell-modest/134,2025-26
345,Lake Superior St.,Alix Carter,Assistant Coach,https://lssulakers.com/sports/womens-basketball/roster/coaches/alix-carter/133,2025-26
348,Lawrence,Riley Woldt,Head Coach,https://vikings.lawrence.edu/sports/womens-basketball/roster/coaches/riley-woldt/727,2025-26
348,Lawrence,Spenser Hogg,Assistant Coach,https://vikings.lawrence.edu/sports/womens-basketball/roster/coaches/spenser-hogg/730,2025-26
348,Lawrence,Bri Hauge,Assistant Coach,https://vikings.lawrence.edu/sports/womens-basketball/roster/coaches/bri-hauge/728,2025-26
348,Lawrence,Kelly Simcik,Assistant Coach,https://vikings.lawrence.edu/sports/womens-basketball/roster/coaches/kelly-simcik/731,2025-26
349,Le Moyne,Nick DiPillo,Linda M. LeMura Endowed Head Women's Basketball Coach,https://lemoynedolphins.com/sports/womens-basketball/roster/coaches/nick-dipillo/2117,2025-26
349,Le Moyne,Casey Filiault,Assistant Women's Basketball Coach,https://lemoynedolphins.com/sports/womens-basketball/roster/coaches/casey-filiault/2119,2025-26
349,Le Moyne,Mya Jackson,Assistant Women's Basketball Coach,https://lemoynedolphins.com/sports/womens-basketball/roster/coaches/mya-jackson/2118,2025-26
349,Le Moyne,Emma Boslet,Assistant Women's Basketball Coach,https://lemoynedolphins.com/sports/womens-basketball/roster/coaches/emma-boslet/2125,2025-26
354,Lewis,Dodie Dunson Jr.,Head Coach,https://lewisflyers.com/sports/womens-basketball/roster/coaches/dodie-dunson-jr-/3057,2025-26
354,Lewis,Ana Haklicka,Graduate Assistant Coach,https://lewisflyers.com/sports/womens-basketball/roster/coaches/ana-haklicka/3080,2025-26
358,West Alabama,Tiffany Morton,Head Women's Basketball Coach,https://uwaathletics.com/sports/womens-basketball/roster/coaches/tiffany-morton/2329,2025-26
358,West Alabama,Ashli Sutton,Assistant Coach,https://uwaathletics.com/sports/womens-basketball/roster/coaches/ashli-sutton/2334,2025-26
358,West Alabama,Kaedre Denson,Graduate Assistant,https://uwaathletics.com/sports/womens-basketball/roster/coaches/kaedre-denson/2335,2025-26
36,Assumption,Kerry Phayre,Head Coach,https://assumptiongreyhounds.com/sports/womens-basketball/roster/coaches/kerry-phayre/518,2025-26
36,Assumption,Sue Cahill,Associate Head Coach,https://assumptiongreyhounds.com/sports/womens-basketball/roster/coaches/sue-cahill/519,2025-26
36,Assumption,Molly Stokes,Assistant Coach,https://assumptiongreyhounds.com/sports/womens-basketball/roster/coaches/molly-stokes/579,2025-26
360,Lock Haven,Jennifer Smith,Head Coach,https://www.golhu.com/sports/womens-basketball/roster/coaches/jennifer-smith/1159,2025-26
360,Lock Haven,Zack Smith,Associate Head Coach,https://www.golhu.com/sports/womens-basketball/roster/coaches/zack-smith/1160,2025-26
360,Lock Haven,Kiera Baughman,Volunteer Student Assistant,https://www.golhu.com/sports/womens-basketball/roster/coaches/kiera-baughman/1225,2025-26
364,Loras,Justin Busch,Head Women's Basketball Coach,https://duhawks.com/sports/womens-basketball/roster/coaches/justin-busch/2750,2025-26
364,Loras,Renee Busch,Assistant Women's Basketball Coach,https://duhawks.com/sports/womens-basketball/roster/coaches/renee-busch/2753,2025-26
364,Loras,Reagan Cameron,Assistant Women's Basketball Coach,https://duhawks.com/sports/womens-basketball/roster/coaches/reagan-cameron/2752,2025-26
365,LSU,Kim Mulkey,Head Coach,https://lsusports.net/sports/wbball/roster/coach/kim-mulkey/,2025-26
365,LSU,Bob Starkey,Associate Head Coach,https://lsusports.net/sports/wbball/roster/coach/bob-starkey/,2025-26
365,LSU,Daphne Mitchell,Assistant Coach,https://lsusports.net/sports/wbball/roster/coach/daphne-mitchell/,2025-26
365,LSU,Gary Redus II,Assistant Coach,https://lsusports.net/sports/wbball/roster/coach/gary-redus-ii/,2025-26
365,LSU,Kaylin Rice,Assistant Coach / Director of Women's Basketball Recruiting,https://lsusports.net/sports/wbball/roster/coach/kaylin-rice/,2025-26
365,LSU,Seimone Augustus,Assistant Coach,https://lsusports.net/sports/wbball/roster/coach/seimone-augustus-coach/,2025-26
366,Louisiana Tech,Brooke Stoehr,Head Coach,https://latechsports.com/sports/womens-basketball/roster/coaches/brooke-stoehr/3222,2025-26
366,Louisiana Tech,Scott Stoehr,Assistant Coach,https://latechsports.com/sports/womens-basketball/roster/coaches/scott-stoehr/3223,2025-26
366,Louisiana Tech,Josh Ashley,Assistant Coach,https://latechsports.com/sports/womens-basketball/roster/coaches/josh-ashley/3224,2025-26
366,Louisiana Tech,Olivia Grayson,Assistant Coach,https://latechsports.com/sports/womens-basketball/roster/coaches/olivia-grayson/3226,2025-26
366,Louisiana Tech,Caleb Livingston,Assistant Coach,https://latechsports.com/sports/womens-basketball/roster/coaches/caleb-livingston/3227,2025-26
366,Louisiana Tech,Mikayla Baillie,Director of Basketball Operations,https://latechsports.com/sports/womens-basketball/roster/coaches/mikayla-baillie/3225,2025-26
370,Loyola Marymount,Aarika Hughes,Head Coach,https://lmulions.com/sports/womens-basketball/roster/coaches/aarika-hughes/5992,2025-26
370,Loyola Marymount,Brooke Atkinson,Associate Head Coach,https://lmulions.com/sports/womens-basketball/roster/coaches/brooke-atkinson/5996,2025-26
370,Loyola Marymount,Lauren Unger,Assistant Coach / Recruiting Coordinator,https://lmulions.com/sports/womens-basketball/roster/coaches/lauren-unger/5995,2025-26
370,Loyola Marymount,Jody Burrows,Assistant Coach,https://lmulions.com/sports/womens-basketball/roster/coaches/jody-burrows/5993,2025-26
370,Loyola Marymount,Brad Johnson,Assistant Coach / Video Coordinator,https://lmulions.com/sports/womens-basketball/roster/coaches/brad-johnson/5994,2025-26
370,Loyola Marymount,Amanda Delgado,Assistant Coach / Creative Content,https://lmulions.com/sports/womens-basketball/roster/coaches/amanda-delgado/5997,2025-26
370,Loyola Marymount,Lindsey VanAllen,Director of Basketball Operations,https://lmulions.com/sports/womens-basketball/roster/coaches/lindsey-vanallen/5999,2025-26
370,Loyola Marymount,Ruben Rodriguez,Graduate Assistant,https://lmulions.com/sports/womens-basketball/roster/coaches/ruben-rodriguez/5998,2025-26
370,Loyola Marymount,Tyler Rosen,Graduate Assistant,https://lmulions.com/sports/womens-basketball/roster/coaches/tyler-rosen/6000,2025-26
374,Lynchburg,Allison Nichols,Head Women's Basketball Coach,https://lynchburgsports.com/sports/womens-basketball/roster/coaches/allison-nichols/660,2025-26
374,Lynchburg,Felicia Aiyeotan,Assistant Women's Basketball Coach,https://lynchburgsports.com/sports/womens-basketball/roster/coaches/felicia-aiyeotan/661,2025-26
374,Lynchburg,Makenzie Bray,Assistant Women's Basketball Coach,https://lynchburgsports.com/sports/womens-basketball/roster/coaches/makenzie-bray/662,2025-26
376,Macalester,AD Donovan,Head Women's Basketball Coach,https://athletics.macalester.edu/sports/womens-basketball/roster/coaches/ad-donovan/2458,2025-26
376,Macalester,Taylor Pilot,Assistant Women's Basketball Coach,https://athletics.macalester.edu/sports/womens-basketball/roster/coaches/taylor-pilot/2495,2025-26
376,Macalester,Emma Veach,Assistant Women's Basketball Coach,https://athletics.macalester.edu/sports/womens-basketball/roster/coaches/emma-veach/2446,2025-26
376,Macalester,Katie Manecke,Assistant Women's Basketball Coach,https://athletics.macalester.edu/sports/womens-basketball/roster/coaches/katie-manecke/2520,2025-26
383,Minnesota St.,Emilee Thiesse,"Head Coach, Women's Basketball",https://msumavericks.com/sports/womens-basketball/roster/coaches/emilee-thiesse/1862,2025-26
383,Minnesota St.,Amy Sander,"Associate Head Coach, Women's Basketball",https://msumavericks.com/sports/womens-basketball/roster/coaches/amy-sander/1861,2025-26
383,Minnesota St.,Janay Morton,"Assistant Coach, Women's Basketball",https://msumavericks.com/sports/womens-basketball/roster/coaches/janay-morton/1863,2025-26
383,Minnesota St.,Claire Levendoski,"Assistant Coach, Women's Basketball",https://msumavericks.com/sports/womens-basketball/roster/coaches/claire-levendoski/1864,2025-26
384,Mansfield,Amy Senefelder,Head Coach,https://gomounties.com/sports/womens-basketball/roster/coaches/amy-senefelder/758,2025-26
384,Mansfield,John Davis,Assistant Coach,https://gomounties.com/sports/womens-basketball/roster/coaches/john-davis/759,2025-26
385,Marietta,Jenna Andersen,Head Women's Basketball Coach,https://pioneers.marietta.edu/sports/womens-basketball/roster/coaches/jenna-andersen/1332,2025-26
385,Marietta,Karlee Ziliak,Associate Head Women's Basketball Coach,https://pioneers.marietta.edu/sports/womens-basketball/roster/coaches/karlee-ziliak/1333,2025-26
385,Marietta,Jill Congrove,Assistant Women's Basketball Coach,https://pioneers.marietta.edu/sports/womens-basketball/roster/coaches/jill-congrove/1334,2025-26
385,Marietta,Scott Stalter,Volunteer Assistant Women's Basketball Coach,https://pioneers.marietta.edu/sports/womens-basketball/roster/coaches/scott-stalter/1331,2025-26
389,Mary Baldwin,Brad Rideout,Head Women's Basketball Coach,https://marybaldwinathletics.com/sports/womens-basketball/roster/coaches/brad-rideout/230,2025-26
389,Mary Baldwin,Ken Barlett,Women's Basketball Assistant Coach,https://marybaldwinathletics.com/sports/womens-basketball/roster/coaches/ken-barlett/248,2025-26
39,Augusta,Celeste Stewart,"Head Coach, 3rd Year",https://augustajags.com/sports/womens-basketball/roster/coaches/celeste-stewart/316,2025-26
39,Augusta,Renwick Lee,Assistant Coach (5th Season),https://augustajags.com/sports/womens-basketball/roster/coaches/renwick-lee/318,2025-26
39,Augusta,Kaela Patrick,Assistant Coach,https://augustajags.com/sports/womens-basketball/roster/coaches/kaela-patrick/349,2025-26
39,Augusta,Mone Florence,Graduate Assistant Coach,https://augustajags.com/sports/womens-basketball/roster/coaches/mone-florence/348,2025-26
390,Mary Washington,Deena Applebury,Head Women's Basketball Coach,https://umweagles.com/sports/womens-basketball/roster/coaches/deena-applebury/766,2025-26
390,Mary Washington,Kylie Stark,Assistant Coach,https://umweagles.com/sports/womens-basketball/roster/coaches/kylie-stark/800,2025-26
394,Marymount (VA),Claire Mattox,Head Women's Basketball Coach,https://marymountsaints.com/sports/womens-basketball/roster/coaches/claire-mattox/642,2025-26
394,Marymount (VA),Gabbi San Diego,Graduate Assistant Women's Basketball Coach,https://marymountsaints.com/sports/womens-basketball/roster/coaches/gabbi-san-diego/643,2025-26
394,Marymount (VA),Michael Weber,Assistant Women's Basketball Coach,https://marymountsaints.com/sports/womens-basketball/roster/coaches/michael-weber/640,2025-26
394,Marymount (VA),Maddy DeCou,Assistant Women's Basketball Coach,https://marymountsaints.com/sports/womens-basketball/roster/coaches/maddy-decou/653,2025-26
395,Maryville (MO),Brita Hand,Head Women's Basketball Coach,https://maryvillesaints.com/sports/womens-basketball/roster/coaches/brita-hand/1307,2025-26
395,Maryville (MO),Max Ethridge,Associate Head Women's Basketball Coach,https://maryvillesaints.com/sports/womens-basketball/roster/coaches/max-ethridge/1308,2025-26
395,Maryville (MO),Brie Murphy,Assistant Women's Basketball Coach,https://maryvillesaints.com/sports/womens-basketball/roster/coaches/brie-murphy/1309,2025-26
