rank,program,network,time,duration,rating,viewers,date
131,WEEKEND RECHARGE,THE WEATHER CHANNEL,10:00 AM,60,0.05,240,3/23/19
132,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,11:00 AM,131,0.05,320,3/23/19
133,AUTOBIOGRAPHY,MOTOR TREND,9:00 PM,60,0.05,316,3/23/19
134,SPORTSCENTER LATE       L,ESPN2,11:00 PM,60,0.05,144,3/23/19
135,MSNBC LIVE WKND EDITION: THE MUELLER REPORT,MSNBC,3:00 PM,120,0.05,679,3/23/19
136,HENRY DANGER,TEENNICK,7:30 PM,30,0.05,224,3/23/19
137,MSNBC LIVE WKND EDITION,MSNBC,6:00 AM,60,0.05,362,3/23/19
138,NBA POSTGAME SHOW,NBA-TV,12:35 AM,58,0.05,146,3/23/19
139,WMNS COLL GYMNASTICS L,ESPN2,8:05 PM,115,0.05,198,3/23/19
140,GREAT BEAR STAKEOUT,BBC-AMERICA,9:00 PM,70,0.05,223,3/23/19
141,POKEMON: S22 ULTRA LEGEND,DISNEY XD,9:00 AM,30,0.05,177,3/23/19
142,RUSTIC REMODEL,A&E NETWORK,11:00 AM,60,0.05,196,3/23/19
143,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,5:43 PM,142,0.05,353,3/23/19
144,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,1:11 PM,140,0.05,322,3/23/19
145,WEEKEND EXPRESS,HLN,9:00 AM,60,0.04,227,3/23/19
146,IRON CHEF AMERICA,COOKING CHANNEL,9:00 PM,60,0.04,155,3/23/19
147,PGA TOUR,GOLF CHANNEL,1:00 PM,115,0.04,478,3/23/19
148,WEEKEND EXPRESS,HLN,8:00 AM,60,0.04,202,3/23/19
149,HOT 20 COUNTDOWN: N/A,CMT,9:00 AM,180,0.04,165,3/23/19
150,POLITICS NATION,MSNBC,5:00 PM,60,0.04,567,3/23/19
1,WALKING DEAD,AMC,9:00 PM,85,1.48,"4,152",3/24/19
2,TNT NCAA BSKBL CHMP-SU-4: OHIO ST VS HOUSTON,TURNER NETWORK TELEVISION,8:48 PM,142,1.14,"3,565",3/24/19
3,TBS NCAA BSKBL CHMP-SU-4: UC IRVINE VS OREGON,TBS NETWORK,9:34 PM,132,0.94,"2,695",3/24/19
4,TBS NCAA BSKBL CHMP-SU-3: LIBERTY VS VA TECH,TBS NETWORK,7:00 PM,133,0.94,"2,747",3/24/19
5,TBS NCAA BSK CHP-BRG-PRSU,TBS NETWORK,9:16 PM,18,0.77,"2,131",3/24/19
6,REAL HOUSEWIVES ATLANTA,BRAVO,8:00 PM,60,0.75,"2,049",3/24/19
7,TNT NCAA BSK CHP-BRG-PRSU,TURNER NETWORK TELEVISION,8:28 PM,20,0.6,"1,986",3/24/19
8,TRU NCAA BSKBL CHMP-SU-4: OKLAHOMA VS VIRGINIA,TRUTV,7:48 PM,133,0.55,"1,859",3/24/19
9,TNT NCAA BSKBL CHMP-SU-3: BUFFALO VS TEXAS TECH,TURNER NETWORK TELEVISION,6:00 PM,144,0.53,"1,697",3/24/19
10,TBS NCAA BSK POST GAME-SU,TBS NETWORK,11:51 PM,54,0.44,"1,119",3/24/19
11,BUDDY VS DUFF,FOOD NETWORK,9:00 PM,60,0.43,"1,492",3/24/19
12,INTO THE BADLANDS,AMC,10:25 PM,62,0.42,"1,249",3/24/19
13,NAKED AND AFRAID: N/A,DISCOVERY CHANNEL,8:00 PM,122,0.42,"1,568",3/24/19
14,ALASKAN BUSH PEOPLE,DISCOVERY CHANNEL,10:02 PM,61,0.41,"1,859",3/24/19
15,NASCAR M.E. CUP RACING L: MARTINSVILLE,FOX SPORTS 1,2:00 PM,240,0.36,"2,455",3/24/19
16,TALKING DEAD,AMC,11:27 PM,60,0.33,"1,010",3/24/19
17,HOT STREETS,ADULT SWIM,12:00 AM,15,0.32,669,3/24/19
18,RIDICULOUSNESS SSN13,MTV,8:31 PM,31,0.31,748,3/24/19
19,"MEG, THE",HBO PRIME,7:00 PM,113,0.31,830,3/24/19
20,SISTER WIVES: N/A,TLC,8:00 PM,120,0.31,"1,389",3/24/19
21,CARIBBEAN LIFE,HOME AND GARDEN TV,9:00 PM,30,0.3,"1,364",3/24/19
22,CARIBBEAN LIFE,HOME AND GARDEN TV,9:30 PM,30,0.3,"1,321",3/24/19
23,MARRIED TO MEDICINE LA,BRAVO,9:00 PM,60,0.3,960,3/24/19
24,RIDICULOUSNESS SSN13,MTV,8:00 PM,31,0.29,674,3/24/19
25,COLLEGE GAMEDAY-BKBL    L,ESPN,11:00 AM,60,0.28,739,3/24/19
26,BAR RESCUE,PARAMOUNT,10:00 PM,61,0.27,599,3/24/19
27,HOT STREETS,ADULT SWIM,12:15 AM,15,0.27,584,3/24/19
28,ON THE CASE WITH PZ,INVESTIGATION DISCOVERY,10:00 PM,60,0.27,"1,205",3/24/19
29,HOW CLOSE CAN I BEACH,HOME AND GARDEN TV,8:30 PM,30,0.26,"1,267",3/24/19
30,MEDITERRANEAN LIFE,HOME AND GARDEN TV,10:00 PM,30,0.26,"1,334",3/24/19
31,MEDITERRANEAN LIFE,HOME AND GARDEN TV,10:30 PM,30,0.26,"1,329",3/24/19
32,SEEKING SISTER WIFE,TLC,10:00 PM,61,0.26,910,3/24/19
33,WICKED TUNA,NATIONAL GEOGRAPHIC,9:00 PM,60,0.25,875,3/24/19
34,EVIL LIVES HERE,INVESTIGATION DISCOVERY,9:00 PM,60,0.25,"1,233",3/24/19
35,HOW CLOSE CAN I BEACH,HOME AND GARDEN TV,8:00 PM,30,0.25,"1,258",3/24/19
36,SPORTSCENTER WEEKEND-AM L,ESPN,8:00 AM,60,0.23,640,3/24/19
37,TOTAL BELLAS,E!,9:00 PM,59,0.23,448,3/24/19
38,SPORTSCENTER WEEKEND-AM L,ESPN,10:00 AM,60,0.22,627,3/24/19
39,"OFFICE, THE",NICK-AT-NITE,10:30 PM,30,0.21,468,3/24/19
40,TACOMA FD,TRUTV,10:05 PM,30,0.2,491,3/24/19
41,WATCH WHAT HAPPENS LIVE,BRAVO,10:00 PM,30,0.19,656,3/24/19
42,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.18,462,3/24/19
43,CNN NEWSROOM,CNN,4:00 PM,60,0.18,"1,087",3/24/19
44,"NEXT REVOLUTION, THE",FOX NEWS CHANNEL,9:00 PM,60,0.18,"2,019",3/24/19
45,VERY CAVALLARI,E!,10:00 PM,60,0.18,349,3/24/19
46,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,4:00 PM,60,0.18,"2,177",3/24/19
47,TRU RD TO FNL 4-SUN-1,TRUTV,7:30 PM,18,0.18,602,3/24/19
48,SPORTSCENTER WEEKEND-AM L,ESPN,7:00 AM,60,0.17,467,3/24/19
49,E:60,ESPN,9:00 AM,60,0.17,513,3/24/19
50,EXP UNKNOWN REPACK: SECRETS OF SUNKEN SHIPS,TRAVEL CHANNEL,8:00 PM,120,0.17,651,3/24/19
51,BILLIONS S4,SHOWTIME PRIME,9:04 PM,55,0.16,790,3/24/19
52,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,10:00 PM,60,0.16,"1,713",3/24/19
53,THE A&E MOVIE: AMERICAN GANGSTER,A&E NETWORK,8:00 PM,182,0.16,465,3/24/19
54,CNN NEWSROOM,CNN,5:00 PM,60,0.16,971,3/24/19
55,CASE AGAINST ADNAN SYED,HBO PRIME,9:02 PM,69,0.16,458,3/24/19
56,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,8:00 PM,60,0.16,"1,707",3/24/19
57,CNN NEWSROOM,CNN,3:00 PM,60,0.16,855,3/24/19
58,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,5:00 PM,60,0.15,"2,108",3/24/19
59,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.15,"1,838",3/24/19
60,MISSION DECLASSIFIED,TRAVEL CHANNEL,10:00 PM,60,0.15,643,3/24/19
61,GIADA ENTERTAINS,FOOD NETWORK,11:30 AM,30,0.15,769,3/24/19
62,ANDERSON COOPER 360,CNN,9:00 PM,60,0.14,686,3/24/19
63,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,7:00 PM,60,0.14,"1,797",3/24/19
64,ANDERSON COOPER 360,CNN,8:00 PM,60,0.14,639,3/24/19
65,"ZOO, THE",ANIMAL PLANET,8:00 PM,61,0.14,815,3/24/19
66,CNN NEWSROOM,CNN,6:00 PM,60,0.14,738,3/24/19
67,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,8:00 AM,60,0.14,"1,779",3/24/19
68,JURASSIC WORLD:FALLEN KIN: JURASSIC WORLD:FALLEN KIN,HBO PRIME,10:00 AM,128,0.14,350,3/24/19
69,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,3:00 PM,60,0.13,"1,612",3/24/19
70,CNN NEWSROOM,CNN,7:00 PM,60,0.13,681,3/24/19
71,SPORTSCENTER LATE       L,ESPN,11:10 PM,90,0.13,377,3/24/19
72,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,9:00 AM,60,0.13,"1,753",3/24/19
73,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,2:00 PM,60,0.13,"1,304",3/24/19
74,TOYMAKERZ,HISTORY,9:00 AM,60,0.13,329,3/24/19
75,FAST LAYNE,DISNEY CHANNEL,7:00 PM,30,0.13,606,3/24/19
76,SUNDAY MORNING FUTURES,FOX NEWS CHANNEL,10:00 AM,60,0.13,"1,638",3/24/19
77,MOVIE- ACQUIRED RPT: MARRIED TO A MURDERER,LIFETIME TELEVISION,8:00 PM,121,0.12,482,3/24/19
78,SNAPPED,OXYGEN MEDIA,6:00 PM,60,0.12,434,3/24/19
79,MEDIA BUZZ,FOX NEWS CHANNEL,11:00 AM,60,0.12,"1,560",3/24/19
80,CNN NEWSROOM,CNN,1:00 PM,60,0.12,676,3/24/19
81,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,286",3/24/19
82,SISTER WIVES: MORE TO LOV: N/A,TLC,6:00 PM,120,0.12,518,3/24/19
83,RELIABLE SOURCES,CNN,11:00 AM,60,0.11,787,3/24/19
84,PRIMAL SURVIVOR,NATIONAL GEOGRAPHIC,10:00 PM,60,0.11,402,3/24/19
85,AMC MOVIE: SCORPION KING 4: QUEST FO,AMC,9:28 AM,150,0.11,381,3/24/19
86,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,12:00 PM,60,0.11,"1,275",3/24/19
87,SPORTSCENTER WEEKEND-AM L,ESPN2,9:00 AM,60,0.11,276,3/24/19
88,STATE OF THE UNION,CNN,9:00 AM,60,0.11,736,3/24/19
89,DC SUPER HERO G (SERIES),THE CARTOON NETWORK,4:00 PM,30,0.11,410,3/24/19
90,CNN TONIGHT,CNN,10:00 PM,60,0.11,599,3/24/19
91,DETROIT MUSCLE,HISTORY,8:30 AM,30,0.11,265,3/24/19
92,TNT NCAA BK CHP-PRE-SU,TURNER NETWORK TELEVISION,5:00 PM,60,0.11,340,3/24/19
93,WICKED TUNA COMPILATION,NATIONAL GEOGRAPHIC,8:00 PM,60,0.11,443,3/24/19
94,AMERICAN GODS 2,STARZ PRIMARY,8:02 PM,56,0.1,329,3/24/19
95,CNN NEWSROOM,CNN,2:00 PM,60,0.1,599,3/24/19
96,NIT TOURNAMENT  L: XAVIER/TEXAS,ESPN,4:12 PM,131,0.1,360,3/24/19
97,MSNBC SPECIAL COVERAGE: THE MUELLER REPORT,MSNBC,3:00 PM,180,0.1,"1,002",3/24/19
98,INSIDE POLITICS,CNN,8:00 AM,60,0.1,684,3/24/19
99,CNN TONIGHT,CNN,11:00 PM,60,0.1,507,3/24/19
100,STATE OF THE UNION,CNN,10:00 AM,60,0.1,740,3/24/19
101,NHL REGULAR SEASON  L: COLORADO/CHICAGO,NBC SPORTS NETWORK,7:59 PM,174,0.1,339,3/24/19
102,STATE OF THE UNION,CNN,12:00 PM,60,0.09,746,3/24/19
103,PAID PROGRAM,USA NETWORK,7:00 AM,30,0.09,240,3/24/19
104,COLL SOFTBALL REG SSN   L: LSU/GEORGIA,ESPN,12:00 PM,156,0.09,294,3/24/19
105,"MOVIE- LMN ACQUIRED PREM: TWISTED SON, THE",LIFETIME MOVIE NETWORK,8:00 PM,120,0.09,434,3/24/19
106,MEGA MAN 2018,THE CARTOON NETWORK,6:30 AM,15,0.09,238,3/24/19
107,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,7:00 AM,60,0.09,"1,289",3/24/19
108,EVAN GOES WILD,ANIMAL PLANET,9:01 PM,61,0.09,488,3/24/19
109,NIT TOURNAMENT  L,ESPN,2:36 PM,96,0.08,298,3/24/19
110,MSNBC SPECIAL COVERAGE,MSNBC,6:00 PM,60,0.08,989,3/24/19
111,DATE NIGHT,HBO PRIME,12:15 PM,88,0.08,199,3/24/19
112,BBCA MOVIE: ROCKY 3,BBC-AMERICA,8:00 PM,135,0.08,222,3/24/19
113,WMNS NCAA BKBL CHAMP L: BUFFALO/CONNECTICUT,ESPN,7:00 PM,124,0.08,448,3/24/19
114,E:60,ESPN2,10:00 AM,60,0.08,173,3/24/19
115,WEEKEND EXPRESS,HLN,7:00 AM,60,0.08,336,3/24/19
116,VERY SCARY PEOPLE,HLN,10:00 PM,60,0.08,388,3/24/19
117,BBCA MOVIE: ROCKY 4,BBC-AMERICA,10:15 PM,120,0.08,191,3/24/19
118,PPG 2016,THE CARTOON NETWORK,4:30 PM,30,0.08,347,3/24/19
119,AAF REGULAR SEASON: 2019 WK 7: BIR VS. MEM,NFL NETWORK,8:00 PM,184,0.08,255,3/24/19
120,BLACK MONDAY S1,SHOWTIME PRIME,10:00 PM,28,0.08,264,3/24/19
121,AM JOY: N/A,MSNBC,10:00 AM,120,0.08,878,3/24/19
122,SPORTSCENTER WEEKEND-AM L,ESPN2,11:00 AM,60,0.08,259,3/24/19
123,MSNBC SPECIAL COVERAGE: THE MUELLER REPORT,MSNBC,9:00 PM,120,0.08,859,3/24/19
124,WMNS NCAA BKBL CHAMP L: CLEMSON/MISSISSIPPI STATE,ESPN,9:04 PM,126,0.07,382,3/24/19
125,DR. KS EXOTIC ANIMAL ER,NAT GEO WILD,9:00 PM,60,0.07,313,3/24/19
126,VERY SCARY PEOPLE,HLN,9:00 PM,60,0.07,392,3/24/19
127,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,1:58 PM,127,0.07,447,3/24/19
128,NASCAR RACEDAY L,FOX SPORTS 1,12:30 PM,90,0.07,638,3/24/19
129,TOMB RAIDER,HBO PRIME,1:45 PM,118,0.07,242,3/24/19
130,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:30 AM,30,0.07,356,3/24/19
131,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:00 AM,30,0.07,354,3/24/19
132,TRUCK TECH,HISTORY,8:00 AM,30,0.07,168,3/24/19
133,NEW DAY SUNDAY,CNN,6:00 AM,60,0.07,397,3/24/19
134,NEW DAY SUNDAY,CNN,7:00 AM,60,0.07,469,3/24/19
135,SPORTSCENTER EARLY      L,ESPN,6:23 PM,37,0.07,282,3/24/19
136,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,6:00 AM,60,0.07,834,3/24/19
137,KASIE DC: THE MUELLER REPORT,MSNBC,7:00 PM,120,0.07,804,3/24/19
138,INDYCAR SERIES L: CIRCUIT OF THE AMERICAS,NBC SPORTS NETWORK,1:43 PM,122,0.07,341,3/24/19
139,HIGHWAY THRU HELL,THE WEATHER CHANNEL,8:00 PM,60,0.07,506,3/24/19
140,HEAVY RESCUE: 401,THE WEATHER CHANNEL,9:00 PM,60,0.06,477,3/24/19
141,SUNNY DAY,NICK JR,11:00 AM,30,0.06,267,3/24/19
142,MSNBC SPECIAL COVERAGE,MSNBC,2:00 PM,60,0.06,708,3/24/19
143,TRNING PT W DR D JEREMIAH,USA NETWORK,7:30 AM,30,0.06,187,3/24/19
144,"FIRST PURGE, THE",HBO PRIME,11:52 PM,97,0.06,180,3/24/19
145,UEFA EUR QLF DT SAT: HOLANDA / ALEMANIA,UNIVISION DEPORTES,3:30 PM,150,0.06,184,3/24/19
146,WEEKEND EXPRESS,HLN,8:00 AM,60,0.06,298,3/24/19
147,VENGEANCE: KILLER LOVERS,HLN,8:00 PM,60,0.06,273,3/24/19
148,UNCENSORED,TV ONE,10:00 PM,60,0.06,195,3/24/19
149,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,120,0.06,669,3/24/19
150,PREMIER BOXING PRELIM L: LAMONT PETERSON/SERGEY LIPINETS,FOX SPORTS 1,6:00 PM,120,0.06,374,3/24/19
1,LOVE & HIP HOP ATLANTA 8,VH1,9:00 PM,60,0.95,"2,086",3/25/19
2,WWE ENTERTAINMENT,USA NETWORK,8:00 PM,60,0.91,"2,700",3/25/19
3,WWE ENTERTAINMENT,USA NETWORK,9:00 PM,60,0.9,"2,665",3/25/19
4,LOVE & HIP HOP ATLANTA 8,VH1,8:00 PM,60,0.9,"1,987",3/25/19
5,WWE ENTERTAINMENT,USA NETWORK,10:00 PM,63,0.85,"2,402",3/25/19
6,LOVE & HIP HOP MIAMI 2,VH1,10:00 PM,60,0.72,"1,529",3/25/19
7,TEEN MOM II SSN9,MTV,9:00 PM,62,0.56,988,3/25/19
8,VANDERPUMP RULES,BRAVO,9:00 PM,60,0.51,"1,228",3/25/19
9,AMERICAN DAD TBS,TBS NETWORK,10:00 PM,30,0.4,851,3/25/19
10,TUCKER CARLSON TONIGHT,FOX NEWS CHANNEL,8:00 PM,60,0.36,"3,886",3/25/19
11,HANNITY,FOX NEWS CHANNEL,9:00 PM,60,0.35,"4,005",3/25/19
12,SPRING BAKING CHAMPION,FOOD NETWORK,9:00 PM,60,0.34,"1,328",3/25/19
13,ONE OF A KIND,HOME AND GARDEN TV,10:00 PM,30,0.34,"1,465",3/25/19
14,STREET OUTLAWS SPC: N/A,DISCOVERY CHANNEL,8:00 PM,122,0.33,980,3/25/19
15,HOME TOWN,HOME AND GARDEN TV,9:00 PM,60,0.32,"1,518",3/25/19
16,HOUSE HUNTERS INTL,HOME AND GARDEN TV,10:30 PM,30,0.3,"1,496",3/25/19
17,PARDON THE INTERRUPTION,ESPN,5:30 PM,30,0.29,829,3/25/19
18,JESUS: HIS LIFE,HISTORY,9:00 PM,60,0.29,"1,815",3/25/19
19,"INGRAHAM ANGLE, THE",FOX NEWS CHANNEL,10:00 PM,60,0.28,"3,356",3/25/19
20,JESUS: HIS LIFE,HISTORY,8:00 PM,60,0.28,"1,897",3/25/19
21,"FIVE, THE",FOX NEWS CHANNEL,5:00 PM,60,0.25,"3,065",3/25/19
22,HOUSE HUNTERS,HOME AND GARDEN TV,8:00 PM,30,0.25,"1,163",3/25/19
23,BETRAYED,INVESTIGATION DISCOVERY,10:00 PM,60,0.24,970,3/25/19
24,COUNTING ON: N/A,TLC,9:00 PM,121,0.24,"1,090",3/25/19
25,AROUND THE HORN,ESPN,5:00 PM,30,0.23,576,3/25/19
26,SPECIAL RPT W/BRET BAIER,FOX NEWS CHANNEL,6:00 PM,60,0.22,"2,671",3/25/19
27,"STORY, THE",FOX NEWS CHANNEL,7:00 PM,60,0.22,"2,398",3/25/19
28,SPORTSCENTER EARLY      L,ESPN,6:00 PM,60,0.22,536,3/25/19
29,SPRING BAKING CHAMPION,FOOD NETWORK,8:00 PM,60,0.22,907,3/25/19
30,RACHEL MADDOW SHOW,MSNBC,9:00 PM,60,0.21,"2,513",3/25/19
31,LINDSAY LOHANS BEACH CLUB,MTV,10:02 PM,61,0.21,412,3/25/19
32,SUMMER HOUSE,BRAVO,10:00 PM,60,0.21,563,3/25/19
33,FAMILY FOOD SHOWDOWN,FOOD NETWORK,10:00 PM,60,0.21,830,3/25/19
34,FOX NEWS AT NIGHT,FOX NEWS CHANNEL,11:00 PM,60,0.2,"1,956",3/25/19
35,HIGH NOON (9AM PACIFIC),ESPN,4:00 PM,30,0.2,449,3/25/19
36,DAILY SHOW,COMEDY CENTRAL,11:00 PM,36,0.2,768,3/25/19
37,GRAVE MYSTERIES,INVESTIGATION DISCOVERY,9:00 PM,60,0.2,787,3/25/19
38,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.2,392,3/25/19
39,HIGHLY QUESTIONABLE,ESPN,4:30 PM,30,0.2,500,3/25/19
40,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS,ESPN,7:00 PM,129,0.19,845,3/25/19
41,THE FIRST 48,A&E NETWORK,10:01 PM,61,0.18,607,3/25/19
42,GET UP   L: N/A,ESPN,8:00 AM,120,0.18,492,3/25/19
43,SPORTSCENTER 12AM  L,ESPN,12:00 AM,60,0.18,414,3/25/19
44,FIRST TAKE   L: N/A,ESPN,10:00 AM,120,0.18,472,3/25/19
45,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS,ESPN,9:09 PM,126,0.18,904,3/25/19
46,SPORTSCENTER LATE       L,ESPN,11:15 PM,45,0.17,485,3/25/19
47,KNIGHTFALL,HISTORY,10:00 PM,62,0.17,928,3/25/19
48,INTO THE BADLANDS,AMC,10:00 PM,61,0.17,591,3/25/19
49,SPORTSCENTER AM      L,ESPN,7:00 AM,60,0.17,410,3/25/19
50,FOX AND FRIENDS,FOX NEWS CHANNEL,8:00 AM,60,0.16,"1,950",3/25/19
51,NBA: THE JUMP L,ESPN,3:00 PM,60,0.16,358,3/25/19
52,FOX AND FRIENDS,FOX NEWS CHANNEL,7:00 AM,60,0.16,"1,555",3/25/19
53,YOUR WORLD W/NEIL CAVUTO,FOX NEWS CHANNEL,4:00 PM,60,0.16,"1,737",3/25/19
54,CUOMO PRIME TIME,CNN,9:00 PM,60,0.16,911,3/25/19
55,SHEPARD SMITH REPORTING,FOX NEWS CHANNEL,3:00 PM,60,0.15,"1,763",3/25/19
56,COPS (O),PARAMOUNT,10:00 PM,30,0.15,478,3/25/19
57,SPORTSCENTER AM      L,ESPN,12:00 PM,60,0.15,367,3/25/19
58,CNN TONIGHT,CNN,10:00 PM,60,0.15,831,3/25/19
59,FEAR THE WOODS,TRAVEL CHANNEL,8:00 PM,60,0.15,476,3/25/19
60,AMERICAS NEWSROOM,FOX NEWS CHANNEL,10:00 AM,60,0.14,"1,827",3/25/19
61,AMERICAS NEWSROOM,FOX NEWS CHANNEL,9:00 AM,60,0.14,"1,905",3/25/19
62,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.14,297,3/25/19
63,ALL IN W/ CHRIS HAYES,MSNBC,8:00 PM,60,0.14,"1,508",3/25/19
64,LAST WORD W/ L. ODONNELL,MSNBC,10:00 PM,60,0.14,"1,845",3/25/19
65,ANDERSON COOPER 360,CNN,8:00 PM,60,0.13,795,3/25/19
66,NFL LIVE                L,ESPN,1:30 PM,90,0.13,331,3/25/19
67,DAILY BRIEFING W/D.PERINO,FOX NEWS CHANNEL,2:00 PM,60,0.13,"1,878",3/25/19
68,AMERICAS NEWSROOM,FOX NEWS CHANNEL,11:00 AM,60,0.13,"1,973",3/25/19
69,WATCH WHAT HAPPENS LIVE,BRAVO,11:00 PM,30,0.12,410,3/25/19
70,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.12,"2,024",3/25/19
71,OTL – FIRST REPORT   L,ESPN,1:00 PM,30,0.12,310,3/25/19
72,BUTTERBEANS CAFE,NICKELODEON,10:00 AM,30,0.12,587,3/25/19
73,ERIN BURNETT OUTFRONT,CNN,7:00 PM,60,0.12,685,3/25/19
74,SHADOWHUNTERS,FREEFORM,8:00 PM,61,0.12,354,3/25/19
75,OUTNUMBERED OVERTIME,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,652",3/25/19
76,HARDBALL WITH C. MATTHEWS,MSNBC,7:00 PM,60,0.12,"1,323",3/25/19
77,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.11,"1,356",3/25/19
78,SITUATION ROOM,CNN,6:00 PM,60,0.11,622,3/25/19
79,CNN TONIGHT,CNN,11:00 PM,60,0.11,623,3/25/19
80,NHL REGULAR SEASON  L: NASHVILLE/MINNESOTA,NBC SPORTS NETWORK,8:03 PM,162,0.11,288,3/25/19
81,HAUNTED HOSPITALS,TRAVEL CHANNEL,10:00 PM,60,0.11,417,3/25/19
82,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.11,"1,053",3/25/19
83,MTP DAILY,MSNBC,5:00 PM,60,0.11,"1,207",3/25/19
84,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.11,"1,192",3/25/19
85,LOST TREASURES OF THE MAY,NATIONAL GEOGRAPHIC,9:00 PM,61,0.11,602,3/25/19
86,WE BARE BEARS,THE CARTOON NETWORK,7:00 PM,30,0.1,524,3/25/19
87,BBCA MOVIE: LIVE FREE OR DIE HARD,BBC-AMERICA,8:00 PM,180,0.1,281,3/25/19
88,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.1,"1,231",3/25/19
89,PARANORMAL 911,TRAVEL CHANNEL,9:00 PM,60,0.1,408,3/25/19
90,HIGH SCHOOL BASKETBALL  L,ESPN2,7:30 PM,95,0.1,235,3/25/19
91,NBA REGULAR SEASON   L: BROOKLYN/PORTLAND,NBA-TV,9:57 PM,192,0.09,252,3/25/19
92,NIT TOURNAMENT  L,ESPN2,9:05 PM,118,0.09,309,3/25/19
93,THOSE WHO CANT,TRUTV,10:00 PM,30,0.09,159,3/25/19
94,TEEN TITANS GO,THE CARTOON NETWORK,6:00 PM,15,0.09,397,3/25/19
95,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.09,"1,193",3/25/19
96,HAUNTED CASE FILES,TRAVEL CHANNEL,11:00 PM,60,0.09,300,3/25/19
97,SITUATION ROOM,CNN,5:00 PM,60,0.09,637,3/25/19
98,CRAIG OF THE CREEK,THE CARTOON NETWORK,5:00 PM,30,0.09,355,3/25/19
99,MY GHOST STORY,TRAVEL CHANNEL,2:00 PM,60,0.09,276,3/25/19
100,SPORTSCENTER PRIME    L,ESPN2,7:00 PM,30,0.09,187,3/25/19
101,ONE NATION UNDER STRESS,HBO PRIME,9:00 PM,69,0.08,274,3/25/19
102,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.08,683,3/25/19
103,FIRST TAKE: N/A,ESPN2,12:00 PM,120,0.08,160,3/25/19
104,MY GHOST STORY,TRAVEL CHANNEL,1:00 PM,60,0.08,271,3/25/19
105,E! NEWS,E!,7:00 PM,60,0.08,296,3/25/19
106,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.08,173,3/25/19
107,CLASH OF THE TITANS (REMA,HBO PRIME,5:40 PM,106,0.08,189,3/25/19
108,PARDON THE INTERRUPTION,ESPN2,6:30 PM,30,0.07,174,3/25/19
109,MY GHOST STORY,TRAVEL CHANNEL,12:00 PM,60,0.07,255,3/25/19
110,UNDISPUTED L: 635,FOX SPORTS 1,9:30 AM,150,0.07,187,3/25/19
111,NBA POSTGAME SHOW,NBA-TV,1:09 AM,39,0.07,167,3/25/19
112,GET UP: N/A,ESPN2,10:00 AM,120,0.07,152,3/25/19
113,BREAKING IN,HBO PRIME,7:30 PM,88,0.07,187,3/25/19
114,CNN NEWSROOM,CNN,2:00 PM,60,0.07,611,3/25/19
115,MSNBC LIVE W/K.TUR,MSNBC,2:00 PM,60,0.07,777,3/25/19
116,NBA GAMETIME LIVE,NBA-TV,9:16 PM,41,0.07,199,3/25/19
117,JALEN & JACOBY,ESPN2,2:00 PM,60,0.07,138,3/25/19
118,NEW DAY,CNN,8:00 AM,60,0.07,491,3/25/19
119,CNN NEWSROOM,CNN,3:00 PM,60,0.07,592,3/25/19
