team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Lander,1167,2026-27,22,Sami Stephenson,F,"5'11""",Freshman,"Chapin, S.C.",Chapin HS,,https://landerbearcats.com/sports/womens-basketball/roster/sami-stephenson/10297
Lander,1167,2026-27,23,Jhnai Sumter,G/F,"5'10""",Freshman,"Hopkins, S.C.",,,https://landerbearcats.com/sports/womens-basketball/roster/jhnai-sumter/10291
Lander,1167,2026-27,24,Maniya Kirksey,G,"5'8""",Junior,"Tupelo, Miss.",Tupelo HS,,https://landerbearcats.com/sports/womens-basketball/roster/maniya-kirksey/10293
Lander,1167,2026-27,25,Danai Lewis,F,"6'0""",Junior,"New Orleans, La.",De La Salle HS,,https://landerbearcats.com/sports/womens-basketball/roster/danai-lewis/10300
Lander,1167,2026-27,32,Seriya Williams,C,"6'3""",Sophomore,"Carrollton, Ga.",Carrollton High School,,https://landerbearcats.com/sports/womens-basketball/roster/seriya-williams/10204
Lenoir-Rhyne,1170,2026-27,0,Tatum Bowen,G,"5'9""",Senior,"Charlotte, N.C.",1 of 1 Prep Academy,Mars Hill,https://lrbears.com/sports/womens-basketball/roster/tatum-bowen/9636
Lenoir-Rhyne,1170,2026-27,1,Amiya Porter,G,"5'5""",Junior,"Lawrenceville, Ga.",Hebron Christian HS,Mars Hill,https://lrbears.com/sports/womens-basketball/roster/amiya-porter/9637
Lenoir-Rhyne,1170,2026-27,2,Aaliyah El,G,"5'8""",Senior,"Charlotte, N.C.",Julius Chambers HS,Mars Hill,https://lrbears.com/sports/womens-basketball/roster/aaliyah-el/9638
Lenoir-Rhyne,1170,2026-27,3,Sarah Burton,G,"5'9""",Redshirt Junior,"Clinton, Tenn.",Clinton HS,UVA-Wise,https://lrbears.com/sports/womens-basketball/roster/sarah-burton/9639
Lenoir-Rhyne,1170,2026-27,4,Evaiya Mitchell,G,"5'5""",FRESHMAN,"Oak Ridge, Tenn.",Oak Ridge HS,,https://lrbears.com/sports/womens-basketball/roster/evaiya-mitchell/9641
Lenoir-Rhyne,1170,2026-27,5,Elyseia Brown,G,"5'9""",Senior,"Virginia Beach, Va.",Salem HS,Mars Hill,https://lrbears.com/sports/womens-basketball/roster/elyseia-brown/9640
Lenoir-Rhyne,1170,2026-27,10,Kendall Murphy,G,"5'8""",REDSHIRT FRESHMAN,"Knoxville, Tenn.",Bearden HS,,https://lrbears.com/sports/womens-basketball/roster/kendall-murphy/9642
Lenoir-Rhyne,1170,2026-27,11,Abigail Brown,F,"6'1""",SOPHOMORE,"Cary, N.C.",Green Hope HS,,https://lrbears.com/sports/womens-basketball/roster/abigail-brown/9643
Lenoir-Rhyne,1170,2026-27,13,Jodi King,F,"5'11""",SOPHOMORE,"Wingate, N.C.",1 of 1 Prep Academy,,https://lrbears.com/sports/womens-basketball/roster/jodi-king/9644
Lenoir-Rhyne,1170,2026-27,20,Meredith Wike,G,"5'10""",FRESHMAN,"Taylorsville, N.C.",Alexander Central HS,,https://lrbears.com/sports/womens-basketball/roster/meredith-wike/9645
Lenoir-Rhyne,1170,2026-27,22,Madilyn Winterton,G,"5'10""",SOPHOMORE,"Daleville, Va.",Lord Botetourt HS,,https://lrbears.com/sports/womens-basketball/roster/madilyn-winterton/9646
Lenoir-Rhyne,1170,2026-27,23,Trista Charles,F,"6'0""",SOPHOMORE,"Winston-Salem, N.C.",Oak Grove HS,,https://lrbears.com/sports/womens-basketball/roster/trista-charles/9647
Lenoir-Rhyne,1170,2026-27,24,Lauren Arnold,F,"5'11""",Junior,"Salisbury, N.C.",West Rowan HS,Mars Hill,https://lrbears.com/sports/womens-basketball/roster/lauren-arnold/9648
Lenoir-Rhyne,1170,2026-27,25,Taylor Romano,G,"5'8""",SOPHOMORE,"Boca Raton, Fla.",Buford HS,,https://lrbears.com/sports/womens-basketball/roster/taylor-romano/9649
Lenoir-Rhyne,1170,2026-27,30,Peyton Harvey,G,"5'8""",SOPHOMORE,"Asheville, N.C.",A.C. Reynolds HS,,https://lrbears.com/sports/womens-basketball/roster/peyton-harvey/9650
Lenoir-Rhyne,1170,2026-27,44,Emma Pendleton,F,"6'2""",JUNIOR,"Lawsonville, N.C.",Reagan HS,,https://lrbears.com/sports/womens-basketball/roster/emma-pendleton/9651
West Florida,11740,2026-27,0,Nia Coleman,G,"5'8""",SENIOR,"San Ramon, Calif.",Monte Vista HS,,https://goargos.com/sports/womens-basketball/roster/nia-coleman/8835
West Florida,11740,2026-27,1,Janai Jordan,G,"5'9""",SOPHOMORE,"Jacksonville, Fla.",Providence School of Jacksonville,,https://goargos.com/sports/womens-basketball/roster/janai-jordan/8836
West Florida,11740,2026-27,2,Annarose Tyre,G,"5'8""",SOPHOMORE,"Suwanee, Ga.",Lambert HS,,https://goargos.com/sports/womens-basketball/roster/annarose-tyre/8837
West Florida,11740,2026-27,5,Kenzie Wyman,G,"5'7""",SOPHOMORE,"Marietta, Ga.",Lassiter HS,,https://goargos.com/sports/womens-basketball/roster/kenzie-wyman/8839
West Florida,11740,2026-27,10,Maddy Rendall,F,"6'0""",SENIOR,"Kennewick, Wash.",Kamikin HS,,https://goargos.com/sports/womens-basketball/roster/maddy-rendall/8840
West Florida,11740,2026-27,11,Zaiha Minnis,G/F,"5'10""",GRADUATE STUDENT,"Clinton, Md.",Maret HS,,https://goargos.com/sports/womens-basketball/roster/zaiha-minnis/8841
West Florida,11740,2026-27,12,Sinaya Gibson,F,"6'0""",JUNIOR,"Tuscaloosa, Ala.",Hillcrest HS,,https://goargos.com/sports/womens-basketball/roster/sinaya-gibson/8842
West Florida,11740,2026-27,13,Kendall Lacoste,G,"5'8""",GRADUATE STUDENT,"Livingston, Ala.",University Charter School,,https://goargos.com/sports/womens-basketball/roster/kendall-lacoste/8843
West Florida,11740,2026-27,14,Ella Mae Schepp,G,"5'9""",SOPHOMORE,"Mount Pleasant, S.C.",Oceanside Collegiate Academy,,https://goargos.com/sports/womens-basketball/roster/ella-mae-schepp/8844
West Florida,11740,2026-27,15,Ebba Zalamans,F,"6'0""",SENIOR,"Stockholm, Sweden",Bromma Gymnasium,,https://goargos.com/sports/womens-basketball/roster/ebba-zalamans/8845
West Florida,11740,2026-27,20,Presley Hughes,F,"6'0""",FRESHMAN,"Madison, Miss.",Madison-Ridgeland Academy,,https://goargos.com/sports/womens-basketball/roster/presley-hughes/8846
West Florida,11740,2026-27,24,Kayla Williams,F,"6'0""",JUNIOR,"Bronx, N.Y.",Luella HS,,https://goargos.com/sports/womens-basketball/roster/kayla-williams/8847
West Florida,11740,2026-27,32,Finley Kennedy,F,"5'10""",SOPHOMORE,"Akron, Ohio",Arch Bishop Hoban HS,,https://goargos.com/sports/womens-basketball/roster/finley-kennedy/8849
West Florida,11740,2026-27,33,Giselle Eke,C,"6'3""",JUNIOR,"Fort Wayne, Ind.",Bishop Dwenger HS,,https://goargos.com/sports/womens-basketball/roster/giselle-eke/8850
Carleton,118,2026-27,1,Maya Jenkins,F,"6'0""",First-Year,"Eagan, Minn.",Eastview,,https://athletics.carleton.edu/sports/womens-basketball/roster/maya-jenkins/3915
Carleton,118,2026-27,2,Zoe Kress,G,"5'0""",JUNIOR,"Pleasantville, N.Y.",Pleasantville,,https://athletics.carleton.edu/sports/womens-basketball/roster/zoe-kress/3901
Carleton,118,2026-27,3,Taylor Dente,G,"5'3""",JUNIOR,"San Diego, Calif.",La Jolla Country Day,,https://athletics.carleton.edu/sports/womens-basketball/roster/taylor-dente/3898
Carleton,118,2026-27,4,Maura McMurtry,G,"5'4""",First-Year,"Hillsborough, N.C.",Orange,,https://athletics.carleton.edu/sports/womens-basketball/roster/maura-mcmurtry/3916
Carleton,118,2026-27,5,Rosemarie McDonald,G,"5'6""",First-Year,"Chardon, Ohio",Chardon,,https://athletics.carleton.edu/sports/womens-basketball/roster/rosemarie-mcdonald/3917
Carleton,118,2026-27,10,Maggie Winesett,G,"5'7""",SOPHOMORE,"Duluth, Minn.",Duluth East,,https://athletics.carleton.edu/sports/womens-basketball/roster/maggie-winesett/3905
Carleton,118,2026-27,11,Katelyn Voss,G,"5'10""",First-Year,"West Chester, Ohio",Lakota West,,https://athletics.carleton.edu/sports/womens-basketball/roster/katelyn-voss/3918
Carleton,118,2026-27,12,Charlotte Henry,G,"5'9""",JUNIOR,"Prior Lake, Minn.",Academy of Holy Angels,,https://athletics.carleton.edu/sports/womens-basketball/roster/charlotte-henry/3899
Carleton,118,2026-27,13,Tatyanna Washington,G,"5'4""",First-Year,"McDonough, Ga.",Loganville Christian,,https://athletics.carleton.edu/sports/womens-basketball/roster/tatyanna-washington/3919
Carleton,118,2026-27,14,Isabella Keberlein,G,"5'9""",First-Year,"Forest Park, Ill.",St. Ignatius,,https://athletics.carleton.edu/sports/womens-basketball/roster/isabella-keberlein/3920
Carleton,118,2026-27,20,Cadence Brecker,F,"6'2""",First-Year,"Penfield, N.Y.",The Harley School,,https://athletics.carleton.edu/sports/womens-basketball/roster/cadence-brecker/3921
Carleton,118,2026-27,21,Addy Huss,G,"5'8""",JUNIOR,"Portland, Ore.",Cleveland,,https://athletics.carleton.edu/sports/womens-basketball/roster/addy-huss/3900
Carleton,118,2026-27,22,Grace Schwarz,G,"5'8""",SENIOR,"San Francisco, Calif.",St. Ignatius,,https://athletics.carleton.edu/sports/womens-basketball/roster/grace-schwarz/3903
Carleton,118,2026-27,23,Audrey Whitney,G,"5'6""",JUNIOR,Rochester. Minn.,Rochester Century,,https://athletics.carleton.edu/sports/womens-basketball/roster/audrey-whitney/3904
Carleton,118,2026-27,24,Evelyn Chen,G,"5'7""",SOPHOMORE,"Bethesda, Md.",Georgetown Day School,,https://athletics.carleton.edu/sports/womens-basketball/roster/evelyn-chen/3897
Carleton,118,2026-27,25,Emma Carter,G,"5'8""",First-Year,"Red Bud, Ill.",Red Bud,,https://athletics.carleton.edu/sports/womens-basketball/roster/emma-carter/3922
Carleton,118,2026-27,30,Liesl McCallum,F,"5'11""",JUNIOR,"Excelsior, Minn.",Minnetonka,,https://athletics.carleton.edu/sports/womens-basketball/roster/liesl-mccallum/3902
Marian (WI),1196,2026-27,1,Aubrey Frank,G,"5'8""",SOPHOMORE,"Washington, Ind.",Washington HS,,https://muknights.com/sports/womens-basketball/roster/aubrey-frank/14172
Marian (WI),1196,2026-27,2,Kennedy Coleman,G/F,"6'0""",REDSHIRT SOPHOMORE,"Charlestown, Ind.",Charlestown HS,,https://muknights.com/sports/womens-basketball/roster/kennedy-coleman/14168
Marian (WI),1196,2026-27,5,Emma Simpson,G,"5'8""",SOPHOMORE,"Rockville, Ind.",Rockville HS,,https://muknights.com/sports/womens-basketball/roster/emma-simpson/14175
Marian (WI),1196,2026-27,15,Madisyn Bailey,G,"5'8""",JUNIOR,"Bedford, Ind.",Bedford North Lawrence HS,,https://muknights.com/sports/womens-basketball/roster/madisyn-bailey/14167
Marian (WI),1196,2026-27,22,Violet Shuluga,G/F,"5'10""",SOPHOMORE,"Milford, Ohio",Milford HS,,https://muknights.com/sports/womens-basketball/roster/violet-shuluga/14174
Marian (WI),1196,2026-27,23,Taylor Double,G,"5'11""",SENIOR,"Huntington, Ind.",Huntington North HS,,https://muknights.com/sports/womens-basketball/roster/taylor-double/14169
Marian (WI),1196,2026-27,24,Olivia Faust,G,"6'1""",REDSHIRT SENIOR,"Indianapolis, Ind.",Triton Central HS,,https://muknights.com/sports/womens-basketball/roster/olivia-faust/14170
Marian (WI),1196,2026-27,30,Zoe Wheeler,G,"5'8""",JUNIOR,"Indianapolis, Ind.",Ben Davis HS,,https://muknights.com/sports/womens-basketball/roster/zoe-wheeler/14176
Marian (WI),1196,2026-27,32,Eva Fisher,G,"5'7""",SENIOR,"Goshen, Ind.",Northridge HS,,https://muknights.com/sports/womens-basketball/roster/eva-fisher/14171
Marian (WI),1196,2026-27,33,Emily Grim,F/C,"6'2""",JUNIOR,"Centerville, Ohio",Centerville HS,,https://muknights.com/sports/womens-basketball/roster/emily-grim/14173
Mars Hill,1199,2026-27,1,Jadyiah Peoples,G,5-8,Senior,"Lexington, N.C.",Lexington Senior,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/peoples_jadyiah_wmy1
Mars Hill,1199,2026-27,2,Kara Brinkley,G,6-1,Freshman,"Hickory, N.C.",East Burke,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/brinkley_kara_hnw2
Mars Hill,1199,2026-27,3,Kindan Dawson,G,5-6,Senior,"Hartsville, S.C.",Columbia College,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/dawson_kindan_6n66
Mars Hill,1199,2026-27,4,Julienne Chambliss,G,5-5,Freshman,"Clover, S.C.",Clover,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/chambliss_julieanna_2uj3
Mars Hill,1199,2026-27,5,Leah Pergola,G,5-10,Senior,"Torrington, Conn.",Hudson Valley CC,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/pergola_leah_prgo
Mars Hill,1199,2026-27,6,Grace Parker,G,5-6,Freshman,"Weaverville, N.C.",North Buncombe,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/parker_grace_8no3
Mars Hill,1199,2026-27,8,Jada Chambliss,G,5-9,Freshman,"Clover, S.C.",Clover,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/chambliss_jada_p4oe
Mars Hill,1199,2026-27,9,Kamryn Sainvil,G,5-8,Sophomore,"Spartanburg, S.C.",Spartanburg,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/sainvil_kamryn_8jys
Mars Hill,1199,2026-27,10,Jadein Haynes,F,5-10,Senior,"Charleston, S.C.",Columbia College,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/haynes_jadein_u2y9
Mars Hill,1199,2026-27,11,Abby Sheets,G,5-9,Sophomore,"Ashe County, N.C.",UNC Pembroke,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/sheets_abby_j8e4
Mars Hill,1199,2026-27,12,Rymiah Sanders,G,5-6,Senior,"Durham, N.C.",Montreat College,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/sanders_rymiah_rdsb
Mars Hill,1199,2026-27,14,Hanna Hannson,F,6-4,Graduate Student,"Stockholm, Sweden",Furman University,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/hannson_hanna_46gr
Mars Hill,1199,2026-27,21,Aquarius Pettaway,F,5-10,Senior,"Greenville, N.C.",Chowan University,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/pettaway_aquarius_7f4f
Mars Hill,1199,2026-27,22,Shyann McCummings,G,5-10,Sophomore,"Fort Polk, La.",Leesville,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/mccummings_shyann_2lan
Mars Hill,1199,2026-27,23,Simone Johnson,F,5-10,Freshman,"Columbia, S.C.",Ridge View,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/johnson_simone_9bug
Mars Hill,1199,2026-27,30,Nyeisha Savage,F,6-2,Senior,"Suffolk, Va.",Chowan University,,https://www.marshilllions.com/sports/wbkb/2026-27/bios/savage_nyeisha_c1r1
Alas. Fairbanks,12,2026-27,1,Siri Lindsey,G,"5'3""",Freshman,"Portland, Ore.",Lincoln High School,,https://alaskananooks.com/sports/womens-basketball/roster/siri-lindsey/4097
Alas. Fairbanks,12,2026-27,2,Oakley Homer,G,"5'9""",Junior,"Pocatello, Idaho",Layton High School,,https://alaskananooks.com/sports/womens-basketball/roster/oakley-homer/4098
Alas. Fairbanks,12,2026-27,3,Chloe Parker,G,"5'5""",Junior,"Riverton, Kan.",Riverton High School,,https://alaskananooks.com/sports/womens-basketball/roster/chloe-parker/4099
Alas. Fairbanks,12,2026-27,4,Denae Skelton,G,"5'8""",Junior,"West Kelowna, B.C.",Champlain College Saint-Lambert,,https://alaskananooks.com/sports/womens-basketball/roster/denae-skelton/4100
Alas. Fairbanks,12,2026-27,5,MaKayla Figuereo,G,"5'9""",Junior,"Lompoc, Calif.",Lompoc High School,,https://alaskananooks.com/sports/womens-basketball/roster/makayla-figuereo/4101
Alas. Fairbanks,12,2026-27,10,Alycia Shelley,G,"5'4""",Sophomore,"Wasilla, Alaska",Colony High School,,https://alaskananooks.com/sports/womens-basketball/roster/alycia-shelley/4102
Alas. Fairbanks,12,2026-27,11,Brandi Stanford,G,"5'6""",Freshman,"Lacey, Wash.",River Ridge High School,,https://alaskananooks.com/sports/womens-basketball/roster/brandi-stanford/4103
Alas. Fairbanks,12,2026-27,12,Grace Gillespie,G,"5'8""",Junior,"Houston, Alaska",Houston High School,,https://alaskananooks.com/sports/womens-basketball/roster/grace-gillespie/4104
Alas. Fairbanks,12,2026-27,13,Khamryn Hopkins,G,"5'5""",Junior,"Plano, Texas",Plano West Senior High School,,https://alaskananooks.com/sports/womens-basketball/roster/khamryn-hopkins/4105
Alas. Fairbanks,12,2026-27,15,Amaya Martinez,F,"6'0""",Senior,"Shawnee, Okla.",Shawnee High School,,https://alaskananooks.com/sports/womens-basketball/roster/amaya-martinez/4106
Alas. Fairbanks,12,2026-27,20,Ava Wiley,G,"5'3""",Freshman,"Anaheim, Calif.",Buena Park High School,,https://alaskananooks.com/sports/womens-basketball/roster/ava-wiley/4107
Alas. Fairbanks,12,2026-27,21,Marney Rees,F,"6'0""",Senior,"Glenelg North, Australia",Adelaide HS,,https://alaskananooks.com/sports/womens-basketball/roster/marney-rees/4108
Alas. Fairbanks,12,2026-27,22,Sophia Lachenmayer,G,"5'8""",Sophomore,"Littleton, Colo.",Chatfield Senior High School,,https://alaskananooks.com/sports/womens-basketball/roster/sophia-lachenmayer/4109
Alas. Fairbanks,12,2026-27,23,Addie Prisciandaro,G,"5'5""",Freshman,"Prescott, Ariz.",Prescott High School,,https://alaskananooks.com/sports/womens-basketball/roster/addie-prisciandaro/4110
Alas. Fairbanks,12,2026-27,24,Mandi Pham,G,"5'9""",Junior,"Seattle, Wash.",Decatur High School,,https://alaskananooks.com/sports/womens-basketball/roster/mandi-pham/4111
Alas. Fairbanks,12,2026-27,25,Shannel Kovalsky,F,"5'11""",Sophomore,"Fairbanks, Alaska",Monroe Catholic High School,,https://alaskananooks.com/sports/womens-basketball/roster/shannel-kovalsky/4112
Alas. Fairbanks,12,2026-27,30,Aysha Peter,G,"5'9""",Junior,"Fairbanks, Alaska",West Valley High School,,https://alaskananooks.com/sports/womens-basketball/roster/aysha-peter/4113
Alas. Fairbanks,12,2026-27,44,Desiree Redfox,G,"5'6""",Sophomore,"Nenana, Alaska",Monroe Catholic High School,,https://alaskananooks.com/sports/womens-basketball/roster/desiree-redfox/4194
Carroll (WI),120,2026-27,1,Ciara McMahon,G,"5'6""",Junior,"Mount Prospect, Ill.",Rolling Meadows,,https://gopios.com/sports/womens-basketball/roster/ciara-mcmahon/17469
Carroll (WI),120,2026-27,2,Laura Arsitkaitis,,,Rs.,,,,https://gopios.com/sports/womens-basketball/roster/laura-arsitkaitis/17473
Carroll (WI),120,2026-27,5,Lainey Gussman,G,"5'10""",Sophomore,"Yorkville, Ill.",Yorkville,,https://gopios.com/sports/womens-basketball/roster/lainey-gussman/17464
Carroll (WI),120,2026-27,10,Katie Barger,G,"5'7""",Senior,"Bloomington, Ill.",Bloomington,,https://gopios.com/sports/womens-basketball/roster/katie-barger/17461
Carroll (WI),120,2026-27,11,Kacy Kratz,F,"5'9""",Senior,"Hartford, Wis.",Hartford Union,,https://gopios.com/sports/womens-basketball/roster/kacy-kratz/17467
Carroll (WI),120,2026-27,12,Alayna Petalber,G,"5'6""",Junior,"Rockford, Ill.",Boylan Catholic,,https://gopios.com/sports/womens-basketball/roster/alayna-petalber/17470
Carroll (WI),120,2026-27,13,Zaria Goins,,,Rs.,,,,https://gopios.com/sports/womens-basketball/roster/zaria-goins/17474
Carroll (WI),120,2026-27,14,Julia Lokker,G,"5'6""",Senior,"Greendale, Wis.",Martin Luther,,https://gopios.com/sports/womens-basketball/roster/julia-lokker/17468
Carroll (WI),120,2026-27,20,Zoey Siders,,,Rs.,,,,https://gopios.com/sports/womens-basketball/roster/zoey-siders/17475
Carroll (WI),120,2026-27,21,Ryann Wendt,F,"5'11""",Graduate Student,"Downers Grove, Ill.",Downers Grove North,,https://gopios.com/sports/womens-basketball/roster/ryann-wendt/17471
Carroll (WI),120,2026-27,23,Lauren Capstran,F,"5'9""",Junior,"Franklin, Wis.",Franklin,,https://gopios.com/sports/womens-basketball/roster/lauren-capstran/17462
Carroll (WI),120,2026-27,24,Juliette Huff,G,"5'9""",Sophomore,"Woodstock, Ill.",Marian Central,,https://gopios.com/sports/womens-basketball/roster/juliette-huff/17466
Carroll (WI),120,2026-27,34,Payton Hayes,F,"5'10""",Sophomore,"Lake Geneva, Wis.",Badger,,https://gopios.com/sports/womens-basketball/roster/payton-hayes/17465
Carroll (WI),120,2026-27,42,Shannon Earley,C,"6'2""",Sophomore,"Hickory Hills, Ill.",Stagg,,https://gopios.com/sports/womens-basketball/roster/shannon-earley/17463
Montevallo,1238,2026-27,1,Hannah Gardner,G,"5'7""",FRESHMAN,"Huntsville, Ala.",Huntsville High School,,https://montevallofalcons.com/sports/womens-basketball/roster/hannah-gardner/8418
Montevallo,1238,2026-27,2,Shalexia Little,G,"5'9""",SOPHOMORE,"Lafayette, Ala.",Springwood High School,,https://montevallofalcons.com/sports/womens-basketball/roster/shalexia-little/8415
Montevallo,1238,2026-27,3,Bree Sexton,G,"5'10""",SOPHOMORE,"Scottsboro, Ala.",,Snead State Community College,https://montevallofalcons.com/sports/womens-basketball/roster/bree-sexton/8419
Montevallo,1238,2026-27,4,Reese Shirley,G,"5'8""",FRESHMAN,"Columbia, Tenn.",Columbia Academy,,https://montevallofalcons.com/sports/womens-basketball/roster/reese-shirley/8420
Montevallo,1238,2026-27,5,Kylee Norman,G,"5'5""",SENIOR,"San Antonio, Texas",,Cisco College,https://montevallofalcons.com/sports/womens-basketball/roster/kylee-norman/8416
Montevallo,1238,2026-27,10,Beautiful Curry,G,"5'7""",SENIOR,"Anniston, Ala.",,Talladega College,https://montevallofalcons.com/sports/womens-basketball/roster/beautiful-curry/8421
Montevallo,1238,2026-27,11,Yasmine Jackson,G,"5'5""",JUNIOR,"Akron, Ala.",,Lawson State Community College,https://montevallofalcons.com/sports/womens-basketball/roster/yasmine-jackson/8422
Montevallo,1238,2026-27,12,Ti'Ye Davis,G,"5'4""",JUNIOR,"Houston, Texas",,L.B. Wallace Community College,https://montevallofalcons.com/sports/womens-basketball/roster/ti-ye-davis/8423
Montevallo,1238,2026-27,13,Julia Susla,G,"5'9""",JUNIOR,"Rawicz, Poland",The Heritage School,,https://montevallofalcons.com/sports/womens-basketball/roster/julia-susla/8417
Montevallo,1238,2026-27,14,Jada Griffin,F,"5'11""",JUNIOR,"Pinson, Ala.",,Wallace Community College Selma,https://montevallofalcons.com/sports/womens-basketball/roster/jada-griffin/8424
Montevallo,1238,2026-27,15,Lauren Jimmerson,G,"5'10""",SOPHOMORE,"Rainsville, Ala.",,Snead State Community College,https://montevallofalcons.com/sports/womens-basketball/roster/lauren-jimmerson/8425
Montevallo,1238,2026-27,20,Brooklyn Phillips,G,"5'8""",JUNIOR,"Pinson, Ala.",,Coastal Alabama Community College-South,https://montevallofalcons.com/sports/womens-basketball/roster/brooklyn-phillips/8426
Montevallo,1238,2026-27,21,Gracelyn Carmichael,G,"6'0""",FRESHMAN,"Laurel, Miss.",Laurel High School,,https://montevallofalcons.com/sports/womens-basketball/roster/gracelyn-carmichael/8427
Montevallo,1238,2026-27,22,Ke'Yanna Gupton,F,"6'1""",SOPHOMORE,"North Little Rock, Ark.",,Shorter University,https://montevallofalcons.com/sports/womens-basketball/roster/ke-yanna-gupton/8428
Montevallo,1238,2026-27,32,Raelee Campbell,G/F,"6'0""",FRESHMAN,"Lester, Ala.",West Limestone High School,,https://montevallofalcons.com/sports/womens-basketball/roster/raelee-campbell/8429
Montevallo,1238,2026-27,33,Audrey Hendrix,G,"5'9""",JUNIOR,"Wake Forest, N.C.",,Neosho County Community College,https://montevallofalcons.com/sports/womens-basketball/roster/audrey-hendrix/8414
Montevallo,1238,2026-27,34,Lauren Madison,F,"6'1""",JUNIOR,"Vicksburg, Miss.",,Meridian Community College,https://montevallofalcons.com/sports/womens-basketball/roster/lauren-madison/8430
MSU Moorhead,1240,2026-27,0,Julia MacAdams,F/C,"6'1""",SOPHOMORE,"Moorhead, Minn.",Moorhead HS,,https://www.msumdragons.com/sports/womens-basketball/roster/julia-macadams/10745
MSU Moorhead,1240,2026-27,1,Grace Massaquoi,G,"5'10""",Fifth Year,"Minneapolis, Minn.",Academy of Holy Angels,,https://www.msumdragons.com/sports/womens-basketball/roster/grace-massaquoi/10746
MSU Moorhead,1240,2026-27,2,Aubrey Morrison,G,"5'6""",SOPHOMORE,"Walker, Minn.",Walker-Hackensack-Akeley HS,,https://www.msumdragons.com/sports/womens-basketball/roster/aubrey-morrison/10747
MSU Moorhead,1240,2026-27,3,Adie Wagner,G,"5'7""",Fifth Year,"Fargo, N.D.",Fargo South,,https://www.msumdragons.com/sports/womens-basketball/roster/adie-wagner/10748
MSU Moorhead,1240,2026-27,4,Emma Yurich,G,"5'8""",JUNIOR,"Dallas, Texas",Hillcrest HS,,https://www.msumdragons.com/sports/womens-basketball/roster/emma-yurich/10757
MSU Moorhead,1240,2026-27,5,Ayelishka Teko-Folly,F/C,"6'0""",JUNIOR,"Rosemount, Minn.",Rosemount HS,,https://www.msumdragons.com/sports/womens-basketball/roster/ayelishka-teko-folly/10749
MSU Moorhead,1240,2026-27,8,Karlee Fisher,G,"5'8""",SENIOR,"Brooklyn Park, Minn.",Robbinsdale Armstrong HS,,https://www.msumdragons.com/sports/womens-basketball/roster/karlee-fisher/10750
MSU Moorhead,1240,2026-27,10,Jenna Miller,G,"5'7""",FRESHMAN,"Dell Rapids, S.D.",Dell Rapids St. Mary's HS,,https://www.msumdragons.com/sports/womens-basketball/roster/jenna-miller/10758
MSU Moorhead,1240,2026-27,11,Annika Dunrud,G,"6'0""",FRESHMAN,"Perham, Minn.",New York Mills HS,,https://www.msumdragons.com/sports/womens-basketball/roster/annika-dunrud/10759
MSU Moorhead,1240,2026-27,12,Sydney Runsewe,G,"5'8""",Fifth Year,"Inver Grove Heights, Minn.",DeLaSalle HS,,https://www.msumdragons.com/sports/womens-basketball/roster/sydney-runsewe/10760
MSU Moorhead,1240,2026-27,14,Ashton Safranski,G,"5'7""",JUNIOR,"Fargo, N.D.",Fargo Davies HS,,https://www.msumdragons.com/sports/womens-basketball/roster/ashton-safranski/10751
MSU Moorhead,1240,2026-27,21,Sydney Dahl,F,"6'0""",SOPHOMORE,"Glenwood, Minn.",Minnewaska Area HS,,https://www.msumdragons.com/sports/womens-basketball/roster/sydney-dahl/10752
MSU Moorhead,1240,2026-27,22,Aria Garrett,C,"6'1""",FRESHMAN,"Moorhead, Minn.",Dilworth-Glyndon-Felton HS,,https://www.msumdragons.com/sports/womens-basketball/roster/aria-garrett/10761
MSU Moorhead,1240,2026-27,23,Abby John,G,"5'9""",SOPHOMORE,"Barnesville, Minn.",Barnesville HS,,https://www.msumdragons.com/sports/womens-basketball/roster/abby-john/10753
MSU Moorhead,1240,2026-27,24,Mara Holle,G,"5'10""",SOPHOMORE,"Blaine, Minn.",Blaine HS,,https://www.msumdragons.com/sports/womens-basketball/roster/mara-holle/10754
MSU Moorhead,1240,2026-27,31,Katelyn Maciej,F/C,"6'1""",SENIOR,"Rogers, Minn.",Rogers HS,,https://www.msumdragons.com/sports/womens-basketball/roster/katelyn-maciej/10755
MSU Moorhead,1240,2026-27,35,Caylin Kelly,G/F,"5'11""",JUNIOR,"Clark, S.D.",Florence-Henry HS,,https://www.msumdragons.com/sports/womens-basketball/roster/caylin-kelly/10756
