season,play_id,game_id,period_number,x_coord,y_coord,play_successful,home_score,visitor_score,play_time,player_name,player_team,player_team_id,play_action_type,play_action_sub_type,play_qualifiers
2022-23,2452120311,2332165,2,0,0,True,15,28,04:43:00,Taniyah Thompson,Penn St.,539,turnover,lostball,,RIGHT
2022-23,2452120312,2332165,2,0,0,True,15,28,04:43:00,McKenna Warnock,Iowa,312,steal,,,LEFT
2022-23,2452120313,2332165,2,10,56,True,15,30,04:28:00,Hannah Stuelke,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,LEFT
2022-23,2452120314,2332165,2,0,0,True,15,30,04:28:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2452120315,2332165,2,93,80,False,15,30,03:57:00,Taniyah Thompson,Penn St.,539,2pt,jumpshot,,RIGHT
2022-23,2452120316,2332165,2,0,0,True,15,30,03:53:00,McKenna Warnock,Iowa,312,rebound,defensive,,LEFT
2022-23,2452120317,2332165,2,9,47,True,15,30,03:46:00,Hannah Stuelke,Iowa,312,turnover,travel,,LEFT
2022-23,2452120318,2332165,2,0,0,True,15,30,03:46:00,Aicha Dia,Penn St.,539,substitution,out,,RIGHT
2022-23,2452120319,2332165,2,0,0,True,15,30,03:46:00,Chanaya Pinto,Penn St.,539,substitution,out,,RIGHT
2022-23,2452120320,2332165,2,0,0,True,15,30,03:46:00,Shay Ciezki,Penn St.,539,substitution,in,,RIGHT
2022-23,2452120321,2332165,2,0,0,True,15,30,03:46:00,Anna Camden,Penn St.,539,substitution,in,,RIGHT
2022-23,2452120322,2332165,2,0,0,True,15,30,03:46:00,Molly Davis,Iowa,312,substitution,out,,LEFT
2022-23,2452120323,2332165,2,0,0,True,15,30,03:46:00,Gabbie Marshall,Iowa,312,substitution,in,,LEFT
2022-23,2452120324,2332165,2,79,12,False,15,30,03:30:00,Taniyah Thompson,Penn St.,539,3pt,jumpshot,fromturnover;,RIGHT
2022-23,2452120325,2332165,2,0,0,True,15,30,03:26:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2452120326,2332165,2,11,45,False,15,30,03:21:00,Caitlin Clark,Iowa,312,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2452120327,2332165,2,0,0,True,15,30,03:18:00,Ali Brigham,Penn St.,539,rebound,defensive,,RIGHT
2022-23,2452120328,2332165,2,71,73,False,15,30,03:13:00,Anna Camden,Penn St.,539,3pt,jumpshot,,RIGHT
2022-23,2452120329,2332165,2,0,0,True,15,30,03:08:00,Sydney Affolter,Iowa,312,rebound,defensive,,LEFT
2022-23,2452120330,2332165,2,10,47,True,15,30,03:06:00,Ali Brigham,Penn St.,539,foul,personal,2freethrow;,RIGHT
2022-23,2452120331,2332165,2,0,0,True,15,30,03:06:00,Hannah Stuelke,Iowa,312,foulon,,,LEFT
2022-23,2452120332,2332165,2,0,0,False,15,30,03:06:00,Hannah Stuelke,Iowa,312,freethrow,1of2,fastbreak;,LEFT
2022-23,2452120334,2332165,2,0,0,True,15,31,03:06:00,Hannah Stuelke,Iowa,312,freethrow,2of2,fastbreak;,LEFT
2022-23,2452120335,2332165,2,0,0,True,15,31,03:06:00,Hannah Stuelke,Iowa,312,substitution,out,,LEFT
2022-23,2452120336,2332165,2,0,0,True,15,31,03:06:00,Monika Czinano,Iowa,312,substitution,in,,LEFT
2022-23,2452120337,2332165,2,91,45,True,17,31,02:52:00,Makenna Marisa,Penn St.,539,2pt,drivinglayup,pointsinthepaint;,RIGHT
2022-23,2452120338,2332165,2,9,57,True,17,33,02:42:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2452120339,2332165,2,0,0,True,17,33,02:42:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2452120340,2332165,2,79,39,False,17,33,02:26:00,Makenna Marisa,Penn St.,539,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2452120341,2332165,2,0,0,True,17,33,02:23:00,Sydney Affolter,Iowa,312,rebound,defensive,,LEFT
2022-23,2452120342,2332165,2,15,96,True,17,36,02:20:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,fastbreak;,LEFT
2022-23,2452120343,2332165,2,0,0,True,17,36,02:20:00,Sydney Affolter,Iowa,312,assist,,,LEFT
2022-23,2452120344,2332165,2,68,53,True,20,36,02:03:00,Shay Ciezki,Penn St.,539,3pt,jumpshot,,RIGHT
2022-23,2452120345,2332165,2,0,0,True,20,36,02:03:00,Ali Brigham,Penn St.,539,assist,,,RIGHT
2022-23,2452120346,2332165,2,9,55,True,20,38,01:41:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2452120347,2332165,2,0,0,True,20,38,01:41:00,Gabbie Marshall,Iowa,312,assist,,,LEFT
2022-23,2452120348,2332165,2,87,57,True,20,38,01:34:00,Shay Ciezki,Penn St.,539,turnover,lostball,,RIGHT
2022-23,2452120349,2332165,2,0,0,True,20,38,01:34:00,Caitlin Clark,Iowa,312,steal,,,LEFT
2022-23,2452120350,2332165,2,9,47,True,20,40,01:28:00,McKenna Warnock,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,LEFT
2022-23,2452120351,2332165,2,0,0,True,20,40,01:28:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2452120352,2332165,2,91,18,False,20,40,01:07:00,Makenna Marisa,Penn St.,539,2pt,jumpshot,,RIGHT
2022-23,2452120354,2332165,2,0,0,True,20,40,01:05:00,Ali Brigham,Penn St.,539,substitution,out,,RIGHT
2022-23,2452120355,2332165,2,0,0,True,20,40,01:05:00,Kayla Thomas,Penn St.,539,substitution,in,,RIGHT
2022-23,2452120356,2332165,2,0,0,True,20,40,01:05:00,McKenna Warnock,Iowa,312,substitution,out,,LEFT
2022-23,2452120357,2332165,2,0,0,True,20,40,01:05:00,Hannah Stuelke,Iowa,312,substitution,in,,LEFT
2022-23,2452120358,2332165,2,89,60,False,20,40,00:44:20,Shay Ciezki,Penn St.,539,2pt,jumpshot,2ndchance;pointsinthepaint;,RIGHT
2022-23,2452120359,2332165,2,0,0,True,20,40,00:41:10,Hannah Stuelke,Iowa,312,rebound,defensive,,LEFT
2022-23,2452120360,2332165,2,34,60,True,20,43,00:37:50,Caitlin Clark,Iowa,312,3pt,jumpshot,fastbreak;,LEFT
2022-23,2452120361,2332165,2,92,31,True,20,43,00:30:40,Gabbie Marshall,Iowa,312,foul,personal,,LEFT
2022-23,2452120362,2332165,2,0,0,True,20,43,00:30:40,Makenna Marisa,Penn St.,539,foulon,,,RIGHT
2022-23,2452120363,2332165,2,0,0,True,20,43,00:30:40,Caitlin Clark,Iowa,312,substitution,out,,LEFT
2022-23,2452120364,2332165,2,0,0,True,20,43,00:30:40,Molly Davis,Iowa,312,substitution,in,,LEFT
2022-23,2452120365,2332165,2,90,56,True,20,43,00:29:40,Gabbie Marshall,Iowa,312,foul,personal,shooting;2freethrow;,LEFT
2022-23,2452120366,2332165,2,0,0,True,20,43,00:29:40,Makenna Marisa,Penn St.,539,foulon,,,RIGHT
2022-23,2452120367,2332165,2,0,0,True,20,43,00:29:40,Shay Ciezki,Penn St.,539,substitution,out,,RIGHT
2022-23,2452120368,2332165,2,0,0,True,20,43,00:29:40,Anna Camden,Penn St.,539,substitution,out,,RIGHT
2022-23,2452120369,2332165,2,0,0,True,20,43,00:29:40,Aicha Dia,Penn St.,539,substitution,in,,RIGHT
2022-23,2452120370,2332165,2,0,0,True,20,43,00:29:40,Alexa Williamson,Penn St.,539,substitution,in,,RIGHT
2022-23,2452120371,2332165,2,0,0,True,20,43,00:29:40,Gabbie Marshall,Iowa,312,substitution,out,,LEFT
2022-23,2452120372,2332165,2,0,0,True,20,43,00:29:40,Caitlin Clark,Iowa,312,substitution,in,,LEFT
2022-23,2452120373,2332165,2,0,0,True,21,43,00:29:40,Makenna Marisa,Penn St.,539,freethrow,1of2,,RIGHT
2022-23,2452120374,2332165,2,0,0,True,22,43,00:29:40,Makenna Marisa,Penn St.,539,freethrow,2of2,,RIGHT
2022-23,2452120375,2332165,2,8,58,True,22,45,00:03:90,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2452120376,2332165,2,0,0,True,22,45,00:03:90,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2452120378,2332165,3,0,0,True,22,45,10:00:00,Aicha Dia,Penn St.,539,substitution,out,,LEFT
2022-23,2452120379,2332165,3,0,0,True,22,45,10:00:00,Kayla Thomas,Penn St.,539,substitution,out,,LEFT
2022-23,2452120380,2332165,3,0,0,True,22,45,10:00:00,Alexa Williamson,Penn St.,539,substitution,out,,LEFT
2022-23,2452120381,2332165,3,0,0,True,22,45,10:00:00,Ali Brigham,Penn St.,539,substitution,in,,LEFT
2022-23,2452120382,2332165,3,0,0,True,22,45,10:00:00,Shay Ciezki,Penn St.,539,substitution,in,,LEFT
2022-23,2452120383,2332165,3,0,0,True,22,45,10:00:00,Leilani Kapinus,Penn St.,539,substitution,in,,LEFT
2022-23,2452120384,2332165,3,0,0,True,22,45,10:00:00,Molly Davis,Iowa,312,substitution,out,,RIGHT
2022-23,2452120385,2332165,3,0,0,True,22,45,10:00:00,Sydney Affolter,Iowa,312,substitution,out,,RIGHT
2022-23,2452120386,2332165,3,0,0,True,22,45,10:00:00,Hannah Stuelke,Iowa,312,substitution,out,,RIGHT
2022-23,2452120387,2332165,3,0,0,True,22,45,10:00:00,McKenna Warnock,Iowa,312,substitution,in,,RIGHT
2022-23,2452120388,2332165,3,0,0,True,22,45,10:00:00,Kate Martin,Iowa,312,substitution,in,,RIGHT
2022-23,2452120389,2332165,3,0,0,True,22,45,10:00:00,Gabbie Marshall,Iowa,312,substitution,in,,RIGHT
2022-23,2452120391,2332165,3,9,58,True,22,45,09:41:00,Gabbie Marshall,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2452120392,2332165,3,0,0,True,22,45,09:41:00,Makenna Marisa,Penn St.,539,foulon,,,LEFT
2022-23,2452120393,2332165,3,0,0,True,23,45,09:41:00,Makenna Marisa,Penn St.,539,freethrow,1of2,,LEFT
2022-23,2452120394,2332165,3,0,0,True,24,45,09:41:00,Makenna Marisa,Penn St.,539,freethrow,2of2,,LEFT
2022-23,2452120395,2332165,3,90,42,True,24,45,09:30:00,Leilani Kapinus,Penn St.,539,foul,personal,shooting;2freethrow;,LEFT
2022-23,2452120396,2332165,3,0,0,True,24,45,09:30:00,Caitlin Clark,Iowa,312,foulon,,,RIGHT
2022-23,2452120397,2332165,3,0,0,True,24,45,09:30:00,Leilani Kapinus,Penn St.,539,substitution,out,,LEFT
2022-23,2452120398,2332165,3,0,0,True,24,45,09:30:00,Chanaya Pinto,Penn St.,539,substitution,in,,LEFT
2022-23,2452120399,2332165,3,0,0,True,24,46,09:30:00,Caitlin Clark,Iowa,312,freethrow,1of2,,RIGHT
2022-23,2452120400,2332165,3,0,0,True,24,47,09:30:00,Caitlin Clark,Iowa,312,freethrow,2of2,,RIGHT
2022-23,2452120401,2332165,3,14,52,True,24,47,09:09:00,Taniyah Thompson,Penn St.,539,turnover,badpass,,LEFT
2022-23,2452120402,2332165,3,0,0,True,24,47,09:09:00,Monika Czinano,Iowa,312,steal,,,RIGHT
2022-23,2452120403,2332165,3,93,45,True,24,49,09:00:00,Monika Czinano,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2452120404,2332165,3,0,0,True,24,49,09:00:00,Kate Martin,Iowa,312,assist,,,RIGHT
2022-23,2452120405,2332165,3,14,23,False,24,49,08:45:00,Shay Ciezki,Penn St.,539,2pt,jumpshot,blocked;,LEFT
2022-23,2452120406,2332165,3,0,0,True,24,49,08:45:00,Caitlin Clark,Iowa,312,block,,,RIGHT
2022-23,2452120407,2332165,3,0,0,True,24,49,08:40:00,Kate Martin,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120408,2332165,3,73,49,True,24,49,08:25:00,Caitlin Clark,Iowa,312,turnover,badpass,,RIGHT
2022-23,2452120409,2332165,3,0,0,True,24,49,08:25:00,Ali Brigham,Penn St.,539,substitution,out,,LEFT
2022-23,2452120410,2332165,3,0,0,True,24,49,08:25:00,Johnasia Cash,Penn St.,539,substitution,in,,LEFT
2022-23,2452120411,2332165,3,7,97,True,27,49,08:10:00,Taniyah Thompson,Penn St.,539,3pt,jumpshot,fromturnover;,LEFT
2022-23,2452120412,2332165,3,0,0,True,27,49,08:10:00,Makenna Marisa,Penn St.,539,assist,,,LEFT
2022-23,2452120413,2332165,3,92,47,True,27,51,07:50:00,Kate Martin,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120414,2332165,3,0,0,True,27,51,07:50:00,McKenna Warnock,Iowa,312,assist,,,RIGHT
2022-23,2452120415,2332165,3,17,78,True,29,51,07:33:00,Taniyah Thompson,Penn St.,539,2pt,jumpshot,,LEFT
2022-23,2452120416,2332165,3,67,52,True,29,54,07:13:00,McKenna Warnock,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2452120417,2332165,3,0,0,True,29,54,07:13:00,Gabbie Marshall,Iowa,312,assist,,,RIGHT
2022-23,2452120418,2332165,3,23,82,True,29,54,06:54:00,Taniyah Thompson,Penn St.,539,turnover,badpass,,LEFT
2022-23,2452120419,2332165,3,0,0,True,29,54,06:54:00,Caitlin Clark,Iowa,312,steal,,,RIGHT
2022-23,2452120420,2332165,3,92,56,True,29,56,06:50:00,Caitlin Clark,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,RIGHT
2022-23,2452120421,2332165,3,25,85,False,29,56,06:36:00,Makenna Marisa,Penn St.,539,3pt,jumpshot,,LEFT
2022-23,2452120422,2332165,3,0,0,True,29,56,06:32:00,Kate Martin,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120423,2332165,3,89,96,False,29,56,06:27:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2452120424,2332165,3,0,0,True,29,56,06:24:00,Caitlin Clark,Iowa,312,rebound,offensive,,RIGHT
2022-23,2452120425,2332165,3,76,86,False,29,56,06:21:00,Caitlin Clark,Iowa,312,3pt,jumpshot,2ndchance;,RIGHT
2022-23,2452120426,2332165,3,0,0,True,29,56,06:17:00,Caitlin Clark,Iowa,312,rebound,offensive,,RIGHT
2022-23,2452120427,2332165,3,92,46,True,29,58,06:17:00,Caitlin Clark,Iowa,312,2pt,layup,2ndchance;pointsinthepaint;,RIGHT
2022-23,2452120428,2332165,3,92,46,True,29,58,06:17:00,Taniyah Thompson,Penn St.,539,foul,personal,shooting;1freethrow;,LEFT
2022-23,2452120429,2332165,3,0,0,True,29,58,06:17:00,Caitlin Clark,Iowa,312,foulon,,,RIGHT
2022-23,2452120430,2332165,3,0,0,True,29,58,06:17:00,Taniyah Thompson,Penn St.,539,substitution,out,,LEFT
2022-23,2452120431,2332165,3,0,0,True,29,58,06:17:00,Leilani Kapinus,Penn St.,539,substitution,in,,LEFT
2022-23,2452120432,2332165,3,0,0,True,29,58,06:17:00,McKenna Warnock,Iowa,312,substitution,out,,RIGHT
2022-23,2452120433,2332165,3,0,0,True,29,58,06:17:00,Kate Martin,Iowa,312,substitution,out,,RIGHT
2022-23,2452120434,2332165,3,0,0,True,29,58,06:17:00,Sydney Affolter,Iowa,312,substitution,in,,RIGHT
2022-23,2452120435,2332165,3,0,0,True,29,58,06:17:00,Hannah Stuelke,Iowa,312,substitution,in,,RIGHT
2022-23,2452120436,2332165,3,0,0,True,29,59,06:17:00,Caitlin Clark,Iowa,312,freethrow,1of1,2ndchance;,RIGHT
2022-23,2452120437,2332165,3,8,55,True,31,59,05:51:00,Johnasia Cash,Penn St.,539,2pt,layup,pointsinthepaint;,LEFT
2022-23,2452120438,2332165,3,0,0,True,31,59,05:51:00,Chanaya Pinto,Penn St.,539,assist,,,LEFT
2022-23,2452120439,2332165,3,92,56,False,31,59,05:28:00,Sydney Affolter,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120440,2332165,3,0,0,True,31,59,05:25:00,Shay Ciezki,Penn St.,539,rebound,defensive,,LEFT
2022-23,2452120441,2332165,3,10,97,False,31,59,05:01:00,Leilani Kapinus,Penn St.,539,3pt,jumpshot,,LEFT
2022-23,2452120442,2332165,3,0,0,True,31,59,04:56:00,Gabbie Marshall,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120443,2332165,3,91,55,True,31,61,04:53:00,Hannah Stuelke,Iowa,312,2pt,layup,pointsinthepaint;fastbreak;,RIGHT
2022-23,2452120444,2332165,3,0,0,True,31,61,04:53:00,Gabbie Marshall,Iowa,312,assist,,,RIGHT
2022-23,2452120447,2332165,3,0,0,True,31,61,04:53:00,Chanaya Pinto,Penn St.,539,substitution,out,,LEFT
2022-23,2452120448,2332165,3,0,0,True,31,61,04:53:00,Alexa Williamson,Penn St.,539,substitution,in,,LEFT
2022-23,2452120449,2332165,3,0,0,True,31,61,04:53:00,Caitlin Clark,Iowa,312,substitution,out,,RIGHT
2022-23,2452120450,2332165,3,0,0,True,31,61,04:53:00,Monika Czinano,Iowa,312,substitution,out,,RIGHT
2022-23,2452120451,2332165,3,0,0,True,31,61,04:53:00,Molly Davis,Iowa,312,substitution,in,,RIGHT
2022-23,2452120452,2332165,3,0,0,True,31,61,04:53:00,Kate Martin,Iowa,312,substitution,in,,RIGHT
2022-23,2452120453,2332165,3,30,36,True,31,61,04:32:00,Johnasia Cash,Penn St.,539,turnover,badpass,,LEFT
2022-23,2452120455,2332165,3,0,0,True,31,61,04:32:00,Johnasia Cash,Penn St.,539,substitution,out,,LEFT
2022-23,2452120456,2332165,3,0,0,True,31,61,04:32:00,Ali Brigham,Penn St.,539,substitution,in,,LEFT
2022-23,2452120457,2332165,3,0,0,True,31,61,04:32:00,Gabbie Marshall,Iowa,312,substitution,out,,RIGHT
2022-23,2452120458,2332165,3,0,0,True,31,61,04:32:00,Taylor McCabe,Iowa,312,substitution,in,,RIGHT
2022-23,2452120459,2332165,3,91,55,True,31,63,04:11:00,Kate Martin,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2452120460,2332165,3,0,0,True,31,63,04:11:00,Hannah Stuelke,Iowa,312,assist,,,RIGHT
2022-23,2452120461,2332165,3,26,74,True,31,63,04:02:00,Makenna Marisa,Penn St.,539,turnover,badpass,,LEFT
2022-23,2452120462,2332165,3,0,0,True,31,63,04:02:00,Sydney Affolter,Iowa,312,steal,,,RIGHT
2022-23,2452120463,2332165,3,93,47,True,31,65,04:00:00,Molly Davis,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,RIGHT
2022-23,2452120464,2332165,3,21,50,False,31,65,03:57:00,Leilani Kapinus,Penn St.,539,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2452120465,2332165,3,0,0,True,31,65,03:57:00,Hannah Stuelke,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120466,2332165,3,21,50,True,31,65,03:01:00,Hannah Stuelke,Iowa,312,turnover,lostball,,RIGHT
2022-23,2452120467,2332165,3,0,0,True,31,65,03:01:00,Alexa Williamson,Penn St.,539,steal,,,LEFT
2022-23,2452120468,2332165,3,8,45,True,31,65,02:50:00,Kate Martin,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2452120469,2332165,3,0,0,True,31,65,02:50:00,Leilani Kapinus,Penn St.,539,foulon,,,LEFT
2022-23,2452120470,2332165,3,0,0,False,31,65,02:40:00,Leilani Kapinus,Penn St.,539,freethrow,1of2,fromturnover;,LEFT
2022-23,2452120472,2332165,3,0,0,True,32,65,02:39:00,Leilani Kapinus,Penn St.,539,freethrow,2of2,fromturnover;,LEFT
2022-23,2452120473,2332165,3,0,0,True,32,65,02:38:00,Ali Brigham,Penn St.,539,substitution,out,,LEFT
2022-23,2452120474,2332165,3,0,0,True,32,65,02:38:00,Alexa Williamson,Penn St.,539,substitution,out,,LEFT
2022-23,2452120475,2332165,3,0,0,True,32,65,02:38:00,Chanaya Pinto,Penn St.,539,substitution,in,,LEFT
2022-23,2452120476,2332165,3,0,0,True,32,65,02:38:00,Kayla Thomas,Penn St.,539,substitution,in,,LEFT
2022-23,2452120477,2332165,3,0,0,True,32,65,02:27:00,Kate Martin,Iowa,312,substitution,out,,RIGHT
2022-23,2452120478,2332165,3,0,0,True,32,65,02:27:00,Shateah Wetering,Iowa,312,substitution,in,,RIGHT
2022-23,2452120479,2332165,3,90,4,False,32,65,02:25:00,Shateah Wetering,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2452120480,2332165,3,0,0,True,32,65,02:25:00,Makenna Marisa,Penn St.,539,rebound,defensive,,LEFT
2022-23,2452120481,2332165,3,19,51,False,32,65,02:24:00,Chanaya Pinto,Penn St.,539,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2452120482,2332165,3,0,0,True,32,65,02:24:00,Hannah Stuelke,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120483,2332165,3,90,55,True,32,67,02:22:00,Hannah Stuelke,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120484,2332165,3,0,0,True,32,67,02:22:00,Sydney Affolter,Iowa,312,assist,,,RIGHT
2022-23,2452120485,2332165,3,9,46,True,32,67,02:19:00,Hannah Stuelke,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2452120486,2332165,3,0,0,True,32,67,02:19:00,Chanaya Pinto,Penn St.,539,foulon,,,LEFT
2022-23,2452120487,2332165,3,0,0,False,32,67,02:19:00,Chanaya Pinto,Penn St.,539,freethrow,1of2,fastbreak;,LEFT
2022-23,2452120489,2332165,3,0,0,True,33,67,02:19:00,Chanaya Pinto,Penn St.,539,freethrow,2of2,fastbreak;,LEFT
2022-23,2452120490,2332165,3,0,0,True,33,67,02:19:00,Chanaya Pinto,Penn St.,539,substitution,out,,LEFT
2022-23,2452120491,2332165,3,0,0,True,33,67,02:19:00,Taniyah Thompson,Penn St.,539,substitution,in,,LEFT
2022-23,2452120492,2332165,3,0,0,True,33,67,02:19:00,Hannah Stuelke,Iowa,312,substitution,out,,RIGHT
2022-23,2452120493,2332165,3,0,0,True,33,67,02:19:00,Addison O'Grady,Iowa,312,substitution,in,,RIGHT
2022-23,2452120494,2332165,3,9,58,True,33,67,02:18:00,Molly Davis,Iowa,312,turnover,badpass,,RIGHT
2022-23,2452120495,2332165,3,17,52,False,33,67,02:10:00,Leilani Kapinus,Penn St.,539,2pt,jumpshot,fromturnover;pointsinthepaint;,LEFT
2022-23,2452120496,2332165,3,0,0,True,33,67,02:05:00,Sydney Affolter,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120497,2332165,3,0,0,True,33,67,02:04:00,Sydney Affolter,Iowa,312,substitution,out,,RIGHT
2022-23,2452120498,2332165,3,0,0,True,33,67,02:04:00,Caitlin Clark,Iowa,312,substitution,in,,RIGHT
2022-23,2452120499,2332165,3,91,58,True,33,69,01:48:00,Addison O'Grady,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120500,2332165,3,0,0,True,33,69,01:48:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2452120501,2332165,3,8,97,True,36,69,01:34:00,Leilani Kapinus,Penn St.,539,3pt,jumpshot,,LEFT
2022-23,2452120502,2332165,3,0,0,True,36,69,01:34:00,Makenna Marisa,Penn St.,539,assist,,,LEFT
2022-23,2452120504,2332165,3,0,0,True,36,69,01:10:00,Kayla Thomas,Penn St.,539,substitution,out,,LEFT
2022-23,2452120505,2332165,3,0,0,True,36,69,01:10:00,Anna Camden,Penn St.,539,substitution,in,,LEFT
2022-23,2452120506,2332165,3,87,5,True,36,72,01:06:00,Taylor McCabe,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2452120507,2332165,3,0,0,True,36,72,01:06:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2452120508,2332165,3,12,6,True,39,72,00:59:30,Shay Ciezki,Penn St.,539,3pt,jumpshot,fastbreak;,LEFT
2022-23,2452120509,2332165,3,0,0,True,39,72,00:59:30,Makenna Marisa,Penn St.,539,assist,,,LEFT
2022-23,2452120510,2332165,3,91,54,True,39,74,00:39:50,Addison O'Grady,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120511,2332165,3,0,0,True,39,74,00:39:50,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2452120512,2332165,3,11,61,True,39,74,00:17:40,Addison O'Grady,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2452120513,2332165,3,0,0,True,39,74,00:17:40,Makenna Marisa,Penn St.,539,foulon,,,LEFT
2022-23,2452120514,2332165,3,0,0,True,40,74,00:17:40,Makenna Marisa,Penn St.,539,freethrow,1of2,,LEFT
2022-23,2452120515,2332165,3,0,0,False,40,74,00:17:40,Makenna Marisa,Penn St.,539,freethrow,2of2,,LEFT
2022-23,2452120516,2332165,3,0,0,True,40,74,00:16:10,Shateah Wetering,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120517,2332165,3,93,5,True,40,77,00:01:00,Taylor McCabe,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2452120518,2332165,3,0,0,True,40,77,00:01:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2452120521,2332165,4,0,0,True,40,77,10:00:00,Anna Camden,Penn St.,539,substitution,out,,LEFT
2022-23,2452120522,2332165,4,0,0,True,40,77,10:00:00,Ali Brigham,Penn St.,539,substitution,in,,LEFT
2022-23,2452120523,2332165,4,0,0,True,40,77,10:00:00,Molly Davis,Iowa,312,substitution,out,,RIGHT
2022-23,2452120524,2332165,4,0,0,True,40,77,10:00:00,Taylor McCabe,Iowa,312,substitution,out,,RIGHT
2022-23,2452120525,2332165,4,0,0,True,40,77,10:00:00,Shateah Wetering,Iowa,312,substitution,out,,RIGHT
2022-23,2452120526,2332165,4,0,0,True,40,77,10:00:00,Addison O'Grady,Iowa,312,substitution,out,,RIGHT
2022-23,2452120527,2332165,4,0,0,True,40,77,10:00:00,Kate Martin,Iowa,312,substitution,in,,RIGHT
2022-23,2452120528,2332165,4,0,0,True,40,77,10:00:00,Gabbie Marshall,Iowa,312,substitution,in,,RIGHT
2022-23,2452120529,2332165,4,0,0,True,40,77,10:00:00,Monika Czinano,Iowa,312,substitution,in,,RIGHT
2022-23,2452120530,2332165,4,0,0,True,40,77,10:00:00,Hannah Stuelke,Iowa,312,substitution,in,,RIGHT
2022-23,2452120531,2332165,4,92,50,True,40,79,09:51:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2452120532,2332165,4,0,0,True,40,79,09:51:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2452120533,2332165,4,0,0,True,40,79,09:47:00,Ali Brigham,Penn St.,539,substitution,out,,LEFT
2022-23,2452120534,2332165,4,0,0,True,40,79,09:47:00,Johnasia Cash,Penn St.,539,substitution,in,,LEFT
2022-23,2452120535,2332165,4,29,26,False,40,79,09:28:00,Makenna Marisa,Penn St.,539,3pt,jumpshot,,LEFT
2022-23,2452120536,2332165,4,0,0,True,40,79,09:24:00,Hannah Stuelke,Iowa,312,rebound,defensive,,RIGHT
2022-23,2452120537,2332165,4,81,51,False,40,79,09:17:00,Caitlin Clark,Iowa,312,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2452120538,2332165,4,0,0,True,40,79,09:14:00,Makenna Marisa,Penn St.,539,rebound,defensive,,LEFT
2022-23,2452120539,2332165,4,24,16,False,40,79,09:11:00,Taniyah Thompson,Penn St.,539,3pt,jumpshot,,LEFT
