season,play_id,game_id,period_number,x_coord,y_coord,play_successful,home_score,visitor_score,play_time,player_name,player_team,player_team_id,play_action_type,play_action_sub_type,play_qualifiers
2023-24,2552405290,3953880,3,0,0,True,64,27,08:53:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405291,3953880,3,73,21,False,64,27,08:37:00,Lilly Parke,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405292,3953880,3,0,0,True,64,27,08:34:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405293,3953880,3,6,48,True,66,27,08:31:00,Hannah Stuelke,Iowa,312,2pt,layup,pointsinthepaint;fastbreak;,LEFT
2023-24,2552405294,3953880,3,0,0,True,66,27,08:31:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405295,3953880,3,67,58,False,66,27,08:16:00,Abby Conklin,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405296,3953880,3,0,0,True,66,27,08:13:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405297,3953880,3,31,28,False,66,27,08:10:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405298,3953880,3,0,0,True,66,27,08:08:00,Teneisia Brown,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405299,3953880,3,93,54,False,66,27,07:57:00,Teneisia Brown,FDU,222,2pt,layup,pointsinthepaint;,RIGHT
2023-24,2552405300,3953880,3,0,0,True,66,27,07:53:00,Lilly Parke,FDU,222,rebound,offensive,,RIGHT
2023-24,2552405301,3953880,3,93,56,True,66,29,07:49:00,Teneisia Brown,FDU,222,2pt,layup,2ndchance;pointsinthepaint;,RIGHT
2023-24,2552405302,3953880,3,26,17,False,66,29,07:33:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405303,3953880,3,0,0,True,66,29,07:29:00,Sharon Goodman,Iowa,312,rebound,offensive,,LEFT
2023-24,2552405304,3953880,3,7,55,True,68,29,07:27:00,Sharon Goodman,Iowa,312,2pt,layup,2ndchance;pointsinthepaint;,LEFT
2023-24,2552405305,3953880,3,0,0,True,68,29,07:13:00,Teneisia Brown,FDU,222,substitution,out,,RIGHT
2023-24,2552405306,3953880,3,0,0,True,68,29,07:13:00,Bella Toomey,FDU,222,substitution,in,,RIGHT
2023-24,2552405307,3953880,3,91,50,True,68,31,06:57:00,Lilly Parke,FDU,222,2pt,layup,pointsinthepaint;,RIGHT
2023-24,2552405308,3953880,3,0,0,True,68,31,06:57:00,Ciera Cevallos,FDU,222,assist,,,RIGHT
2023-24,2552405309,3953880,3,32,37,True,71,31,06:48:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405310,3953880,3,0,0,True,71,31,06:48:00,Kate Martin,Iowa,312,assist,,,LEFT
2023-24,2552405311,3953880,3,72,51,False,71,31,06:31:00,Abby Conklin,FDU,222,2pt,jumpshot,,RIGHT
2023-24,2552405312,3953880,3,0,0,True,71,31,06:21:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405313,3953880,3,9,47,True,73,31,06:16:00,Sharon Goodman,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405314,3953880,3,0,0,True,73,31,06:16:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405316,3953880,3,0,0,True,66,29,07:49:00,Lilly Parke,FDU,222,assist,,,RIGHT
2023-24,2552405317,3953880,3,0,0,True,73,31,06:07:00,Kate Martin,Iowa,312,substitution,out,,LEFT
2023-24,2552405318,3953880,3,0,0,True,73,31,06:07:00,Gabbie Marshall,Iowa,312,substitution,out,,LEFT
2023-24,2552405319,3953880,3,0,0,True,73,31,06:07:00,Sharon Goodman,Iowa,312,substitution,out,,LEFT
2023-24,2552405320,3953880,3,0,0,True,73,31,06:07:00,Hannah Stuelke,Iowa,312,substitution,out,,LEFT
2023-24,2552405321,3953880,3,0,0,True,73,31,06:07:00,Molly Davis,Iowa,312,substitution,in,,LEFT
2023-24,2552405322,3953880,3,0,0,True,73,31,06:07:00,Taylor McCabe,Iowa,312,substitution,in,,LEFT
2023-24,2552405323,3953880,3,0,0,True,73,31,06:07:00,Sydney Affolter,Iowa,312,substitution,in,,LEFT
2023-24,2552405324,3953880,3,0,0,True,73,31,06:07:00,Addison O'Grady,Iowa,312,substitution,in,,LEFT
2023-24,2552405325,3953880,3,68,53,False,73,31,05:59:00,Ciera Cevallos,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405326,3953880,3,0,0,True,73,31,05:56:00,Addison O'Grady,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405327,3953880,3,8,55,True,75,31,05:44:00,Sydney Affolter,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405328,3953880,3,0,0,True,75,31,05:44:00,Addison O'Grady,Iowa,312,assist,,,LEFT
2023-24,2552405329,3953880,3,8,55,True,75,31,05:44:00,Bella Toomey,FDU,222,foul,personal,shooting;1freethrow;,RIGHT
2023-24,2552405330,3953880,3,0,0,True,75,31,05:44:00,Sydney Affolter,Iowa,312,foulon,,,LEFT
2023-24,2552405331,3953880,3,0,0,True,75,31,05:44:00,Bella Toomey,FDU,222,substitution,out,,RIGHT
2023-24,2552405332,3953880,3,0,0,True,75,31,05:44:00,Allie McGinn,FDU,222,substitution,in,,RIGHT
2023-24,2552405333,3953880,3,0,0,False,75,31,05:44:00,Sydney Affolter,Iowa,312,freethrow,1of1,,LEFT
2023-24,2552405334,3953880,3,0,0,True,75,31,05:44:00,Molly Davis,Iowa,312,rebound,offensive,,LEFT
2023-24,2552405335,3953880,3,8,48,True,77,31,05:38:00,Addison O'Grady,Iowa,312,2pt,layup,2ndchance;pointsinthepaint;,LEFT
2023-24,2552405336,3953880,3,0,0,True,77,31,05:38:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405337,3953880,3,8,48,True,77,31,05:38:00,Abaigeal Babore,FDU,222,foul,personal,shooting;1freethrow;,RIGHT
2023-24,2552405338,3953880,3,0,0,True,77,31,05:38:00,Addison O'Grady,Iowa,312,foulon,,,LEFT
2023-24,2552405339,3953880,3,0,0,True,77,31,05:38:00,Caitlin Clark,Iowa,312,substitution,out,,LEFT
2023-24,2552405340,3953880,3,0,0,True,77,31,05:38:00,Kylie Feuerbach,Iowa,312,substitution,in,,LEFT
2023-24,2552405341,3953880,3,0,0,True,78,31,05:38:00,Addison O'Grady,Iowa,312,freethrow,1of1,2ndchance;,LEFT
2023-24,2552405342,3953880,3,95,38,True,78,31,05:28:00,Kylie Feuerbach,Iowa,312,foul,personal,,LEFT
2023-24,2552405343,3953880,3,0,0,True,78,31,05:28:00,Abby Conklin,FDU,222,foulon,,,RIGHT
2023-24,2552405344,3953880,3,81,42,False,78,31,05:20:00,Lilly Parke,FDU,222,2pt,jumpshot,pointsinthepaint;,RIGHT
2023-24,2552405345,3953880,3,0,0,True,78,31,05:17:00,Molly Davis,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405346,3953880,3,6,49,False,78,31,05:11:00,Addison O'Grady,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405347,3953880,3,0,0,True,78,31,05:06:00,Lilly Parke,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405348,3953880,3,67,68,False,78,31,04:48:00,Abby Conklin,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405349,3953880,3,0,0,True,78,31,04:45:00,Lilly Parke,FDU,222,rebound,offensive,,RIGHT
2023-24,2552405350,3953880,3,65,53,False,78,31,04:33:00,Lilly Parke,FDU,222,3pt,jumpshot,2ndchance;,RIGHT
2023-24,2552405351,3953880,3,0,0,True,78,31,04:30:00,Taylor McCabe,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405352,3953880,3,11,95,False,78,31,04:21:00,Sydney Affolter,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405353,3953880,3,0,0,True,78,31,04:18:00,Abaigeal Babore,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405354,3953880,3,67,51,True,78,34,04:04:00,Lilly Parke,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405355,3953880,3,0,0,True,78,34,04:04:00,Allie McGinn,FDU,222,assist,,,RIGHT
2023-24,2552405356,3953880,3,10,61,True,78,34,03:48:00,Allie McGinn,FDU,222,foul,personal,,RIGHT
2023-24,2552405357,3953880,3,0,0,True,78,34,03:48:00,Sydney Affolter,Iowa,312,foulon,,,LEFT
2023-24,2552405359,3953880,3,0,0,True,78,34,03:48:00,Ciera Cevallos,FDU,222,substitution,out,,RIGHT
2023-24,2552405360,3953880,3,0,0,True,78,34,03:48:00,Lilly Parke,FDU,222,substitution,out,,RIGHT
2023-24,2552405361,3953880,3,0,0,True,78,34,03:48:00,Nickie Carter,FDU,222,substitution,in,,RIGHT
2023-24,2552405362,3953880,3,0,0,True,78,34,03:48:00,Teneisia Brown,FDU,222,substitution,in,,RIGHT
2023-24,2552405363,3953880,3,7,56,False,78,34,03:41:00,Molly Davis,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405364,3953880,3,0,0,True,78,34,03:38:00,Nickie Carter,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405365,3953880,3,85,75,False,78,34,03:26:00,Abby Conklin,FDU,222,2pt,jumpshot,,RIGHT
2023-24,2552405366,3953880,3,0,0,True,78,34,03:21:00,Sydney Affolter,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405367,3953880,3,9,4,False,78,34,03:18:00,Taylor McCabe,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405369,3953880,3,93,99,True,78,34,02:46:00,Abaigeal Babore,FDU,222,turnover,outofbounds,,RIGHT
2023-24,2552405370,3953880,3,0,0,True,78,34,02:46:00,Abby Conklin,FDU,222,substitution,out,,RIGHT
2023-24,2552405371,3953880,3,0,0,True,78,34,02:46:00,Allie McGinn,FDU,222,substitution,out,,RIGHT
2023-24,2552405372,3953880,3,0,0,True,78,34,02:46:00,Staci Williams,FDU,222,substitution,in,,RIGHT
2023-24,2552405373,3953880,3,0,0,True,78,34,02:46:00,Lilly Parke,FDU,222,substitution,in,,RIGHT
2023-24,2552405374,3953880,3,24,14,False,78,34,02:23:00,Taylor McCabe,Iowa,312,3pt,jumpshot,fromturnover;,LEFT
2023-24,2552405375,3953880,3,0,0,True,78,34,02:21:00,Staci Williams,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405376,3953880,3,90,59,True,78,34,02:01:00,Teneisia Brown,FDU,222,turnover,lostball,,RIGHT
2023-24,2552405377,3953880,3,0,0,True,78,34,02:01:00,Addison O'Grady,Iowa,312,steal,,,LEFT
2023-24,2552405378,3953880,3,9,5,False,78,34,01:43:00,Molly Davis,Iowa,312,3pt,jumpshot,fromturnover;,LEFT
2023-24,2552405379,3953880,3,0,0,True,78,34,01:40:00,Abaigeal Babore,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405380,3953880,3,90,51,True,78,34,01:33:00,Molly Davis,Iowa,312,foul,personal,,LEFT
2023-24,2552405381,3953880,3,0,0,True,78,34,01:33:00,Lilly Parke,FDU,222,foulon,,,RIGHT
2023-24,2552405382,3953880,3,0,0,True,78,34,01:33:00,Sydney Affolter,Iowa,312,substitution,out,,LEFT
2023-24,2552405383,3953880,3,0,0,True,78,34,01:33:00,Addison O'Grady,Iowa,312,substitution,out,,LEFT
2023-24,2552405384,3953880,3,0,0,True,78,34,01:33:00,Jada Gyamfi,Iowa,312,substitution,in,,LEFT
2023-24,2552405385,3953880,3,0,0,True,78,34,01:33:00,Sharon Goodman,Iowa,312,substitution,in,,LEFT
2023-24,2552405386,3953880,3,0,0,True,78,34,01:33:00,Abaigeal Babore,FDU,222,substitution,out,,RIGHT
2023-24,2552405387,3953880,3,0,0,True,78,34,01:33:00,Ciera Cevallos,FDU,222,substitution,in,,RIGHT
2023-24,2552405388,3953880,3,79,39,True,78,34,01:32:00,Wilma Sorensen,FDU,222,foul,offensive,,RIGHT
2023-24,2552405389,3953880,3,0,0,True,78,34,01:32:00,Wilma Sorensen,FDU,222,turnover,offensive,,RIGHT
2023-24,2552405390,3953880,3,0,0,True,78,34,01:32:00,Molly Davis,Iowa,312,foulon,,,LEFT
2023-24,2552405391,3953880,3,8,46,True,80,34,01:24:00,Sharon Goodman,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,LEFT
2023-24,2552405392,3953880,3,0,0,True,80,34,01:24:00,Molly Davis,Iowa,312,assist,,,LEFT
2023-24,2552405393,3953880,3,0,0,True,78,34,01:33:00,Nickie Carter,FDU,222,substitution,out,,RIGHT
2023-24,2552405394,3953880,3,0,0,True,78,34,01:33:00,Wilma Sorensen,FDU,222,substitution,in,,RIGHT
2023-24,2552405395,3953880,3,86,31,False,80,34,00:57:30,Lilly Parke,FDU,222,2pt,jumpshot,,RIGHT
2023-24,2552405396,3953880,3,0,0,True,80,34,00:54:30,Molly Davis,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405397,3953880,3,7,46,True,82,34,00:42:40,Sharon Goodman,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405398,3953880,3,0,0,True,82,34,00:42:40,Jada Gyamfi,Iowa,312,assist,,,LEFT
2023-24,2552405399,3953880,3,7,46,True,82,34,00:42:40,Teneisia Brown,FDU,222,foul,personal,shooting;1freethrow;,RIGHT
2023-24,2552405400,3953880,3,0,0,True,82,34,00:42:40,Sharon Goodman,Iowa,312,foulon,,,LEFT
2023-24,2552405401,3953880,3,0,0,True,82,34,00:42:40,Wilma Sorensen,FDU,222,substitution,out,,RIGHT
2023-24,2552405402,3953880,3,0,0,True,82,34,00:42:40,Rebecca Osei-Owusu,FDU,222,substitution,in,,RIGHT
2023-24,2552405403,3953880,3,0,0,True,83,34,00:42:40,Sharon Goodman,Iowa,312,freethrow,1of1,,LEFT
2023-24,2552405404,3953880,3,72,78,True,83,37,00:32:00,Lilly Parke,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405405,3953880,3,0,0,True,83,37,00:32:00,Rebecca Osei-Owusu,FDU,222,assist,,,RIGHT
2023-24,2552405406,3953880,3,8,53,True,83,37,00:02:80,Teneisia Brown,FDU,222,foul,personal,shooting;2freethrow;,RIGHT
2023-24,2552405407,3953880,3,0,0,True,83,37,00:02:80,Sharon Goodman,Iowa,312,foulon,,,LEFT
2023-24,2552405408,3953880,3,0,0,True,83,37,00:02:80,Molly Davis,Iowa,312,substitution,out,,LEFT
2023-24,2552405409,3953880,3,0,0,True,83,37,00:02:80,Kennise Johnson,Iowa,312,substitution,in,,LEFT
2023-24,2552405410,3953880,3,0,0,True,84,37,00:02:80,Sharon Goodman,Iowa,312,freethrow,1of2,,LEFT
2023-24,2552405411,3953880,3,0,0,True,85,37,00:02:80,Sharon Goodman,Iowa,312,freethrow,2of2,,LEFT
2023-24,2552405413,3953880,4,0,0,True,85,37,10:00:00,Taylor McCabe,Iowa,312,substitution,out,,LEFT
2023-24,2552405414,3953880,4,0,0,True,85,37,10:00:00,Kylie Feuerbach,Iowa,312,substitution,out,,LEFT
2023-24,2552405415,3953880,4,0,0,True,85,37,10:00:00,Kennise Johnson,Iowa,312,substitution,out,,LEFT
2023-24,2552405416,3953880,4,0,0,True,85,37,10:00:00,Jada Gyamfi,Iowa,312,substitution,out,,LEFT
2023-24,2552405417,3953880,4,0,0,True,85,37,10:00:00,Kate Martin,Iowa,312,substitution,in,,LEFT
2023-24,2552405418,3953880,4,0,0,True,85,37,10:00:00,Caitlin Clark,Iowa,312,substitution,in,,LEFT
2023-24,2552405419,3953880,4,0,0,True,85,37,10:00:00,Gabbie Marshall,Iowa,312,substitution,in,,LEFT
2023-24,2552405420,3953880,4,0,0,True,85,37,10:00:00,Hannah Stuelke,Iowa,312,substitution,in,,LEFT
2023-24,2552405421,3953880,4,0,0,True,85,37,10:00:00,Staci Williams,FDU,222,substitution,out,,RIGHT
2023-24,2552405422,3953880,4,0,0,True,85,37,10:00:00,Abaigeal Babore,FDU,222,substitution,in,,RIGHT
2023-24,2552405424,3953880,4,31,76,False,85,37,10:00:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405425,3953880,4,0,0,True,85,37,09:54:00,Lilly Parke,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405426,3953880,4,86,43,False,85,37,09:26:00,Rebecca Osei-Owusu,FDU,222,2pt,jumpshot,pointsinthepaint;blocked;,RIGHT
2023-24,2552405427,3953880,4,0,0,True,85,37,09:26:00,Sharon Goodman,Iowa,312,block,,,LEFT
2023-24,2552405428,3953880,4,0,0,True,85,37,09:12:00,Rebecca Osei-Owusu,FDU,222,rebound,offensive,,RIGHT
2023-24,2552405429,3953880,4,72,80,False,85,37,09:10:00,Lilly Parke,FDU,222,3pt,jumpshot,2ndchance;,RIGHT
2023-24,2552405431,3953880,4,7,54,True,87,37,09:05:00,Caitlin Clark,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405432,3953880,4,0,0,True,87,37,09:05:00,Gabbie Marshall,Iowa,312,assist,,,LEFT
2023-24,2552405433,3953880,4,83,70,False,87,37,09:03:00,Lilly Parke,FDU,222,2pt,jumpshot,,RIGHT
2023-24,2552405434,3953880,4,0,0,True,87,37,09:00:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405435,3953880,4,84,56,True,87,37,08:59:00,Lilly Parke,FDU,222,foul,personal,,RIGHT
2023-24,2552405436,3953880,4,0,0,True,87,37,08:59:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2023-24,2552405437,3953880,4,25,88,True,87,37,08:49:00,Hannah Stuelke,Iowa,312,turnover,badpass,,LEFT
2023-24,2552405438,3953880,4,0,0,True,87,37,08:49:00,Teneisia Brown,FDU,222,steal,,,RIGHT
2023-24,2552405439,3953880,4,88,30,False,87,37,08:27:00,Ciera Cevallos,FDU,222,2pt,jumpshot,fromturnover;,RIGHT
2023-24,2552405440,3953880,4,0,0,True,87,37,08:25:00,Hannah Stuelke,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405441,3953880,4,23,88,True,90,37,08:16:00,Hannah Stuelke,Iowa,312,3pt,jumpshot,,LEFT
2023-24,2552405442,3953880,4,0,0,True,90,37,08:16:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405443,3953880,4,90,40,False,90,37,07:54:00,Teneisia Brown,FDU,222,2pt,layup,pointsinthepaint;,RIGHT
2023-24,2552405444,3953880,4,0,0,True,90,37,07:50:00,Kate Martin,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405445,3953880,4,7,55,True,92,37,07:45:00,Hannah Stuelke,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405446,3953880,4,0,0,True,92,37,07:45:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405448,3953880,4,0,0,True,92,37,07:37:00,Kate Martin,Iowa,312,substitution,out,,LEFT
2023-24,2552405449,3953880,4,0,0,True,92,37,07:37:00,Sydney Affolter,Iowa,312,substitution,in,,LEFT
2023-24,2552405450,3953880,4,0,0,True,92,37,07:37:00,Lilly Parke,FDU,222,substitution,out,,RIGHT
2023-24,2552405451,3953880,4,0,0,True,92,37,07:37:00,Nickie Carter,FDU,222,substitution,in,,RIGHT
2023-24,2552405452,3953880,4,88,57,False,92,37,07:22:00,Rebecca Osei-Owusu,FDU,222,2pt,jumpshot,pointsinthepaint;,RIGHT
2023-24,2552405453,3953880,4,0,0,True,92,37,07:19:00,Sharon Goodman,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405454,3953880,4,7,55,True,92,37,07:13:00,Teneisia Brown,FDU,222,foul,personal,shooting;2freethrow;,RIGHT
2023-24,2552405455,3953880,4,0,0,True,92,37,07:13:00,Sharon Goodman,Iowa,312,foulon,,,LEFT
2023-24,2552405456,3953880,4,0,0,True,92,37,07:13:00,Abaigeal Babore,FDU,222,substitution,out,,RIGHT
2023-24,2552405457,3953880,4,0,0,True,92,37,07:13:00,Abby Conklin,FDU,222,substitution,in,,RIGHT
2023-24,2552405458,3953880,4,0,0,True,93,37,07:13:00,Sharon Goodman,Iowa,312,freethrow,1of2,,LEFT
2023-24,2552405459,3953880,4,0,0,True,94,37,07:13:00,Sharon Goodman,Iowa,312,freethrow,2of2,,LEFT
2023-24,2552405460,3953880,4,80,61,True,94,39,06:49:00,Ciera Cevallos,FDU,222,2pt,jumpshot,pointsinthepaint;,RIGHT
2023-24,2552405461,3953880,4,15,58,False,94,39,06:29:00,Sharon Goodman,Iowa,312,2pt,jumpshot,pointsinthepaint;,LEFT
2023-24,2552405462,3953880,4,0,0,True,94,39,06:25:00,Nickie Carter,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405463,3953880,4,68,39,True,94,39,06:13:00,Ciera Cevallos,FDU,222,turnover,badpass,,RIGHT
2023-24,2552405464,3953880,4,0,0,True,94,39,06:13:00,Caitlin Clark,Iowa,312,steal,,,LEFT
2023-24,2552405465,3953880,4,7,56,True,96,39,06:07:00,Caitlin Clark,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,LEFT
2023-24,2552405466,3953880,4,82,92,False,96,39,05:50:00,Nickie Carter,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405467,3953880,4,0,0,True,96,39,05:46:00,Sharon Goodman,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405468,3953880,4,13,55,True,96,39,05:44:00,Rebecca Osei-Owusu,FDU,222,foul,personal,,RIGHT
2023-24,2552405469,3953880,4,0,0,True,96,39,05:44:00,Hannah Stuelke,Iowa,312,foulon,,,LEFT
2023-24,2552405470,3953880,4,0,0,True,96,39,05:44:00,Gabbie Marshall,Iowa,312,substitution,out,,LEFT
2023-24,2552405471,3953880,4,0,0,True,96,39,05:44:00,Sharon Goodman,Iowa,312,substitution,out,,LEFT
2023-24,2552405472,3953880,4,0,0,True,96,39,05:44:00,Kylie Feuerbach,Iowa,312,substitution,in,,LEFT
2023-24,2552405473,3953880,4,0,0,True,96,39,05:44:00,Addison O'Grady,Iowa,312,substitution,in,,LEFT
2023-24,2552405474,3953880,4,0,0,True,96,39,05:44:00,Teneisia Brown,FDU,222,substitution,out,,RIGHT
2023-24,2552405475,3953880,4,0,0,True,96,39,05:44:00,Lilly Parke,FDU,222,substitution,in,,RIGHT
2023-24,2552405476,3953880,4,8,48,True,98,39,05:42:00,Hannah Stuelke,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405477,3953880,4,0,0,True,98,39,05:42:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2023-24,2552405478,3953880,4,64,20,True,98,39,05:20:00,Sydney Affolter,Iowa,312,foul,personal,,LEFT
2023-24,2552405479,3953880,4,0,0,True,98,39,05:20:00,Nickie Carter,FDU,222,foulon,,,RIGHT
2023-24,2552405480,3953880,4,0,0,True,98,39,05:20:00,Caitlin Clark,Iowa,312,substitution,out,,LEFT
2023-24,2552405481,3953880,4,0,0,True,98,39,05:20:00,Hannah Stuelke,Iowa,312,substitution,out,,LEFT
2023-24,2552405482,3953880,4,0,0,True,98,39,05:20:00,Molly Davis,Iowa,312,substitution,in,,LEFT
2023-24,2552405483,3953880,4,0,0,True,98,39,05:20:00,Jada Gyamfi,Iowa,312,substitution,in,,LEFT
2023-24,2552405484,3953880,4,0,0,True,98,39,05:20:00,Rebecca Osei-Owusu,FDU,222,substitution,out,,RIGHT
2023-24,2552405485,3953880,4,0,0,True,98,39,05:20:00,Lilly Parke,FDU,222,substitution,out,,RIGHT
2023-24,2552405486,3953880,4,0,0,True,98,39,05:20:00,Bella Toomey,FDU,222,substitution,in,,RIGHT
2023-24,2552405487,3953880,4,0,0,True,98,39,05:20:00,Mia Andrews,FDU,222,substitution,in,,RIGHT
2023-24,2552405488,3953880,4,94,47,True,98,41,05:08:00,Bella Toomey,FDU,222,2pt,layup,pointsinthepaint;,RIGHT
2023-24,2552405489,3953880,4,7,55,False,98,41,04:58:00,Addison O'Grady,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2023-24,2552405490,3953880,4,0,0,True,98,41,04:54:00,Mia Andrews,FDU,222,rebound,defensive,,RIGHT
2023-24,2552405491,3953880,4,88,5,False,98,41,04:48:00,Nickie Carter,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405492,3953880,4,0,0,True,98,41,04:45:00,Kylie Feuerbach,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405493,3953880,4,12,34,True,98,41,04:31:00,Molly Davis,Iowa,312,turnover,lostball,,LEFT
2023-24,2552405494,3953880,4,0,0,True,98,41,04:31:00,Bella Toomey,FDU,222,steal,,,RIGHT
2023-24,2552405495,3953880,4,74,20,False,98,41,04:22:00,Nickie Carter,FDU,222,3pt,jumpshot,fromturnover;,RIGHT
2023-24,2552405496,3953880,4,0,0,True,98,41,04:19:00,Sydney Affolter,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405497,3953880,4,6,47,True,100,41,04:14:00,Jada Gyamfi,Iowa,312,2pt,layup,pointsinthepaint;fastbreak;,LEFT
2023-24,2552405498,3953880,4,0,0,True,100,41,04:14:00,Sydney Affolter,Iowa,312,assist,,,LEFT
2023-24,2552405499,3953880,4,74,16,False,100,41,03:53:00,Nickie Carter,FDU,222,3pt,jumpshot,,RIGHT
2023-24,2552405500,3953880,4,0,0,True,100,41,03:50:00,Sydney Affolter,Iowa,312,rebound,defensive,,LEFT
2023-24,2552405501,3953880,4,8,40,True,100,41,03:48:00,Abby Conklin,FDU,222,foul,personal,shooting;2freethrow;,RIGHT
2023-24,2552405502,3953880,4,0,0,True,100,41,03:48:00,Sydney Affolter,Iowa,312,foulon,,,LEFT
2023-24,2552405503,3953880,4,0,0,True,100,41,03:48:00,Abby Conklin,FDU,222,substitution,out,,RIGHT
2023-24,2552405504,3953880,4,0,0,True,100,41,03:48:00,Nickie Carter,FDU,222,substitution,out,,RIGHT
2023-24,2552405505,3953880,4,0,0,True,100,41,03:48:00,Staci Williams,FDU,222,substitution,in,,RIGHT
2023-24,2552405506,3953880,4,0,0,True,100,41,03:48:00,Jada Elston,FDU,222,substitution,in,,RIGHT
2023-24,2552405507,3953880,4,0,0,True,101,41,03:48:00,Sydney Affolter,Iowa,312,freethrow,1of2,fastbreak;,LEFT
2023-24,2552405508,3953880,4,0,0,True,102,41,03:48:00,Sydney Affolter,Iowa,312,freethrow,2of2,fastbreak;,LEFT
2023-24,2552405509,3953880,4,0,0,True,102,41,03:48:00,Sydney Affolter,Iowa,312,substitution,out,,LEFT
2023-24,2552405510,3953880,4,0,0,True,102,41,03:48:00,Taylor McCabe,Iowa,312,substitution,in,,LEFT
2023-24,2552405511,3953880,4,69,32,True,102,41,03:35:00,Bella Toomey,FDU,222,turnover,lostball,,RIGHT
2023-24,2552405512,3953880,4,0,0,True,102,41,03:35:00,Kylie Feuerbach,Iowa,312,steal,,,LEFT
2023-24,2552405513,3953880,4,20,36,True,102,41,03:06:00,Taylor McCabe,Iowa,312,turnover,lostball,,LEFT
2023-24,2552405514,3953880,4,0,0,True,102,41,03:06:00,Mia Andrews,FDU,222,steal,,,RIGHT
2023-24,2552405515,3953880,4,91,47,True,102,41,02:55:00,Molly Davis,Iowa,312,foul,personal,,LEFT
2023-24,2552405516,3953880,4,0,0,True,102,41,02:55:00,Bella Toomey,FDU,222,foulon,,,RIGHT
2023-24,2552405517,3953880,4,0,0,True,102,41,02:55:00,Molly Davis,Iowa,312,substitution,out,,LEFT
2023-24,2552405518,3953880,4,0,0,True,102,41,02:55:00,Kennise Johnson,Iowa,312,substitution,in,,LEFT
