ncaa_id,team_name,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25
23121,Texas-Dallas,25,25,24,25,25,25,26,26,26,27,27,29,27,31,26,29,29,30,29,17,23,29,26,24
23157,Felician,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29
233,Fla. Southern,0,0,0,0,0,0,0,4,5,31,31,27,27,27,32,30,29,33,30,8,30,29,29,27
235,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,31,30,31,30,26,32,34,32,35
23725,Medaille,0,0,0,0,0,0,0,0,0,0,29,26,26,26,25,27,26,25,24,2,25,24,0,0
239,Franklin & Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
241,Franklin Pierce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Fredonia,0,0,0,0,0,0,0,0,0,0,25,24,25,24,27,26,25,27,25,0,26,23,25,24
243,Frostburg St.,0,0,0,0,0,0,0,0,0,0,25,0,25,25,25,26,26,26,28,16,28,32,29,30
24317,Lesley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24400,Concordia (TX),0,0,0,0,0,0,0,0,0,0,0,26,26,25,26,26,27,25,26,10,26,25,24,25
246,Gannon,0,0,0,0,0,0,0,0,0,0,29,36,32,29,28,28,29,31,31,14,31,34,39,35
24639,Nova Southeastern,0,0,0,0,0,0,0,0,0,0,0,32,34,33,31,29,27,33,28,0,28,30,31,34
247,SUNY Geneseo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,31
25,Angelo St.,0,0,0,0,0,0,0,0,0,0,0,26,27,27,31,32,30,32,28,14,28,33,32,30
25719,Penn St.-Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Gettysburg,0,0,0,0,0,0,0,0,0,0,0,28,26,25,25,28,29,28,28,0,29,28,28,31
259,Rowan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,26,26
261,Grambling,0,0,0,0,0,0,0,0,0,0,30,0,31,28,30,34,33,32,29,20,31,30,33,30
26107,Becker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26172,A&M-Corpus Christi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,32,32
262,Grand Valley St.,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,30,33,33,31,20,34,34,34,38
264,Grinnell,0,0,0,0,0,0,0,0,0,0,23,23,23,23,24,23,22,24,25,0,22,23,24,27
265,Grove City,0,0,0,0,0,0,0,0,26,26,25,23,26,28,26,27,28,30,28,10,26,26,25,27
266,Gust. Adolphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
30084,Geneva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,24,10,25,26,28,25
268,Hamline,0,0,0,0,0,0,0,0,0,0,25,26,25,25,25,25,25,25,26,6,26,27,25,27
2683,Belmont Abbey,0,0,0,0,0,0,0,0,2,4,28,27,31,30,29,28,28,31,30,27,27,28,31,31
2694,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26
2699,IUPUI,0,0,0,0,0,0,0,0,0,0,32,32,33,31,32,33,32,32,31,20,29,30,30,30
2707,Kansas City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,32,32,42,33
271,Hardin-Simmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27
2713,Oglethorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27
2720,Colorado St.-Pueblo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,29,27,16,32,29,32,29
273,Hartwick,0,0,0,0,0,0,0,0,0,0,0,30,28,25,24,26,25,28,26,0,25,24,27,24
2741,Howard Payne,0,0,0,0,0,0,0,0,0,0,26,27,26,27,28,26,26,26,26,17,25,24,25,26
2746,Lake Erie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
2751,Pacific (OR),0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,24,25,26,0,27,27,26,25
2755,Southwest Baptist,0,0,0,0,0,0,0,0,0,0,0,8,29,27,29,29,29,28,28,19,30,28,28,26
2759,Western Colo.,0,0,0,0,0,0,0,0,0,0,31,26,26,26,24,26,28,27,27,20,27,27,27,29
278,Heidelberg,0,0,0,0,0,0,26,25,26,25,25,25,25,27,27,26,25,25,25,13,25,25,25,25
27854,Minn.-Crookston,0,0,0,0,0,0,0,0,0,0,26,26,25,28,28,28,27,29,27,16,23,29,28,29
27892,Farmingdale St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27
2798,Albertus Magnus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Hillsdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
267,Hamilton,0,0,0,0,0,0,0,0,0,0,0,23,24,24,24,22,24,22,24,0,22,23,25,24
2810,St. Thomas (TX),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,Washburn,0,0,0,0,0,0,0,0,0,0,34,29,27,28,29,29,30,30,30,24,30,28,29,31
284,Hollins,0,0,0,0,0,0,0,0,0,25,25,26,26,26,25,26,26,25,26,0,20,24,24,24
28593,Birmingham-Southern,0,0,0,0,0,0,0,0,0,24,26,26,25,26,28,28,26,26,26,17,23,26,26,0
28594,USciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Hiram,0,0,0,0,0,0,0,0,0,0,26,26,25,26,26,26,26,26,26,4,25,26,26,27
28749,Transylvania,0,0,0,0,0,4,3,5,25,28,27,27,29,28,25,28,27,30,28,20,28,33,32,28
291,Cal Poly Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,28
292,Hunter,0,0,0,0,0,0,0,0,0,0,27,27,30,27,27,26,28,28,28,0,24,29,27,28
294,Idaho St.,0,0,0,0,0,0,0,0,0,30,32,31,31,30,33,33,32,31,31,26,31,30,30,31
286,Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26
297,Illinois Col.,0,0,0,0,0,0,0,0,0,0,0,23,23,24,23,23,24,25,25,12,21,26,26,25
3,Adelphi,0,0,0,0,0,0,0,0,0,0,26,28,31,32,30,32,30,28,30,0,24,26,29,30
30,Arkansas St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,28,32,30,32
300,Ill. Wesleyan,25,29,25,11,27,28,27,31,30,31,33,26,27,25,27,28,29,28,29,10,29,27,29,30
30002,Trevecca Nazarene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28
30013,Lee,0,0,0,0,0,0,0,0,0,0,0,0,31,31,30,31,32,32,30,23,33,33,32,32
30028,Texas-Tyler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,26,24,26,14,28,35,36,30
30031,Northwestern-St. Paul,0,0,0,0,0,0,0,0,0,0,25,26,28,31,31,28,27,27,26,23,29,28,26,30
30035,Crown (MN),0,0,0,0,0,0,0,0,0,0,22,21,23,24,25,25,25,25,25,6,21,25,31,27
30036,Mount Aloysius,0,0,0,0,0,0,0,0,0,0,0,0,28,24,26,26,25,26,25,2,25,26,26,27
30037,Trine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30038,Bethany Lutheran,0,0,0,0,0,0,0,0,0,0,26,25,25,25,26,27,27,28,27,7,27,25,25,26
30039,North Central (MN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,22,29,32,29,31
30042,Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30045,Palm Beach Atl.,0,0,0,0,0,0,27,31,24,28,26,25,26,26,26,26,26,26,27,11,27,26,29,29
30046,JWU (Denver),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30047,Keystone,0,0,0,0,0,0,0,0,0,0,25,27,25,27,24,25,25,27,28,0,26,26,25,26
30050,Ill. Springfield,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,26,26,26,28,21,28,28,29,28
30052,North Georgia,0,0,0,0,0,0,0,0,0,28,26,30,30,30,29,29,34,35,31,20,33,30,29,34
30054,Newman,0,0,0,0,0,0,0,0,0,0,29,27,27,26,27,29,29,31,28,22,28,28,28,28
30055,Cal St. Monterey Bay,0,0,0,0,0,0,0,0,0,0,30,29,25,27,27,27,27,26,24,0,19,27,27,28
30063,Seton Hill,0,0,0,0,0,0,0,0,0,0,0,32,27,29,29,29,30,30,29,0,32,32,29,31
30064,Saint Vincent,0,0,0,0,0,0,0,0,0,0,0,0,29,27,28,28,29,27,26,10,22,27,25,26
30065,NVU-Lyndon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
30067,SUNY Morrisville,0,0,0,0,0,0,0,0,0,0,25,25,25,28,27,28,26,26,28,0,27,28,26,25
30069,Franciscan,0,0,0,0,0,0,0,16,0,22,24,25,23,25,24,24,23,24,25,10,24,24,25,25
30073,William Smith,27,24,26,28,28,28,29,25,24,27,25,27,26,24,24,26,26,26,26,0,25,25,25,25
30081,Penn St. Harrisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Montclair St.,25,25,28,27,28,28,30,26,26,27,27,30,31,33,29,29,29,26,28,10,24,25,25,29
30085,Lancaster Bible,0,0,0,0,0,0,0,0,0,0,0,29,30,30,29,29,26,25,26,11,25,24,25,25
30088,Tex. Permian Basin,0,0,0,0,0,0,0,0,0,0,0,1,0,28,29,27,28,27,28,18,28,28,31,29
30092,Flagler,0,0,0,27,29,29,30,29,27,26,26,28,27,26,27,26,27,29,26,14,29,28,29,28
30093,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,28,28,15,25,28,30,28
30095,Utah Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,31
30105,Ark.-Fort Smith,0,0,0,0,0,0,0,0,0,0,0,26,26,29,29,29,31,28,29,9,25,28,29,29
30111,Covenant,0,0,0,0,0,0,0,1,3,12,19,24,25,0,25,25,26,26,26,23,22,26,24,24
443,Moravian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30119,Ohio Dominican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
30120,William Jewell,0,0,0,0,0,0,0,0,0,0,8,28,27,27,29,27,26,27,28,23,26,30,28,26
30123,Academy of Art,0,0,0,0,0,0,0,0,0,0,0,32,31,29,33,28,28,25,26,7,29,25,26,28
30124,Cedarville,0,0,0,0,0,0,0,0,0,0,0,30,28,31,30,30,30,30,29,25,29,26,27,29
30125,Minot St.,0,0,0,0,0,0,0,0,0,0,26,27,28,29,29,29,27,29,27,14,26,28,32,30
30126,Notre Dame (OH),0,0,0,0,0,0,0,0,0,0,28,26,27,32,30,28,32,29,31,18,29,29,30,0
30127,Simon Fraser,0,0,0,0,0,0,0,0,0,0,0,31,30,28,27,34,29,28,31,0,26,23,31,27
30128,Sioux Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,31,32,14,28,28,27,31
30134,Black Hills St.,0,0,0,0,0,0,0,0,0,32,23,26,29,27,29,26,32,27,28,23,28,31,27,29
30136,Lindenwood (MO),0,0,0,0,0,0,0,0,0,0,27,25,27,27,29,30,33,29,28,20,27,26,28,33
30138,McKendree,0,0,0,0,0,0,0,0,0,0,30,26,23,26,29,28,26,28,28,21,26,28,29,26
30139,South Dakota Mines,0,0,0,32,29,31,29,29,30,29,25,25,26,24,24,28,29,26,27,19,28,28,28,27
30140,Ursuline,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,31,29,28,28,21,26,29,28,28
30141,Walsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28
30147,Fresno Pacific,0,0,0,0,0,0,0,0,0,0,0,25,26,25,25,28,28,29,30,12,24,27,30,28
30149,Point Loma,0,0,0,0,0,0,0,0,0,0,0,0,28,32,29,30,30,30,29,14,29,30,31,31
30151,Shorter,0,0,0,0,0,0,0,0,0,0,0,0,26,30,28,26,26,27,26,20,22,27,28,28
30152,Southern Nazarene,0,0,0,0,0,0,0,0,0,0,34,31,26,26,25,27,26,30,27,20,30,32,33,31
30153,Union (TN),0,0,0,0,0,0,0,0,0,0,0,31,31,32,32,29,36,31,31,25,31,31,33,36
30154,Young Harris,0,0,0,0,0,0,0,0,0,24,26,26,26,26,26,26,29,28,29,12,27,29,30,31
30160,Houghton,0,0,0,0,0,0,0,0,0,0,0,26,25,25,25,25,26,25,25,3,25,29,28,29
30163,Sarah Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,25,4,23,23,25,25
30164,Southern Va.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
30165,SUNY Canton,0,0,0,0,0,0,0,0,0,0,22,21,24,22,24,25,26,26,25,4,25,26,27,27
30171,Berea,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,29,27,28,29,0,28,29,28,26
30174,Daemen,0,0,0,0,0,0,0,0,0,0,31,33,26,29,26,26,29,28,28,17,27,25,31,30
30175,Holy Names,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,28,28,26,0,26,27,0,0
30177,Lubbock Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,30,33,37,31,23,35,35,31,37
30178,Northwestern Okla.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,30,28,20,29,26,31,30
30180,Rogers St.,0,0,0,0,0,0,31,32,32,33,34,34,26,26,26,28,27,28,28,22,28,28,28,28
30181,UVa-Wise,0,0,0,0,0,0,0,0,0,0,0,0,28,30,28,32,27,29,28,20,28,29,29,28
30188,Bryn Athyn,0,0,0,0,0,0,0,0,0,0,0,0,22,25,26,26,25,24,25,4,23,24,25,28
30190,Penn College,0,0,0,0,0,0,0,0,0,0,0,0,25,25,22,25,24,25,24,0,23,26,26,0
30192,Southern Wesleyan,0,0,0,0,0,0,0,0,0,2,4,3,33,31,28,25,25,28,27,17,28,29,29,28
30197,Belhaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27
30198,Cal St. San Marcos,0,0,0,0,0,0,0,0,0,0,33,32,33,32,25,25,26,28,30,0,26,31,34,28
30199,Concordia (CA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,27,27
30200,Concordia Portland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30202,Okla. Baptist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,29,28,28,21,28,30,29,29
30209,Westminster (UT),0,0,0,0,0,0,33,34,34,35,32,33,29,29,26,26,26,30,31,19,26,30,28,27
30219,Dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,25,26,25,0,19,23,24,25
30220,Biola,0,0,0,0,0,0,0,0,0,0,33,33,31,33,31,31,26,28,30,13,29,28,29,29
30221,Davenport,0,0,0,0,0,0,34,34,34,38,35,37,36,33,34,35,28,27,28,20,28,28,28,28
30222,Purdue Northwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,19,26,29,29,28
30225,SUNY Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Indiana (PA),0,0,0,0,0,0,0,0,0,0,30,32,28,29,30,31,34,34,31,0,30,28,29,31
309,UIndy,0,0,0,0,0,0,0,0,0,0,30,29,32,28,30,30,28,28,29,22,27,30,28,28
313,Ithaca,0,0,0,0,0,0,0,0,0,0,0,30,33,29,27,29,29,31,29,0,29,29,27,27
314,Jackson St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,23,30,31,33,31
315,Jacksonville St.,0,0,0,0,0,0,0,0,0,0,29,27,32,29,27,28,31,30,30,24,32,30,29,30
317,James Madison,0,0,0,0,31,32,34,34,33,34,37,36,35,33,33,35,34,35,29,24,29,34,35,35
320,John Carroll,0,0,0,0,0,0,0,0,0,0,25,27,27,27,26,25,26,28,28,15,28,26,26,26
321,John Jay,0,0,0,0,0,0,0,0,0,27,25,26,25,25,26,27,25,26,27,0,25,28,27,27
322,Johns Hopkins,27,28,28,26,30,0,23,27,25,28,29,27,26,25,25,25,27,28,26,0,27,28,30,29
323,Johnson C. Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,26,27
325,Juniata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
330,Keene St.,0,0,0,0,0,0,0,16,14,26,29,26,26,29,29,29,26,25,26,10,24,23,25,27
332,Kentucky St.,0,0,0,0,0,0,0,0,0,0,27,23,27,28,24,26,28,30,26,9,23,27,28,27
333,Ky. Wesleyan,0,0,0,0,0,0,0,0,0,0,30,29,29,29,27,27,27,32,31,24,29,30,28,26
335,Kenyon,0,0,0,0,0,0,0,0,27,27,27,28,26,25,27,27,27,26,26,0,26,26,26,24
336,King's (PA),0,0,0,0,0,0,0,0,0,0,30,27,25,25,25,24,26,26,27,0,26,25,25,25
337,Knox,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,25,25,26,3,24,28,27,25
339,Kutztown,0,0,0,0,0,0,0,0,0,0,28,28,28,28,26,31,30,31,29,0,33,30,30,34
341,La Verne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
344,Lake Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
345,Lake Superior St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
348,Lawrence,0,0,0,0,0,0,0,0,0,0,14,13,20,20,23,21,25,24,25,0,22,25,26,26
349,Le Moyne,0,28,25,28,28,28,28,28,27,26,26,26,28,31,27,28,28,32,28,0,25,28,33,31
35,Ashland,0,0,0,0,0,0,0,0,0,29,34,38,27,34,33,37,37,32,30,25,32,37,33,36
351,Lebanon Valley,0,0,0,0,0,0,0,0,0,0,30,29,28,30,27,26,28,27,25,11,26,26,26,26
354,Lewis,0,0,0,0,0,0,0,0,0,0,28,30,29,34,31,32,32,32,31,22,31,32,32,30
358,West Alabama,0,0,0,0,0,0,0,0,0,0,1,29,27,26,26,29,29,29,26,18,28,29,28,26
36,Assumption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,33
360,Lock Haven,0,0,0,0,0,0,0,0,0,0,25,26,26,27,27,26,26,29,28,0,28,28,33,29
364,Loras,0,0,0,0,0,0,0,0,0,0,0,0,28,26,26,27,27,28,29,13,27,29,27,25
365,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,0,30,38,39
366,Louisiana Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,31,30,30,24,33,32,33,32
370,Loyola Marymount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,31,26,30,30,30,30
372,Luther,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,27,27,26,27
373,Lycoming,0,0,0,0,0,25,24,23,0,24,24,25,25,25,26,26,25,27,26,6,25,25,25,25
374,Lynchburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24
376,Macalester,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,4,26,25,25,25
377,MacMurray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,25,25,0,0,0,26,29
379,Me.-Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,25
38,Augsburg,0,0,0,0,0,0,0,0,0,0,25,25,25,27,25,26,24,27,27,6,27,25,23,25
382,Manhattanville,0,0,0,0,25,26,25,29,27,26,24,24,25,25,26,25,25,25,26,0,27,25,27,25
383,Minnesota St.,0,0,28,27,28,28,32,34,28,26,29,32,29,31,27,27,30,27,29,16,28,31,37,33
384,Mansfield,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,26,29,26,28,0,26,26,28,27
385,Marietta,0,0,0,0,0,0,0,0,0,0,26,26,25,26,25,27,29,27,27,12,28,30,28,26
389,Mary Baldwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
39,Augusta,0,0,0,0,0,0,0,0,0,0,0,27,26,27,33,26,26,28,29,13,27,29,31,29
390,Mary Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
394,Marymount (VA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24
395,Maryville (MO),0,0,0,0,0,0,0,0,0,0,31,29,31,29,25,27,24,28,28,22,27,28,30,31
397,Marywood,0,0,0,0,0,0,0,0,0,0,0,0,26,27,28,27,28,27,25,0,23,25,24,27
398,MIT,0,0,0,0,0,0,0,0,0,0,24,24,26,26,26,26,28,29,27,0,22,27,27,28
40,Augustana (IL),0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,26,25,26,27,10,25,28,27,25
407,Mercy,0,0,0,0,0,0,0,0,0,0,0,26,26,28,28,26,28,28,27,9,27,27,30,28
408,Mercyhurst,0,0,0,0,0,0,0,0,0,0,0,27,26,28,28,31,28,28,28,17,28,28,29,27
409,Meredith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25
41,Augustana (SD),0,0,0,0,0,0,0,0,0,0,31,35,28,31,32,31,33,33,28,17,24,31,27,28
411,Messiah,0,0,0,0,0,0,0,0,0,0,0,0,29,26,27,28,30,30,29,11,27,29,29,28
413,MSU Denver,0,0,0,0,0,0,0,0,0,0,31,31,27,26,28,30,32,29,29,18,31,30,27,28
417,Michigan Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
42,Aurora,0,0,0,0,0,0,0,0,0,0,25,25,26,26,28,25,26,25,26,8,24,26,27,25
420,Middlebury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,26,25
422,Miles,0,0,0,0,0,0,0,0,0,0,0,25,24,25,29,24,30,26,28,11,26,29,30,29
423,Millersville,0,0,0,0,0,0,0,0,0,0,27,29,27,27,28,29,30,28,27,0,27,30,30,29
424,Millikin,0,0,0,0,0,0,0,0,0,0,26,24,25,25,25,25,25,25,26,14,30,29,29,27
426,Millsaps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,26,27,27,14,24,27,29,27
427,Minn. Duluth,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,28,27,30,32,16,29,36,29,28
429,Mississippi College,0,0,0,0,0,0,0,0,0,0,26,25,25,26,25,26,26,26,27,12,28,27,28,29
432,Mississippi Valley State,0,0,0,0,0,0,0,0,0,0,0,32,30,30,29,30,30,30,29,20,27,25,31,31
435,Missouri S&T,0,0,0,26,28,28,31,29,28,28,27,28,27,26,25,26,26,25,27,21,27,29,30,27
436,Missouri-St. Louis,0,0,0,0,0,0,0,0,0,0,0,27,29,28,27,28,27,27,29,20,29,26,29,28
438,Monmouth (IL),0,0,0,0,0,0,0,0,0,0,26,25,25,23,23,23,25,27,28,0,24,25,25,25
44,Averett,0,0,0,0,0,0,0,0,0,0,26,26,25,26,26,27,27,27,27,12,25,25,26,25
1315,Pitt.-Bradford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30114,Penn St.-Abington,0,0,0,0,0,0,0,0,0,0,24,25,21,28,25,26,26,26,23,0,24,24,28,26
446,Morgan St.,0,0,0,0,0,0,0,0,0,0,1,30,30,30,29,29,31,31,30,16,26,29,30,30
449,Mount Holyoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Babson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26
451,CMSV,0,0,0,0,0,0,0,0,0,0,24,25,28,28,26,27,23,23,25,0,24,24,29,27
452,Mount Union,0,0,0,0,0,0,0,0,0,30,30,27,27,0,28,27,26,26,26,14,24,25,26,25
453,Muhlenberg,0,0,0,0,0,0,0,0,0,0,0,26,26,29,28,28,26,26,25,0,25,26,25,25
455,Muskingum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Baldwin Wallace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
460,UNCW,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,31,31,30,30,21,29,30,30,32
461,Nazareth,0,0,0,0,0,0,0,0,0,0,25,0,25,26,26,25,25,26,25,12,27,27,26,27
462,Neb. Wesleyan,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,26,25,26,24,9,24,24,21,25
465,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,30,24,33,34,33,34
467,New England Col.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25
468,Southern N.H.,0,0,0,0,0,0,0,0,0,28,29,26,26,28,27,28,29,29,29,0,28,30,28,28
470,New Haven,0,0,0,0,0,0,30,29,29,26,26,27,28,32,28,26,26,30,27,0,26,27,27,28
479,NYU,0,0,0,0,0,0,0,0,0,0,0,0,26,27,27,27,29,27,27,0,27,28,31,31
480,CCNY,0,0,0,0,0,0,0,0,0,0,0,25,26,26,27,28,26,27,26,0,18,25,21,19
484,Nichols,25,26,25,26,28,28,29,30,24,24,26,25,26,25,26,25,25,25,25,10,27,26,26,25
486,MCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,North Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,29,29,30,30,25,29,30,30,30
488,N.C. A&T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,29,30,34,31
49,Barry,27,28,28,28,29,28,29,28,31,27,27,28,27,31,28,27,30,29,27,11,26,29,28,29
490,NC State,0,0,0,0,0,0,34,30,34,31,35,23,33,33,31,32,35,34,32,25,36,32,38,32
491,N.C. Wesleyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25
494,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,21,30,32,30,31
496,North Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25
499,Truman State,27,27,27,26,28,27,29,27,27,27,27,28,30,26,30,28,26,30,28,22,29,30,28,31
