ncaa_id,game_id,date,team,opponent,official
482,9495,12/19/2021,Niagara,Manhattan,Anthony Reddin
483,9064,2/12/2022,Nicholls St.,A&M-Corpus Christi,Ed Collopy
483,9064,2/12/2022,Nicholls St.,A&M-Corpus Christi,Marlin Ramsey
483,9064,2/12/2022,Nicholls St.,A&M-Corpus Christi,LaShonda Kidd
483,9065,2/17/2022,Nicholls St.,McNeese,Tina Townsend
483,9065,2/17/2022,Nicholls St.,McNeese,Sarah Fleming
483,9065,2/17/2022,Nicholls St.,McNeese,Zach Bennett
483,9058,12/4/2021,Nicholls St.,Abilene Christian,Bryan Morrow
483,9058,12/4/2021,Nicholls St.,Abilene Christian,Sarah Fleming
483,9058,12/4/2021,Nicholls St.,Abilene Christian,Travis Jones
483,9062,1/22/2022,Nicholls St.,Southeastern La.,Tina Townsend
483,9062,1/22/2022,Nicholls St.,Southeastern La.,Bryan Morrow
483,9062,1/22/2022,Nicholls St.,Southeastern La.,John Fletcher
483,9080,11/27/2021,Nicholls St.,Montana,Ashley Birch
483,9080,11/27/2021,Nicholls St.,Montana,Sean Martin
483,9080,11/27/2021,Nicholls St.,Montana,Kyle Bacon
483,9063,2/10/2022,Nicholls St.,Incarnate Word,Isaac Johnson
483,9063,2/10/2022,Nicholls St.,Incarnate Word,Bryan Morrow
483,9063,2/10/2022,Nicholls St.,Incarnate Word,Jennifer White
483,9059,12/11/2021,Nicholls St.,South Alabama,Christopher Sauceda
483,9059,12/11/2021,Nicholls St.,South Alabama,Neonta Williams
483,9059,12/11/2021,Nicholls St.,South Alabama,Britton Sherry
483,9056,11/11/2021,Nicholls St.,Tougaloo,Demetric Brown
483,9056,11/11/2021,Nicholls St.,Tougaloo,LaShonda Kidd
483,9056,11/11/2021,Nicholls St.,Tougaloo,Eric Koch
483,9057,11/19/2021,Nicholls St.,Spring Hill,Xavier Bell
483,9057,11/19/2021,Nicholls St.,Spring Hill,Sarah Fleming
483,9057,11/19/2021,Nicholls St.,Spring Hill,John Fletcher
483,9061,1/20/2022,Nicholls St.,Northwestern St.,Kevin Britt
483,9061,1/20/2022,Nicholls St.,Northwestern St.,Sarah Fleming
483,9061,1/20/2022,Nicholls St.,Northwestern St.,Christopher Sauceda
483,9066,2/19/2022,Nicholls St.,Houston Baptist,Demetric Brown
483,9066,2/19/2022,Nicholls St.,Houston Baptist,Marlin Ramsey
483,9066,2/19/2022,Nicholls St.,Houston Baptist,Kristen Jones
483,9067,3/5/2022,Nicholls St.,New Orleans,Demetric Brown
483,9067,3/5/2022,Nicholls St.,New Orleans,Kevin Britt
483,9067,3/5/2022,Nicholls St.,New Orleans,Zach Bennett
471,7963,2/2/2022,Njit,Vermont,Bryan Brunette
471,7963,2/2/2022,Njit,Vermont,Lori Deutsch
471,7963,2/2/2022,Njit,Vermont,Pastor Torres
471,8101,12/8/2021,Njit,Monmouth,Bryan Brunette
471,8101,12/8/2021,Njit,Monmouth,Scott Berkins
471,8101,12/8/2021,Njit,Monmouth,Lori Deutsch
471,7958,1/15/2022,Njit,Albany (NY),Teresa Stuck
471,7958,1/15/2022,Njit,Albany (NY),Jeffrey Smith
471,7958,1/15/2022,Njit,Albany (NY),Tiara Cruse
471,7953,12/30/2021,Njit,Stony Brook,John Capolino
471,7953,12/30/2021,Njit,Stony Brook,Shawn Goode
471,7953,12/30/2021,Njit,Stony Brook,Kevin Farlow
471,7965,2/9/2022,Njit,New Hampshire,Joi Jefferson
471,7965,2/9/2022,Njit,New Hampshire,Kathy Lonergan
471,7965,2/9/2022,Njit,New Hampshire,Norma Jones
471,7968,2/19/2022,Njit,Maine,Luis Gonzalez
471,7968,2/19/2022,Njit,Maine,Eric Pethtel
471,7968,2/19/2022,Njit,Maine,Kelsey Reynolds
471,8098,11/27/2021,Njit,Saint Peter's,Kara Hunter
471,8098,11/27/2021,Njit,Saint Peter's,Nic Cappel
471,8098,11/27/2021,Njit,Saint Peter's,Keith Miller
471,7971,3/5/2022,Njit,UMass Lowell,Luis Gonzalez
471,7971,3/5/2022,Njit,UMass Lowell,Cesar Tejeda
471,7971,3/5/2022,Njit,UMass Lowell,Elizabeth Kuzmeski
471,8095,11/18/2021,Njit,Liu,John Capolino
471,8095,11/18/2021,Njit,Liu,Mark Resch
471,8095,11/18/2021,Njit,Liu,Kathy Lonergan
471,7970,2/26/2022,Njit,Hartford,Michael Harris
471,7970,2/26/2022,Njit,Hartford,Katlyn Totorice
471,7970,2/26/2022,Njit,Hartford,Jeffrey Smith
471,8332,2/21/2022,Njit,UMass Lowell,Kevin George
471,8332,2/21/2022,Njit,UMass Lowell,Anthony Reddin
471,8332,2/21/2022,Njit,UMass Lowell,Jeffrey Smith
471,8092,11/9/2021,Njit,Wagner,Christian Peterson
471,8092,11/9/2021,Njit,Wagner,Rob Fessler
471,8092,11/9/2021,Njit,Wagner,Steven Call
471,7960,1/22/2022,Njit,Binghamton,Lindy Hall
471,7960,1/22/2022,Njit,Binghamton,Michael DeCouto
471,7960,1/22/2022,Njit,Binghamton,Kevin Sparrock
505,5860,12/5/2021,Northern Ky.,Purdue Fort Wayne,Hannah Reynolds
505,5860,12/5/2021,Northern Ky.,Purdue Fort Wayne,Rachael Rayford
505,5860,12/5/2021,Northern Ky.,Purdue Fort Wayne,Todd Moistner
505,5877,2/24/2022,Northern Ky.,Oakland,Britt White
505,5877,2/24/2022,Northern Ky.,Oakland,Nathan Baker
505,5877,2/24/2022,Northern Ky.,Oakland,Trey Miles
505,5870,1/29/2022,Northern Ky.,Green Bay,Matt Balster
505,5870,1/29/2022,Northern Ky.,Green Bay,Rachael Rayford
505,5870,1/29/2022,Northern Ky.,Green Bay,Nathan Baker
505,5867,1/20/2022,Northern Ky.,Wright St.,Molly Caldwell
505,5867,1/20/2022,Northern Ky.,Wright St.,Marla Gearhart
505,5867,1/20/2022,Northern Ky.,Wright St.,Brady Maxey
505,5891,12/8/2021,Northern Ky.,Kentucky St.,Jessamyn Bradley
505,5891,12/8/2021,Northern Ky.,Kentucky St.,Molly McFadden
505,5891,12/8/2021,Northern Ky.,Kentucky St.,Kayla Maxey
505,5873,2/10/2022,Northern Ky.,Uic,Rachael Rayford
505,5873,2/10/2022,Northern Ky.,Uic,Molly Caldwell
505,5873,2/10/2022,Northern Ky.,Uic,Brad Maxey
505,5869,1/27/2022,Northern Ky.,Milwaukee,Chris Oakes
505,5869,1/27/2022,Northern Ky.,Milwaukee,Monique Davis
505,5869,1/27/2022,Northern Ky.,Milwaukee,Zach Klein
505,5874,2/12/2022,Northern Ky.,Iupui,Matt Balster
505,5874,2/12/2022,Northern Ky.,Iupui,Kelsey Reynolds
505,5874,2/12/2022,Northern Ky.,Iupui,Josh Howell
505,5679,11/14/2021,Northern Ky.,Eastern Ky.,Luke Bettencourt
505,5679,11/14/2021,Northern Ky.,Eastern Ky.,Ashraf Greene
505,5679,11/14/2021,Northern Ky.,Eastern Ky.,Michelle Del Duco
505,5878,2/26/2022,Northern Ky.,Detroit Mercy,Althea Bufford
505,5878,2/26/2022,Northern Ky.,Detroit Mercy,Zachary Klein
505,5878,2/26/2022,Northern Ky.,Detroit Mercy,Josh Howell
505,5879,3/1/2022,Northern Ky.,Detroit Mercy,Erika Herriman
505,5879,3/1/2022,Northern Ky.,Detroit Mercy,Jamie Broderick
505,5879,3/1/2022,Northern Ky.,Detroit Mercy,Angie Enlund
505,5678,11/10/2021,Northern Ky.,Kent St.,Ivan Fulton
505,5678,11/10/2021,Northern Ky.,Kent St.,Kayla Maxey
505,5678,11/10/2021,Northern Ky.,Kent St.,Troy Ramey
505,5859,12/3/2021,Northern Ky.,Cleveland St.,Jamie Broderick
505,5859,12/3/2021,Northern Ky.,Cleveland St.,Cameron Inoyue
505,5859,12/3/2021,Northern Ky.,Cleveland St.,Michael McConnell
472,14514,12/5/2021,New Mexico St.,New Mexico,Corey Lang
472,14514,12/5/2021,New Mexico St.,New Mexico,Teresa Turner
472,14514,12/5/2021,New Mexico St.,New Mexico,Michael Murry
472,14752,2/14/2022,New Mexico St.,Sfa,Nicole Leon
472,14752,2/14/2022,New Mexico St.,Sfa,Cheryll Blue
472,14752,2/14/2022,New Mexico St.,Sfa,Marc Merrill
472,14725,1/31/2022,New Mexico St.,Utrgv,Simon Sandavol
472,14725,1/31/2022,New Mexico St.,Utrgv,Ashley Ellis
472,14725,1/31/2022,New Mexico St.,Utrgv,Benny Luna
472,14508,11/13/2021,New Mexico St.,Incarnate Word,Johnny Mendez
472,14508,11/13/2021,New Mexico St.,Incarnate Word,Ashley Ellis
472,14508,11/13/2021,New Mexico St.,Incarnate Word,Michael Price
472,14524,1/20/2022,New Mexico St.,Sam Houston,Mjumbo Williams
472,14524,1/20/2022,New Mexico St.,Sam Houston,David Rafalski
472,14524,1/20/2022,New Mexico St.,Sam Houston,Randy Campbell
472,14532,2/19/2022,New Mexico St.,Grand Canyon,Philip Guinn
472,14532,2/19/2022,New Mexico St.,Grand Canyon,Lee Mullen
472,14532,2/19/2022,New Mexico St.,Grand Canyon,Corey Long
472,14533,2/26/2022,New Mexico St.,Chicago St.,Jonathan Varela
472,14533,2/26/2022,New Mexico St.,Chicago St.,Eddie Zavala
472,14533,2/26/2022,New Mexico St.,Chicago St.,Nate Acosta
472,14694,2/8/2022,New Mexico St.,Seattle U,Jose Martinez
472,14694,2/8/2022,New Mexico St.,Seattle U,Nate Acosta
472,14694,2/8/2022,New Mexico St.,Seattle U,Tiffany Bird
472,14530,2/12/2022,New Mexico St.,Utah Valley,Alicia Iwakiri
472,14530,2/12/2022,New Mexico St.,Utah Valley,Kaili Kimura
472,14530,2/12/2022,New Mexico St.,Utah Valley,Jess Martinez
472,14511,11/27/2021,New Mexico St.,Tennessee Tech,Carmelo De La Rosa
472,14511,11/27/2021,New Mexico St.,Tennessee Tech,Nicole Brannon
472,14511,11/27/2021,New Mexico St.,Tennessee Tech,Krisyne Esparza
472,14696,1/10/2022,New Mexico St.,Lamar University,Juchell Wardlow
472,14696,1/10/2022,New Mexico St.,Lamar University,Kevin Kizewski
472,14696,1/10/2022,New Mexico St.,Lamar University,Brian Woods
472,14507,11/9/2021,New Mexico St.,Western N.M.,Johnny Mendez
472,14507,11/9/2021,New Mexico St.,Western N.M.,Kevin Kizewski
472,14507,11/9/2021,New Mexico St.,Western N.M.,Randy Campbell
472,14517,12/28/2021,New Mexico St.,SAGU American Indian,Kim Hobbs
472,14517,12/28/2021,New Mexico St.,SAGU American Indian,Felecity Willis
472,14517,12/28/2021,New Mexico St.,SAGU American Indian,Clarke Stevens
485,5953,2/5/2022,Norfolk State,Delaware St.,Caolyn Allen
485,5953,2/5/2022,Norfolk State,Delaware St.,Quinn Mathlin
485,5953,2/5/2022,Norfolk State,Delaware St.,Christian Cintron
485,6216,3/11/2022,Norfolk State,Morgan State,Timothy Bryant
485,6216,3/11/2022,Norfolk State,Morgan State,Roy Jackson
485,6216,3/11/2022,Norfolk State,Morgan State,Kristi Vera
485,5942,11/19/2021,Norfolk State,Col. of Charleston,Edward Matthews
485,5942,11/19/2021,Norfolk State,Col. of Charleston,Tashianna Smith
485,5942,11/19/2021,Norfolk State,Col. of Charleston,John Holmes
485,5959,2/12/2022,Norfolk State,Umes,Timothy Bryant
485,5959,2/12/2022,Norfolk State,Umes,Danielle Jackson
485,5959,2/12/2022,Norfolk State,Umes,Carla Roberts
485,5955,1/22/2022,Norfolk State,Coppin St.,Roy Jackson
485,5955,1/22/2022,Norfolk State,Coppin St.,Michael Johnson
485,5955,1/22/2022,Norfolk State,Coppin St.,Kimberly Haywood
485,5943,11/27/2021,Norfolk State,Air Force,Edward Matthews
485,5943,11/27/2021,Norfolk State,Air Force,Paulette Franklin
485,5943,11/27/2021,Norfolk State,Air Force,Gabrielle Mortis
485,5956,1/24/2022,Norfolk State,Morgan State,Edward Matthews
485,5956,1/24/2022,Norfolk State,Morgan State,Toni Pattilo
485,5956,1/24/2022,Norfolk State,Morgan State,Kristi Vera
485,5937,11/9/2021,Norfolk State,Chowan,DeShawn Savedge
485,5937,11/9/2021,Norfolk State,Chowan,Nate Walker
485,5937,11/9/2021,Norfolk State,Chowan,Chelisa Painter
485,5966,3/9/2022,Norfolk State,N.C. Central,Toni Patillo; Edward Matthews; Kristi Vera
485,5947,12/16/2021,Norfolk State,Uncw,Timothy Greenee
485,5947,12/16/2021,Norfolk State,Uncw,Kristi Vera
485,5947,12/16/2021,Norfolk State,Uncw,Latifa Boyce
508,12291,2/26/2022,Northwestern St.,New Orleans,Kara Crossett
508,12291,2/26/2022,Northwestern St.,New Orleans,Jaclyn Watson
508,12291,2/26/2022,Northwestern St.,New Orleans,D'Lynn Schertz
508,12287,2/12/2022,Northwestern St.,McNeese,Eric Baker
508,12287,2/12/2022,Northwestern St.,McNeese,Ify Sealy
508,12287,2/12/2022,Northwestern St.,McNeese,Chaney Muench
508,12268,11/13/2021,Northwestern St.,Tex. A&M-Texarkana,Anderson Evans
508,12268,11/13/2021,Northwestern St.,Tex. A&M-Texarkana,Matthew Krenek
508,12268,11/13/2021,Northwestern St.,Tex. A&M-Texarkana,Travis Jones
508,12286,2/10/2022,Northwestern St.,Houston Baptist,Randy Robertson
508,12286,2/10/2022,Northwestern St.,Houston Baptist,Symbri Tuttle
508,12286,2/10/2022,Northwestern St.,Houston Baptist,D'Lynn Schertz
508,12290,2/24/2022,Northwestern St.,Nicholls St.,Stacie Blow
508,12290,2/24/2022,Northwestern St.,Nicholls St.,Shaun Robinson
508,12290,2/24/2022,Northwestern St.,Nicholls St.,Rochelle Bennett
508,12283,1/29/2022,Northwestern St.,A&M-Corpus Christi,Bryan Morrow
508,12283,1/29/2022,Northwestern St.,A&M-Corpus Christi,LaTanya Martin
508,12283,1/29/2022,Northwestern St.,A&M-Corpus Christi,LaShonda Kidd
508,12581,1/11/2022,Northwestern St.,Champion Chris.,Shaun Robinson
508,12581,1/11/2022,Northwestern St.,Champion Chris.,Daisy Lane
508,12581,1/11/2022,Northwestern St.,Champion Chris.,Eric Koch
508,12276,12/18/2021,Northwestern St.,Tarleton St.,Bonnie Hainline
508,12276,12/18/2021,Northwestern St.,Tarleton St.,Matthew Krenek
508,12276,12/18/2021,Northwestern St.,Tarleton St.,D'Lynn Schertz
508,12763,3/10/2022,Northwestern St.,New Orleans,Britton Sherry
508,12763,3/10/2022,Northwestern St.,New Orleans,Symbri Tuttle
508,12763,3/10/2022,Northwestern St.,New Orleans,Jaclyn Watson
508,12282,1/27/2022,Northwestern St.,Incarnate Word,Ron Harris
508,12282,1/27/2022,Northwestern St.,Incarnate Word,Nicole Brannon
508,12282,1/27/2022,Northwestern St.,Incarnate Word,Symrbi Tuttle
508,12270,11/19/2021,Northwestern St.,Louisiana Col.,Kara Crossett
508,12270,11/19/2021,Northwestern St.,Louisiana Col.,Tucker Furlow
508,12270,11/19/2021,Northwestern St.,Louisiana Col.,Britton Sherry
508,12292,3/5/2022,Northwestern St.,Southeastern La.,Bryan Morrow
508,12292,3/5/2022,Northwestern St.,Southeastern La.,Shandra Twine
508,12292,3/5/2022,Northwestern St.,Southeastern La.,Randy Robertson
509,19644,11/25/2021,Northwestern,South Dakota,Alexis Perez
509,19644,11/25/2021,Northwestern,South Dakota,Jules Gallien
509,19644,11/25/2021,Northwestern,South Dakota,Ed Sidlasky
509,19672,1/28/2022,Northwestern,Iowa,Brian Garfield
509,19672,1/28/2022,Northwestern,Iowa,Maggie Tieman
509,19672,1/28/2022,Northwestern,Iowa,Cameron Inouye
509,19648,12/11/2021,Northwestern,Delaware,Bryan Enterline
509,19648,12/11/2021,Northwestern,Delaware,Julie Kormmenhoek
509,19648,12/11/2021,Northwestern,Delaware,Nykesha Thompson
509,19649,12/14/2021,Northwestern,Milwaukee,Xiomara Cruz
509,19649,12/14/2021,Northwestern,Milwaukee,Kalei Enterline
509,19649,12/14/2021,Northwestern,Milwaukee,Jeff Cross
509,19642,11/17/2021,Northwestern,Loyola Chicago,Tom Hallead
509,19642,11/17/2021,Northwestern,Loyola Chicago,Maggie Tieman
509,19642,11/17/2021,Northwestern,Loyola Chicago,Tim Daley
509,19679,2/24/2022,Northwestern,Purdue,Erika Herriman
509,19679,2/24/2022,Northwestern,Purdue,Mark Berger
509,19679,2/24/2022,Northwestern,Purdue,Angie Englund
509,19663,12/5/2021,Northwestern,Wisconsin,Missy Brooks
509,19663,12/5/2021,Northwestern,Wisconsin,Brian Garland
509,19663,12/5/2021,Northwestern,Wisconsin,Kevin Pethtel
509,19676,1/13/2022,Northwestern,Rutgers,Erika Herriman
509,19676,1/13/2022,Northwestern,Rutgers,Brad Maxey
509,19676,1/13/2022,Northwestern,Rutgers,Tim Daley
509,19640,11/10/2021,Northwestern,Uic,Ify Seales
509,19640,11/10/2021,Northwestern,Uic,Natasha Camy
509,19640,11/10/2021,Northwestern,Uic,Brian Garland
509,19641,11/14/2021,Northwestern,UC Santa Barbara,Lauren Niemiera
509,19641,11/14/2021,Northwestern,UC Santa Barbara,Mark Berger
509,19641,11/14/2021,Northwestern,UC Santa Barbara,Kevin Pethtel
509,19677,2/13/2022,Northwestern,Michigan,Frank Steratore
509,19677,2/13/2022,Northwestern,Michigan,Natasha Camy
509,19677,2/13/2022,Northwestern,Michigan,Jesse Dickerson
509,19650,12/17/2021,Northwestern,Temple,Jamie Broderick
509,19650,12/17/2021,Northwestern,Temple,Maggie Tieman
509,19650,12/17/2021,Northwestern,Temple,Felicia Grinter
509,19670,1/20/2022,Northwestern,Penn St.,Julie Krommenhoek
509,19670,1/20/2022,Northwestern,Penn St.,Tiara Cruse
509,19670,1/20/2022,Northwestern,Penn St.,Mark Zentz
509,19667,1/9/2022,Northwestern,Ohio St.,Josh Howell
509,19667,1/9/2022,Northwestern,Ohio St.,Karleena Tobin
509,19667,1/9/2022,Northwestern,Ohio St.,Cameron Inouye
509,20005,3/3/2022,Northwestern,Minnesota,Bruce Morris
509,20005,3/3/2022,Northwestern,Minnesota,Brian Hall
509,20005,3/3/2022,Northwestern,Minnesota,Felicia Grinter
523,9160,1/20/2022,Old Dominion,Rice,Roy Jackson
523,9160,1/20/2022,Old Dominion,Rice,Neonta Williams
523,9160,1/20/2022,Old Dominion,Rice,Bryan Enterline
523,9161,1/22/2022,Old Dominion,North Texas,Kaz Beverley
523,9161,1/22/2022,Old Dominion,North Texas,Stephanie Barksdale
523,9161,1/22/2022,Old Dominion,North Texas,Jennifer Rezac
523,9264,11/18/2021,Old Dominion,George Washington,Gerda Gatling
523,9264,11/18/2021,Old Dominion,George Washington,Stephanie Barksdale
523,9264,11/18/2021,Old Dominion,George Washington,Maj Forsberg
523,9268,12/12/2021,Old Dominion,Norfolk St.,Cori Chambers
523,9268,12/12/2021,Old Dominion,Norfolk St.,Courtney Robinson
523,9268,12/12/2021,Old Dominion,Norfolk St.,Deanna Jackson
523,9263,11/14/2021,Old Dominion,Auburn,David Jenkins
523,9263,11/14/2021,Old Dominion,Auburn,Bill Larance
523,9263,11/14/2021,Old Dominion,Auburn,Meadow Overstreet
523,9170,2/19/2022,Old Dominion,Western Ky.,Marla Gearhart
523,9170,2/19/2022,Old Dominion,Western Ky.,Jennifer Rezac
523,9170,2/19/2022,Old Dominion,Western Ky.,Brian Garland
523,9166,2/10/2022,Old Dominion,Middle Tenn.,Neonta Williams
523,9166,2/10/2022,Old Dominion,Middle Tenn.,Kylie Galloway
523,9166,2/10/2022,Old Dominion,Middle Tenn.,Meadow Overstreet
523,9516,2/7/2022,Old Dominion,Fiu,Priscilla Herring
523,9516,2/7/2022,Old Dominion,Fiu,Nykesha Thompson
523,9516,2/7/2022,Old Dominion,Fiu,Scott Yarbough
523,9262,11/9/2021,Old Dominion,South Carolina St.,Sarah Williams
523,9262,11/9/2021,Old Dominion,South Carolina St.,Priscilla Herring
523,9262,11/9/2021,Old Dominion,South Carolina St.,Tammy Holman
523,9514,1/26/2022,Old Dominion,Charlotte,Kristen Bell
523,9514,1/26/2022,Old Dominion,Charlotte,Kylie Galloway
523,9514,1/26/2022,Old Dominion,Charlotte,Brian Garland
523,9387,11/28/2021,Old Dominion,Stetson,Jaclyn Watson
523,9387,11/28/2021,Old Dominion,Stetson,Symbri Tuttle
523,9387,11/28/2021,Old Dominion,Stetson,Brian Garland
523,9169,2/17/2022,Old Dominion,Marshall,Josh Howell
523,9169,2/17/2022,Old Dominion,Marshall,Stephanie Barksdale
523,9169,2/17/2022,Old Dominion,Marshall,Dawn Marsh
523,9271,11/26/2021,Old Dominion,Saint Joseph's,Kristen Jones
523,9271,11/26/2021,Old Dominion,Saint Joseph's,Chaney Murnch
523,9271,11/26/2021,Old Dominion,Saint Joseph's,Demoya Williams
523,9267,12/8/2021,Old Dominion,Bowie St.,Katie Wood
523,9267,12/8/2021,Old Dominion,Bowie St.,Kristie Watkins-Day
523,9267,12/8/2021,Old Dominion,Bowie St.,Natasha Camy
523,9548,3/20/2022,Old Dominion,Columbia,Deanne Jackson
523,9548,3/20/2022,Old Dominion,Columbia,Carla Roberts-Jeter
523,9548,3/20/2022,Old Dominion,Columbia,Kristen Bell
523,9175,3/2/2022,Old Dominion,Louisiana Tech,Deanna Jackson
523,9175,3/2/2022,Old Dominion,Louisiana Tech,Neonta Williams
523,9175,3/2/2022,Old Dominion,Louisiana Tech,Meadow Overstreet
523,9513,1/17/2022,Old Dominion,Fla. Atlantic,Natasha Camy
523,9513,1/17/2022,Old Dominion,Fla. Atlantic,Priscilla Herring
523,9513,1/17/2022,Old Dominion,Fla. Atlantic,Josh Howell
433,12458,11/23/2021,Ole Miss,Jackson St.,Denise Brooks
433,12458,11/23/2021,Ole Miss,Jackson St.,Gina Cross
433,12458,11/23/2021,Ole Miss,Jackson St.,Billy Smith
433,12454,11/11/2021,Ole Miss,Belmont,Timothy Greenee
433,12454,11/11/2021,Ole Miss,Belmont,Frank Steratore
433,12454,11/11/2021,Ole Miss,Belmont,Beverly Roberts
433,12455,11/14/2021,Ole Miss,Mississippi Val.,Talisa Green
433,12455,11/14/2021,Ole Miss,Mississippi Val.,Chaney Muench
433,12455,11/14/2021,Ole Miss,Mississippi Val.,Eric Baker
433,12459,11/26/2021,Ole Miss,San Diego St.,Marc Merritt
433,12459,11/26/2021,Ole Miss,San Diego St.,Tyler Trimble
433,12459,11/26/2021,Ole Miss,San Diego St.,Michael Price
433,12619,1/9/2022,Ole Miss,Tennessee,Natasha Camy
433,12619,1/9/2022,Ole Miss,Tennessee,Brian Hall
433,12619,1/9/2022,Ole Miss,Tennessee,Beverly Roberts
433,12628,2/17/2022,Ole Miss,Texas A&M,Eric Koch
433,12628,2/17/2022,Ole Miss,Texas A&M,Roy Gulbeyan
433,12628,2/17/2022,Ole Miss,Texas A&M,Denise Brooks
433,12464,12/17/2021,Ole Miss,Samford,Eric Baker
433,12464,12/17/2021,Ole Miss,Samford,Karleena Tobin
433,12464,12/17/2021,Ole Miss,Samford,Gina Cross
433,12624,1/30/2022,Ole Miss,Georgia,Doug Knight
433,12624,1/30/2022,Ole Miss,Georgia,Ashlee Goode
433,12624,1/30/2022,Ole Miss,Georgia,Joseph Vaszily
433,12632,3/4/2022,Ole Miss,Florida,Angelica Suffren
433,12632,3/4/2022,Ole Miss,Florida,Karen Preato
433,12632,3/4/2022,Ole Miss,Florida,Gina Cross
433,12849,3/18/2022,Ole Miss,South Dakota,Felicity Willis
433,12849,3/18/2022,Ole Miss,South Dakota,Teresa Turner
433,12849,3/18/2022,Ole Miss,South Dakota,Eric Brewton
433,12465,12/20/2021,Ole Miss,Texas Tech,Tiffany Bridges
433,12465,12/20/2021,Ole Miss,Texas Tech,Jody Cantrell
433,12465,12/20/2021,Ole Miss,Texas Tech,Doug Knight
433,12626,2/7/2022,Ole Miss,Lsu,Kevin Pethtel
433,12626,2/7/2022,Ole Miss,Lsu,Angelica Suffren
433,12626,2/7/2022,Ole Miss,Lsu,Pulani Spurlock-Welsh
433,12631,2/27/2022,Ole Miss,South Carolina,Karleena Tobin
433,12631,2/27/2022,Ole Miss,South Carolina,Billy Smith
433,12631,2/27/2022,Ole Miss,South Carolina,Denise Brooks
433,12620,1/13/2022,Ole Miss,Alabama,Talisa Green
433,12620,1/13/2022,Ole Miss,Alabama,Roy Gulbeyan
433,12620,1/13/2022,Ole Miss,Alabama,Gina Cross
433,12456,11/16/2021,Ole Miss,Lamar University,Demoya Williams
433,12456,11/16/2021,Ole Miss,Lamar University,Jody Cantrell
433,12456,11/16/2021,Ole Miss,Lamar University,Felicia Grinter
433,12616,2/22/2022,Ole Miss,Arkansas,Kevin Pethtel
433,12616,2/22/2022,Ole Miss,Arkansas,Angelica Suffren
433,12616,2/22/2022,Ole Miss,Arkansas,Brian Hall
433,12457,11/19/2021,Ole Miss,Louisiana Tech,Eric Koch
433,12457,11/19/2021,Ole Miss,Louisiana Tech,Kylie Galloway
433,12457,11/19/2021,Ole Miss,Louisiana Tech,Angelica Suffren
433,12461,12/1/2021,Ole Miss,New Orleans,Eric Baker
433,12461,12/1/2021,Ole Miss,New Orleans,Kevin Pethtel
433,12461,12/1/2021,Ole Miss,New Orleans,Felicia Grinter
433,12621,1/16/2022,Ole Miss,Mississippi St.,Jody Cantrell
433,12621,1/16/2022,Ole Miss,Mississippi St.,Luis Gonzalez
433,12621,1/16/2022,Ole Miss,Mississippi St.,Angelica Suffren
464,17640,1/10/2022,Omaha,Kansas City,Rachael Rayford
464,17640,1/10/2022,Omaha,Kansas City,Amy Krommenhoek
464,17640,1/10/2022,Omaha,Kansas City,Doug Knight
464,17266,1/20/2022,Omaha,Denver,Rachael Rayford
464,17266,1/20/2022,Omaha,Denver,Timothy Resch
464,17266,1/20/2022,Omaha,Denver,Kelly Btroomfield
464,17270,2/5/2022,Omaha,North Dakota,Christopher Cooper
464,17270,2/5/2022,Omaha,North Dakota,Missy Brooks
464,17270,2/5/2022,Omaha,North Dakota,Zac Brost
464,17447,12/8/2021,Omaha,Kansas St.,Nick Marshall
464,17447,12/8/2021,Omaha,Kansas St.,Greg Small
464,17447,12/8/2021,Omaha,Kansas St.,Missy Brooks
464,17261,1/1/2022,Omaha,Oral Roberts,Michelle Kramer
464,17261,1/1/2022,Omaha,Oral Roberts,Jared Wilson
464,17261,1/1/2022,Omaha,Oral Roberts,Nick Marshall
464,17446,12/5/2021,Omaha,St. Mary (NE),Dean Reidel
464,17446,12/5/2021,Omaha,St. Mary (NE),Nicole Brannon
464,17446,12/5/2021,Omaha,St. Mary (NE),Jon Garrow
464,17445,12/2/2021,Omaha,Tennessee St.,Payton Everett
464,17445,12/2/2021,Omaha,Tennessee St.,Keith Kee
464,17445,12/2/2021,Omaha,Tennessee St.,Doug Knight
464,17275,2/26/2022,Omaha,St. Thomas (MN),Drew Roberts
464,17275,2/26/2022,Omaha,St. Thomas (MN),Christopher Cooper
464,17275,2/26/2022,Omaha,St. Thomas (MN),Jon Garrow
464,17448,12/11/2021,Omaha,Northern Colo.,Payton Everett
464,17448,12/11/2021,Omaha,Northern Colo.,Georgie Hill
464,17448,12/11/2021,Omaha,Northern Colo.,Zac Brost
464,17265,1/15/2022,Omaha,South Dakota,Christopher Cooper
464,17265,1/15/2022,Omaha,South Dakota,Zac Brost
464,17265,1/15/2022,Omaha,South Dakota,Missy Brooks
464,17269,2/3/2022,Omaha,North Dakota St.,Brian Moore
464,17269,2/3/2022,Omaha,North Dakota St.,Erica Parker
464,17269,2/3/2022,Omaha,North Dakota St.,Greg Small
464,17264,1/13/2022,Omaha,South Dakota St.,Marcus Clayton
464,17264,1/13/2022,Omaha,South Dakota St.,Jeremy McHugh
464,17264,1/13/2022,Omaha,South Dakota St.,Michelle Kramer
527,7426,3/6/2022,Oral Roberts,North Dakota,Erika Herriman
527,7426,3/6/2022,Oral Roberts,North Dakota,Zac Brost
