Conference,Team,Season,Away,Home,Neutral,Diff
SEC WBB,Mississippi,2021-2022,17.53846153846154,16.894736842105264,NA,-0.6437246963562764
SEC WBB,Mississippi,2022-2023,17.5,18.5625,18.833333333333332,1.0625
SEC WBB,Mississippi,2023-2024,15.428571428571429,17.454545454545453,15.666666666666666,2.0259740259740244
SEC WBB,Mississippi State,2017-2018,15.1,14.04,16.25,-1.0600000000000005
SEC WBB,Mississippi State,2018-2019,17.642857142857142,15.909090909090908,NA,-1.733766233766234
SEC WBB,Mississippi State,2019-2020,19.785714285714285,17.789473684210527,NA,-1.9962406015037573
SEC WBB,Mississippi State,2020-2021,17.75,18.09090909090909,NA,0.34090909090908994
SEC WBB,Mississippi State,2021-2022,15.75,13.588235294117647,NA,-2.1617647058823533
SEC WBB,Mississippi State,2022-2023,17.7,14.4375,16.857142857142858,-3.2624999999999993
SEC WBB,Mississippi State,2023-2024,15.375,11.25,13,-4.125
SEC WBB,Missouri,2017-2018,17.142857142857142,14.941176470588236,30,-2.201680672268907
SEC WBB,Missouri,2018-2019,18.176470588235293,15.833333333333334,NA,-2.3431372549019596
SEC WBB,Missouri,2019-2020,19.714285714285715,17.764705882352942,NA,-1.9495798319327733
SEC WBB,Missouri,2020-2021,19.88888888888889,18.53846153846154,NA,-1.3504273504273492
SEC WBB,Missouri,2021-2022,17.2,14.875,NA,-2.3249999999999993
SEC WBB,Missouri,2022-2023,19.181818181818183,15.705882352941176,20.75,-3.4759358288770077
SEC WBB,Missouri,2023-2024,20.333333333333332,15.416666666666666,16,-4.916666666666666
SEC WBB,South Carolina,2017-2018,17.846153846153847,13.80952380952381,14,-4.0366300366300365
SEC WBB,South Carolina,2018-2019,18,15.85,NA,-2.1500000000000004
SEC WBB,South Carolina,2019-2020,15.357142857142858,13.31578947368421,NA,-2.041353383458647
SEC WBB,South Carolina,2020-2021,15.454545454545455,15.466666666666667,11.4,0.012121212121211755
SEC WBB,South Carolina,2021-2022,14.923076923076923,12.291666666666666,NA,-2.6314102564102573
SEC WBB,South Carolina,2022-2023,15.76923076923077,14,13.714285714285714,-1.76923076923077
SEC WBB,South Carolina,2023-2024,14.88888888888889,11.222222222222221,18.5,-3.666666666666668
SEC WBB,Tennessee,2017-2018,16.428571428571427,14.31578947368421,NA,-2.1127819548872164
SEC WBB,Tennessee,2018-2019,20.53846153846154,18.05263157894737,NA,-2.48582995951417
SEC WBB,Tennessee,2019-2020,17.5,15.941176470588236,NA,-1.5588235294117645
SEC WBB,Tennessee,2020-2021,17.444444444444443,14.928571428571429,15.5,-2.515873015873014
SEC WBB,Tennessee,2021-2022,16.923076923076923,14.571428571428571,NA,-2.351648351648352
SEC WBB,Tennessee,2022-2023,19.5,16.45,18,-3.0500000000000007
SEC WBB,Tennessee,2023-2024,14.285714285714286,14.1,15.333333333333334,-0.18571428571428683
SEC WBB,Texas A&M,2017-2018,17.076923076923077,14.545454545454545,14,-2.5314685314685317
SEC WBB,Texas A&M,2018-2019,15.923076923076923,14.857142857142858,NA,-1.0659340659340657
SEC WBB,Texas A&M,2019-2020,14,13.789473684210526,NA,-0.21052631578947434
SEC WBB,Texas A&M,2020-2021,15.9,14.266666666666667,14.333333333333334,-1.6333333333333329
SEC WBB,Texas A&M,2021-2022,18.4,18.05263157894737,NA,-0.34736842105262866
SEC WBB,Texas A&M,2022-2023,21.09090909090909,17.133333333333333,17.333333333333332,-3.957575757575757
SEC WBB,Texas A&M,2023-2024,17.428571428571427,15.5,10,-1.928571428571427
SEC WBB,Vanderbilt,2017-2018,19.428571428571427,20.529411764705884,NA,1.100840336134457
SEC WBB,Vanderbilt,2018-2019,17.4,18.466666666666665,NA,1.0666666666666664
SEC WBB,Vanderbilt,2019-2020,18.916666666666668,19.11111111111111,NA,0.19444444444444287
SEC WBB,Vanderbilt,2020-2021,19.666666666666668,19.2,NA,-0.46666666666666856
SEC WBB,Vanderbilt,2021-2022,17.5625,15.368421052631579,NA,-2.1940789473684212
SEC WBB,Vanderbilt,2022-2023,20.666666666666668,16.8125,19.333333333333332,-3.854166666666668
SEC WBB,Vanderbilt,2023-2024,15.285714285714286,15.307692307692308,18,0.0219780219780219
SWAC WBB,Alabama A&M,2017-2018,19.5625,17.692307692307693,NA,-1.8701923076923066
SWAC WBB,Alabama A&M,2018-2019,19.5625,20.5,NA,0.9375
SWAC WBB,Alabama A&M,2019-2020,19.77777777777778,18.083333333333332,NA,-1.6944444444444464
SWAC WBB,Alabama A&M,2020-2021,17.5,13.571428571428571,NA,-3.928571428571429
SWAC WBB,Alabama A&M,2021-2022,18,15.454545454545455,NA,-2.545454545454545
SWAC WBB,Alabama A&M,2022-2023,16.470588235294116,12.090909090909092,20,-4.379679144385024
SWAC WBB,Alabama A&M,2023-2024,18.2,15.875,17,-2.3249999999999993
SWAC WBB,Alabama State,2017-2018,21.176470588235293,21.846153846153847,NA,0.6696832579185532
SWAC WBB,Alabama State,2018-2019,22.58823529411765,21,NA,-1.5882352941176485
SWAC WBB,Alabama State,2019-2020,19.875,22.428571428571427,NA,2.553571428571427
SWAC WBB,Alabama State,2020-2021,21.444444444444443,17.181818181818183,NA,-4.262626262626259
SWAC WBB,Alabama State,2021-2022,21.058823529411764,20.692307692307693,NA,-0.3665158371040711
SWAC WBB,Alabama State,2022-2023,17.88888888888889,17.454545454545453,17.5,-0.43434343434343603
SWAC WBB,Alabama State,2023-2024,22.142857142857142,19,NA,-3.1428571428571423
SWAC WBB,Alcorn State,2017-2018,24.375,21.571428571428573,NA,-2.803571428571427
SWAC WBB,Alcorn State,2018-2019,19.625,20.428571428571427,NA,0.803571428571427
SWAC WBB,Alcorn State,2019-2020,22.176470588235293,21.214285714285715,NA,-0.9621848739495782
SWAC WBB,Alcorn State,2020-2021,19.25,21.875,NA,2.625
SWAC WBB,Alcorn State,2021-2022,22.642857142857142,18.90909090909091,NA,-3.7337662337662323
SWAC WBB,Alcorn State,2022-2023,22,21.076923076923077,NA,-0.9230769230769234
SWAC WBB,Alcorn State,2023-2024,20.46153846153846,21.5,NA,1.03846153846154
SWAC WBB,Arkansas-Pine Bluff,2017-2018,20.941176470588236,19.5,NA,-1.4411764705882355
SWAC WBB,Arkansas-Pine Bluff,2018-2019,19.916666666666668,19.153846153846153,NA,-0.7628205128205146
SWAC WBB,Arkansas-Pine Bluff,2019-2020,22.95,18.77777777777778,NA,-4.172222222222221
SWAC WBB,Arkansas-Pine Bluff,2020-2021,19.666666666666668,20.5,NA,0.8333333333333321
SWAC WBB,Arkansas-Pine Bluff,2021-2022,19.444444444444443,14.454545454545455,NA,-4.989898989898988
SWAC WBB,Arkansas-Pine Bluff,2022-2023,24.076923076923077,20.666666666666668,19.833333333333332,-3.410256410256409
SWAC WBB,Arkansas-Pine Bluff,2023-2024,22.454545454545453,17.857142857142858,23.333333333333332,-4.597402597402596
SWAC WBB,Bethune-Cookman,2021-2022,16.6875,19.818181818181817,NA,3.1306818181818166
SWAC WBB,Bethune-Cookman,2022-2023,19.357142857142858,16.166666666666668,18,-3.19047619047619
SWAC WBB,Bethune-Cookman,2023-2024,17.25,16.9,16.666666666666668,-0.3500000000000014
SWAC WBB,Florida A&M,2021-2022,17.666666666666668,19.6,NA,1.9333333333333336
SWAC WBB,Florida A&M,2022-2023,19.823529411764707,19.666666666666668,NA,-0.15686274509803866
SWAC WBB,Florida A&M,2023-2024,21.75,21.571428571428573,NA,-0.17857142857142705
SWAC WBB,Grambling,2017-2018,19.142857142857142,18.923076923076923,NA,-0.219780219780219
SWAC WBB,Grambling,2018-2019,19.789473684210527,19.384615384615383,NA,-0.4048582995951442
SWAC WBB,Grambling,2019-2020,20.375,18.615384615384617,NA,-1.7596153846153832
SWAC WBB,Grambling,2020-2021,22.666666666666668,19.25,NA,-3.416666666666668
SWAC WBB,Grambling,2021-2022,19.263157894736842,18.818181818181817,NA,-0.4449760765550259
SWAC WBB,Grambling,2022-2023,18,18,20.333333333333332,0
SWAC WBB,Grambling,2023-2024,24.444444444444443,19.4,NA,-5.044444444444444
SWAC WBB,Jackson State,2017-2018,23.5,22.857142857142858,NA,-0.6428571428571423
SWAC WBB,Jackson State,2018-2019,23.235294117647058,18.066666666666666,NA,-5.168627450980392
SWAC WBB,Jackson State,2019-2020,21.294117647058822,18.083333333333332,NA,-3.2107843137254903
SWAC WBB,Jackson State,2020-2021,19.666666666666668,15.090909090909092,19,-4.575757575757576
SWAC WBB,Jackson State,2021-2022,17.625,14.928571428571429,NA,-2.696428571428571
SWAC WBB,Jackson State,2022-2023,17.176470588235293,16.09090909090909,17,-1.0855614973262036
SWAC WBB,Jackson State,2023-2024,18.3,16.666666666666668,18.666666666666668,-1.6333333333333329
SWAC WBB,Mississippi Valley State,2017-2018,17.57894736842105,18.454545454545453,NA,0.8755980861244019
SWAC WBB,Mississippi Valley State,2018-2019,19.25,21,NA,1.75
SWAC WBB,Mississippi Valley State,2019-2020,18.5,18.692307692307693,NA,0.1923076923076934
SWAC WBB,Mississippi Valley State,2020-2021,15.928571428571429,14.166666666666666,NA,-1.7619047619047628
SWAC WBB,Mississippi Valley State,2021-2022,19.8,21.727272727272727,NA,1.927272727272726
SWAC WBB,Mississippi Valley State,2022-2023,17.6875,17.636363636363637,18,-0.05113636363636331
SWAC WBB,Mississippi Valley State,2023-2024,22.285714285714285,18.666666666666668,20.5,-3.619047619047617
SWAC WBB,Prairie View,2017-2018,21.529411764705884,19.928571428571427,NA,-1.600840336134457
SWAC WBB,Prairie View,2018-2019,22.647058823529413,20.071428571428573,NA,-2.57563025210084
SWAC WBB,Prairie View,2019-2020,20.055555555555557,21.46153846153846,NA,1.4059829059829028
SWAC WBB,Prairie View,2020-2021,19.4,22.363636363636363,NA,2.9636363636363647
SWAC WBB,Prairie View,2021-2022,19.375,22.153846153846153,NA,2.7788461538461533
SWAC WBB,Prairie View,2022-2023,21.875,20.76923076923077,18,-1.10576923076923
SWAC WBB,Prairie View,2023-2024,23.22222222222222,19,NA,-4.222222222222221
SWAC WBB,Southern,2017-2018,21.38888888888889,20,NA,-1.3888888888888893
SWAC WBB,Southern,2018-2019,24,20.235294117647058,NA,-3.764705882352942
SWAC WBB,Southern,2019-2020,20.11111111111111,20.583333333333332,NA,0.47222222222222143
SWAC WBB,Southern,2020-2021,18.571428571428573,19.22222222222222,NA,0.6507936507936485
SWAC WBB,Southern,2021-2022,22,20.083333333333332,NA,-1.9166666666666679
SWAC WBB,Southern,2022-2023,21.705882352941178,19.583333333333332,19.75,-2.1225490196078454
SWAC WBB,Southern,2023-2024,21.615384615384617,18.5,NA,-3.1153846153846168
SWAC WBB,Texas Southern,2017-2018,17.823529411764707,18.866666666666667,NA,1.0431372549019606
SWAC WBB,Texas Southern,2018-2019,20.555555555555557,17.75,NA,-2.805555555555557
SWAC WBB,Texas Southern,2019-2020,21.444444444444443,21.666666666666668,NA,0.22222222222222499
SWAC WBB,Texas Southern,2020-2021,17,19.333333333333332,NA,2.333333333333332
SWAC WBB,Texas Southern,2021-2022,17.941176470588236,17.666666666666668,NA,-0.27450980392156765
SWAC WBB,Texas Southern,2022-2023,22,20.5,NA,-1.5
SWAC WBB,Texas Southern,2023-2024,19.181818181818183,17.666666666666668,NA,-1.5151515151515156
Southern WBB,Chattanooga,2017-2018,13.307692307692308,11.411764705882353,NA,-1.8959276018099551
Southern WBB,Chattanooga,2018-2019,16.6,14.75,NA,-1.8500000000000014
Southern WBB,Chattanooga,2019-2020,15.866666666666667,14.214285714285714,NA,-1.6523809523809536
Southern WBB,Chattanooga,2020-2021,14.583333333333334,17.583333333333332,NA,2.9999999999999982
Southern WBB,Chattanooga,2021-2022,16.875,15.857142857142858,NA,-1.0178571428571423
Southern WBB,Chattanooga,2022-2023,14.529411764705882,15,10,0.47058823529411775
Southern WBB,Chattanooga,2023-2024,15.333333333333334,15.583333333333334,19.75,0.25
Southern WBB,East Tennessee State,2017-2018,20.555555555555557,18.8,NA,-1.7555555555555564
Southern WBB,East Tennessee State,2018-2019,20.125,19,NA,-1.125
Southern WBB,East Tennessee State,2019-2020,16.6,15.8,NA,-0.8000000000000007
Southern WBB,East Tennessee State,2020-2021,17.75,17.5,NA,-0.25
Southern WBB,East Tennessee State,2021-2022,17.6875,16,NA,-1.6875
Southern WBB,East Tennessee State,2022-2023,16.416666666666668,14.5,15,-1.9166666666666679
Southern WBB,East Tennessee State,2023-2024,15.333333333333334,13.583333333333334,9,-1.75
Southern WBB,Furman,2017-2018,17.25,14.6875,NA,-2.5625
Southern WBB,Furman,2018-2019,18.2,16.88888888888889,NA,-1.31111111111111
Southern WBB,Furman,2019-2020,17.1875,16.066666666666666,NA,-1.1208333333333336
Southern WBB,Furman,2020-2021,17.933333333333334,14,NA,-3.9333333333333336
Southern WBB,Furman,2021-2022,15.333333333333334,14.4375,NA,-0.8958333333333339
Southern WBB,Furman,2022-2023,15.357142857142858,16.066666666666666,12,0.7095238095238088
Southern WBB,Furman,2023-2024,16.545454545454547,15.9,11,-0.6454545454545464
Southern WBB,Mercer,2017-2018,14.5,14.68421052631579,NA,0.18421052631578938
Southern WBB,Mercer,2018-2019,17.5625,15.176470588235293,NA,-2.3860294117647065
Southern WBB,Mercer,2019-2020,18.529411764705884,16.357142857142858,NA,-2.1722689075630264
Southern WBB,Mercer,2020-2021,17.5,14.933333333333334,21,-2.5666666666666664
Southern WBB,Mercer,2021-2022,16,16.75,NA,0.75
Southern WBB,Mercer,2022-2023,17.75,16.153846153846153,20,-1.5961538461538467
Southern WBB,Mercer,2023-2024,17.75,18,14,0.25
Southern WBB,Samford,2017-2018,17.1875,14.066666666666666,NA,-3.1208333333333336
Southern WBB,Samford,2018-2019,18.63157894736842,14.181818181818182,NA,-4.44976076555024
Southern WBB,Samford,2019-2020,16.944444444444443,13.928571428571429,NA,-3.015873015873014
Southern WBB,Samford,2020-2021,14.714285714285714,12.909090909090908,NA,-1.8051948051948052
Southern WBB,Samford,2021-2022,14.9375,15.285714285714286,NA,0.3482142857142865
Southern WBB,Samford,2022-2023,16.4,16.307692307692307,12.5,-0.09230769230769198
Southern WBB,Samford,2023-2024,15.3,13.363636363636363,20,-1.9363636363636374
Southern WBB,UNC Greensboro,2017-2018,16.875,17.4,NA,0.5249999999999986
Southern WBB,UNC Greensboro,2018-2019,17.0625,14.214285714285714,NA,-2.8482142857142865
Southern WBB,UNC Greensboro,2019-2020,14.733333333333333,13.352941176470589,NA,-1.3803921568627437
Southern WBB,UNC Greensboro,2020-2021,15.909090909090908,15.153846153846153,NA,-0.755244755244755
Southern WBB,UNC Greensboro,2021-2022,14.714285714285714,15.571428571428571,NA,0.8571428571428577
Southern WBB,UNC Greensboro,2022-2023,19,13.785714285714286,16.5,-5.2142857142857135
Southern WBB,UNC Greensboro,2023-2024,18.11111111111111,13.23076923076923,NA,-4.880341880341881
Southern WBB,Western Carolina,2017-2018,17.6875,16.285714285714285,NA,-1.4017857142857153
Southern WBB,Western Carolina,2018-2019,15.2,14.2,NA,-1
Southern WBB,Western Carolina,2019-2020,17.142857142857142,15.5625,NA,-1.5803571428571423
Southern WBB,Western Carolina,2020-2021,19.153846153846153,16.09090909090909,NA,-3.0629370629370634
Southern WBB,Western Carolina,2021-2022,18.846153846153847,16.470588235294116,NA,-2.3755656108597307
Southern WBB,Western Carolina,2022-2023,18.692307692307693,19,22,0.3076923076923066
Southern WBB,Western Carolina,2023-2024,17,17,NA,0
Southern WBB,Wofford,2017-2018,15.428571428571429,15.875,NA,0.4464285714285712
Southern WBB,Wofford,2018-2019,17.333333333333332,15.538461538461538,NA,-1.7948717948717938
Southern WBB,Wofford,2019-2020,18.428571428571427,14.6875,NA,-3.741071428571427
Southern WBB,Wofford,2020-2021,15.785714285714286,13.4,NA,-2.385714285714286
Southern WBB,Wofford,2021-2022,14,13,NA,-1
Southern WBB,Wofford,2022-2023,15.0625,12.923076923076923,14,-2.1394230769230766
Southern WBB,Wofford,2023-2024,14.8,15.363636363636363,NA,0.5636363636363626
Southland WBB,Abilene Christian,2017-2018,18.333333333333332,19.0625,NA,0.7291666666666679
Southland WBB,Abilene Christian,2018-2019,19.25,19.6875,NA,0.4375
Southland WBB,Abilene Christian,2019-2020,19.076923076923077,16.375,NA,-2.7019230769230766
Southland WBB,Abilene Christian,2020-2021,16.615384615384617,16.23076923076923,13,-0.3846153846153868
Southland WBB,Central Arkansas,2017-2018,16.3125,13.05,NA,-3.2624999999999993
Southland WBB,Central Arkansas,2018-2019,19.4375,20.153846153846153,NA,0.7163461538461533
Southland WBB,Central Arkansas,2019-2020,20.866666666666667,17.714285714285715,NA,-3.152380952380952
Southland WBB,Central Arkansas,2020-2021,21.333333333333332,19.833333333333332,NA,-1.5
Southland WBB,Houston Christian,2017-2018,18.75,18.928571428571427,NA,0.17857142857142705
Southland WBB,Houston Christian,2018-2019,17.384615384615383,16.933333333333334,NA,-0.4512820512820497
Southland WBB,Houston Christian,2019-2020,19.3125,19.076923076923077,NA,-0.23557692307692335
Southland WBB,Houston Christian,2020-2021,18.363636363636363,17.7,12,-0.663636363636364
Southland WBB,Houston Christian,2021-2022,15.357142857142858,15.615384615384615,NA,0.2582417582417573
Southland WBB,Houston Christian,2022-2023,17.2,14.23076923076923,24,-2.9692307692307693
Southland WBB,Houston Christian,2023-2024,16.307692307692307,15,NA,-1.3076923076923066
Southland WBB,Incarnate Word,2017-2018,19.5625,17.428571428571427,NA,-2.133928571428573
Southland WBB,Incarnate Word,2018-2019,16.333333333333332,17.76923076923077,NA,1.435897435897438
Southland WBB,Incarnate Word,2019-2020,14.857142857142858,17,NA,2.1428571428571423
Southland WBB,Incarnate Word,2020-2021,16.75,16.571428571428573,NA,-0.17857142857142705
Southland WBB,Incarnate Word,2021-2022,16.6,16.142857142857142,20,-0.45714285714285907
Southland WBB,Incarnate Word,2022-2023,17.846153846153847,15.866666666666667,13,-1.9794871794871796
Southland WBB,Incarnate Word,2023-2024,17.7,15.4,NA,-2.299999999999999
Southland WBB,Lamar,2017-2018,18.5,18.3125,NA,-0.1875
Southland WBB,Lamar,2018-2019,20.285714285714285,19.470588235294116,NA,-0.8151260504201687
Southland WBB,Lamar,2019-2020,18.714285714285715,20.4,NA,1.6857142857142833
Southland WBB,Lamar,2020-2021,20.071428571428573,18.1,NA,-1.9714285714285715
Southland WBB,Lamar,2022-2023,16.428571428571427,16.466666666666665,15,0.03809523809523796
Southland WBB,Lamar,2023-2024,16.22222222222222,16.5,16.5,0.27777777777777857
Southland WBB,McNeese State,2017-2018,20.785714285714285,18.266666666666666,15,-2.519047619047619
Southland WBB,McNeese State,2018-2019,21.5,17.6,NA,-3.8999999999999986
Southland WBB,McNeese State,2019-2020,19.066666666666666,17.142857142857142,NA,-1.923809523809524
Southland WBB,McNeese State,2020-2021,21.666666666666668,20.444444444444443,17,-1.222222222222225
Southland WBB,McNeese State,2021-2022,19.933333333333334,19.083333333333332,32,-0.8500000000000014
Southland WBB,McNeese State,2022-2023,20.1875,18.666666666666668,NA,-1.5208333333333321
Southland WBB,McNeese State,2023-2024,18.75,17.466666666666665,NA,-1.283333333333335
Southland WBB,New Orleans,2017-2018,18.75,17.0625,NA,-1.6875
Southland WBB,New Orleans,2018-2019,19.133333333333333,16.23076923076923,NA,-2.902564102564103
Southland WBB,New Orleans,2019-2020,20.266666666666666,18.571428571428573,NA,-1.6952380952380928
Southland WBB,New Orleans,2020-2021,20.454545454545453,21.3,NA,0.8454545454545475
Southland WBB,New Orleans,2021-2022,21.5,19.444444444444443,NA,-2.055555555555557
Southland WBB,New Orleans,2022-2023,21.58823529411765,17.90909090909091,NA,-3.6791443850267385
Southland WBB,New Orleans,2023-2024,17.5,16.444444444444443,NA,-1.0555555555555571
Southland WBB,Nicholls State,2017-2018,18.263157894736842,17.125,NA,-1.1381578947368425
Southland WBB,Nicholls State,2018-2019,16.555555555555557,17.214285714285715,NA,0.6587301587301582
Southland WBB,Nicholls State,2019-2020,18.3125,17.53846153846154,NA,-0.7740384615384599
Southland WBB,Nicholls State,2020-2021,17.5,18.363636363636363,NA,0.8636363636363633
Southland WBB,Nicholls State,2021-2022,17,17.75,NA,0.75
Southland WBB,Nicholls State,2022-2023,15.214285714285714,15.857142857142858,14,0.6428571428571441
Southland WBB,Nicholls State,2023-2024,19.90909090909091,15.875,8,-4.03409090909091
Southland WBB,Northwestern State,2017-2018,21.866666666666667,19.8125,NA,-2.054166666666667
Southland WBB,Northwestern State,2018-2019,23.5,22.285714285714285,NA,-1.2142857142857153
Southland WBB,Northwestern State,2019-2020,24.214285714285715,24.133333333333333,NA,-0.08095238095238244
Southland WBB,Northwestern State,2020-2021,19.3,18.3,NA,-1
Southland WBB,Northwestern State,2021-2022,16.23076923076923,16.846153846153847,NA,0.6153846153846168
Southland WBB,Northwestern State,2022-2023,17,16.785714285714285,24,-0.2142857142857153
Southland WBB,Northwestern State,2023-2024,18.75,15.625,NA,-3.125
Southland WBB,Sam Houston State,2017-2018,18.333333333333332,17.8125,NA,-0.5208333333333321
Southland WBB,Sam Houston State,2018-2019,21.666666666666668,23.214285714285715,NA,1.5476190476190474
Southland WBB,Sam Houston State,2019-2020,24.133333333333333,23.214285714285715,NA,-0.9190476190476176
Southland WBB,Sam Houston State,2020-2021,21.5,23.46153846153846,NA,1.96153846153846
Southland WBB,Southeastern Louisiana,2017-2018,21.176470588235293,22.642857142857142,NA,1.4663865546218489
Southland WBB,Southeastern Louisiana,2018-2019,23.2,20,NA,-3.1999999999999993
Southland WBB,Southeastern Louisiana,2019-2020,21.235294117647058,17.5,NA,-3.735294117647058
Southland WBB,Southeastern Louisiana,2020-2021,18.375,19,NA,0.625
Southland WBB,Southeastern Louisiana,2021-2022,16.357142857142858,16.153846153846153,NA,-0.20329670329670435
Southland WBB,Southeastern Louisiana,2022-2023,15.235294117647058,13.25,14,-1.985294117647058
Southland WBB,Southeastern Louisiana,2023-2024,16.75,20,18,3.25
Southland WBB,Stephen F. Austin,2017-2018,19,15.263157894736842,NA,-3.7368421052631575
Southland WBB,Stephen F. Austin,2018-2019,18.53846153846154,17.736842105263158,NA,-0.8016194331983826
Southland WBB,Stephen F. Austin,2019-2020,17.307692307692307,14.5625,NA,-2.7451923076923066
Southland WBB,Stephen F. Austin,2020-2021,19.818181818181817,18.066666666666666,21,-1.7515151515151501
Southland WBB,Texas A&M-Commerce,2022-2023,16.625,14.25,14.4,-2.375
Southland WBB,Texas A&M-Commerce,2023-2024,14.7,16.2,NA,1.5
Southland WBB,Texas A&M-Corpus Christi,2017-2018,18.733333333333334,14.875,11,-3.8583333333333343
Southland WBB,Texas A&M-Corpus Christi,2018-2019,17.928571428571427,17.31578947368421,NA,-0.6127819548872182
Southland WBB,Texas A&M-Corpus Christi,2019-2020,17,13.733333333333333,NA,-3.2666666666666675
Southland WBB,Texas A&M-Corpus Christi,2020-2021,18.77777777777778,18.5,NA,-0.27777777777777857
Southland WBB,Texas A&M-Corpus Christi,2021-2022,19.076923076923077,16.125,NA,-2.9519230769230766
Southland WBB,Texas A&M-Corpus Christi,2022-2023,17.714285714285715,17.214285714285715,20.333333333333332,-0.5
Southland WBB,Texas A&M-Corpus Christi,2023-2024,18,14.666666666666666,NA,-3.333333333333334
Summit WBB,Denver,2017-2018,19.142857142857142,18.25,NA,-0.8928571428571423
Summit WBB,Denver,2018-2019,20.0625,20.25,NA,0.1875
Summit WBB,Denver,2019-2020,19.833333333333332,18.333333333333332,NA,-1.5
Summit WBB,Denver,2020-2021,16.076923076923077,17.6,NA,1.5230769230769248
Summit WBB,Denver,2021-2022,16.066666666666666,16.266666666666666,NA,0.1999999999999993
Summit WBB,Denver,2022-2023,16.642857142857142,17.266666666666666,17,0.6238095238095234
Summit WBB,Denver,2023-2024,17.1,17.166666666666668,NA,0.06666666666666643
Summit WBB,Kansas City,2020-2021,23.181818181818183,18.636363636363637,NA,-4.545454545454547
Summit WBB,Kansas City,2021-2022,16.785714285714285,14.88888888888889,NA,-1.8968253968253954
Summit WBB,Kansas City,2022-2023,17,19.142857142857142,18.333333333333332,2.1428571428571423
Summit WBB,Kansas City,2023-2024,22.6,20.727272727272727,24,-1.8727272727272748
Summit WBB,North Dakota,2018-2019,24.95,23,NA,-1.9499999999999993
Summit WBB,North Dakota,2019-2020,22.176470588235293,20.846153846153847,NA,-1.3303167420814468
Summit WBB,North Dakota,2020-2021,21.692307692307693,20.625,NA,-1.0673076923076934
Summit WBB,North Dakota,2021-2022,15.882352941176471,16.923076923076923,NA,1.0407239819004523
Summit WBB,North Dakota,2022-2023,19.53846153846154,19.571428571428573,17.4,0.03296703296703285
Summit WBB,North Dakota,2023-2024,18.142857142857142,20.357142857142858,22,2.2142857142857153
Summit WBB,North Dakota State,2017-2018,14.76923076923077,16.125,NA,1.35576923076923
Summit WBB,North Dakota State,2018-2019,16.142857142857142,14.6,NA,-1.5428571428571427
Summit WBB,North Dakota State,2019-2020,19.8,18,NA,-1.8000000000000007
Summit WBB,North Dakota State,2020-2021,20.727272727272727,20.076923076923077,NA,-0.65034965034965
Summit WBB,North Dakota State,2021-2022,18.8,15.642857142857142,NA,-3.1571428571428584
Summit WBB,North Dakota State,2022-2023,19.625,20.75,20,1.125
Summit WBB,North Dakota State,2023-2024,20,20,21,0
Summit WBB,Omaha,2017-2018,16.357142857142858,13.642857142857142,NA,-2.7142857142857153
Summit WBB,Omaha,2018-2019,16.066666666666666,14.571428571428571,NA,-1.4952380952380953
Summit WBB,Omaha,2019-2020,19,16.733333333333334,NA,-2.2666666666666657
Summit WBB,Omaha,2020-2021,18.214285714285715,16.333333333333332,NA,-1.8809523809523832
Summit WBB,Omaha,2021-2022,17.928571428571427,16.083333333333332,NA,-1.845238095238095
Summit WBB,Omaha,2022-2023,17,17.285714285714285,17,0.2857142857142847
Summit WBB,Omaha,2023-2024,18.181818181818183,19.09090909090909,NA,0.9090909090909065
Summit WBB,Oral Roberts,2017-2018,14.11111111111111,16.166666666666668,NA,2.055555555555557
Summit WBB,Oral Roberts,2018-2019,20.6875,19.6,NA,-1.0874999999999986
Summit WBB,Oral Roberts,2019-2020,18.5,17,NA,-1.5
Summit WBB,Oral Roberts,2020-2021,20.692307692307693,19.875,NA,-0.8173076923076934
Summit WBB,Oral Roberts,2021-2022,15.333333333333334,13.625,NA,-1.708333333333334
Summit WBB,Oral Roberts,2022-2023,19.625,17.307692307692307,20.5,-2.3173076923076934
Summit WBB,Oral Roberts,2023-2024,18.333333333333332,16,NA,-2.333333333333332
Summit WBB,Purdue-Fort Wayne,2017-2018,17.142857142857142,18.214285714285715,NA,1.071428571428573
Summit WBB,Purdue-Fort Wayne,2018-2019,18,17.571428571428573,NA,-0.42857142857142705
Summit WBB,Purdue-Fort Wayne,2019-2020,17.285714285714285,17,NA,-0.2857142857142847
Summit WBB,South Dakota,2017-2018,18.833333333333332,15.75,NA,-3.083333333333332
Summit WBB,South Dakota,2018-2019,19.625,17.166666666666668,NA,-2.458333333333332
Summit WBB,South Dakota,2019-2020,16.846153846153847,16,NA,-0.8461538461538467
Summit WBB,South Dakota,2020-2021,18,17.5,10,-0.5
Summit WBB,South Dakota,2021-2022,15.625,15.263157894736842,NA,-0.3618421052631575
Summit WBB,South Dakota,2022-2023,18.666666666666668,16.466666666666665,15.333333333333334,-2.200000000000003
Summit WBB,South Dakota,2023-2024,16.75,14.75,15.75,-2
Summit WBB,South Dakota State,2017-2018,16.285714285714285,14.055555555555555,21,-2.2301587301587293
Summit WBB,South Dakota State,2018-2019,17.4375,15.578947368421053,NA,-1.858552631578947
Summit WBB,South Dakota State,2019-2020,16.8,13.5,NA,-3.3000000000000007
Summit WBB,South Dakota State,2020-2021,16,16.5,14,0.5
Summit WBB,South Dakota State,2021-2022,14.076923076923077,13.08,NA,-0.9969230769230766
