Conference,Team,Away,Neutral,Home,Diff
SEC WBB,Florida,17.44705882352941,15.857142857142858,15.909090909090908,-1.537967914438502
SEC WBB,Georgia,18.77922077922078,15.214285714285714,15.735042735042734,-3.044178044178045
SEC WBB,Kentucky,18.78205128205128,18.4,16.56779661016949,-2.2142546718817897
SEC WBB,Louisiana State,17.48,18,16.154545454545456,-1.3254545454545443
SEC WBB,Mississippi,18.463414634146343,17.77777777777778,18.269565217391303,-0.19384941675503953
SEC WBB,Mississippi State,17.18421052631579,15.857142857142858,15.040983606557377,-2.1432269197584137
SEC WBB,Missouri,18.546511627906977,20.125,16.10909090909091,-2.4374207188160675
SEC WBB,South Carolina,16.093023255813954,13.625,13.808,-2.285023255813954
SEC WBB,Tennessee,17.675,16.916666666666668,15.591666666666667,-2.083333333333334
SEC WBB,Texas A&M,17.066666666666666,14.875,15.398373983739837,-1.668292682926829
SEC WBB,Vanderbilt,18.417721518987342,18.8,17.728155339805824,-0.6895661791815186
SWAC WBB,Alabama A&M,18.504761904761907,18,16.56578947368421,-1.9389724310776977
SWAC WBB,Alabama State,20.787037037037038,17.5,20.2,-0.5870370370370388
SWAC WBB,Alcorn State,21.60576923076923,NA,20.8875,-0.7182692307692307
SWAC WBB,Arkansas-Pine Bluff,21.31132075471698,21,18.67142857142857,-2.63989218328841
SWAC WBB,Bethune-Cookman,17.789473684210527,17.333333333333332,17.606060606060606,-0.18341307814992192
SWAC WBB,Florida A&M,19.48936170212766,NA,20.103448275862068,0.6140865737344079
SWAC WBB,Grambling,20.07079646017699,20.333333333333332,18.91025641025641,-1.1605400499205807
SWAC WBB,Jackson State,20.184466019417474,18,17.59036144578313,-2.5941045736343433
SWAC WBB,Mississippi Valley State,18.68421052631579,19.25,18.91176470588235,0.22755417956656032
SWAC WBB,Prairie View,21.20408163265306,18,20.850574712643677,-0.35350692000938366
SWAC WBB,Southern,21.405172413793103,19.75,19.890243902439025,-1.5149285113540785
SWAC WBB,Texas Southern,19.721153846153847,NA,19.153846153846153,-0.5673076923076934
Southern WBB,Chattanooga,15.361702127659575,15.571428571428571,14.73469387755102,-0.6270082501085543
Southern WBB,East Tennessee State,18.081632653061224,14.4,16.505494505494507,-1.5761381475667164
Southern WBB,Furman,16.81904761904762,11.333333333333334,15.51,-1.30904761904762
Southern WBB,Mercer,17.094736842105263,18.166666666666668,15.825242718446601,-1.2694941236586619
Southern WBB,Samford,16.462962962962962,15,14.348314606741573,-2.114648356221389
Southern WBB,UNC Greensboro,16.568421052631578,16.5,14.67,-1.8984210526315781
Southern WBB,Western Carolina,17.652173913043477,22,16.398058252427184,-1.2541156606162929
Southern WBB,Wofford,15.92,14,14.40625,-1.51375
Southland WBB,Abilene Christian,18.36842105263158,13,17.918032786885245,-0.4503882657463336
Southland WBB,Central Arkansas,19.43548387096774,NA,17.10169491525424,-2.3337889557135014
Southland WBB,Houston Christian,17.571428571428573,18,16.88372093023256,-0.6877076411960132
Southland WBB,Incarnate Word,17.12087912087912,16.5,16.636363636363637,-0.48451548451548376
Southland WBB,Lamar,18.506172839506174,15.6,18.395061728395063,-0.11111111111111072
Southland WBB,McNeese State,20.178571428571427,21.333333333333332,18.31764705882353,-1.8609243697478988
Southland WBB,New Orleans,19.94,NA,18.01219512195122,-1.9278048780487822
Southland WBB,Nicholls State,17.4811320754717,11,17.125,-0.3561320754716988
Southland WBB,Northwestern State,20.25,24,19.477777777777778,-0.7722222222222221
Southland WBB,Sam Houston State,21.576923076923077,NA,21.75438596491228,0.17746288798920418
Southland WBB,Southeastern Louisiana,19.145833333333332,16,18.392857142857142,-0.7529761904761898
Southland WBB,Stephen F. Austin,18.627450980392158,21,16.391304347826086,-2.236146632566072
Southland WBB,Texas A&M-Commerce,15.884615384615385,14.4,15.136363636363637,-0.7482517482517483
Southland WBB,Texas A&M-Corpus Christi,18.136363636363637,16.6,16.00980392156863,-2.1265597147950075
Summit WBB,Denver,17.882978723404257,17,17.95098039215686,0.06800166875260416
Summit WBB,Kansas City,19.42,21.166666666666668,17.944444444444443,-1.4755555555555588
Summit WBB,North Dakota,20.79310344827586,18.166666666666668,20.10958904109589,-0.6835144071799704
Summit WBB,North Dakota State,18.483870967741936,20.6,17.617021276595743,-0.8668496911461929
Summit WBB,Omaha,17.510204081632654,17,16.151162790697676,-1.3590412909349787
Summit WBB,Oral Roberts,18.056603773584907,20.5,16.910112359550563,-1.1464914140343438
Summit WBB,Purdue-Fort Wayne,17.488372093023255,NA,17.58139534883721,0.09302325581395365
Summit WBB,South Dakota,17.786516853932586,14.875,16.092436974789916,-1.69407987914267
Summit WBB,South Dakota State,15.83695652173913,16,14.389830508474576,-1.4471260132645547
Summit WBB,St. Thomas,17,19.25,17.7027027027027,0.7027027027027017
Summit WBB,Western Illinois,16.5,13,15.654761904761905,-0.8452380952380949
Sun Belt WBB,Appalachian State,17.345794392523363,18.75,17.184782608695652,-0.16101178382771053
Sun Belt WBB,Arkansas State,18.554347826086957,18.666666666666668,17.175257731958762,-1.3790900941281947
Sun Belt WBB,Coastal Carolina,19.518072289156628,19.333333333333332,17.673076923076923,-1.8449953660797043
Sun Belt WBB,Georgia Southern,18.89010989010989,21.2,18.010204081632654,-0.8799058084772362
Sun Belt WBB,Georgia State,17.695652173913043,17,16.70408163265306,-0.991570541259982
Sun Belt WBB,James Madison,18.12,19.166666666666668,16.423076923076923,-1.6969230769230776
Sun Belt WBB,Little Rock,17.708333333333332,NA,16.844155844155843,-0.8641774891774894
Sun Belt WBB,Louisiana,17.808988764044944,18.75,15.653465346534654,-2.15552341751029
Sun Belt WBB,Louisiana-Monroe,18.22222222222222,19,17.76530612244898,-0.45691609977324177
Sun Belt WBB,Marshall,18.833333333333332,17.6,16.5,-2.333333333333332
Sun Belt WBB,Old Dominion,21,17.8,19.115384615384617,-1.8846153846153832
Sun Belt WBB,South Alabama,18.17,21,15.99047619047619,-2.179523809523811
Sun Belt WBB,Southern Mississippi,18.8,16.75,16.428571428571427,-2.3714285714285737
Sun Belt WBB,Texas State,17.336633663366335,18,16.410526315789475,-0.9261073475768598
Sun Belt WBB,Troy,21.38144329896907,20.166666666666668,19.71,-1.67144329896907
Sun Belt WBB,UT Arlington,18.779411764705884,NA,18.175675675675677,-0.6037360890302068
WAC WBB,Abilene Christian,17.647058823529413,13.5,15.585365853658537,-2.061692969870876
WAC WBB,Cal State Bakersfield,19.48936170212766,NA,17.88888888888889,-1.6004728132387704
WAC WBB,California Baptist,18.025641025641026,22.375,17.125,-0.90064102564102555
WAC WBB,Chicago State,19.38235294117647,NA,18.131147540983605,-1.251205400192866
WAC WBB,Grand Canyon,17.942528735632184,21.5,17.08490566037736,-0.8576230752548248
WAC WBB,Kansas City,16.488888888888887,NA,16.46808510638298,-0.020803782505907975
WAC WBB,Lamar,16.307692307692307,NA,16.625,0.3173076923076934
WAC WBB,New Mexico State,19.42168674698795,20.142857142857142,17.651685393258425,-1.7700013537295263
WAC WBB,Sam Houston State,19.93548387096774,23,19.321428571428573,-0.6140552995391673
WAC WBB,Seattle,18.22772277227723,26.5,18.382978723404257,0.15525595112702817
WAC WBB,Southern Utah,14.192307692307692,16.333333333333332,15.625,1.4326923076923084
WAC WBB,Stephen F. Austin,18.102564102564102,17.285714285714285,17.069767441860463,-1.0327966607036387
WAC WBB,Tarleton State,15.735849056603774,20,16.833333333333332,1.097484276729558
WAC WBB,Texas-Rio Grande Valley,18.183673469387756,20,17.02061855670103,-1.1630549126867251
WAC WBB,UT Arlington,18.73913043478261,21.666666666666668,19.47826086956522,0.7391304347826093
WAC WBB,Utah Tech,15.210526315789474,17.75,15.465116279069768,0.25458996328029393
WAC WBB,Utah Valley,15.806818181818182,16,16.505050505050505,0.6982323232323235
WCC WBB,Brigham Young,16.85,18.75,15.619565217391305,-1.2304347826086968
WCC WBB,Gonzaga,16.210526315789473,17.666666666666668,14.678899082568808,-1.5316272332206644
WCC WBB,Loyola Marymount,17.376237623762375,13,17.18,-0.19623762376237508
WCC WBB,Pacific,19.010416666666668,17.4,18.282828282828284,-0.7275883838383841
WCC WBB,Pepperdine,17.357894736842105,19.6,16.74736842105263,-0.6105263157894747
WCC WBB,Portland,18.126436781609197,17.88888888888889,18.073394495412845,-0.05304228619635154
WCC WBB,Saint Mary's (CA),16.565656565656564,19.5,15.952830188679245,-0.6128263769773188
WCC WBB,San Diego,18.73170731707317,19.818181818181817,18.114285714285714,-0.6174216027874557
WCC WBB,San Francisco,17.01923076923077,19,17.217821782178216,0.1985910129474462
WCC WBB,Santa Clara,15.817307692307692,19.571428571428573,16.548387096774192,0.7310794044665005
