"season","url","text"
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/payton-richard/6815",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/addie-budnik/6621",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/courtney-swider/6627",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/rachel-ullstrom/6628",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/alyssa-jimenez/6816",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/annika-manthy/6817",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/katie-hill/6625",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/steph-ouderkirk/6818",""
"2024-25","https://www.richmondspiders.com/sports/womens-basketball/roster/maggie-doogan/6623",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/mikayla-blakes/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/jada-brown/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/madison-greene/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/leilani-kapinus/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/jane-nwaba/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/jordyn-oliver/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/khamil-pierre/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/justine-pissott/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/aiyana-mitchell/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/aga-makurat/",""
"2024-25","https://vucommodores.com/sports/wbball/roster/season/2024-25/player/trinity-wilson/",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/gabriela-d-ambrosio/8739",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/mia-cruz/8737",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/brianne-foley/8738",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/alexa-lora/8733",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/isabella-suero/8740",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/qubilah-mitchell/8937",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/keira-moley/8734",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/kyla-thompson/8736",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/madison-clark/8731",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/kacilyn-belmont/8742",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/maiyah-johnson/8732",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/grace-jaffray/8741",""
"2024-25","https://www.jwuathletics.com/sports/womens-basketball/roster/mikayla-caruso/8730",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/loria-snowden/14394",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/amyrah-sapenter/14393",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/elana-wells/14389",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/heaven-thompson/14395",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/patricia-chikamba/14390",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/betul-gasgil/14396",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/linoi-biton/14397",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/sanaa-thomas/14388",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/ruby-garner/14387",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/queen-baker/14399",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/autumn-rucker/14400",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/jaelynne-murray/14401",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/kylah-lawson/14392",""
"2024-25","https://www.uindy.edu/sports/womens-basketball/roster/halie-gilbert/14391",""
"2024-25","https://www.goforesters.com/sports/womens-basketball/roster/mia-degrasse/6866",""
"2024-25","https://www.goforesters.com/sports/womens-basketball/roster/rebecca-christodoulou/6863",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/sierra-gamble/7812",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/amya-moss/7818",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/makiah-scott/7820",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/isyss-scott/7829",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/zaniya-moody/7817",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/d-vonnah-sagapolu/7828",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/juliana-hernandez/7814",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/krystle-medrano/7826",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/lara-matias/7815",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/alissia-corona/7811",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/jade-lovato/7824",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/torrance-robertson/7900",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/macy-gordon/7813",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/donicia-lamey/7823",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/maizie-barker/7821",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/kathleen-rodriguez/7819",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/mackenzie-mcdonald/7816",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/gabriella-matlock/7825",""
"2024-25","https://www.nec.edu/sports/womens-basketball/roster/deanna-griffin/7822",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/sydney-hoefs/21544",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/elaina-johnson/21548",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/logan-nyemchek/21551",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/giavanna-white-principio/21553",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/julia-logana/21549",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/shania-iglesias/21546",""
"2024-25","https://www.oswegolakers.com/sports/womens-basketball/roster/zoe-evans/21543",""
"2024-25","https://gogriz.com/sports/womens-basketball/roster/kavanah-lene/7336",""
"2024-25","https://ragincajuns.com/sports/womens-basketball/roster/ryanne-walters/9702",""
"2024-25","https://ragincajuns.com/sports/womens-basketball/roster/dacia-jones/9697",""
"2024-25","https://ragincajuns.com/sports/womens-basketball/roster/skylah-travis/9705",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/jalynn-bristow/13196",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/denae-fritz/13197",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/kalysta-martin/13198",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/adlee-blacklock/13199",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/achol-magot/13169",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/sarengbe-sanogo/13223",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/jordyn-merritt/13171",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/ivana-krajina/13200",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/loghan-johnson/13168",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/jada-wynn/13174",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/kelly-mora/13172",""
"2024-25","https://texastech.com/sports/womens-basketball/roster/maya-peat/13201",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/margarita-satini/7113",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/kendra-parra/7112",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/dakota-nap/7122",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/vanna-quintana/7123",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/kaitlin-burgess/7118",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/fui-niumeitolu/7121",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/japrix-weaver/7116",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/taylor-smith/7114",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/kennedy-eskelson/7111",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/amanda-edwards/7110",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/maya-davis/7120",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/rose-bubakar/7117",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/antoniette-emma-nnopu/7119",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/lanae-billy/7115",""
"2024-25","https://weberstatesports.com/sports/womens-basketball/roster/mata-peaua/7124",""
"2024-25","https://gomastodons.com/sports/womens-basketball/roster/amellia-bromenschenkel/9263",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/christabel-ezumah/12596",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/chloe-spreen/12593",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/sarah-ashlee-barker/12040",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/eris-lester/12594",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/reychel-douglas/12043",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/jeanna-cunningham/12042",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/zaay-green/12598",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/diana-collins/12597",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/essence-cody/12041",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/karly-weathers/12047",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/jessica-timmons/12046",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/leah-brooks/12595",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/naomi-jones/12044",""
"2024-25","https://rolltide.com/sports/womens-basketball/roster/aaliyah-nye/12045",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/laila-jewett",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/kaitlin-peterson",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/lucie-castagne",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/nevaeh-brown",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/achol-akot",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/emely-rodriguez",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/summer-yancy",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/taylor-gibson",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/hannah-gusters",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/adeang-ring",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/arek-angui",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/ally-stedman",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/mahogany-chandler-roberts",""
"2024-25","https://ucfknights.com/sports/womens-basketball/roster/player/khyala-ngodu",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/ayianna-johnson/17348",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/kennedy-sanders/17295",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/frida-formann/17293",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/jojo-nworie/17349",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/erin-powell/17304",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/sararose-smith/17296",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/lova-lagerlid/17300",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/nyamer-diew/17299",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/lior-garzon/17298",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/jade-masogayo/17350",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/kindyll-wetta/17297",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/tabitha-betson/17301",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/johanna-teder/17347",""
"2024-25","https://cubuffs.com/sports/womens-basketball/roster/grace-oliver/17302",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/taylor-johnsonmatthews/3854",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/grace-carstensen/3832",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/charlece-ohiaeri/3845",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/alayna-west/3850",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/meg-newman/3853",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/haley-walker/3838",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/sumer-lee/3834",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/ellery-minch/3847",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/maeve-mcerlane/3836",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/shakara-mccline/3843",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/natiah-nelson/3849",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/ally-timm/3851",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/kate-clarke/3841",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/angelina-smith/3852",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/jorie-allen/3831",""
"2024-25","https://depaulbluedemons.com/sports/womens-basketball/roster/emory-klatt/3848",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/trinity-turner/8235",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/asia-avinger/8226",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/savannah-henderson/8230",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/miyah-verse/8231",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/demauri-flournoy/8229",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/roxane-makolo/8237",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/fatima-diakhate/8227",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/nyah-leveretter/8236",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/summer-davis/8232",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/indya-davis/8233",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/amiya-evans/8228",""
"2024-25","https://georgiadogs.com/sports/womens-basketball/roster/mia-woolfolk/8234",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/leilani-augmon/9027",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/gigi-cooke/8790",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/summer-bostock/8860",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/kateri-poole/8861",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/tatiana-arevalo/9208",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/kiera-edmonds/8862",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/avalon-miller/8795",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/eylia-love/8863",""
"2024-25","https://uhcougars.com/sports/womens-basketball/roster/ashley-chevalier/8864",""
"2024-25","https://libertyflames.com/sports/womens-basketball/roster/ify-nwaobi/15065",""
"2024-25","https://libertyflames.com/sports/womens-basketball/roster/pien-steenbergen/15063",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/jada-cook/10468",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/halli-poock/10471",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/haven-ford/10459",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/briley-pena/10461",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/trinity-white/10464",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/grace-billington/10467",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/jenna-walker/10463",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/ava-learn/10460",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/braxcynn-baker/10466",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/cam-hoover/10469",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/jazmine-young/10717",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/adriana-blazquez/10718",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/destiny-thomas/10462",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/katelyn-young/10465",""
"2024-25","https://goracers.com/sports/womens-basketball/roster/adalyn-koelling/10470",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/madison-greene/11655",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/ajae-petty/11667",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/taylor-thierry/11658",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/kennedy-cambridge/11653",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/ava-watson/11668",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/kaia-henderson/11656",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/elsa-lemmil/11669",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/ella-hobbs/11670",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/seini-henry/11671",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/chance-gray/11672",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/jaloni-cambridge/11673",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/cotie-mcmahon/11657",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/faith-carson/11654",""
"2024-25","https://ohiostatebuckeyes.com/sports/womens-basketball/roster/eboni-walker/11659",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/tiara-bolden/10547",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/kennedie-shuler/10542",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/ally-schimel/10615",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/lucia-navarro/10544",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/susana-yepes/10543",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/aj-marotte/10539",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/mackenzie-shivers/10548",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/elisa-mehyar/10545",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/catarina-ferreira/10546",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/cloe-vecina/10549",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/sela-heide/10538",""
"2024-25","https://osubeavers.com/sports/womens-basketball/roster/kelsey-rees/10541",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/gabby-elliott",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/cam-rust",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/shae-steele",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/moriah-murray",""
