ncaa_id,game_id,date,start_time,location,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
158,13368,11/14/2023,6:00 PM,"Levien Gymnasium, New York, NY",Columbia,16,0,Duke,16,0,"David Troyan,  Krystle Apellaniz,  John Capolino"
158,13387,2/24/2024,2:00 PM,"Levien Gymnasium, New York, NY",Columbia,15,0,Princeton,8,0,"Ashley Olsen,  Ryan Nunes,  Pastor Torres"
158,13162,11/20/2023,11:00 AM,"Baha Mar Convention Center, Nassau, Bahamas",Georgia,15,0,Columbia,21,0,"Courtney  Robinson,  Natosha  Harris,  Troy  Winders"
158,13375,12/28/2023,6:00 PM,"War Memorial at the Sobrato Center, San Francisco, CA",San Francisco,18,0,Columbia,13,0,"Nadi Carey,  Ashley Ellis,  Alecia Murrary"
158,13380,1/20/2024,4:00 PM,"Jadwin Gymnasium, Princeton, NJ",Princeton,14,0,Columbia,17,0,"Anthony Reddin,  Sarah Williams,  Krystle Apellaniz"
158,13379,1/15/2024,2:00 PM,"Levien Gymnasium, New York, NY",Columbia,18,0,Yale,23,0,"Brandon Appel,  Krystle Apellaniz,  Joseph Vaszily"
158,13378,1/13/2024,2:00 PM,"Levien Gymnasium, New York, NY",Columbia,21,0,Cornell,19,0,"Persio Reyes,  Cynthia Do,  Kevin Farlow"
158,13381,1/27/2024,2:00 PM,"The Palestra, Philadelphia, PA",Penn,15,1,Columbia,15,0,"Keith Batson,  Cynthia Do,  Justin Paluch"
158,13374,12/10/2023,2:00 PM,"Levien Gymnasium, New York, NY",Columbia,18,0,Wagner,22,0,"Kevin George,  Cynthia Do,  Jorge Martinez"
158,13163,11/22/2023,1:30 PM,"Baha Mar Convention Center, Nassau, Bahamas",Columbia,19,0,Florida,14,0,"Courtney Robinson,  Troy Winders,  Bruce  Morris"
172,29460,11/6/2023,5:00 PM,"Chace Athletic Center, Smithfield, RI",Bryant,11,0,Dartmouth,8,0,"Ivy Lin,  Kaz Beverley,  Ronnie Stephenson"
172,29483,2/10/2024,2:00 PM,"Leede Arena, Hanover, NH",Dartmouth,11,0,Harvard,14,0,"Geraldine Smith Washington,  Michael DoCouto,  Ken Kelly"
172,29482,2/3/2024,5:00 PM,"Levien Gymnasium, New York, NY",Columbia,15,0,Dartmouth,11,0,"David Troyan,  Alexis Perez,  Scott Berkins"
172,29477,1/13/2024,1:00 PM,"Leede Arena, Hanover, NH",Dartmouth,8,0,Penn,8,0,"Michael Mei,  Jessica Smith,  Rich Fetter"
172,29461,11/14/2023,7:00 PM,"Leede Arena, Hanover, NH",Dartmouth,11,0,Keene St.,11,0,"Brianna Robinson,  Charles Rydzak,  Corey Pothier"
172,29485,2/17/2024,4:00 PM,"Leede Arena, Hanover, NH",Dartmouth,11,0,Cornell,20,0,"Kyle Scofield,  Luis  Torres,  Gina Catanzariti"
172,29466,12/8/2023,5:00 PM,"Leede Arena, Hanover, NH",Dartmouth,11,0,Navy,17,0,"Kristie Watkins-Day,  Kevin Fahy,  Justin Paluch"
172,29489,3/5/2024,8:00 PM,"Lavietes Pavilion, Boston, MA",Harvard,20,0,Dartmouth,17,0,"Kristie Watkins-Day,  Hillary Harwell,  Brandon Appel"
172,29470,12/21/2023,11:00 AM,"Leede Arena, Hanover, NH",Dartmouth,11,0,Lafayette,11,0,"Steve Call,  Lynda Kashouh,  Ryan  Nunes"
172,29488,3/2/2024,4:00 PM,"Jadwin Gymnasium, Princeton, NJ",Princeton,11,0,Dartmouth,6,0,"Charles Rydzak,  Kevin George,  Cynthia Do"
172,29484,2/16/2024,6:00 PM,"Leede Arena, Hanover, NH",Dartmouth,16,0,Columbia,18,0,"Stephanie Barksdale,  Sarah Williams,  Pastor Torres"
172,29487,3/1/2024,5:00 PM,"The Palestra, Philadelphia, PA",Penn,13,0,Dartmouth,7,0,"Ashley Rivera,  Sarah Williams,  John Capolino"
172,29468,12/12/2023,7:00 PM,"Broadview Center, Albany, NY",UAlbany,6,0,Dartmouth,11,0,"Keith Miller,  Dough Knight,  Joseph Vaszily"
172,29472,1/6/2024,1:00 PM,"Leede Arena, Hanover, NH",Dartmouth,5,0,Brown,11,0,"Zoe Young,  Keith  Batson,  Pastor Torres"
172,29464,11/30/2023,6:00 PM,"Roy L. Patrick Gymnasium, Burlington, VT",Vermont,9,0,Dartmouth,11,0,"Ashley Olsen,  Keith Miller,  Karen Preato"
172,29465,12/4/2023,2:00 PM,"Leede Arena, Hanover, NH",Dartmouth,10,0,UC Riverside,13,0,"Kyle  Scofield,  Ashley Rivera,  Scott Berkins"
172,29473,1/7/2024,4:00 PM,"Leede Arena, Hanover, NH",Dartmouth,10,0,VTSU Lyndon,6,0,"Ian Carey,  Lynda Kashouh,  Elizabeth Kuzmeski"
172,29486,2/24/2024,1:00 PM,"Leede Arena, Hanover, NH",Dartmouth,12,0,Yale,13,0,"Melissa Famme,  Jorge Martinez,  Justin Paluch"
172,29469,12/14/2023,6:00 PM,"Costello Athletic Center, Lowell, MA",UMass Lowell,19,0,Dartmouth,10,0,"Maggie Tieman,  Ed Sidlasky,  John Capolino"
172,29462,11/12/2023,1:00 PM,"Leede Arena, Hanover, NH",Dartmouth,10,0,Siena,20,0,"Kevin Fahy,  Ashley Rivera,  Elizabeth Kuzmeski"
172,29478,1/15/2024,6:00 PM,"Leede Arena, Hanover, NH",Dartmouth,14,0,Princeton,12,0,"David Troyan,  Ashley Olsen,  Jeffrey Smith"
172,29481,2/2/2024,6:00 PM,"Newman Arena, Ithaca, NY",Cornell,16,0,Dartmouth,14,0,"Kevin Farlow,  Hillary Harwell,  Don Cummisky"
172,29480,1/27/2024,3:00 PM,"Pizzitola Sports Center, Providence, RI",Brown,8,0,Dartmouth,15,0,"Ronnie Stephenson,  Melissa Famme,  Ryan Nunes"
172,29479,1/20/2024,1:00 PM,"John J. Lee Amphitheater, New Haven, CT",Yale,14,0,Dartmouth,13,0,"Kevin George,  Hillary Harwell,  Don Cummiskey"
172,29463,11/26/2023,1:00 PM,"Lundholm Gymnasium, Durham, NH",New Hampshire,14,0,Dartmouth,6,0,"Kevin Dillard,  Bryan Brunette,  Timothy Greene"
176,5801,12/8/2023,7:00 PM,"Watsco Center, Coral Gables, FL",Miami (FL),14,0,DePaul,17,0,"John Capolino,  Saif Esho,  Dee Kantner"
176,6000,1/16/2024,7:00 PM,"Wintrust Arena, Chicago, IL",DePaul,16,0,Xavier,11,0,"Toni Patillo,  Tom Danaher,  Dee  Kantner"
176,6001,1/20/2024,2:00 PM,"Harry A. Gampel Pavilion, Storrs, CT",UConn,14,0,DePaul,24,0,"John Capolino,  Fatou Cissoko-Stephens,  Jeffrey Smith"
176,5800,11/12/2023,4:00 PM,"KFC Yum! Center, Louisville, KY",Louisville,15,0,DePaul,23,0,"Ashley Gloss,  Jeffrey Smith,  Joseph Vaszily"
176,5764,12/13/2023,7:00 PM,"Wintrust Arena, Chicago, IL",DePaul,15,0,Northwestern,11,0,"Fatou Cissoko-Stephens,  Eric Brewton,  Dee Kantner"
176,5997,1/3/2024,11:00 AM,"Alumni Hall/Mullaney Gymnasium, Providence, RI",Providence,12,0,DePaul,17,0,"Sarah Williams,  Saif Esho,  Jeffrey Smith"
176,5850,12/28/2023,6:00 PM,"Wintrust Arena, Chicago, IL",DePaul,20,0,Alcorn,20,0,"Timothy Resch,  Toni Patillo,  Tiara Cruse"
176,5846,11/6/2023,7:00 PM,"Wintrust Arena, Chicago, IL",DePaul,18,0,Western Mich.,25,0,"Alicia Shivers,  Brandon Breese,  Ed Sidlasky"
176,5763,11/26/2023,2:00 PM,"Wintrust Arena, Chicago, IL",DePaul,14,0,Loyola Chicago,13,0,"Britt White,  Bobby Ray,  Bill Smith"
176,5762,11/30/2023,6:00 PM,"Wintrust Arena, Chicago, IL",DePaul,20,1,Michigan St.,15,1,"Mark Resch,  Jeffrey Smith,  Tiara Cruse"
176,5847,11/9/2023,7:00 PM,"Wintrust Arena, Chicago, IL",DePaul,19,0,Stonehill,17,0,"Colleen Thompson,  Kayla Maxey,  Ryan Durham"
176,5851,11/18/2023,7:30 PM,"Atlantis Resort, Paradise Island, Bahamas",DePaul,17,0,South Dakota,16,0,"Cynthia Do,  Tommi Paris,  Kevin Pethel"
176,5996,12/31/2023,4:00 PM,"Wintrust Arena, Chicago, IL",DePaul,17,0,Georgetown,10,0,"Krystle Apellaniz,  Tom Danaher,  Denise Brooks"
176,6004,1/31/2024,7:00 PM,"Hinkle Fieldhouse, Indianapolis, IN",Butler,11,0,DePaul,13,0,"Ashlee Goode,  Toni Patillo,  Katie Lukanich"
176,5852,11/19/2023,7:30 PM,"Atlantis Resort, Paradise Island, Bahamas",Middle Tenn.,15,0,DePaul,14,0,"Cynthia Do,  Jules Gallien,  Denise Brooks"
176,5995,12/20/2023,12:00 PM,"Cintas Center, Cincinnati, OH",Xavier,10,0,DePaul,11,0,"David Rafalski,  Erika Herriman,  Rod Creech"
176,5848,12/5/2023,11:00 AM,"Wintrust Arena, Chicago, IL",DePaul,12,0,Green Bay,14,0,"Courtney Robinson,  Julie Krommenhoek,  Joe  Vaszily"
176,5999,1/13/2024,8:00 PM,"Al McGuire Center, Milwaukee, WI",Marquette,14,0,DePaul,16,0,"Courtney Robinson,  Teresa Stuck,  Joseph Vaszily"
176,5998,1/6/2024,3:00 PM,"Wintrust Arena, Chicago, IL",DePaul,16,0,Creighton,13,0,"Katie  Lukanich,  Karen Preato,  Pualani  Spurlock-Welsh"
176,5849,12/17/2023,2:00 PM,"Wintrust Arena, Chicago, IL",DePaul,17,0,Alabama St.,13,0,"Sarah  Williams,  Jules Gallien,  Talisa Green"
176,5853,11/20/2023,7:30 PM,"Atlantis Resort, Paradise Island, Bahamas",Howard,15,0,DePaul,20,0,"Cynthia Do,  Sarah Williams,  Tim Bryant"
176,6005,2/4/2024,2:00 PM,"McDonough Arena, Washington, DC",Georgetown,10,0,DePaul,20,0,"Cori Chambers,  Trevor Inouye,  Ashley Gloss"
176,6002,1/25/2024,7:00 PM,"Wintrust Arena, Chicago, IL",DePaul,25,0,St. John's (NY),15,0,"Lauren Niemiera,  Bryan Brunette,  Cameron Inouye"
176,6003,1/28/2024,1:00 PM,"Wintrust Arena, Chicago, IL",DePaul,15,0,Villanova,14,0,"Zac Brost,  Tersa Stuck,  Cameron Inouye"
184,5925,2/18/2024,2:00 PM,"Gates Sports Center, Fort Wayne, IN",Purdue Fort Wayne,16,0,Detroit Mercy,10,0,"Michelle Del Duco,  Royce Blevins,  Bryan Enterline"
184,5876,11/12/2023,5:00 PM,"Hinkle Fieldhouse, Indianapolis, IN",Butler,15,0,Detroit Mercy,16,0,"Britt White,  Brandon Apple,  Bryan Brunette"
184,5929,3/2/2024,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,20,0,Wright St.,16,0,"Lindsay VanDyken,  Stacey Lee,  Cara Seggie"
184,5883,12/18/2023,6:30 PM,"Freedom Hall, Louisville, KY",Bellarmine,20,0,Detroit Mercy,17,0,"Hannah Ingle,  Troy Winders,  Aaron Brooks"
184,5913,1/4/2024,7:00 PM,"Indiana Farmers Coliseum, Indianapolis, IN",Iupui,14,0,Detroit Mercy,20,0,"Erika Herriman,  Angel Kent,  Kayla Maxey"
184,6083,3/7/2024,7:00 PM,"Gates Sports Center, Fort Wayne, IN",Purdue Fort Wayne,7,0,Detroit Mercy,9,0,"Meghan Joseph,  Natosha Harris,  Michelle Del Duco"
184,5928,2/29/2024,7:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,17,1,Iupui,12,1,"Natosha Harris,  Michelle Del Duco,  Tom Hallead"
184,5882,12/10/2023,1:00 PM,"Convocation Center, DeKalb, IL",Niu,16,0,Detroit Mercy,20,0,"Stacey Lee,  Andrew Bills,  Jeff Cross"
184,5877,11/16/2023,6:30 PM,"Breslin Events Center, East Lansing, MI",Michigan St.,15,1,Detroit Mercy,21,1,"Tommi Paris,  Nykesha Thompson,  Dee Kantner"
184,5924,2/10/2024,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,13,0,Youngstown St.,20,0,"Kristen Csontos,  Matt Balster,  Nathan Baker"
184,5915,1/10/2024,7:00 PM,"Henry J. Goodman Arena, Cleveland, OH",Cleveland St.,18,0,Detroit Mercy,23,0,"Kaz Beverley,  Cara Seggie,  Matt Balster"
184,5923,2/8/2024,7:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,13,1,Robert Morris,19,0,"Meghan Joseph,  Lauren Niemiera,  Kalei Enterline"
184,5919,1/24/2024,7:00 PM,"UPMC Events Center, Moon Township, PA",Robert Morris,21,0,Detroit Mercy,12,0,"Colleen Thompson,  Kristie Watkins-Day,  David Jenkins"
184,5918,1/20/2024,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,18,0,Milwaukee,17,1,"Dorran Stewart,  Brad Duistermars,  Michelle Del Duco"
184,5922,2/2/2024,7:00 PM,"Ervin J. Nutter Center, Fairborn, OH",Wright St.,13,0,Detroit Mercy,16,0,"Brad Maxey,  Angie Enlund,  Cameron Inouye"
184,5914,1/7/2024,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,17,0,Purdue Fort Wayne,12,0,"Kalei Enterline,  Brad Maxey,  Angie Englund"
184,5884,12/21/2023,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,21,0,Florida A&M,29,0,"Kamaria Douglas,  Kalei Enerline,  Michelle Del Duco"
184,5917,1/18/2024,7:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,16,0,Green Bay,9,0,"Lauren Niemiera,  Bryan Enterline,  Tom Hallead"
184,5921,1/31/2024,11:00 AM,"Truist Arena, Highland Heights, KY",Northern Ky.,16,1,Detroit Mercy,18,1,"Jamie Broderick,  Troy Winders,  Doug Knight"
184,5920,1/27/2024,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,14,0,Cleveland St.,13,0,"Kenya Kirkland,  Nate Baker,  Aaron Brooks"
184,5916,1/13/2024,2:00 PM,"Athletics Center O'Rena , Rochester, MI",Oakland,16,1,Detroit Mercy,23,0,"Nathan Baker,  Kristie Watkins-Day,  Kenya  Kirkland"
184,5874,11/6/2023,7:00 PM,"George Gervin GameAbove Center , Ypsilanti, MI",Eastern Mich.,12,1,Detroit Mercy,13,0,"Lindsey VanDyken,  Linda Miles,  Meghan Joseph"
184,5927,2/24/2024,1:00 PM,"Kress Events Center, Green Bay, WI",Green Bay,15,0,Detroit Mercy,25,0,"Kina Brown,  Jodi Duffe,  Josh Howell"
184,5911,11/30/2023,6:30 PM,"Beeghly Center, Youngstown, OH",Youngstown St.,15,0,Detroit Mercy,8,0,"Kenya Kirkland,  Erika Herriman,  Jesse Dickerson"
184,5878,11/18/2023,12:00 PM,"University of Dayton Arena, Dayton, OH",Dayton,20,0,Detroit Mercy,18,0,"Justin Ehrman,  Kina Brown,  Jeffrey Smith"
184,5881,12/6/2023,7:00 PM,"Read Fieldhouse/University Arena, Kalamazoo, MI",Western Mich.,26,0,Detroit Mercy,10,0,"Brad Maxey,  Jamie Broderick,  Tim Daley"
184,5880,11/25/2023,4:30 PM,"Hanner Fieldhouse, Statesboro, GA",Ga. Southern,21,0,Detroit Mercy,13,0,"Michael Aguilar,  LaSonia Baker,  Daniel Drake"
184,5879,11/24/2023,2:00 PM,"Hanner Fieldhouse, Statesboro, GA",USC Upstate,21,0,Detroit Mercy,18,0,"Jermaine Griggs,  Michael Aguilar,  Traci Drake"
184,5910,12/3/2023,1:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,20,0,Oakland,24,0,"Lindsay VanDyken,  Kaz Beverley,  Angie Enlund"
184,5926,2/22/2024,7:00 PM,"Klotsche Center, Milwaukee, WI",Milwaukee,19,0,Detroit Mercy,16,0,"Meghan Joseph,  Erika Herriman,  Tim Daley"
184,5930,3/5/2024,7:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,15,0,Robert Morris,17,0,"Bryan Enterline,  Jaime Broderick,  Michael McConnell"
184,5875,11/10/2023,7:00 PM,"Calihan Hall, Detroit, MI",Detroit Mercy,18,0,Chicago St.,23,0,"Kayla Maxey,  Kalei Enterline,  Angie Enlund"
178,7426,1/27/2024,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,16,0,South Carolina St.,19,0,"Melquan Williams-Morris,  Darrell Mitchell,  Felica  Young"
178,7430,2/17/2024,2:00 PM,"Physical Education Complex, Baltimore, MD",Coppin St.,17,0,Delaware St.,14,0,"Wesley Carter,  Micheal Johnson,  Timothy Bryant"
178,7411,11/6/2023,4:00 PM,"The Liacouras Center, Philadelphia, PA",Temple,19,0,Delaware St.,14,0,"Britt White,  Whitney Armstrong,  Bryan Brunette"
178,7431,2/29/2024,5:30 PM,"Memorial Hall, Dover, DE",Delaware St.,14,0,Morgan St.,19,0,"Michael Morris,  Monnazjea Finney-Thomas,  Chelisa Painter"
178,7427,1/29/2024,5:30 PM,"Memorial Hall, Dover, DE",Delaware St.,14,0,N.C. Central,23,0," Taacha Brown-Drummond,  Tommi Paris,  Stephanie  Barksdale"
178,7416,11/29/2023,11:00 AM,"Jersey Mike's Arena, Piscataway, NJ",Rutgers,9,0,Delaware St.,14,0,"Kenya Kirkland,  Kaz  Beverley,  Frank Steratore"
178,7420,12/14/2023,11:00 AM,"Ferrell Center, Waco, TX",Baylor,14,0,Delaware St.,17,0,"Jamie Broderick,  Michael McConnell,  Felicia Grinter"
178,7436,3/7/2024,5:30 PM,"Hytche Center, Princess Anne, MD",Umes,8,0,Delaware St.,13,0,"Tammy Holman,  Lamar Diamond,  Felicia Young"
178,7437,3/14/2024,2:00 PM,"Scope Arena, Norfolk, VA",N.C. Central,18,0,Delaware St.,15,0,"Stephanie Barksdale,  Tommi Paris,  Tashianna Smith"
178,7421,12/21/2023,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,13,0,Delaware,23,1,"Gene Anderson,  Felicia  Young,  Edward Matthews"
178,7414,11/15/2023,11:30 AM,"David S. Mack Sports and Exhibition Complex, Hempstead, NY",Hofstra,18,0,Delaware St.,23,1,"Montrell Cade,  Ashley Rivera,  Heather Browne"
178,7434,3/2/2024,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,10,0,Norfolk St.,15,0,"Monnazjea Finney-Thomas,  Tunita Dumas,  Quinn Mathlin"
178,7422,12/30/2023,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,9,0,Loyola Maryland,16,0,"Jimmie Gerald ,  Latifa Boyce,  Michael  Johnson"
178,7418,12/6/2023,7:30 PM,"WU Athletics Complex, Newark, DE",Wilmington (DE),19,0,Delaware St.,12,0,"Carl Small,  Colleen Dorosh,  Carlos Alvarez"
178,7419,12/10/2023,2:00 PM,"WVU Coliseum, Morgantown, WV",West Virginia,15,0,Delaware St.,20,0,"Ashlee Goode,  Brian Garland,  Kevin Pethel"
178,7423,1/6/2024,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,10,0,Coppin St.,13,0,"Monnazjea Finney-Thomas,  Danielle Jackson,  Roy Jackson"
178,7435,3/4/2024,5:30 PM,"Burr Gymnasium, Washington, DC",Howard,14,0,Delaware St.,19,0,"Robert Webb,  Paulette Franklin,  Deanna Jackson"
178,7415,11/22/2023,12:00 PM,"Island Federal Credit Union Arena, Stony Brook, NY",Stony Brook,11,0,Delaware St.,16,0,"Mike Camarota,  Geraldine Smith Washington,  Ashlee Goode"
178,7432,2/24/2024,2:00 PM,"Orangeburg, SC (S-H-M Memorial Center)",South Carolina State,15,0,Delaware State,19,0,"Edward Matthews,  Latita Boyce,  Carolyn Allen"
178,7428,2/3/2024,2:00 PM,"Joseph G. Echols Memorial Hall, Norfolk, VA",Norfolk St.,14,0,Delaware St.,8,0,"Christian Cintron,  Jimmie Gerald,  Paulette Franklin"
178,7412,11/10/2023,5:30 PM,"Memorial Hall, Dover, DE",Delaware St.,10,0,Drexel,15,0,"Carolyn Allen,  Michael Johnson,  Quinn Mathlin"
178,7413,11/12/2023,2:00 PM,"Robins Center, Richmond, VA",Richmond,13,1,Delaware St.,15,0,"Andrew Carucci,  Kara Hunter,  Isaac D. Johnson"
178,7429,2/5/2024,5:30 PM,"Memorial Hall, Dover, DE",Delaware St.,12,0,Howard,15,0,"Kris Denson,  Toni  Patillo,  Talisa Green"
178,7425,1/20/2024,2:00 PM,"Memorial Hall, Dover, DE",Delaware St.,14,0,Umes,19,0,"Paulette Franklin,  Tunita Dumas,  Deanna Jackson"
178,7433,2/26/2024,5:30 PM,"McDougald-McLendon Arena, Durham, NC",N.C. Central,20,0,Delaware St.,21,0,"Lamar Diamond,  Tommi Paris,  Wesley Carter"
201,9286,2/24/2024,1:00 PM,"Eblen Center, Cookeville, TN",Tennessee Tech,14,0,Eastern Ill.,14,0,"Alganese Carr,  Brooke Shoulders,  Simone Redd"
201,9551,3/8/2024,2:00 PM,"Ford Center, Evansville, IN",Southern Ind.,13,0,Eastern Ill.,14,0,"Joshua Hall,  Traci Drake,  Natosha Harris"
201,9195,12/21/2023,6:30 PM,"Kohl Center, Madison, WI",Wisconsin,11,0,Eastern Ill.,13,0,"Erika Herriman,  Brad Maxey,  Bruce Morris"
201,9183,11/6/2023,7:00 PM,"The Jungle, Indianapolis, IN",Iupui,17,0,Eastern Ill.,25,1,"Todd Moistner,  Kristie Watkins-Day,  Troy Ramey"
201,9273,1/6/2024,1:00 PM,"Jack Stephens Center, Little Rock, AR",Little Rock,11,0,Eastern Ill.,11,0,"COURTNEY DONOHUE,  SHAUN ROBINSON,  ERIC BAKER"
201,9272,1/4/2024,5:00 PM,"Kathleen and Tom Elam Center, Martin, TN",UT Martin,14,0,Eastern Ill.,14,0,"Jessyca Christopher,  Kyle Adams,  Natasha Brown"
201,9194,12/15/2023,6:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,14,0,Milwaukee,10,0,"Todd Moistner,  Shane Bennet,  Missy Brooks"
201,9287,2/27/2024,5:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,12,0,Siue,15,0,"Chris Haro,  Stacey Lee,  Erika  Herriman"
201,9275,1/13/2024,1:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,14,0,Western Ill.,19,0,"Todd Carver,  Jamie Cavileer,  Shane Bennett"
201,9189,11/28/2023,7:00 PM,"The Pit, Albuquerque, NM",New Mexico,13,0,Eastern Ill.,17,1,"Bill Larance,  S. Brian Hall,  Julie Krommenhoek"
201,9280,2/3/2024,1:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,16,0,Little Rock,16,0,"Alicia Shivers,  Troy Ramey,  David Rafalski"
201,9279,2/1/2024,5:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,15,0,UT Martin,14,0,"Johnny Jackson,  Stacey Lee,  Royce Blevins"
201,9193,12/9/2023,4:00 PM,"Ervin J. Nutter Center, Fairborn, OH",Wright St.,14,0,Eastern Ill.,12,0,"Natosha Harris,  Kristie Watkins,  Michelle Delduco"
201,9185,11/9/2023,7:00 PM,"Simon Skjodt Assembly Hall, Bloomington, IN",Indiana,15,0,Eastern Ill.,16,0,"Jamie Broderick,  Natasha Camy,  Michael McConnell"
201,9184,11/12/2023,2:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,9,0,Valparaiso,21,0,"Colin Thiele,  Christine Vuong,  Todd Moistner"
201,9192,12/7/2023,12:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,13,0,North Dakota,11,1,"Hannah Reynolds,  Rachael Rayford,  Ryan Durham"
201,9278,1/27/2024,1:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,18,0,Tennessee St.,19,0,"Ashraf Greene,  Adam Rider,  Kalee Davidson"
201,9281,2/8/2024,5:00 PM,"Screaming Eagles Arena, Evansville, IN",Southern Ind.,20,0,Eastern Ill.,18,0,"Robert Swanigan,  Jessica Fortner,  Marla Gearhart"
201,9188,11/25/2023,12:00 PM,"GCU Arena, Phoenix, AZ",Fresno St.,12,0,Eastern Ill.,9,0,"Kathleen Cassidy,  Deon Lewis,  Robert Scofield"
201,9274,1/11/2024,5:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,12,0,Morehead St.,14,0,"Kyle Thomas,  Alicia Shivers,  Molly Caldwell"
201,9277,1/25/2024,5:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,16,0,Tennessee Tech,19,0,"Ivan Fulton,  Bobby Ray,  Stacey Lee"
201,9187,11/24/2023,1:00 PM,"GCU Arena, Phoenix, AZ",Eastern Ill.,11,0,Nicholls,8,0,"Kathleen Cassidy,  Deon Lewis,  Michol Murray"
201,9282,2/10/2024,1:00 PM,"Johnson Arena, Morehead, KY",Morehead St.,30,0,Eastern Ill.,30,0,"Jaime Cavileer,  L. Brooke  Shoulders,  Bobby Ray"
201,9283,2/15/2024,5:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,13,0,Southeast Mo. St.,18,0,"Christina Voung,  Ivan Fulton,  Todd Moistner"
201,9190,12/2/2023,12:00 PM,"Joseph J. Gentile Arena, Chicago, IL",Loyola Chicago,14,0,Eastern Ill.,12,0,"Linda Miles,  John Capolino,  Tom Danaher"
201,9186,12/18/2023,5:00 PM,"Convocation Center, DeKalb, IL",Niu,13,0,Eastern Ill.,18,0,"Alicia  Shivers,  Dorran Stewart,  Lauren Niemiera"
201,9276,1/20/2024,1:00 PM,"Robert F. Hyland Arena, Saint Charles, MO",Lindenwood,19,0,Eastern Ill.,13,0,"Colin Thiele,  Courtney Donohue,  Kina Brown"
201,9284,2/17/2024,1:00 PM,"Lantz Arena, Charleston, IL",Eastern Ill.,9,0,Lindenwood,16,0,"Chris Vanhoose,  Johnny Jackson,  David Rafalski"
201,9271,12/29/2023,5:00 PM,"First Community Arena, Edwardsville, IL",Siue,15,0,Eastern Ill.,13,0,"Jocelyn Price,  Daniel Drake,  Troy Winders"
201,9288,2/29/2024,5:00 PM,"Western Hall, Macomb, IL",Western Ill.,13,0,Eastern Ill.,15,0,"Colin Thiele,  Kalee  Davidson,  Missy  Brooks"
201,9289,3/7/2024,2:00 PM,"Ford Center, Evansville, IN",Eastern Ill.,17,0,Tennessee St.,13,0,"Ty Bills,  Jessica Fortner,  Angel Kent"
201,9285,2/22/2024,5:00 PM,"Gentry Center Complex, Nashville, TN",Tennessee St.,22,0,Eastern Ill.,23,0,"Chad Beck,  Jessica Fortner,  Natasha Brown"
202,8497,12/10/2023,2:00 PM,"Food City Center, Knoxville, TN",Tennessee,17,0,Eastern Ky.,20,0,"Toni Patillo,  Chaney Muench,  Nykesha Thompson"
202,8439,1/4/2024,6:00 PM,"Allen Arena, Nashville, TN",Lipscomb,16,0,Eastern Ky.,16,0,"Shem Rivera,  Chad Beck,  Hannah Reynolds"
202,8442,1/18/2024,7:00 PM,"Baptist Health Arena, Richmond, KY",Eastern Ky.,12,0,Central Ark.,18,0,"Chris Vanhoose,  Kyle Adams,  Ivan Fulton"
202,8454,3/2/2024,1:00 PM,"Baptist Health Arena, Richmond, KY",Eastern Ky.,20,0,Lipscomb,16,0,"Tom Barron,  Tim Rein,  Terri Tubbs"
202,8511,11/19/2023,7:30 PM,"Alaska Airlines Center, Anchorage, AK",Utah,16,0,Eastern Ky.,14,0,"Jillian Quinn,  Lezley  Smith,  Taylor Mink"
202,8570,11/25/2023,4:00 PM,"Baptist Health Arena, Richmond, KY",Eastern Ky.,5,0,Camp. Harrodsburg,13,0,"Paige Hurst,  Ivan Fulton,  Kyle Thomas"
202,8571,12/4/2023,5:00 PM,"Baptist Health Arena, Richmond, KY",Eastern Ky.,9,0,Simmons (KY),14,0,"Phillip Woodland,  Judith Dyehouse,  Tom Barron"
