ncaa_id,game_id,date,start_time,location,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,19376,2/2/2023,6:00 PM,"Exactech Arena at Stephen C. O'Connell Center, Gainesville, FL",Florida,14,0,Texas A&M,20,0,"Nykesha Thompson,  Katie Lukanich,  Maj Forsberg"
697,19375,1/29/2023,12:00 PM,"Memorial Gymnasium, Nashville, TN",Vanderbilt,24,0,Texas A&M,27,0,"Carla Fountain,  Bill Lawrence,  Brian Garland"
697,18925,12/18/2022,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,13,0,Smu,19,0,"Stephanie Barksdale,  Eric Koch,  Brian Garland"
697,19380,2/20/2023,6:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,14,0,Missouri,16,0,"Saif Esho,  Joseph Vaszily,  Denise Brooks"
697,19379,2/16/2023,5:00 PM,"Neville Arena, Auburn, AL",Auburn,24,0,Texas A&M,26,0,"Kylie Galloway,  Talisa Green,  Frank Steratore"
697,19378,2/12/2023,2:00 PM,"Humphrey Coliseum, Starkville, MS",Mississippi St.,13,0,Texas A&M,23,0,"Ify Seales,  Saif Esho,  Eric Brewton"
697,19381,2/23/2023,6:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,12,0,Kentucky,21,0,"Timothy Greene,  Douglas Knight,  Felicia Grinter"
697,18924,12/6/2022,6:30 PM,"Jack Stephens Center, Little Rock, AR",Little Rock,14,0,Texas A&M,22,0,"Shaun Robinson,  Nicole Brannon,  Eric Baker"
697,19374,1/22/2023,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,26,1,Georgia,15,1,"Saif Esho,  Douglas Knight,  Katie Lukanich"
697,21235,3/2/2023,2:30 PM,"Bon Secours Wellness Arena, Greenville, SC",Mississippi St.,23,0,Texas A&M,21,0,"Eric Koch,  Angelica Suffren,  Brian Hall"
697,19369,1/5/2023,8:00 PM,"Maravich Assembly Center, Baton Rouge, LA",Lsu,11,0,Texas A&M,20,0,"Frank Steratore,  Michael McConnell,  Pualani Spurlock-Welsh"
697,18919,11/17/2022,7:00 PM,"Cameron Indoor Stadium, Durham, NC",Duke,17,0,Texas A&M,22,0,"Karen Preato,  Angelica Suffren,  Pualani Spurlock-Welsh"
697,19373,1/19/2023,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,11,0,Texas A&M,17,0,"Frank Steratore,  Paualani Spurlock-Welsh,  Roy Gulbeyan"
697,18923,11/30/2022,7:00 PM,"Allen Fieldhouse, Lawrence, KS",Kansas,20,0,Texas A&M,14,0,"Doug Knight,  Nykesha Thompson,  Michael McConnell"
697,18922,11/27/2022,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,18,0,Rice,17,0,"Timothy Daley,  Talisa Green,  Cameron Inouye"
697,19372,1/15/2023,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,15,0,Mississippi St.,15,0,"Timothy Greene,  Maggie Tieman,  Felicia Grinter"
697,18918,11/13/2022,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,19,0,Army West Point,24,0,"Ryan Durham,  Frank Steratore,  Felicia Grinter"
697,19368,1/1/2023,1:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,17,0,Florida,13,0,"Demoya Pugh,  Brian Hall,  Cameron Inouye"
8,13793,12/29/2022,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,21,0,Georgia,18,0,"Teresa Stuck,  Bill Larance,  Roy Gulbeyan"
8,13802,2/5/2023,4:00 PM,"Mizzou Arena, Columbia, MO",Missouri,16,0,Alabama,17,0,"Ify Seales,  Bill Larance,  Joseph Vaszily"
8,14715,12/22/2022,12:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,7,0,North Florida,11,0,"Frank Steratore,  Maj Forsberg,  Pualani Spurlock-Welsh"
8,14714,12/20/2022,2:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,11,0,Southeastern La.,12,0,"Jeffrey Smith,  Michael McConnell,  Katie Lukanich"
8,17840,3/18/2023,5:30 PM,"Harry A. Gampel Pavilion, Mansfield, CT",Baylor,12,0,Alabama,19,0,"Marc Merritt,  Eric Koch,  Maj Forsberg"
8,13803,2/9/2023,7:00 PM,"Memorial Coliseum, Lexington, KY",Kentucky,18,0,Alabama,14,0,"Natasha Camy,  Talisa Green,  Tiffany Bird"
8,15095,3/2/2023,8:30 PM,"Bon Secours Wellness Arena, Greenville, SC",Alabama,11,0,Kentucky,12,0,"Katie LUkanich,  Natasha  Camy,  Joseph Vaszily"
8,13795,1/5/2023,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,16,0,Missouri,18,0,"Nykesha Thompson,  Karen  Preato,  Katie Lukanich"
8,13804,2/12/2023,4:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,22,0,Auburn,18,0,"Kaz Beverley,  Dawn Marsh,  Denise Brooks"
8,14713,12/18/2022,2:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,9,1,Norfolk St.,21,0,"Cara  Seggie,  Troy Winders,  Maggie Tieman"
8,14705,11/7/2022,5:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,23,1,Alabama A&M,20,0,"Jody Cantrell,  Frank Steratore,  Angelica Suffren"
8,13799,1/23/2023,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,18,0,Lsu,14,0,"Nykesha Thompson,  Maggie Tieman,  Eric Brewton"
8,13808,2/26/2023,2:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,16,0,Ole Miss,12,0,"Saif Esho,  Meadow Overstreet,  Pualani  Spurlock-Welsh"
8,14709,11/30/2022,7:00 PM,"Hawkins Arena, Macon, GA",Mercer,11,0,Alabama,10,0,"Kiesha Brown,  Nic Cappel,  Meadow Overstreet"
8,14708,11/27/2022,2:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,25,1,Gardner-Webb,18,0,"Royce Blevins,  Douglas Knight,  Angelica Suffren"
8,13798,1/19/2023,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,11,0,Texas A&M,17,0,"Frank Steratore,  Paualani Spurlock-Welsh,  Roy Gulbeyan"
8,14712,12/15/2022,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,17,0,Little Rock,21,0,"Joseph Vaszily,  Eric Brewton,  Gina Cross"
8,13805,2/16/2023,6:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,21,0,Vanderbilt,17,0,"Saif Esho,  Katie  Kukanich,  Brian Hall"
8,13794,1/1/2023,12:00 PM,"Thompson-Boling Arena, Knoxville, TN",Tennessee,16,0,Alabama,17,0,"Douglas Knight,  Brian Garland,  Dee Kantner"
8,14707,11/16/2022,7:00 PM,"Yuengling Center, Tampa, FL",South Fla.,15,0,Alabama,17,0,"Joe Vaszily,  Bruce Morris,  Pualani Spurlock"
8,14711,12/11/2022,2:00 PM,"Reed Green Coliseum, Hattiesburg, MS",Southern Miss.,11,0,Alabama,17,0,"Molly Caldwell,  Tommi Paris,  Timothy Greene"
8,13806,2/19/2023,4:30 PM,"Humphrey Coliseum, Starkville, MS",Mississippi St.,10,0,Alabama,10,0,"Talisa Green,  Maggie Tieman,  Dee Kantner"
8,13797,1/15/2023,4:00 PM,"The Sandy and John Black Pavilion at Ole Miss, Oxford, MS",Ole Miss,23,0,Alabama,17,0,"Teresa Stuck,  Nykesha Thompson,  Brian Hall"
8,13810,11/21/2022,1:30 PM,"Baha Mar Convention Center, Nassau, Bahamas",Utah,18,0,Alabama,25,0,"Neonta Williams,  Kim Hobbs,  Natasha Camy"
8,13811,11/23/2022,10:00 AM,"Baha Mar Convention Center, Nassau, Bahamas",Alabama,16,0,Wake Forest,17,0,"Xiomara Cruz,  Kim Hobbs,  Michael McConnell"
8,13796,1/8/2023,4:00 PM,"Neville Arena, Auburn, AL",Auburn,18,0,Alabama,22,0,"Talisa Green,  Brian Hall,  Eric Brewton"
8,13807,2/23/2023,6:00 PM,"Exactech Arena at Stephen C. O'Connell Center, Gainesville, FL",Florida,20,0,Alabama,23,0,"Jody Cantrell,  Nykesha Thompson,  Joseph Vaszily"
8,14710,12/3/2022,12:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,14,0,Chattanooga,11,0,"Ify Seales,  Juilie Krommenhoek,  Denise Brooks"
8,14706,11/10/2022,6:00 PM,"Avron B. Fogelman Arena in Devlin Fieldhouse, New Orleans, LA",Tulane,15,0,Alabama,25,0,"Ryan Durham,  Talisa Green,  Jeffery Smith"
8,13800,1/26/2023,6:00 PM,"Bud Walton Arena, Fayetteville, AR",Arkansas,14,0,Alabama,28,0,"Karen Preato,  Brian Garland,  Roy Gulbeyan"
8,13801,1/29/2023,12:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,14,0,South Carolina,16,0,"Eric Koch,  Natasha  Camy,  Brian Hall"
29,27782,2/17/2023,7:00 PM,"McKale Center, Tucson, AZ",Arizona,25,1,Utah,23,0,"Cheryll Blue,  Brian Woods,  Kyle Bacon"
29,28267,3/2/2023,12:00 PM,"Michelob Ultra Arena, Las Vegas, NV",Arizona,22,0,Ucla,21,0,"In'Fini Robinson,  Robert Scofield,  Michol Murray"
29,27777,1/29/2023,12:00 PM,"McKale Center, Tucson, AZ",Arizona,19,0,Washington St.,12,0,"Cheryll Blue,  Alecia Murray,  Robert Scofield"
29,27776,1/27/2023,7:00 PM,"McKale Center, Tucson, AZ",Arizona,13,0,Washington,17,0,"Sean Martin,  Brian Woods,  Michael Price"
29,27783,2/19/2023,12:00 PM,"McKale Center, Tucson, AZ",Arizona,16,0,Colorado,15,0,"Kim Hobbs,  Kenneth Nash,  Tiffany Bird"
29,26967,12/21/2022,3:00 PM,"College Park Center, Arlington, TX",UT Arlington,18,0,Arizona,25,1,"Kara Crossett,  Lee Mullen,  Esther Hsu"
29,27771,1/6/2023,6:00 PM,"McKale Center, Tucson, AZ",Arizona,11,0,Oregon St.,14,0,"Corey Long,  Kim Hobbs,  Robert Schofield"
29,27784,2/23/2023,7:00 PM,"Matthew Knight Arena, Eugene, OR",Oregon,18,0,Arizona,19,0,"Darren Krzesnik,  Benny Luna,  Michol Murray"
29,27785,2/25/2023,12:00 PM,"Gill Coliseum, Corvallis, OR",Oregon St.,15,0,Arizona,25,0,"Teresa Turner,  In'Fini Robinson,  Melissa Barlow"
29,28329,3/17/2023,12:00 PM,"XFINITY Center, College Park, MD",Arizona,19,0,West Virginia,20,0,"Deanna Jackson,  Travis Jones,  Tyler Trimble"
29,27770,1/2/2023,11:30 AM,"Maples Pavilion, Stanford, CA",Stanford,15,0,Arizona,26,1,"Benny Luna,  Lisa Jones,  Tiffany Bird"
29,26970,11/10/2022,6:30 PM,"McKale Center, Tucson, AZ",Arizona,21,0,Northern Ariz.,23,0,"Sydney Mott,  Teresa Turner,  Melissa Barlow"
29,26966,12/18/2022,5:30 PM,"American Airlines Center, Dallas, TX",Baylor,15,0,Arizona,14,1,"Kim Hobbs,  Tiffany Bird,  Lisa Jones"
29,27773,1/13/2023,7:00 PM,"CU Events Center, Boulder, CO",Colorado,19,0,Arizona,25,0,"Marc Merritt,  Anita Ortega,  Charles Gonzalez"
29,26973,12/4/2022,1:00 PM,"The Pit, Albuquerque, NM",New Mexico,7,0,Arizona,10,0,"Sean Martin,  Lorena Ahumada,  Deon Lewis"
29,26965,12/14/2022,7:00 PM,"McKale Center, Tucson, AZ",Arizona,22,0,Texas Southern,22,0,"Nicole Leon,  Brian Woods,  Lisa Jones"
29,27769,12/31/2022,7:00 PM,"Haas Pavilion, Berkeley, CA",California,20,0,Arizona,17,0,"Sydney Mott,  Teresa Turner,  Melissa Barlow"
29,27768,12/29/2022,6:00 PM,"McKale Center, Tucson, AZ",Arizona,17,0,Arizona St.,17,0,"Nicole Leon,  Kenneth Nash,  Charles Gonzalez"
29,26964,11/26/2022,4:00 PM,"Jenny Craig Pavilion, San Diego, CA",San Diego,22,0,Arizona,19,0,"Lorena Ahumada,  Ashley Ellis,  Anita Ortega"
29,26972,11/18/2022,6:30 PM,"McKale Center, Tucson, AZ",Arizona,18,0,Lmu (Ca),17,0,"Sean Martin,  Corey Long,  Tiffany Bird"
29,27772,1/8/2023,5:00 PM,"McKale Center, Tucson, AZ",Arizona,15,0,Oregon,18,0,"Alecia Murray,  Kyle Bacon,  Michael Price"
29,28336,3/19/2023,5:30 PM,"XFINITY Center, College Park, MD",Maryland,15,0,Arizona,16,0,"Tyler Trimble,  Angela Enlund,  Angelica Suffren"
29,27779,2/5/2023,12:00 PM,"Galen Center, Los Angeles, CA",Southern California,16,0,Arizona,22,0,"Teresa Turner,  Tyler Trimble,  Lisa Jones"
29,27780,2/9/2023,7:30 PM,"McKale Center, Tucson, AZ",Arizona,12,0,Stanford,12,0,"In'Fini Robinson,  Robert Scofield,  Michol Murray"
29,27775,1/22/2023,3:00 PM,"Desert Financial Arena, Tempe, AZ",Arizona St.,14,1,Arizona,17,0,"Corey Long,  Darren Krzesnik,  Tiffany Bird"
29,26963,11/25/2022,4:00 PM,"Jenny Craig Pavilion, San Diego, CA",Arizona,20,0,California Baptist,15,0,"Johnny Mendez,  Nicole Leon,  Benny Luna"
29,26962,11/20/2022,2:00 PM,"McKale Center, Tucson, AZ",Arizona,13,1,Long Beach St.,20,0,"Sha'Rae Mitchell,  Cheryll Blue,  Kyle Bacon"
29,26974,12/8/2022,6:00 PM,"McKale Center, Tucson, AZ",Arizona,19,0,Kansas,12,0,"Benny Luna,  Tiffany Bird,  Michol Murray"
29,27781,2/12/2023,12:00 PM,"McKale Center, Tucson, AZ",Arizona,18,0,California,14,0,"Nicole Leon,  Marc Merritt,  Lisa Jones"
29,27778,2/3/2023,8:00 PM,"Pauley Pavilion, Los Angeles, CA",Ucla,17,0,Arizona,17,0,"Corey Long,  Darren Krzesnik,  Charles Gonzalez"
725,13906,1/5/2023,6:00 PM,"Christl Arena, West Point, NY",Army West Point,14,1,Loyola Maryland,12,0,"Katelyn Adams,  Michael Motta,  Nic Cappel"
725,13910,1/18/2023,6:00 PM,"Sojka Pavilion, Lewisburg, PA",Bucknell,12,0,Army West Point,15,0,"Lori Deutsch,  Carmen Portorreal,  Bobby Ray"
725,13642,11/13/2022,2:00 PM,"Reed Arena, Bryan-College Station, TX",Texas A&M,19,0,Army West Point,24,0,"Ryan Durham,  Frank Steratore,  Felicia Grinter"
725,13643,11/16/2022,6:00 PM,"Christl Arena, West Point, NY",Army West Point,14,0,Yale,15,0,"Rich Fetter,  Deon Lewis,  D'Lynn Schertz"
725,13911,1/21/2023,11:00 AM,"Christl Arena, West Point, NY",Army West Point,18,0,Navy,23,2,"Michael DoCouto,  Tasha Smith,  Kristi Vera"
725,13907,1/8/2023,2:00 PM,"Cotterell Court, Hamilton, NY",Colgate,12,0,Army West Point,14,0,"Lamar Diamond,  Lynda Kashouh,  Kevin Farlow"
725,13916,2/11/2023,11:00 AM,"Alumni Hall, Annapolis, MD",Navy,20,0,Army West Point,23,0,"Keith Miller,  Cori  Chambers,  Ken  Kelly"
725,13644,11/21/2022,6:00 PM,"Roy L. Patrick Gymnasium, Burlington, VT",Vermont,13,0,Army West Point,18,0,"Kevin Dillard,  Jeffrey Smith,  Timothy Greene"
725,13648,12/11/2022,1:00 PM,"Memorial Gymnasium, Orono, ME",Maine,17,0,Army West Point,20,0,"Rob Fessler,  Kevin Sparrock,  Ken Kelly"
725,13920,2/25/2023,1:00 PM,"Christl Arena, West Point, NY",Army West Point,25,0,Holy Cross,16,0,"Christian  Peterson,  Kelly Mitchell,  Michael  Motta"
725,13921,3/1/2023,6:00 PM,"Christl Arena, West Point, NY",Army West Point,12,0,Lehigh,13,0,"Roger Saraiva,  Brandon Appel,  Kristi Vera"
725,13649,12/18/2022,1:00 PM,"Christl Arena, West Point, NY",Army West Point,21,0,Eastern Ky.,16,0,"Katie Wood,  Hilary Harwell,  Anthony Reddin"
725,13645,11/27/2022,1:00 PM,"Kaplan Arena, Williamsburg, VA",William & Mary,12,0,Army West Point,26,0,"Alex Leap,  Carmen  Portorreal,  Daryl Humphrey"
725,13917,2/15/2023,11:00 AM,"Christl Arena, West Point, NY",Army West Point,12,0,Colgate,11,0,"Ashley Olsen,  Anthony Reddin,  Scott  Osborne"
725,13646,12/1/2022,4:00 PM,"Christl Arena, West Point, NY",Army West Point,14,0,Sacred Heart,19,0,"Michael VanGelder Jr.,  Gerda Gatling,  Jeffery Smith"
725,14253,3/9/2023,6:00 PM,"Case Gym, Boston, MA",Boston U.,14,0,Army West Point,17,0,"Kevin Farlow,  D'Lynn Schertz,  Ken Kelly"
725,13914,2/4/2023,1:00 PM,"Christl Arena, West Point, NY",Army West Point,24,0,Bucknell,15,0,"Christian Peterson,  Kate Wood,  Michael Henderson"
725,13918,2/18/2023,2:00 PM,"Kirby Sports Center, Easton, PA",Lafayette,14,0,Army West Point,16,0,"Katie Wood,  Alex Leap,  Michael Henderson"
725,13919,2/22/2023,6:00 PM,"Case Gym, Boston, MA",Boston U.,14,0,Army West Point,21,0,"Colleen Thompson,  Kevin Farlow,  Michael DoCouto"
725,14252,3/6/2023,7:00 PM,"Cotterell Court, Hamilton, NY",Colgate,19,0,Army West Point,18,0,"Steve Call,  Tasha Smith,  Anthony  Reddin"
725,13647,12/7/2022,7:00 PM,"David S. Mack Sports and Exhibition Complex, Hempstead, NY",Hofstra,18,0,Army West Point,18,0,"Justin Paluch,  Geraldine Smith Washington,  Kaz Beverley"
725,13908,1/11/2023,7:00 PM,"Bender Arena, Washington, DC",American,17,0,Army West Point,18,0,"Lori Deutsch,  Alex  Leap,  Michael Henderson"
725,13640,11/7/2022,5:00 PM,"Christl Arena, West Point, NY",Army West Point,14,0,Emmanuel (MA),23,0,"Alyssa Hann,  Michael McGoldrick,  Katelyn Adams"
725,13912,1/25/2023,6:00 PM,"Christl Arena, West Point, NY",Army West Point,13,0,American,15,0,"Michael Motta,  Stephanie Barksdale,  Scott Berkins"
725,13904,12/30/2022,2:00 PM,"Stabler Arena, Bethlehem, PA",Lehigh,16,0,Army West Point,27,0,"Cara Seggie,  Norma  Jones,  Mark Resch"
725,13905,1/2/2023,2:00 PM,"Christl Arena, West Point, NY",Army West Point,16,0,Lafayette,12,0,"Colleen  Thompson,  Ken Kelly,  John Capolino"
725,13913,1/28/2023,2:00 PM,"Hart Center, Worcester, MA",Holy Cross,17,0,Army West Point,22,0,"Chad Titus,  Ashley Olsen,  Roger Saraiva"
725,13641,11/10/2022,7:00 PM,"Events Center, Vestal, NY",Binghamton,13,0,Army West Point,19,0,"Josh Hall,  Cori Chambers,  Keith Miller"
725,13909,1/15/2023,3:00 PM,"Christl Arena, West Point, NY",Army West Point,13,0,Boston U.,12,0,"Gina Catanzriti,  Keith Miller,  D'Lynn  Schertz"
37,20657,11/30/2022,12:00 PM,"Neville Arena, Auburn, AL",Auburn,17,0,Little Rock,17,0,"Saif Esho,  Chaney Muench,  Brian Hall"
37,20677,2/23/2023,7:00 PM,"Stegeman Coliseum, Athens, GA",Georgia,16,0,Auburn,20,1,"William Smith,  Maggie Tieman,  Kevin Pethtel"
37,20661,12/18/2022,12:00 PM,"Neville Arena, Auburn, AL",Auburn,13,0,Samford,22,0,"Britton Sherry,  Teresa Stuck,  Felicia Grinter"
37,20660,12/15/2022,7:00 PM,"Neville Arena, Auburn, AL",Auburn,26,0,N.C. A&T,19,0,"Kevin Pethtel,  Angelica Suffren,  Denise Brooks"
37,20676,2/19/2023,12:00 PM,"Thompson-Boling Arena, Knoxville, TN",Tennessee,20,0,Auburn,29,0,"Chaney Muench,  Felicia Grinter,  Michael McConnell"
37,20656,11/26/2022,3:30 PM,"Mirage, Las Vegas, NV",Colorado St.,13,0,Auburn,18,0,"Amy Krommenhoek,  Kalai Enterline,  Doug Knight"
37,20671,1/30/2023,6:00 PM,"Neville Arena, Auburn, AL",Auburn,14,0,Florida,20,0,"Frank Steratore,  Felicia Grinter,  Cameron Inouye"
37,20667,1/15/2023,2:00 PM,"Maravich Assembly Center, Baton Rouge, LA",Lsu,12,0,Auburn,17,0,"Saif Esho,  Ashlee Goode,  WIlliam L. Smith"
37,20666,1/8/2023,4:00 PM,"Neville Arena, Auburn, AL",Auburn,18,0,Alabama,22,0,"Talisa Green,  Brian Hall,  Eric Brewton"
37,20670,1/26/2023,7:00 PM,"Memorial Coliseum, Lexington, KY",Kentucky,20,0,Auburn,18,0,"Douglas Knight,  Talisa Green,  Dee Kantner"
37,20665,1/5/2023,7:00 PM,"Colonial Life Arena, Columbia, SC",South Carolina,8,0,Auburn,15,0,"Timothy Greene,  Natasha Camy,  Cameron Inouye"
37,20673,2/9/2023,7:00 PM,"Neville Arena, Auburn, AL",Auburn,18,0,South Carolina,10,0,"Maj Forsberg,  Angelica Suffren,  Dee Kantner"
37,20653,11/16/2022,7:00 PM,"Neville Arena, Auburn, AL",Auburn,20,0,Georgia Tech,18,0,"Meadow Overstreet,  Eric Brewton,  Maj Forsberg"
37,21003,3/17/2023,7:00 PM,"Neville Arena, Auburn, AL",Auburn,18,0,Tulane,15,0,"Daniel Drake,  Carla Roberts-Jeter,  Jody Cantrell"
37,20669,1/22/2023,4:00 PM,"Neville Arena, Auburn, AL",Auburn,23,0,Ole Miss,22,0,"Chaney Muench,  Bill Larance,  Felicia Grinter"
37,20668,1/19/2023,7:00 PM,"Humphrey Coliseum, Starkville, MS",Mississippi St.,10,0,Auburn,20,0,"Fatou Cissoko-Stephens,  Maj Forsberg,  Brian Garland"
37,20652,11/10/2022,7:00 PM,"Neville Arena, Auburn, AL",Auburn,16,0,South Alabama,24,0,"Natasha Camy,  Roy Gulbeyan,  Katie Lukanich"
37,20672,2/5/2023,2:00 PM,"Neville Arena, Auburn, AL",Auburn,27,0,Arkansas,27,0,"Carla Fountain,  Natasha Camy,  Brian Hall"
37,20664,1/1/2023,3:00 PM,"Neville Arena, Auburn, AL",Auburn,16,0,Missouri,22,0,"Saif Esho,  Michael McConnell,  Denise Brooks"
37,20655,11/25/2022,5:45 PM,"Mirage, Las Vegas, NV",Auburn,20,0,Indiana,17,0,"Ashley Birch,  Doug Night,  Eric Brewton"
37,21005,3/20/2023,7:00 PM,"Littlejohn Coliseum, Clemson, SC",Clemson,13,0,Auburn,15,0,"Adrienne Gilmore-Nichols,  Kristen Bell,  Meadow Overstreet"
37,20679,3/2/2023,6:00 PM,"Bon Secours Wellness Arena, Greenville, SC",Georgia,13,0,Auburn,15,0,"Billy Smith,  Karen Preato,  Roy Gulbeyan"
37,20659,12/11/2022,2:00 PM,"Neville Arena, Auburn, AL",Auburn,21,0,Louisiana,26,0,"Britton Sherry,  Kylie Galloway,  Brian Garland"
37,20663,12/29/2022,6:00 PM,"The Sandy and John Black Pavilion at Ole Miss, Oxford, MS",Ole Miss,23,0,Auburn,19,0,"Billy Smith,  Meadow Overstreet,  Brian Garland"
37,20675,2/16/2023,5:00 PM,"Neville Arena, Auburn, AL",Auburn,24,0,Texas A&M,26,0,"Kylie Galloway,  Talisa Green,  Frank Steratore"
37,20674,2/12/2023,4:00 PM,"Coleman Coliseum, Tuscaloosa, AL",Alabama,22,0,Auburn,18,0,"Kaz Beverley,  Dawn Marsh,  Denise Brooks"
37,20662,12/20/2022,12:00 PM,"Neville Arena, Auburn, AL",Auburn,16,0,North Florida,16,0,"Karen Preato,  Joseph Vaszily,  Billy Smith"
37,20658,12/3/2022,2:00 PM,"Neville Arena, Auburn, AL",Auburn,22,0,Ucf,14,0,"Eric Baker,  Ashlee Goode,  Cameron Inouye"
37,20678,2/26/2023,3:00 PM,"Neville Arena, Auburn, AL",Auburn,28,0,Vanderbilt,22,0,"Timothy Greene,  Bill Larance,  Gina Cross"
37,20785,11/8/2022,7:00 PM,"Neville Arena, Auburn, AL",Auburn,30,0,Sam Houston,27,0,"Kaz Beverley,  Teresa Stuck,  Chaney Muench"
37,20654,11/20/2022,2:00 PM,"Neville Arena, Auburn, AL",Auburn,19,0,Alabama St.,14,0,"Royce Blevins,  Stephanie Barksdale,  Saif Esho"
796,14365,11/16/2022,6:30 PM,"Kohl Center, Madison, WI",Wisconsin,12,0,Bradley,13,0,"Nykesha Thompson,  Angie Enlund,  Felicia Grinter"
