official,games_worked,avg_fouls_per_game,min_fouls,max_fouls,std_fouls,avg_home_fouls,avg_visitor_fouls,home_visitor_diff,avg_technicals,z_score,percentile
Angie Ahrendt,19,34.473684210526315,22,44,5.630950393954939,17.57894736842105,16.894736842105264,0.6842105263157876,0.21052631578947367,0.22227885189076887,60.6029106029106
Zac Brost,23,34.43478260869565,15,55,9.75064607163183,15.91304347826087,18.52173913043478,-2.608695652173912,0.043478260869565216,0.21004877640589745,60.4989604989605
Ken Nash,7,34.42857142857143,25,45,7.785823502947368,18.857142857142858,15.571428571428571,3.2857142857142865,0.5714285714285714,0.20809607527806268,60.395010395010395
Peter Hanson,5,34.4,27,40,5.029910535983716,17.6,16.8,0.8000000000000007,0.0,0.19911365009001378,60.23908523908524
Cozette Ealy,5,34.4,31,39,3.1304951684997055,17.8,16.6,1.1999999999999993,0.0,0.19911365009001378,60.23908523908524
Joshua Hall,13,34.38461538461539,25,45,6.551570569190027,16.0,18.384615384615383,-2.3846153846153832,0.23076923076923078,0.19427695960414298,60.03118503118503
Pualani Spurlock,26,34.38461538461539,26,54,6.7473071551659665,16.153846153846153,18.23076923076923,-2.0769230769230766,0.11538461538461539,0.19427695960414298,60.03118503118503
Marcus Smith,8,34.375,18,43,8.314144574157945,15.25,19.125,-3.875,0.125,0.19125402805047237,59.71933471933472
Kristen Morris,8,34.375,30,40,3.583194903195431,16.125,18.25,-2.125,0.0,0.19125402805047237,59.71933471933472
Genesis Perrymond,16,34.375,19,50,8.114801291467339,16.125,18.25,-2.125,0.125,0.19125402805047237,59.71933471933472
Adam Bernstein,8,34.375,31,40,3.543101950067402,16.5,17.875,-1.375,0.0,0.19125402805047237,59.71933471933472
Chastity Taylor,19,34.36842105263158,19,56,8.700003360892003,15.421052631578947,18.94736842105263,-3.526315789473683,0.2631578947368421,0.18918570646112032,59.45945945945946
Colleen Thompson,20,34.35,23,52,7.442940844924984,17.4,16.95,0.4499999999999993,0.3,0.183394406010931,59.35550935550935
Erik Jones,9,34.333333333333336,27,43,5.70087712549569,18.22222222222222,16.11111111111111,2.1111111111111107,0.2222222222222222,0.17815465798457006,59.0956340956341
Dana Pysz,9,34.333333333333336,20,44,7.365459931328118,16.11111111111111,18.22222222222222,-2.1111111111111107,0.1111111111111111,0.17815465798457006,59.0956340956341
Kimiko Leong,6,34.333333333333336,23,43,6.742897497861484,15.333333333333334,19.0,-3.666666666666666,0.16666666666666666,0.17815465798457006,59.0956340956341
Royce Blevins,15,34.333333333333336,21,46,6.9659033530339425,15.133333333333333,19.2,-4.066666666666666,0.3333333333333333,0.17815465798457006,59.0956340956341
Kenya Kirkland,28,34.32142857142857,22,48,7.333603891112883,15.535714285714286,18.785714285714285,-3.2499999999999982,0.14285714285714285,0.17441198082288206,58.83575883575883
Timothy Bryant,22,34.31818181818182,21,52,7.7052014814753464,15.909090909090908,18.40909090909091,-2.5000000000000018,0.045454545454545456,0.1733912506878779,58.731808731808734
Amy Sanchez,19,34.31578947368421,17,51,7.363971087357594,16.63157894736842,17.68421052631579,-1.05263157894737,0.0,0.17263913374629491,58.62785862785863
Chris Markey,13,34.30769230769231,23,48,7.878077339307007,16.307692307692307,18.0,-1.6923076923076934,0.0,0.17009350717478244,58.47193347193347
Danielle Johnson,13,34.30769230769231,26,48,6.421119001448986,17.307692307692307,17.0,0.3076923076923066,0.0,0.17009350717478244,58.47193347193347
Cheryll Blue,15,34.266666666666666,22,54,9.720866118573905,16.266666666666666,18.0,-1.7333333333333343,0.13333333333333333,0.1571956658791241,58.316008316008315
Michael Motta,13,34.23076923076923,18,41,6.508377244672773,17.0,17.23076923076923,-0.23076923076922995,0.38461538461538464,0.14591005474542415,58.16008316008316
Robert Mcdow,13,34.23076923076923,24,57,11.263168930588511,17.23076923076923,17.0,0.23076923076922995,0.07692307692307693,0.14591005474542415,58.16008316008316
Natalie Lehmann,9,34.22222222222222,26,46,6.26054665699765,15.444444444444445,18.77777777777778,-3.333333333333334,0.1111111111111111,0.1432230044754942,58.004158004158
Scott Berkins,23,34.21739130434783,20,50,7.798347853809283,16.217391304347824,18.0,-1.7826086956521756,0.17391304347826086,0.1417042369316222,57.9002079002079
Ashley Gloss,14,34.214285714285715,22,50,8.842020056600115,16.357142857142858,17.857142857142858,-1.5,0.2857142857142857,0.1407278863677037,57.7962577962578
Hannah Reynolds,5,34.2,23,39,6.6105975524153635,16.6,17.6,-1.0,0.0,0.13623667377368037,57.64033264033264
Brian Devine,10,34.2,24,44,5.652924513520021,18.1,16.1,2.0,0.4,0.13623667377368037,57.64033264033264
Sydney Mott,11,34.18181818181818,24,46,7.025926014671402,14.818181818181818,19.363636363636363,-4.545454545454545,0.2727272727272727,0.13052058501764843,57.484407484407484
Alissa Koebler-Purko,6,34.166666666666664,24,53,9.826834010334492,18.0,16.166666666666668,1.8333333333333321,0.5,0.12575717772095626,57.276507276507274
Amanda Bender,6,34.166666666666664,30,39,3.3115957885386114,16.166666666666668,18.0,-1.8333333333333321,0.0,0.12575717772095626,57.276507276507274
Kelvin Little,6,34.166666666666664,29,40,4.445971959725642,17.333333333333332,16.833333333333332,0.5,0.0,0.12575717772095626,57.276507276507274
Jarra Dennis,13,34.15384615384615,22,39,5.654587427422002,16.46153846153846,17.692307692307693,-1.2307692307692335,0.15384615384615385,0.1217266023160636,57.06860706860707
Takara Wade,14,34.142857142857146,25,43,6.431379118248073,17.285714285714285,16.857142857142858,0.42857142857142705,0.07142857142857142,0.1182718233975848,56.75675675675676
Michael Aguilar,7,34.142857142857146,26,42,5.1455019654248,17.0,17.142857142857142,-0.14285714285714235,0.2857142857142857,0.1182718233975848,56.75675675675676
Kamal Pasha,7,34.142857142857146,27,42,5.459809869356607,16.0,18.142857142857142,-2.1428571428571423,0.2857142857142857,0.1182718233975848,56.75675675675676
Les Farley,7,34.142857142857146,27,43,7.403345447128873,18.142857142857142,16.0,2.1428571428571423,0.0,0.1182718233975848,56.75675675675676
Caleb Barnes,7,34.142857142857146,24,49,8.591246929842246,15.0,19.142857142857142,-4.142857142857142,0.42857142857142855,0.1182718233975848,56.75675675675676
Lauren Dudziak,8,34.125,29,43,4.189698250300543,16.125,18.0,-1.875,0.375,0.11265780765505395,56.39293139293139
Gerda Gatling,8,34.125,24,44,6.424006315599102,17.125,17.0,0.125,0.0,0.11265780765505395,56.39293139293139
Michael Thorner,17,34.11764705882353,22,49,7.672046279686214,17.58823529411765,16.529411764705884,1.0588235294117645,0.11764705882352941,0.11034615411401211,56.185031185031185
Dee Kantner,17,34.11764705882353,24,47,7.415206950426067,16.058823529411764,18.058823529411764,-2.0,0.0,0.11034615411401211,56.185031185031185
Gina Cross,26,34.11538461538461,21,49,7.24611301638015,15.76923076923077,18.346153846153847,-2.5769230769230766,0.11538461538461539,0.10963487610138332,56.029106029106025
Tracy Mulligan,9,34.111111111111114,27,43,5.57773351022717,14.777777777777779,19.333333333333332,-4.555555555555554,0.4444444444444444,0.10829135096642059,55.92515592515592
Katrina Barker-Cutler,10,34.1,22,50,10.159286939107051,16.9,17.2,-0.3000000000000007,0.1,0.10479818561551256,55.82120582120582
Norma Jones,14,34.07142857142857,19,47,8.444062872942018,15.071428571428571,19.0,-3.928571428571429,0.07142857142857142,0.09581576042746365,55.71725571725572
Carlos Gonzalez,7,34.0,24,43,6.733003292241386,17.285714285714285,16.714285714285715,0.5714285714285694,0.2857142857142857,0.07335969745734473,54.469854469854475
Bruce Morris,27,34.0,21,47,7.534535869529773,15.25925925925926,18.74074074074074,-3.481481481481481,0.0,0.07335969745734473,54.469854469854475
Danny Duchene,7,34.0,26,45,7.54983443527075,17.0,17.0,0.0,0.14285714285714285,0.07335969745734473,54.469854469854475
Brett Wane,5,34.0,29,46,7.106335201775948,15.0,19.0,-4.0,0.0,0.07335969745734473,54.469854469854475
Peyton Forrer,5,34.0,30,40,3.8078865529319543,17.2,16.8,0.3999999999999986,0.0,0.07335969745734473,54.469854469854475
Kevin St. John,8,34.0,29,40,4.20883424647321,17.75,16.25,1.5,0.0,0.07335969745734473,54.469854469854475
John Lesaine,6,34.0,28,41,4.8166378315169185,16.333333333333332,17.666666666666668,-1.3333333333333357,0.16666666666666666,0.07335969745734473,54.469854469854475
Keith Lehrman,9,34.0,29,41,4.031128874149275,16.0,18.0,-2.0,0.0,0.07335969745734473,54.469854469854475
Matthew Krenek,5,34.0,33,36,1.4142135623730951,18.0,16.0,2.0,0.0,0.07335969745734473,54.469854469854475
Kyle Wescott,12,34.0,23,52,8.0,17.416666666666668,16.583333333333332,0.8333333333333357,0.25,0.07335969745734473,54.469854469854475
Rolando Calapiz,7,34.0,28,43,4.618802153517006,17.285714285714285,16.714285714285715,0.5714285714285694,0.0,0.07335969745734473,54.469854469854475
Leeann Stephenson,6,34.0,28,48,7.6681158050723255,15.5,18.5,-3.0,0.0,0.07335969745734473,54.469854469854475
Steve Landro,5,34.0,32,40,3.4641016151377544,16.8,17.2,-0.3999999999999986,0.0,0.07335969745734473,54.469854469854475
Arthur Green,7,34.0,23,44,7.393691004272944,17.285714285714285,16.714285714285715,0.5714285714285694,0.0,0.07335969745734473,54.469854469854475
Austin Edge,7,34.0,29,48,8.286535263104035,15.857142857142858,18.142857142857142,-2.2857142857142847,0.0,0.07335969745734473,54.469854469854475
Rachel Schienbein Van Duyne,6,34.0,28,41,4.898979485566356,15.666666666666666,18.333333333333332,-2.666666666666666,0.0,0.07335969745734473,54.469854469854475
Geoff Weatherbie,8,34.0,24,45,7.211102550927978,18.0,16.0,2.0,0.125,0.07335969745734473,54.469854469854475
Henry Sevilla,6,34.0,25,43,7.536577472566709,17.833333333333332,16.166666666666668,1.6666666666666643,0.16666666666666666,0.07335969745734473,54.469854469854475
Justin Mccleary,5,34.0,27,42,5.744562646538029,17.4,16.6,0.7999999999999972,0.0,0.07335969745734473,54.469854469854475
Jermaine Griggs,8,34.0,26,41,5.0426750270636544,14.5,19.5,-5.0,0.0,0.07335969745734473,54.469854469854475
Jason Schmitz,11,34.0,16,45,9.909591313469996,18.09090909090909,15.909090909090908,2.1818181818181817,0.18181818181818182,0.07335969745734473,54.469854469854475
Tom Berry,6,34.0,28,44,6.782329983125268,16.0,18.0,-2.0,0.0,0.07335969745734473,54.469854469854475
Alex Sheffield,5,34.0,23,41,7.745966692414834,15.8,18.2,-2.3999999999999986,0.0,0.07335969745734473,54.469854469854475
D'Lynn Schertz,19,33.89473684210526,22,47,7.148385496367579,17.157894736842106,16.736842105263158,0.4210526315789487,0.05263157894736842,0.040266552027693935,53.222453222453225
Phebe Smith,9,33.888888888888886,23,40,5.925462944877059,15.333333333333334,18.555555555555557,-3.222222222222223,0.0,0.038428043948268896,53.066528066528065
Cris Haro,9,33.888888888888886,31,39,2.3687784005919825,14.555555555555555,19.333333333333332,-4.777777777777777,0.3333333333333333,0.038428043948268896,53.066528066528065
Kerri Lang,17,33.88235294117647,23,45,6.401975797958554,16.058823529411764,17.823529411764707,-1.764705882352942,0.058823529411764705,0.03637324080067738,52.91060291060291
Danielle Jackson,22,33.86363636363637,25,43,5.312119606956786,16.863636363636363,17.0,-0.1363636363636367,0.22727272727272727,0.030489031787117527,52.80665280665281
Jennifer White,14,33.857142857142854,20,47,8.188708387465331,16.571428571428573,17.285714285714285,-0.7142857142857117,0.07142857142857142,0.028447571517104683,52.5987525987526
Jeffrey Benson,7,33.857142857142854,23,41,6.4142698058981855,16.714285714285715,17.142857142857142,-0.42857142857142705,0.2857142857142857,0.028447571517104683,52.5987525987526
Amanda Feldman,7,33.857142857142854,22,44,7.988086367179803,16.857142857142858,17.0,-0.14285714285714235,0.2857142857142857,0.028447571517104683,52.5987525987526
Katelyn Hansen,6,33.833333333333336,27,42,5.741660619251774,14.333333333333334,19.5,-5.166666666666666,0.0,0.020962217193733205,52.18295218295218
Wendy Newman,6,33.833333333333336,27,37,3.600925806881706,19.166666666666668,14.666666666666666,4.500000000000002,0.16666666666666666,0.020962217193733205,52.18295218295218
John Holmes,6,33.833333333333336,26,44,7.833687935236293,18.0,15.833333333333334,2.166666666666666,0.16666666666666666,0.020962217193733205,52.18295218295218
Chad Beck,6,33.833333333333336,29,40,3.8166302763912916,16.333333333333332,17.5,-1.1666666666666679,0.16666666666666666,0.020962217193733205,52.18295218295218
Taylar Brisebois,6,33.833333333333336,20,57,12.890565025113007,16.833333333333332,17.0,-0.16666666666666785,0.16666666666666666,0.020962217193733205,52.18295218295218
Brihtani Lassiter Burgoyne,11,33.81818181818182,24,44,6.12891804184363,18.09090909090909,15.727272727272727,2.3636363636363633,0.18181818181818182,0.016198809897041044,51.871101871101864
Doug Knight,26,33.80769230769231,20,49,6.864512980651901,16.5,17.307692307692307,-0.8076923076923066,0.07692307692307693,0.01290106638394561,51.767151767151766
Joseph Barcellos,10,33.8,28,40,3.7653389990514503,17.3,16.5,0.8000000000000007,0.1,0.01048272114100911,51.2993762993763
Kaz Beverley,15,33.8,23,48,7.002040518918141,15.333333333333334,18.466666666666665,-3.133333333333331,0.3333333333333333,0.01048272114100911,51.2993762993763
Paul Malter,5,33.8,25,43,7.661592523751182,15.0,18.8,-3.8000000000000007,0.0,0.01048272114100911,51.2993762993763
Michaela Fox,5,33.8,25,42,7.19027120489902,14.4,19.4,-4.999999999999998,0.2,0.01048272114100911,51.2993762993763
Justin Hobbs,5,33.8,27,42,6.379655163094632,13.8,20.0,-6.199999999999999,0.0,0.01048272114100911,51.2993762993763
Andrew Jobe,5,33.8,25,44,7.19027120489902,16.0,17.8,-1.8000000000000007,0.4,0.01048272114100911,51.2993762993763
Kevin Martinez,5,33.8,28,42,5.674504383644443,17.4,16.4,1.0,0.2,0.01048272114100911,51.2993762993763
Rich Brewer,5,33.8,24,43,8.5848704125339,16.6,17.2,-0.5999999999999979,0.0,0.01048272114100911,51.2993762993763
Jessica Smith,9,33.77777777777778,22,44,7.412451985979029,17.0,16.77777777777778,0.22222222222222143,0.0,0.0034963904391952807,50.83160083160083
Melissa Barlow,13,33.76923076923077,25,45,5.732274797929209,16.153846153846153,17.615384615384617,-1.4615384615384635,0.07692307692307693,0.0008093401692653383,50.72765072765073
Lee Mullen,12,33.75,23,46,6.510481060287606,16.75,17.0,-0.25,0.25,-0.005236522938073681,50.62370062370062
Linda Miles,15,33.733333333333334,25,44,5.7627704977314345,15.6,18.133333333333333,-2.533333333333333,0.4,-0.010476270964434611,50.51975051975052
Kiara Negron,18,33.72222222222222,22,49,7.14394482848365,15.666666666666666,18.055555555555557,-2.388888888888891,0.05555555555555555,-0.013969436315342643,50.41580041580042
Tina Townsend,7,33.714285714285715,25,49,7.994045402971008,17.857142857142858,15.857142857142858,2.0,0.14285714285714285,-0.016464554423133135,50.2079002079002
Kyle Pottkotter,14,33.714285714285715,20,44,7.17290383670027,15.857142857142858,17.857142857142858,-2.0,0.14285714285714285,-0.016464554423133135,50.2079002079002
Sean Carver,7,33.714285714285715,22,48,8.994707438530833,17.0,16.714285714285715,0.2857142857142847,0.14285714285714285,-0.016464554423133135,50.2079002079002
Latrice Johnson,10,33.7,26,45,7.134423592694788,16.6,17.1,-0.5,0.1,-0.02095576701715647,50.0
Jules Gallien,16,33.6875,18,47,9.221126106212118,16.0,17.6875,-1.6875,0.0625,-0.024885578036928285,49.8960498960499
Darwin Thompson,19,33.68421052631579,10,47,8.300285347029057,16.05263157894737,17.63157894736842,-1.5789473684210513,0.15789473684210525,-0.02591973883160543,49.79209979209979
Kylie Galloway,21,33.666666666666664,18,46,7.350736924508544,16.095238095238095,17.571428571428573,-1.476190476190478,0.3333333333333333,-0.031435263069880565,49.58419958419958
Lindy Hall,9,33.666666666666664,20,43,8.366600265340756,14.88888888888889,18.77777777777778,-3.8888888888888893,0.4444444444444444,-0.031435263069880565,49.58419958419958
Tara Gallupe,9,33.666666666666664,18,52,10.747092630102339,17.11111111111111,16.555555555555557,0.5555555555555536,0.1111111111111111,-0.031435263069880565,49.58419958419958
Ashlee Goode,38,33.6578947368421,21,52,7.345807098921544,15.578947368421053,18.07894736842105,-2.4999999999999982,0.13157894736842105,-0.03419302518901813,49.37629937629938
Xiomara Cruz-Johnson,22,33.63636363636363,19,51,9.29180619350524,16.09090909090909,17.545454545454547,-1.4545454545454568,0.13636363636363635,-0.04096207766326489,49.272349272349274
Tom Danaher,27,33.629629629629626,20,44,6.083699204546196,15.703703703703704,17.925925925925927,-2.222222222222223,0.07407407407407407,-0.043079147572905846,49.16839916839917
James Broadus,8,33.625,23,44,6.368168608679534,15.25,18.375,-3.125,0.125,-0.04453463313578289,49.01247401247401
Noble Tsumas,8,33.625,21,50,10.44629120788809,15.875,17.75,-1.875,0.375,-0.04453463313578289,49.01247401247401
Marcia Cotton,5,33.6,23,46,9.555103348473002,16.0,17.6,-1.6000000000000014,0.4,-0.052394255175324284,48.5966735966736
Tyler Schmidt,5,33.6,28,43,7.3006848993775915,17.2,16.4,0.8000000000000007,0.0,-0.052394255175324284,48.5966735966736
Jeff Gotto,5,33.6,24,39,5.813776741499454,17.0,16.6,0.3999999999999986,0.2,-0.052394255175324284,48.5966735966736
Erika Herriman,20,33.6,19,63,9.99684160649068,15.05,18.55,-3.5,0.05,-0.052394255175324284,48.5966735966736
Dominique Harris,5,33.6,31,40,3.6469165057620936,15.4,18.2,-2.799999999999999,0.6,-0.052394255175324284,48.5966735966736
Timothy Daley,5,33.6,29,43,5.412947441089743,15.8,17.8,-2.0,0.0,-0.052394255175324284,48.5966735966736
Amy Krommenhoek,17,33.588235294117645,18,48,8.675099592579699,17.41176470588235,16.176470588235293,1.235294117647058,0.11764705882352941,-0.05609290084099214,48.232848232848234
Emily Murphy,12,33.583333333333336,18,45,6.680478117529304,16.166666666666668,17.416666666666668,-1.25,0.25,-0.05763400320168522,48.024948024948024
Mark Harman,12,33.583333333333336,11,47,11.139269874337964,16.75,16.833333333333332,-0.08333333333333215,0.08333333333333333,-0.05763400320168522,48.024948024948024
Montrell Cade,12,33.583333333333336,15,42,7.391128998927558,14.5,19.083333333333332,-4.583333333333332,0.16666666666666666,-0.05763400320168522,48.024948024948024
Dustin Smith,7,33.57142857142857,28,43,5.593363414414827,16.285714285714285,17.285714285714285,-1.0,0.14285714285714285,-0.06137668036337319,47.765072765072766
Rob Cowles,7,33.57142857142857,27,43,6.629659188252511,19.857142857142858,13.714285714285714,6.142857142857144,0.14285714285714285,-0.06137668036337319,47.765072765072766
Praise Russell,9,33.55555555555556,23,44,6.5404722901161945,14.444444444444445,19.11111111111111,-4.666666666666666,0.1111111111111111,-0.06636691657895417,47.50519750519751
Shante Glenn,9,33.55555555555556,26,43,5.570258322356135,18.77777777777778,14.777777777777779,4.0,0.1111111111111111,-0.06636691657895417,47.50519750519751
Jarrett Harvey,9,33.55555555555556,22,43,7.055336829505575,16.666666666666668,16.88888888888889,-0.22222222222222143,0.3333333333333333,-0.06636691657895417,47.50519750519751
Scott Klomfas,11,33.54545454545455,25,43,5.20314590154142,15.0,18.545454545454547,-3.5454545454545467,0.09090909090909091,-0.06954252144341562,47.2972972972973
Brad Duistermars,13,33.53846153846154,20,46,6.947606117881955,16.923076923076923,16.615384615384617,0.3076923076923066,0.0,-0.07174101711881183,47.19334719334719
Saif Esho,23,33.52173913043478,24,45,5.484437198418741,15.434782608695652,18.08695652173913,-2.6521739130434767,0.13043478260869565,-0.0769982893860648,47.08939708939709
Corey Malone,14,33.5,20,48,8.401007265615421,15.214285714285714,18.285714285714285,-3.071428571428571,0.0,-0.0838327433334921,46.77754677754678
Christopher Osterhoudt,12,33.5,19,47,7.833494518006403,16.5,17.0,-0.5,0.25,-0.0838327433334921,46.77754677754678
Brandon Self,8,33.5,23,44,6.502746672423452,15.5,18.0,-2.5,0.375,-0.0838327433334921,46.77754677754678
Scott Starkey,6,33.5,22,41,7.661592523751182,15.833333333333334,17.666666666666668,-1.833333333333334,0.0,-0.0838327433334921,46.77754677754678
Terry Reese,10,33.5,19,57,12.112894873737748,16.8,16.7,0.10000000000000142,0.0,-0.0838327433334921,46.77754677754678
Kina Brown,13,33.46153846153846,23,43,7.031066593049552,16.692307692307693,16.76923076923077,-0.07692307692307665,0.07692307692307693,-0.09592446954817238,46.41372141372141
Steve Belnap,13,33.46153846153846,19,50,8.016809263617962,17.23076923076923,16.23076923076923,1.0,0.3076923076923077,-0.09592446954817238,46.41372141372141
Andre Smith,11,33.45454545454545,22,51,8.937154316264618,15.909090909090908,17.545454545454547,-1.6363636363636385,0.18181818181818182,-0.09812296522356859,46.25779625779626
David Claudio,9,33.44444444444444,24,48,8.501633829904566,15.88888888888889,17.555555555555557,-1.6666666666666679,0.2222222222222222,-0.10129857008803003,46.15384615384615
Kelsey Reynolds,23,33.43478260869565,17,48,8.516433776456827,15.869565217391305,17.565217391304348,-1.695652173913043,0.08695652173913043,-0.10433610517577624,46.04989604989605
Travis Thomas,7,33.42857142857143,25,48,7.997023255710899,18.571428571428573,14.857142857142858,3.7142857142857153,0.0,-0.10628880630361101,45.94594594594595
Kyente Bryson,5,33.4,29,36,2.9664793948382653,15.0,18.4,-3.3999999999999986,0.2,-0.11527123149165992,45.63409563409564
Nick Marshall,20,33.4,19,53,8.152493967782917,15.55,17.85,-2.3000000000000007,0.05,-0.11527123149165992,45.63409563409564
William Treaster,10,33.4,24,48,8.181279443542637,16.2,17.2,-1.0,0.0,-0.11527123149165992,45.63409563409564
Chris Bohac,5,33.4,22,42,7.536577472566709,18.2,15.2,3.0,0.0,-0.11527123149165992,45.63409563409564
Tommi Paris,25,33.4,24,55,7.41057802513857,15.16,18.24,-3.0799999999999983,0.28,-0.11527123149165992,45.63409563409564
David Gnall,8,33.375,18,45,8.05228450281569,17.5,15.875,1.625,0.125,-0.12313085353120132,45.21829521829522
James Ryser,8,33.375,25,40,4.926241685388278,16.0,17.375,-1.375,0.125,-0.12313085353120132,45.21829521829522
Sean Miller,8,33.375,27,44,6.254998001598402,16.375,17.0,-0.625,0.0,-0.12313085353120132,45.21829521829522
Chantal Thomas,11,33.36363636363637,24,42,5.937553827507204,17.09090909090909,16.272727272727273,0.8181818181818166,0.5454545454545454,-0.12670340900371932,44.95841995841996
Travis Jones,11,33.36363636363637,26,40,4.433344725435352,16.181818181818183,17.181818181818183,-1.0,0.0,-0.12670340900371932,44.95841995841996
Alex Carroll,9,33.333333333333336,25,41,5.338539126015656,16.77777777777778,16.555555555555557,0.22222222222222143,0.2222222222222222,-0.13623022359710363,44.5945945945946
Ryan Yoder,6,33.333333333333336,25,42,7.0898989179442236,15.666666666666666,17.666666666666668,-2.0000000000000018,0.0,-0.13623022359710363,44.5945945945946
Timothy Hackett,6,33.333333333333336,28,38,4.08248290463863,18.0,15.333333333333334,2.666666666666666,0.0,-0.13623022359710363,44.5945945945946
Mike Recek,6,33.333333333333336,28,41,5.465040408511785,15.666666666666666,17.666666666666668,-2.0000000000000018,0.16666666666666666,-0.13623022359710363,44.5945945945946
Tamires De Souza,9,33.333333333333336,25,40,5.0990195135927845,16.555555555555557,16.77777777777778,-0.22222222222222143,0.3333333333333333,-0.13623022359710363,44.5945945945946
Teresa Stuck,25,33.32,24,47,5.864582963291878,15.88,17.44,-1.5600000000000005,0.08,-0.1404220220181933,44.28274428274428
Alexis Perez,19,33.31578947368421,22,46,6.815445135694425,15.894736842105264,17.42105263157895,-1.526315789473685,0.0,-0.14174574783537877,44.17879417879418
Victoria Francis,16,33.3125,25,47,6.670519719881902,15.25,18.0625,-2.8125,0.125,-0.1427799086300559,44.07484407484408
Lisa Jones,23,33.30434782608695,22,49,7.213842643951946,14.521739130434783,18.782608695652176,-4.2608695652173925,0.2608695652173913,-0.14534282886034228,43.91891891891892
Tiara Cruse,23,33.30434782608695,17,48,7.882286139351241,15.521739130434783,17.782608695652176,-2.2608695652173925,0.13043478260869565,-0.14534282886034228,43.91891891891892
Ian Carey,10,33.3,22,52,11.547486498993816,15.1,18.2,-3.0999999999999996,0.5,-0.14670971964982774,43.762993762993766
Kelly Mitchell,7,33.285714285714285,25,41,5.2508502712826015,16.142857142857142,17.142857142857142,-1.0,0.0,-0.15120093224385106,43.65904365904366
Larhonda Conner,11,33.27272727272727,23,44,6.23042388752016,16.272727272727273,17.0,-0.7272727272727266,0.18181818181818182,-0.15528385278387227,43.45114345114345
Jerry Burgess,11,33.27272727272727,26,40,4.941475672122834,16.0,17.272727272727273,-1.2727272727272734,0.18181818181818182,-0.15528385278387227,43.45114345114345
Sean Jones,11,33.27272727272727,26,42,5.587323314269707,15.818181818181818,17.454545454545453,-1.636363636363635,0.09090909090909091,-0.15528385278387227,43.45114345114345
Timothy Resch,12,33.25,20,44,7.149380138420139,16.416666666666668,16.833333333333332,-0.4166666666666643,0.08333333333333333,-0.16242896372891052,43.13929313929314
Carlos Alvarez,12,33.25,25,45,6.689544080129826,16.166666666666668,17.083333333333332,-0.9166666666666643,0.25,-0.16242896372891052,43.13929313929314
Ashley Mayerjak,8,33.25,22,44,7.3824115301167,15.5,17.75,-2.25,0.0,-0.16242896372891052,43.13929313929314
Tiffany Bird,21,33.23809523809524,16,46,8.141896351003014,15.714285714285714,17.523809523809526,-1.809523809523812,0.23809523809523808,-0.16617164089059627,42.93139293139293
Brad Schmidt,17,33.23529411764706,20,45,6.427766055993967,16.470588235294116,16.764705882352942,-0.29411764705882604,0.23529411764705882,-0.16705227081099422,42.82744282744283
In'Fini Robinson,23,33.21739130434783,15,44,8.011108887828716,15.434782608695652,17.782608695652176,-2.3478260869565233,0.13043478260869565,-0.17268064465005148,42.723492723492726
Kristen Bell,33,33.21212121212121,18,55,7.577753524947119,15.212121212121213,18.0,-2.787878787878787,0.0,-0.17433748197064092,42.61954261954262
James Patterson,5,33.2,27,44,6.760177512462228,18.0,15.2,2.8000000000000007,0.4,-0.17814820780799331,42.41164241164241
Mike Lerch,5,33.2,21,46,9.176055797563569,16.8,16.4,0.40000000000000213,0.6,-0.17814820780799331,42.41164241164241
Ashraf Greene,5,33.2,22,44,8.07465169527454,18.2,15.0,3.1999999999999993,0.0,-0.17814820780799331,42.41164241164241
Keith Batson,21,33.19047619047619,20,45,5.921309379006028,15.904761904761905,17.285714285714285,-1.3809523809523796,0.0,-0.1811423495373437,42.20374220374221
Mark Majewski,11,33.18181818181818,23,41,6.353238258056781,16.636363636363637,16.545454545454547,0.09090909090908994,0.18181818181818182,-0.18386429656402525,42.0997920997921
Amanda Anderson,17,33.1764705882353,19,46,8.625799195709687,15.529411764705882,17.647058823529413,-2.1176470588235308,0.0,-0.18554549913932677,41.995841995842
Trafficia Warburton,6,33.166666666666664,26,46,7.305249254246338,14.5,18.666666666666668,-4.166666666666668,0.16666666666666666,-0.18862770386071742,41.735966735966734
Stacey Thomas,6,33.166666666666664,24,47,9.495613022162743,15.333333333333334,17.833333333333332,-2.4999999999999982,0.0,-0.18862770386071742,41.735966735966734
Mevett Wooley,6,33.166666666666664,26,44,6.5243135015621885,17.333333333333332,15.833333333333334,1.4999999999999982,0.0,-0.18862770386071742,41.735966735966734
Michael Gotsch,6,33.166666666666664,28,39,4.750438576243952,15.666666666666666,17.5,-1.833333333333334,0.0,-0.18862770386071742,41.735966735966734
Josh Howell,26,33.15384615384615,21,48,7.433396573262091,15.384615384615385,17.76923076923077,-2.384615384615385,0.15384615384615385,-0.19265827926561008,41.476091476091476
Pat Deforte,7,33.142857142857146,22,48,9.973775136636602,15.142857142857142,18.0,-2.8571428571428577,0.14285714285714285,-0.1961130581840889,41.37214137214137
Alicia Iwakiri,18,33.111111111111114,23,42,4.776029471887696,16.38888888888889,16.72222222222222,-0.33333333333333215,0.05555555555555555,-0.2060935306152531,41.268191268191266
Abby Burmeister,20,33.1,22,50,7.812944724184212,17.15,15.95,1.1999999999999993,0.05,-0.20958669596616114,41.06029106029106
