season,division,team_id,team,url
2021,3,507421,Rivier,https://stats.ncaa.org/teams/507421
2021,3,507190,Roanoke,https://stats.ncaa.org/teams/507190
2021,3,507192,Rochester (NY),https://stats.ncaa.org/teams/507192
2021,3,507193,Rockford,https://stats.ncaa.org/teams/507193
2021,3,507194,Roger Williams,https://stats.ncaa.org/teams/507194
2021,3,507340,Rose-Hulman,https://stats.ncaa.org/teams/507340
2021,3,507418,Rosemont,https://stats.ncaa.org/teams/507418
2021,3,507247,Rowan,https://stats.ncaa.org/teams/507247
2021,3,507389,Russell Sage,https://stats.ncaa.org/teams/507389
2021,3,507341,Rutgers-Camden,https://stats.ncaa.org/teams/507341
2021,3,507342,Rutgers-Newark,https://stats.ncaa.org/teams/507342
2021,3,507024,SUNY Brockport,https://stats.ncaa.org/teams/507024
2021,3,507510,SUNY Canton,https://stats.ncaa.org/teams/507510
2021,3,507503,SUNY Cobleskill,https://stats.ncaa.org/teams/507503
2021,3,507520,SUNY Delhi,https://stats.ncaa.org/teams/507520
2021,3,507245,SUNY Geneseo,https://stats.ncaa.org/teams/507245
2021,3,507498,SUNY Morrisville,https://stats.ncaa.org/teams/507498
2021,3,507114,SUNY New Paltz,https://stats.ncaa.org/teams/507114
2021,3,507129,SUNY Oneonta,https://stats.ncaa.org/teams/507129
2021,3,507386,SUNY Poly,https://stats.ncaa.org/teams/507386
2021,3,507158,SUNY Potsdam,https://stats.ncaa.org/teams/507158
2021,3,507343,Saint Benedict,https://stats.ncaa.org/teams/507343
2021,3,507387,Saint Elizabeth,https://stats.ncaa.org/teams/507387
2021,3,507665,Saint Joseph (CT),https://stats.ncaa.org/teams/507665
2021,3,507349,Saint Mary's (MN),https://stats.ncaa.org/teams/507349
2021,3,507496,Saint Vincent,https://stats.ncaa.org/teams/507496
2021,3,507492,Salem (NC),https://stats.ncaa.org/teams/507492
2021,3,507374,Salem St.,https://stats.ncaa.org/teams/507374
2021,3,507375,Salisbury,https://stats.ncaa.org/teams/507375
2021,3,507376,Salve Regina,https://stats.ncaa.org/teams/507376
2021,3,506976,Sarah Lawrence,https://stats.ncaa.org/teams/506976
2021,3,507640,Schreiner,https://stats.ncaa.org/teams/507640
2021,3,507377,Scranton,https://stats.ncaa.org/teams/507377
2021,3,507382,Sewanee,https://stats.ncaa.org/teams/507382
2021,3,507378,Shenandoah,https://stats.ncaa.org/teams/507378
2021,3,507379,Simpson,https://stats.ncaa.org/teams/507379
2021,3,507380,Skidmore,https://stats.ncaa.org/teams/507380
2021,3,507381,Smith,https://stats.ncaa.org/teams/507381
2021,3,507384,Southern Me.,https://stats.ncaa.org/teams/507384
2021,3,507509,Southern Va.,https://stats.ncaa.org/teams/507509
2021,3,507667,Southwestern (TX),https://stats.ncaa.org/teams/507667
2021,3,507429,Spalding,https://stats.ncaa.org/teams/507429
2021,3,507385,Springfield,https://stats.ncaa.org/teams/507385
2021,3,507344,St. Catherine,https://stats.ncaa.org/teams/507344
2021,3,507345,St. John Fisher,https://stats.ncaa.org/teams/507345
2021,3,507500,St. Joseph's (Brkln),https://stats.ncaa.org/teams/507500
2021,3,507639,St. Joseph's (L.I.),https://stats.ncaa.org/teams/507639
2021,3,507346,St. Joseph's (ME),https://stats.ncaa.org/teams/507346
2021,3,507347,St. Lawrence,https://stats.ncaa.org/teams/507347
2021,3,507666,St. Mary's (IN),https://stats.ncaa.org/teams/507666
2021,3,507348,St. Mary's (MD),https://stats.ncaa.org/teams/507348
2021,3,507370,St. Norbert,https://stats.ncaa.org/teams/507370
2021,3,507371,St. Olaf,https://stats.ncaa.org/teams/507371
2021,3,507372,St. Scholastica,https://stats.ncaa.org/teams/507372
2021,3,507373,St. Thomas (MN),https://stats.ncaa.org/teams/507373
2021,3,506973,St. Thomas (TX),https://stats.ncaa.org/teams/506973
2021,3,507527,Stevens,https://stats.ncaa.org/teams/507527
2021,3,507424,Stevenson,https://stats.ncaa.org/teams/507424
2021,3,507528,Stockton,https://stats.ncaa.org/teams/507528
2021,3,507529,Suffolk,https://stats.ncaa.org/teams/507529
2021,3,507641,Sul Ross St.,https://stats.ncaa.org/teams/507641
2021,3,507550,Susquehanna,https://stats.ncaa.org/teams/507550
2021,3,507551,Swarthmore,https://stats.ncaa.org/teams/507551
2021,3,507553,TCNJ,https://stats.ncaa.org/teams/507553
2021,3,507642,Texas Lutheran,https://stats.ncaa.org/teams/507642
2021,3,507428,Texas-Dallas,https://stats.ncaa.org/teams/507428
2021,3,507552,Thiel,https://stats.ncaa.org/teams/507552
2021,3,507655,Thomas (ME),https://stats.ncaa.org/teams/507655
2021,3,507461,Transylvania,https://stats.ncaa.org/teams/507461
2021,3,507468,Trine,https://stats.ncaa.org/teams/507468
2021,3,507554,Trinity (CT),https://stats.ncaa.org/teams/507554
2021,3,507555,Trinity (TX),https://stats.ncaa.org/teams/507555
2021,3,507450,Trinity Washington,https://stats.ncaa.org/teams/507450
2021,3,507556,Tufts,https://stats.ncaa.org/teams/507556
2021,3,507524,U New England,https://stats.ncaa.org/teams/507524
2021,3,507052,UC Santa Cruz,https://stats.ncaa.org/teams/507052
2021,3,507066,UChicago,https://stats.ncaa.org/teams/507066
2021,3,507107,UMSV,https://stats.ncaa.org/teams/507107
2021,3,507195,UMass Boston,https://stats.ncaa.org/teams/507195
2021,3,507383,UMass Dartmouth,https://stats.ncaa.org/teams/507383
2021,3,507592,UW-River Falls,https://stats.ncaa.org/teams/507592
2021,3,507559,Union (NY),https://stats.ncaa.org/teams/507559
2021,3,507560,Ursinus,https://stats.ncaa.org/teams/507560
2021,3,507561,Utica,https://stats.ncaa.org/teams/507561
2021,3,507060,VTSU Castleton,https://stats.ncaa.org/teams/507060
2021,3,507497,VTSU Lyndon,https://stats.ncaa.org/teams/507497
2021,3,507292,VTSU-Johnson,https://stats.ncaa.org/teams/507292
2021,3,507563,Va. Wesleyan,https://stats.ncaa.org/teams/507563
2021,3,507511,Valley Forge,https://stats.ncaa.org/teams/507511
2021,3,507562,Vassar,https://stats.ncaa.org/teams/507562
2021,3,507599,WPI,https://stats.ncaa.org/teams/507599
2021,3,514751,Warren Wilson,https://stats.ncaa.org/teams/514751
2021,3,507564,Wartburg,https://stats.ncaa.org/teams/507564
2021,3,507565,Wash. & Jeff.,https://stats.ncaa.org/teams/507565
2021,3,507566,Wash. & Lee,https://stats.ncaa.org/teams/507566
2021,3,507568,WashU,https://stats.ncaa.org/teams/507568
2021,3,507567,Washington Col.,https://stats.ncaa.org/teams/507567
2021,3,507643,Waynesburg,https://stats.ncaa.org/teams/507643
2021,3,507569,Webster,https://stats.ncaa.org/teams/507569
2021,3,507570,Wellesley,https://stats.ncaa.org/teams/507570
2021,3,507571,Wells,https://stats.ncaa.org/teams/507571
2021,3,507572,Wentworth,https://stats.ncaa.org/teams/507572
2021,3,507573,Wesley,https://stats.ncaa.org/teams/507573
2021,3,507574,Wesleyan (CT),https://stats.ncaa.org/teams/507574
2021,3,507416,Wesleyan (GA),https://stats.ncaa.org/teams/507416
2021,3,507575,WestConn,https://stats.ncaa.org/teams/507575
2021,3,507577,Western New Eng.,https://stats.ncaa.org/teams/507577
2021,3,507578,Westfield St.,https://stats.ncaa.org/teams/507578
2021,3,507644,Westminster (MO),https://stats.ncaa.org/teams/507644
2021,3,507645,Westminster (PA),https://stats.ncaa.org/teams/507645
2021,3,507579,Wheaton (IL),https://stats.ncaa.org/teams/507579
2021,3,507580,Wheaton (MA),https://stats.ncaa.org/teams/507580
2021,3,507581,Whitman,https://stats.ncaa.org/teams/507581
2021,3,507582,Whittier,https://stats.ncaa.org/teams/507582
2021,3,507646,Whitworth,https://stats.ncaa.org/teams/507646
2021,3,507583,Widener,https://stats.ncaa.org/teams/507583
2021,3,507584,Wilkes,https://stats.ncaa.org/teams/507584
2021,3,507585,Willamette,https://stats.ncaa.org/teams/507585
2021,3,507420,William Peace,https://stats.ncaa.org/teams/507420
2021,3,507501,William Smith,https://stats.ncaa.org/teams/507501
2021,3,507587,Williams,https://stats.ncaa.org/teams/507587
2021,3,507647,Wilmington (OH),https://stats.ncaa.org/teams/507647
2021,3,507415,Wilson,https://stats.ncaa.org/teams/507415
2021,3,507668,Wis. Lutheran,https://stats.ncaa.org/teams/507668
2021,3,507588,Wis.-Eau Claire,https://stats.ncaa.org/teams/507588
2021,3,507589,Wis.-La Crosse,https://stats.ncaa.org/teams/507589
2021,3,507590,Wis.-Oshkosh,https://stats.ncaa.org/teams/507590
2021,3,507591,Wis.-Platteville,https://stats.ncaa.org/teams/507591
2021,3,507593,Wis.-Stevens Point,https://stats.ncaa.org/teams/507593
2021,3,507594,Wis.-Stout,https://stats.ncaa.org/teams/507594
2021,3,507595,Wis.-Superior,https://stats.ncaa.org/teams/507595
2021,3,507596,Wis.-Whitewater,https://stats.ncaa.org/teams/507596
2021,3,507597,Wittenberg,https://stats.ncaa.org/teams/507597
2021,3,507586,Wm. Paterson,https://stats.ncaa.org/teams/507586
2021,3,507598,Wooster,https://stats.ncaa.org/teams/507598
2021,3,507600,Worcester St.,https://stats.ncaa.org/teams/507600
2021,3,507601,Yeshiva,https://stats.ncaa.org/teams/507601
2021,3,507652,York (NY),https://stats.ncaa.org/teams/507652
2021,3,507602,York (PA),https://stats.ncaa.org/teams/507602
2020,1,484452,A&M-Corpus Christi,https://stats.ncaa.org/teams/484452
2020,1,483774,Abilene Christian,https://stats.ncaa.org/teams/483774
2020,1,484359,Air Force,https://stats.ncaa.org/teams/484359
2020,1,483776,Akron,https://stats.ncaa.org/teams/483776
2020,1,483782,Alabama,https://stats.ncaa.org/teams/483782
2020,1,483778,Alabama A&M,https://stats.ncaa.org/teams/483778
2020,1,483780,Alabama St.,https://stats.ncaa.org/teams/483780
2020,1,483788,Alcorn,https://stats.ncaa.org/teams/483788
2020,1,483790,American,https://stats.ncaa.org/teams/483790
2020,1,483792,App State,https://stats.ncaa.org/teams/483792
2020,1,483796,Arizona,https://stats.ncaa.org/teams/483796
2020,1,483794,Arizona St.,https://stats.ncaa.org/teams/483794
2020,1,484440,Ark.-Pine Bluff,https://stats.ncaa.org/teams/484440
2020,1,483800,Arkansas,https://stats.ncaa.org/teams/483800
2020,1,483798,Arkansas St.,https://stats.ncaa.org/teams/483798
2020,1,484360,Army West Point,https://stats.ncaa.org/teams/484360
2020,1,483804,Auburn,https://stats.ncaa.org/teams/483804
2020,1,483806,Austin Peay,https://stats.ncaa.org/teams/483806
2020,1,483827,BYU,https://stats.ncaa.org/teams/483827
2020,1,483808,Ball St.,https://stats.ncaa.org/teams/483808
2020,1,483811,Baylor,https://stats.ncaa.org/teams/483811
2020,1,484450,Belmont,https://stats.ncaa.org/teams/484450
2020,1,483813,Bethune-Cookman,https://stats.ncaa.org/teams/483813
2020,1,483815,Binghamton,https://stats.ncaa.org/teams/483815
2020,1,483817,Boise St.,https://stats.ncaa.org/teams/483817
2020,1,483819,Boston College,https://stats.ncaa.org/teams/483819
2020,1,483821,Boston U.,https://stats.ncaa.org/teams/483821
2020,1,483823,Bowling Green,https://stats.ncaa.org/teams/483823
2020,1,483825,Bradley,https://stats.ncaa.org/teams/483825
2020,1,483829,Brown,https://stats.ncaa.org/teams/483829
2020,1,483831,Bryant,https://stats.ncaa.org/teams/483831
2020,1,483833,Bucknell,https://stats.ncaa.org/teams/483833
2020,1,483835,Buffalo,https://stats.ncaa.org/teams/483835
2020,1,483837,Butler,https://stats.ncaa.org/teams/483837
2020,1,483841,CSU Bakersfield,https://stats.ncaa.org/teams/483841
2020,1,483849,CSUN,https://stats.ncaa.org/teams/483849
2020,1,483839,Cal Poly,https://stats.ncaa.org/teams/483839
2020,1,483845,Cal St. Fullerton,https://stats.ncaa.org/teams/483845
2020,1,483854,California,https://stats.ncaa.org/teams/483854
2020,1,483770,California Baptist,https://stats.ncaa.org/teams/483770
2020,1,483873,Campbell,https://stats.ncaa.org/teams/483873
2020,1,483875,Canisius,https://stats.ncaa.org/teams/483875
2020,1,484424,Central Ark.,https://stats.ncaa.org/teams/484424
2020,1,483877,Central Conn. St.,https://stats.ncaa.org/teams/483877
2020,1,483881,Central Mich.,https://stats.ncaa.org/teams/483881
2020,1,483810,Charleston So.,https://stats.ncaa.org/teams/483810
2020,1,484115,Charlotte,https://stats.ncaa.org/teams/484115
2020,1,484333,Chattanooga,https://stats.ncaa.org/teams/484333
2020,1,483883,Chicago St.,https://stats.ncaa.org/teams/483883
2020,1,483885,Cincinnati,https://stats.ncaa.org/teams/483885
2020,1,483887,Clemson,https://stats.ncaa.org/teams/483887
2020,1,483889,Cleveland St.,https://stats.ncaa.org/teams/483889
2020,1,483891,Coastal Carolina,https://stats.ncaa.org/teams/483891
2020,1,484426,Col. of Charleston,https://stats.ncaa.org/teams/484426
2020,1,483893,Colgate,https://stats.ncaa.org/teams/483893
2020,1,483897,Colorado,https://stats.ncaa.org/teams/483897
2020,1,483895,Colorado St.,https://stats.ncaa.org/teams/483895
2020,1,483899,Columbia,https://stats.ncaa.org/teams/483899
2020,1,483902,Coppin St.,https://stats.ncaa.org/teams/483902
2020,1,483904,Cornell,https://stats.ncaa.org/teams/483904
2020,1,483906,Creighton,https://stats.ncaa.org/teams/483906
2020,1,483908,Dartmouth,https://stats.ncaa.org/teams/483908
2020,1,483910,Davidson,https://stats.ncaa.org/teams/483910
2020,1,483912,Dayton,https://stats.ncaa.org/teams/483912
2020,1,483914,DePaul,https://stats.ncaa.org/teams/483914
2020,1,483918,Delaware,https://stats.ncaa.org/teams/483918
2020,1,483916,Delaware St.,https://stats.ncaa.org/teams/483916
2020,1,483920,Denver,https://stats.ncaa.org/teams/483920
2020,1,483922,Detroit Mercy,https://stats.ncaa.org/teams/483922
2020,1,483923,Drake,https://stats.ncaa.org/teams/483923
2020,1,483925,Drexel,https://stats.ncaa.org/teams/483925
2020,1,483927,Duke,https://stats.ncaa.org/teams/483927
2020,1,483929,Duquesne,https://stats.ncaa.org/teams/483929
2020,1,483933,ETSU,https://stats.ncaa.org/teams/483933
2020,1,483931,East Carolina,https://stats.ncaa.org/teams/483931
2020,1,483935,Eastern Ill.,https://stats.ncaa.org/teams/483935
2020,1,483937,Eastern Ky.,https://stats.ncaa.org/teams/483937
2020,1,483939,Eastern Mich.,https://stats.ncaa.org/teams/483939
2020,1,483941,Eastern Wash.,https://stats.ncaa.org/teams/483941
2020,1,484428,Elon,https://stats.ncaa.org/teams/484428
2020,1,483943,Evansville,https://stats.ncaa.org/teams/483943
2020,1,483947,FDU,https://stats.ncaa.org/teams/483947
2020,1,484454,FGCU,https://stats.ncaa.org/teams/484454
2020,1,483953,FIU,https://stats.ncaa.org/teams/483953
2020,1,483945,Fairfield,https://stats.ncaa.org/teams/483945
2020,1,483950,Fla. Atlantic,https://stats.ncaa.org/teams/483950
2020,1,483958,Florida,https://stats.ncaa.org/teams/483958
2020,1,483948,Florida A&M,https://stats.ncaa.org/teams/483948
2020,1,483955,Florida St.,https://stats.ncaa.org/teams/483955
2020,1,483959,Fordham,https://stats.ncaa.org/teams/483959
2020,1,483843,Fresno St.,https://stats.ncaa.org/teams/483843
2020,1,483962,Furman,https://stats.ncaa.org/teams/483962
2020,1,483970,Ga. Southern,https://stats.ncaa.org/teams/483970
2020,1,484430,Gardner-Webb,https://stats.ncaa.org/teams/484430
2020,1,483964,George Mason,https://stats.ncaa.org/teams/483964
2020,1,483966,George Washington,https://stats.ncaa.org/teams/483966
2020,1,483968,Georgetown,https://stats.ncaa.org/teams/483968
2020,1,483976,Georgia,https://stats.ncaa.org/teams/483976
2020,1,483972,Georgia St.,https://stats.ncaa.org/teams/483972
2020,1,483974,Georgia Tech,https://stats.ncaa.org/teams/483974
2020,1,483978,Gonzaga,https://stats.ncaa.org/teams/483978
2020,1,483980,Grambling,https://stats.ncaa.org/teams/483980
2020,1,484431,Grand Canyon,https://stats.ncaa.org/teams/484431
2020,1,484407,Green Bay,https://stats.ncaa.org/teams/484407
2020,1,483982,Hampton,https://stats.ncaa.org/teams/483982
2020,1,483984,Hartford,https://stats.ncaa.org/teams/483984
2020,1,483986,Harvard,https://stats.ncaa.org/teams/483986
2020,1,483988,Hawaii,https://stats.ncaa.org/teams/483988
2020,1,484451,High Point,https://stats.ncaa.org/teams/484451
2020,1,483990,Hofstra,https://stats.ncaa.org/teams/483990
2020,1,483992,Holy Cross,https://stats.ncaa.org/teams/483992
2020,1,483996,Houston,https://stats.ncaa.org/teams/483996
2020,1,483994,Houston Christian,https://stats.ncaa.org/teams/483994
2020,1,483998,Howard,https://stats.ncaa.org/teams/483998
2020,1,484442,IU Indy,https://stats.ncaa.org/teams/484442
2020,1,484002,Idaho,https://stats.ncaa.org/teams/484002
2020,1,484000,Idaho St.,https://stats.ncaa.org/teams/484000
2020,1,484006,Illinois,https://stats.ncaa.org/teams/484006
2020,1,484004,Illinois St.,https://stats.ncaa.org/teams/484004
2020,1,484012,Indiana,https://stats.ncaa.org/teams/484012
2020,1,484010,Indiana St.,https://stats.ncaa.org/teams/484010
2020,1,484015,Iona,https://stats.ncaa.org/teams/484015
2020,1,484020,Iowa,https://stats.ncaa.org/teams/484020
2020,1,484018,Iowa St.,https://stats.ncaa.org/teams/484018
2020,1,484022,Jackson St.,https://stats.ncaa.org/teams/484022
2020,1,484026,Jacksonville,https://stats.ncaa.org/teams/484026
2020,1,484024,Jacksonville St.,https://stats.ncaa.org/teams/484024
2020,1,484027,James Madison,https://stats.ncaa.org/teams/484027
2020,1,484031,Kansas,https://stats.ncaa.org/teams/484031
2020,1,484444,Kansas City,https://stats.ncaa.org/teams/484444
2020,1,484029,Kansas St.,https://stats.ncaa.org/teams/484029
2020,1,484433,Kennesaw St.,https://stats.ncaa.org/teams/484433
2020,1,484033,Kent St.,https://stats.ncaa.org/teams/484033
2020,1,484035,Kentucky,https://stats.ncaa.org/teams/484035
2020,1,484048,LIU,https://stats.ncaa.org/teams/484048
2020,1,484061,LMU (CA),https://stats.ncaa.org/teams/484061
2020,1,484052,LSU,https://stats.ncaa.org/teams/484052
2020,1,484037,La Salle,https://stats.ncaa.org/teams/484037
2020,1,484039,Lafayette,https://stats.ncaa.org/teams/484039
2020,1,484041,Lamar University,https://stats.ncaa.org/teams/484041
2020,1,484043,Lehigh,https://stats.ncaa.org/teams/484043
2020,1,484046,Liberty,https://stats.ncaa.org/teams/484046
2020,1,484453,Lipscomb,https://stats.ncaa.org/teams/484453
2020,1,483802,Little Rock,https://stats.ncaa.org/teams/483802
2020,1,483847,Long Beach St.,https://stats.ncaa.org/teams/483847
2020,1,484050,Longwood,https://stats.ncaa.org/teams/484050
2020,1,484314,Louisiana,https://stats.ncaa.org/teams/484314
2020,1,484054,Louisiana Tech,https://stats.ncaa.org/teams/484054
2020,1,484056,Louisville,https://stats.ncaa.org/teams/484056
2020,1,484063,Loyola Chicago,https://stats.ncaa.org/teams/484063
2020,1,484060,Loyola Maryland,https://stats.ncaa.org/teams/484060
2020,1,484065,Maine,https://stats.ncaa.org/teams/484065
2020,1,484067,Manhattan,https://stats.ncaa.org/teams/484067
2020,1,484069,Marist,https://stats.ncaa.org/teams/484069
2020,1,484071,Marquette,https://stats.ncaa.org/teams/484071
2020,1,484073,Marshall,https://stats.ncaa.org/teams/484073
2020,1,484075,Maryland,https://stats.ncaa.org/teams/484075
2020,1,484077,Massachusetts,https://stats.ncaa.org/teams/484077
2020,1,484078,McNeese,https://stats.ncaa.org/teams/484078
2020,1,484079,Memphis,https://stats.ncaa.org/teams/484079
2020,1,484080,Mercer,https://stats.ncaa.org/teams/484080
2020,1,484794,Merrimack,https://stats.ncaa.org/teams/484794
2020,1,484082,Miami (FL),https://stats.ncaa.org/teams/484082
2020,1,484081,Miami (OH),https://stats.ncaa.org/teams/484081
2020,1,484084,Michigan,https://stats.ncaa.org/teams/484084
2020,1,484083,Michigan St.,https://stats.ncaa.org/teams/484083
2020,1,484086,Middle Tenn.,https://stats.ncaa.org/teams/484086
2020,1,484412,Milwaukee,https://stats.ncaa.org/teams/484412
2020,1,484088,Minnesota,https://stats.ncaa.org/teams/484088
2020,1,484090,Mississippi St.,https://stats.ncaa.org/teams/484090
2020,1,484091,Mississippi Val.,https://stats.ncaa.org/teams/484091
2020,1,484095,Missouri,https://stats.ncaa.org/teams/484095
2020,1,484310,Missouri St.,https://stats.ncaa.org/teams/484310
2020,1,484097,Monmouth,https://stats.ncaa.org/teams/484097
2020,1,484101,Montana,https://stats.ncaa.org/teams/484101
2020,1,484099,Montana St.,https://stats.ncaa.org/teams/484099
2020,1,484103,Morehead St.,https://stats.ncaa.org/teams/484103
2020,1,484105,Morgan St.,https://stats.ncaa.org/teams/484105
2020,1,484107,Mount St. Mary's,https://stats.ncaa.org/teams/484107
2020,1,484109,Murray St.,https://stats.ncaa.org/teams/484109
2020,1,484145,N.C. A&T,https://stats.ncaa.org/teams/484145
2020,1,484148,N.C. Central,https://stats.ncaa.org/teams/484148
2020,1,484150,NC State,https://stats.ncaa.org/teams/484150
2020,1,484165,NIU,https://stats.ncaa.org/teams/484165
2020,1,484131,NJIT,https://stats.ncaa.org/teams/484131
2020,1,484361,Navy,https://stats.ncaa.org/teams/484361
2020,1,484121,Nebraska,https://stats.ncaa.org/teams/484121
2020,1,484127,Nevada,https://stats.ncaa.org/teams/484127
2020,1,484129,New Hampshire,https://stats.ncaa.org/teams/484129
2020,1,484135,New Mexico,https://stats.ncaa.org/teams/484135
2020,1,484133,New Mexico St.,https://stats.ncaa.org/teams/484133
2020,1,484136,New Orleans,https://stats.ncaa.org/teams/484136
2020,1,484138,Niagara,https://stats.ncaa.org/teams/484138
2020,1,484141,Nicholls,https://stats.ncaa.org/teams/484141
2020,1,484144,Norfolk St.,https://stats.ncaa.org/teams/484144
2020,1,483772,North Ala.,https://stats.ncaa.org/teams/483772
2020,1,484113,North Carolina,https://stats.ncaa.org/teams/484113
2020,1,484154,North Dakota,https://stats.ncaa.org/teams/484154
2020,1,484152,North Dakota St.,https://stats.ncaa.org/teams/484152
2020,1,484446,North Florida,https://stats.ncaa.org/teams/484446
2020,1,484156,North Texas,https://stats.ncaa.org/teams/484156
2020,1,484160,Northeastern,https://stats.ncaa.org/teams/484160
2020,1,484161,Northern Ariz.,https://stats.ncaa.org/teams/484161
2020,1,484163,Northern Colo.,https://stats.ncaa.org/teams/484163
2020,1,484169,Northern Ky.,https://stats.ncaa.org/teams/484169
2020,1,484173,Northwestern,https://stats.ncaa.org/teams/484173
2020,1,484171,Northwestern St.,https://stats.ncaa.org/teams/484171
2020,1,484175,Notre Dame,https://stats.ncaa.org/teams/484175
2020,1,484177,Oakland,https://stats.ncaa.org/teams/484177
2020,1,484181,Ohio,https://stats.ncaa.org/teams/484181
2020,1,484179,Ohio St.,https://stats.ncaa.org/teams/484179
2020,1,484185,Oklahoma,https://stats.ncaa.org/teams/484185
2020,1,484183,Oklahoma St.,https://stats.ncaa.org/teams/484183
2020,1,484187,Old Dominion,https://stats.ncaa.org/teams/484187
2020,1,484093,Ole Miss,https://stats.ncaa.org/teams/484093
2020,1,484123,Omaha,https://stats.ncaa.org/teams/484123
2020,1,484189,Oral Roberts,https://stats.ncaa.org/teams/484189
2020,1,484193,Oregon,https://stats.ncaa.org/teams/484193
2020,1,484191,Oregon St.,https://stats.ncaa.org/teams/484191
2020,1,484194,Pacific,https://stats.ncaa.org/teams/484194
2020,1,484200,Penn,https://stats.ncaa.org/teams/484200
2020,1,484198,Penn St.,https://stats.ncaa.org/teams/484198
2020,1,484202,Pepperdine,https://stats.ncaa.org/teams/484202
2020,1,484204,Pittsburgh,https://stats.ncaa.org/teams/484204
2020,1,484208,Portland,https://stats.ncaa.org/teams/484208
2020,1,484206,Portland St.,https://stats.ncaa.org/teams/484206
2020,1,484210,Prairie View,https://stats.ncaa.org/teams/484210
2020,1,484435,Presbyterian,https://stats.ncaa.org/teams/484435
2020,1,484211,Princeton,https://stats.ncaa.org/teams/484211
2020,1,484213,Providence,https://stats.ncaa.org/teams/484213
2020,1,484215,Purdue,https://stats.ncaa.org/teams/484215
2020,1,484014,Purdue Fort Wayne,https://stats.ncaa.org/teams/484014
2020,1,484217,Quinnipiac,https://stats.ncaa.org/teams/484217
2020,1,484219,Radford,https://stats.ncaa.org/teams/484219
2020,1,484221,Rhode Island,https://stats.ncaa.org/teams/484221
2020,1,484223,Rice,https://stats.ncaa.org/teams/484223
2020,1,484225,Richmond,https://stats.ncaa.org/teams/484225
2020,1,484227,Rider,https://stats.ncaa.org/teams/484227
2020,1,484238,Robert Morris,https://stats.ncaa.org/teams/484238
2020,1,484240,Rutgers,https://stats.ncaa.org/teams/484240
2020,1,484318,SFA,https://stats.ncaa.org/teams/484318
2020,1,484299,SIUE,https://stats.ncaa.org/teams/484299
2020,1,484302,SMU,https://stats.ncaa.org/teams/484302
2020,1,483850,Sacramento St.,https://stats.ncaa.org/teams/483850
2020,1,484242,Sacred Heart,https://stats.ncaa.org/teams/484242
2020,1,484248,Saint Francis,https://stats.ncaa.org/teams/484248
2020,1,484251,Saint Joseph's,https://stats.ncaa.org/teams/484251
2020,1,484253,Saint Louis,https://stats.ncaa.org/teams/484253
2020,1,484255,Saint Mary's (CA),https://stats.ncaa.org/teams/484255
2020,1,484257,Saint Peter's,https://stats.ncaa.org/teams/484257
2020,1,484260,Sam Houston,https://stats.ncaa.org/teams/484260
2020,1,484262,Samford,https://stats.ncaa.org/teams/484262
2020,1,484266,San Diego,https://stats.ncaa.org/teams/484266
2020,1,484264,San Diego St.,https://stats.ncaa.org/teams/484264
2020,1,484268,San Francisco,https://stats.ncaa.org/teams/484268
2020,1,484270,San Jose St.,https://stats.ncaa.org/teams/484270
2020,1,484272,Santa Clara,https://stats.ncaa.org/teams/484272
2020,1,484438,Seattle U,https://stats.ncaa.org/teams/484438
2020,1,484276,Seton Hall,https://stats.ncaa.org/teams/484276
2020,1,484278,Siena,https://stats.ncaa.org/teams/484278
2020,1,484280,South Alabama,https://stats.ncaa.org/teams/484280
2020,1,484284,South Carolina,https://stats.ncaa.org/teams/484284
2020,1,484282,South Carolina St.,https://stats.ncaa.org/teams/484282
2020,1,484288,South Dakota,https://stats.ncaa.org/teams/484288
2020,1,484286,South Dakota St.,https://stats.ncaa.org/teams/484286
2020,1,484290,South Fla.,https://stats.ncaa.org/teams/484290
2020,1,484292,Southeast Mo. St.,https://stats.ncaa.org/teams/484292
2020,1,484294,Southeastern La.,https://stats.ncaa.org/teams/484294
2020,1,484296,Southern California,https://stats.ncaa.org/teams/484296
2020,1,484298,Southern Ill.,https://stats.ncaa.org/teams/484298
2020,1,484304,Southern Miss.,https://stats.ncaa.org/teams/484304
2020,1,484306,Southern U.,https://stats.ncaa.org/teams/484306
2020,1,484307,Southern Utah,https://stats.ncaa.org/teams/484307
2020,1,484244,St. Bonaventure,https://stats.ncaa.org/teams/484244
2020,1,484246,St. Francis Brooklyn,https://stats.ncaa.org/teams/484246
2020,1,484250,St. John's (NY),https://stats.ncaa.org/teams/484250
2020,1,484316,Stanford,https://stats.ncaa.org/teams/484316
2020,1,484320,Stetson,https://stats.ncaa.org/teams/484320
2020,1,484322,Stony Brook,https://stats.ncaa.org/teams/484322
2020,1,484325,Syracuse,https://stats.ncaa.org/teams/484325
2020,1,484341,TCU,https://stats.ncaa.org/teams/484341
2020,1,484327,Temple,https://stats.ncaa.org/teams/484327
2020,1,484335,Tennessee,https://stats.ncaa.org/teams/484335
2020,1,484329,Tennessee St.,https://stats.ncaa.org/teams/484329
2020,1,484331,Tennessee Tech,https://stats.ncaa.org/teams/484331
2020,1,484350,Texas,https://stats.ncaa.org/teams/484350
2020,1,484339,Texas A&M,https://stats.ncaa.org/teams/484339
2020,1,484343,Texas Southern,https://stats.ncaa.org/teams/484343
2020,1,484312,Texas St.,https://stats.ncaa.org/teams/484312
