rank,program,network,time,duration,rating,viewers,date
65,FIRST TAKE   L: N/A,ESPN,10:00 AM,120,0.09,276,2021-03-25
66,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.09,"1,527",2021-03-25
67,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.09,"1,566",2021-03-25
68,ALL IN W/ CHRIS HAYES,MSNBC,8:00 PM,60,0.09,"1,696",2021-03-25
69,CNN NEWSROOM,CNN,10:00 AM,60,0.09,795,2021-03-25
70,CNN NEWSROOM,CNN,11:00 AM,60,0.08,848,2021-03-25
71,PARA CAUGHT CAM REPACK: TPCC-3R1R09H,TRAVEL CHANNEL,9:00 PM,120,0.08,322,2021-03-25
72,MSNBC LIVE W/K.TUR,MSNBC,2:30 PM,30,0.08,"1,361",2021-03-25
73,MAFS SPECIAL (LIFE),LIFETIME TELEVISION,8:00 PM,60,0.08,542,2021-03-25
74,MSNBC LIVE W/A.MOHYELDIN,MSNBC,3:00 PM,60,0.08,"1,180",2021-03-25
75,MAFS: AUSTRALIA,LIFETIME TELEVISION,9:00 PM,63,0.08,558,2021-03-25
76,REIDOUT,MSNBC,7:00 PM,60,0.08,"1,570",2021-03-25
77,"FAULKNER FOCUS, THE",FOX NEWS CHANNEL,11:00 AM,60,0.08,"1,331",2021-03-25
78,DELICIOUSNESS SSN2,MTV,7:30 PM,30,0.08,216,2021-03-25
79,DATELINE: SECRETS UNCOVRD,OXYGEN MEDIA,8:00 PM,60,0.08,426,2021-03-25
80,CNN NEWSROOM,CNN,9:00 AM,60,0.08,641,2021-03-25
81,CNN TONIGHT,CNN,11:00 PM,60,0.08,678,2021-03-25
82,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.08,186,2021-03-25
83,MAFS: AUSTRALIA,LIFETIME TELEVISION,10:03 PM,60,0.07,545,2021-03-25
84,WAKA & TAMMY,WETV,9:00 PM,60,0.07,223,2021-03-25
85,SPORTSCENTER LATE       L,ESPN,11:12 PM,48,0.07,277,2021-03-25
86,MSNBC SPECIAL COVERAGE,MSNBC,1:00 PM,27,0.07,"1,115",2021-03-25
87,SPORTSCENTER 12AM  L,ESPN,12:00 AM,60,0.07,207,2021-03-25
88,DELICIOUSNESS SSN2,MTV,7:00 PM,30,0.07,175,2021-03-25
89,WORLD CUP QUAL MATCHES  L: GERMANY/ICELAND,ESPN2,3:34 PM,146,0.07,181,2021-03-25
90,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.07,"1,027",2021-03-25
91,NEW DAY,CNN,8:00 AM,60,0.07,556,2021-03-25
92,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.06,894,2021-03-25
93,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.06,"1,020",2021-03-25
94,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.06,955,2021-03-25
95,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.06,873,2021-03-25
96,GET UP   L: N/A,ESPN,8:00 AM,120,0.06,284,2021-03-25
97,SPORTSCENTER AM      L,ESPN,7:00 AM,60,0.06,201,2021-03-25
98,DEADLINE:WHITE HOUSE: N/A,MSNBC,4:00 PM,120,0.06,"1,388",2021-03-25
99,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.06,862,2021-03-25
100,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.06,177,2021-03-25
101,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.06,"1,494",2021-03-25
102,SUB 23 OLYMPIC QUALIFIER: HONDURAS / CANADA,TUDN,9:55 PM,125,0.06,209,2021-03-25
103,FOX AND FRIENDS,FOX NEWS CHANNEL,7:00 AM,60,0.06,"1,112",2021-03-25
104,SWAMP PEOPLE,HISTORY,12:03 AM,60,0.06,265,2021-03-25
105,FUTBOL CENTRAL L,TUDN,9:34 PM,21,0.06,188,2021-03-25
106,OVERSERVED WITH LVP,E!,10:00 PM,30,0.06,169,2021-03-25
107,PGA TOUR: WGC-DELL MATCH PLAY,GOLF CHANNEL,2:00 PM,366,0.05,497,2021-03-25
108,NIGHTLY POP,E!,11:30 PM,30,0.05,133,2021-03-25
109,FOR MY MAN,TV ONE,9:00 PM,60,0.05,168,2021-03-25
110,WEATHER CHANNEL LIVE,THE WEATHER CHANNEL,9:00 PM,60,0.05,380,2021-03-25
111,HERD L: 1451,FOX SPORTS 1,12:00 PM,180,0.05,127,2021-03-25
112,YUM AND YUMMER,FOOD NETWORK,11:30 AM,30,0.05,200,2021-03-25
113,SUB 23 OLYMPIC QUALIFIER: EL SALVADOR / HAITI,TUDN,7:25 PM,129,0.05,153,2021-03-25
114,FIRST TAKE,ESPN2,12:00 PM,80,0.05,113,2021-03-25
115,HEARTLAND DOCS SNAP,NAT GEO WILD,9:00 PM,60,0.05,235,2021-03-25
116,STRANGE EVIDENCE,SCIENCE,9:00 PM,60,0.05,251,2021-03-25
117,NEW DAY,CNN,6:00 AM,60,0.05,372,2021-03-25
118,NEW DAY,CNN,7:00 AM,60,0.05,437,2021-03-25
119,E! NEWS: DAILY POP I,E!,11:00 AM,60,0.05,110,2021-03-25
120,WEATHER UNDERGROUND,THE WEATHER CHANNEL,7:00 PM,60,0.04,341,2021-03-25
121,HEARTLAND DOCS SNAP,NAT GEO WILD,10:00 PM,60,0.04,196,2021-03-25
122,SPORTSCENTER SPECIAL,ESPN2,8:23 PM,59,0.04,165,2021-03-25
123,UNDISPUTED L: 1136,FOX SPORTS 1,9:30 AM,150,0.04,117,2021-03-25
124,WEATHER CHANNEL LIVE,THE WEATHER CHANNEL,12:00 AM,60,0.04,292,2021-03-25
125,NFL TOTAL ACCESS,NFL NETWORK,7:00 PM,60,0.04,131,2021-03-25
126,TS MADISON EXPERIENCE,WETV,10:00 PM,60,0.04,127,2021-03-25
127,SQUAWK ON THE STREET: N/A,CNBC,9:00 AM,120,0.04,271,2021-03-25
128,YUM AND YUMMER,FOOD NETWORK,11:00 AM,30,0.04,188,2021-03-25
129,WEATHER UNDERGROUND,THE WEATHER CHANNEL,8:00 PM,60,0.04,307,2021-03-25
130,WEATHER CHANNEL LIVE,THE WEATHER CHANNEL,11:00 PM,60,0.04,244,2021-03-25
131,NFL LIVE,ESPN2,9:22 PM,38,0.04,111,2021-03-25
132,GOLF CENTRAL-POST,GOLF CHANNEL,8:06 PM,54,0.04,179,2021-03-25
133,NIT TOURNAMENT  L: MISSISSIPPI ST/RICHMOND,ESPN2,6:00 PM,143,0.04,190,2021-03-25
134,CONTACTO DEPORTIVO,TUDN,12:00 AM,60,0.04,101,2021-03-25
135,STINCHFIELD,NEWSMAX TV,8:00 PM,60,0.04,347,2021-03-25
136,WHAT ON EARTH,SCIENCE,10:00 PM,60,0.04,276,2021-03-25
137,SPEAK FOR YOURSELF L: 1092,FOX SPORTS 1,3:00 PM,120,0.03,70,2021-03-25
138,PEOPLE PUZZLER,GSN,6:00 PM,30,0.03,436,2021-03-25
139,BRINGING UP BATES,UP,9:00 PM,30,0.03,177,2021-03-25
140,NIT TOURNAMENT  L: LOUISIANA TECH/WESTERN KENTUCKY,ESPN2,10:00 PM,120,0.03,129,2021-03-25
141,FOX BET LIVE L,FOX SPORTS 1,5:00 PM,30,0.03,68,2021-03-25
142,BARRETT JACKSON LIVE: SCOTTSDALE AUCTION 2021 D2 P4,FYI,8:00 PM,180,0.03,218,2021-03-25
143,BRINGING UP BATES,UP,10:00 PM,60,0.03,111,2021-03-25
144,WEATHER CHANNEL LIVE,THE WEATHER CHANNEL,10:00 PM,60,0.03,318,2021-03-25
145,NFL FANTASY LIVE,NFL NETWORK,8:00 PM,60,0.03,95,2021-03-25
146,FUTBOL CLUB L,TUDN,7:00 PM,25,0.03,79,2021-03-25
147,WEATHER UNDERGROUND,THE WEATHER CHANNEL,6:00 PM,60,0.03,277,2021-03-25
148,CLOSING BELL: N/A,CNBC,3:00 PM,120,0.03,221,2021-03-25
149,CAKE,FXX,10:00 PM,34,0.03,81,2021-03-25
150,REAL BLAC CHYNA,WETV,11:00 PM,60,0.03,89,2021-03-25
